sextupole,sextupole_index,sextupole_s_m,scaling,observation_count,sigma_1,sigma_2,condition_number,effective_rank,response_x_norm,response_y_norm,response_x_y_cosine,parameter_rotation_x_mode1,parameter_rotation_y_mode1,parameter_rotation_x_mode2,parameter_rotation_y_mode2,relative_reconstruction_error,parameter_rotation_orthogonality_error,mode_weight_orthogonality_error
SEX_29W,250,218.02560577919488,raw,1191,1790.8495638673498,1541.4634896036555,1.1617852618279121,2,1772.8796803390587,1562.0977847836018,0.080026368524469121,0.96069738931516269,0.27759777766226901,-0.27759777766226895,0.96069738931516302,1.8989834892899322e-16,5.4428423284380912e-16,1.3523902438598625e-15
SEX_29W,250,218.02560577919488,observable_rms,1191,27.957591393503623,24.81160578931679,1.1267949213323956,2,24.811726916745233,27.957483895719701,0.0014400245074124647,0.0060172160283662466,0.99998189639176371,-0.99998189639176394,0.0060172160283662457,2.0339237954641189e-16,4.4409803722883726e-16,8.0060166574083114e-16
SEX_30E,608,541.1159956369719,raw,1191,2460.9266500830768,2194.2787915186113,1.1215195897600252,2,2314.8211397154769,2347.897460095699,-0.11331102744221994,-0.66172307283186127,0.74974834103314913,0.74974834103314913,0.66172307283186127,1.8949320331017609e-16,3.7250142711194132e-17,1.2749828114763141e-15
SEX_30E,608,541.1159956369719,observable_rms,1191,33.293400985976291,23.032369854182654,1.4455047915935686,2,23.413094646980767,33.026771101099015,-0.1287223344503757,0.17491544537179055,-0.9845834586109945,0.98458345861099439,0.17491544537179063,3.6802695071030825e-16,5.1347815464388191e-16,4.0510900432611633e-16
SEX_30W,260,227.30979777919487,raw,1191,3732.3103795394495,1546.0506986447015,2.4140931360215201,2,3731.5423477516069,1547.9034979397481,0.044517564567229315,0.99975159212238396,0.022287979916507165,0.022287979916507165,-0.99975159212238385,2.8421427835129763e-16,2.2211008910497386e-16,4.9892529031113489e-16
SEX_30W,260,227.30979777919487,observable_rms,1191,29.360607839548109,23.273684415968241,1.2615367345706374,2,29.279524140378225,23.375610047971499,0.05660095589412819,-0.99255178421966606,-0.12182346096855656,0.12182346096855659,-0.99255178421966606,4.3752758368995602e-16,4.4573480167860219e-17,8.953055583732112e-16
SEX_31E,600,532.6872536369718,raw,1191,2386.1360541711356,1916.7262373830872,1.2449018579872602,2,1985.3832013083927,2329.321420940134,-0.1481401451134795,-0.36419771154777902,0.93132165598323791,-0.93132165598323768,-0.36419771154777902,3.9329564465640349e-16,7.1100871997897215e-16,8.5997505698985167e-16
SEX_31E,600,532.6872536369718,observable_rms,1191,32.45504163499767,30.677467648574801,1.0579439609157391,2,31.244940941541589,31.909096107824244,-0.052201482315341441,-0.55957237395085901,0.82878149008710378,-0.82878149008710367,-0.55957237395085913,3.3452539573904994e-16,3.1928598223116448e-16,7.8719373608894359e-16
SEX_31W,268,235.74123977919484,raw,1191,1449.1264990027209,1365.5821578055129,1.0611785535712208,2,1395.7618597545895,1420.0813605857425,0.056748263986635315,-0.59530905353784158,-0.80349681441551424,0.80349681441551413,-0.59530905353784158,1.9057618120462056e-16,1.3141241871691449e-16,3.5108334685767012e-16
SEX_31W,268,235.74123977919484,observable_rms,1191,20.723177343598326,17.665268891350294,1.1731028534609695,2,17.70526233708522,20.689018579742427,0.034966553277133904,-0.10977481050024609,-0.99395648344363396,-0.99395648344363396,0.10977481050024607,2.6839620731887322e-16,1.1522803168843919e-16,4.9846668589812327e-16
SEX_32E,592,524.4857116369717,raw,1191,2994.038112308609,2177.6353761482656,1.3749033217876776,2,2984.0058704451908,2191.3623649587366,0.076405724862022628,0.99287242077745352,0.11918202909633188,0.11918202909633185,-0.99287242077745363,4.0480150667651803e-16,4.6172099083030801e-16,8.0155488236775268e-16
SEX_32E,592,524.4857116369717,observable_rms,1191,35.969398776768671,33.035621672229745,1.0888064748303226,2,33.293048992949373,35.731258533474232,0.047292953387569427,0.29041835628870799,0.95689977444378416,-0.95689977444378405,0.2904183562887081,1.8164136082198878e-16,3.176816060159691e-16,5.3280585000793538e-16
SEX_32W,276,243.94043177919482,raw,1191,3200.0984411107675,1715.7905725259147,1.8650868540440324,2,1755.1426410853117,3178.6855193636948,-0.17725831079515397,-0.13681820306748099,0.99059617367996411,-0.99059617367996433,-0.13681820306748094,3.6250097938199192e-16,4.6249367432921015e-16,1.240826372820423e-15
SEX_32W,276,243.94043177919482,observable_rms,1191,45.949559208135128,22.632280304308662,2.0302664420158933,2,22.722156805420234,45.905181551809683,-0.077305604262315322,-0.050488151530476783,0.99872466003150007,-0.99872466003150018,-0.050488151530476755,4.1739649464196915e-16,2.2711540591958795e-16,7.1452523236042375e-16
SEX_33E,584,516.0533696369716,raw,1191,7528.3420452252385,2860.0521863166782,2.632239398023231,2,3073.757554812677,7443.644735785886,0.33823521246358085,-0.16170423960328373,-0.98683926700062163,-0.98683926700062163,0.16170423960328373,2.3770003388548611e-16,6.2825468414444707e-16,3.602883265548576e-16
SEX_33E,584,516.0533696369716,observable_rms,1191,98.98829738951504,35.347646043373167,2.8004212011190761,2,35.99002487058592,98.7565552796232,0.17563187010303735,0.073213580978920723,0.99731628461599053,-0.99731628461599064,0.073213580978920556,4.2575788500997069e-16,8.3664872216758982e-16,8.0059532281659156e-16
SEX_33W,284,252.37312377919483,raw,1191,2703.9227577154152,1534.8174920748838,1.7617226619303414,2,2698.9231920006405,1543.592114955065,-0.087581562944017949,0.99727084952238398,-0.073829890240348889,0.073829890240348889,0.99727084952238421,2.3780195290261275e-16,5.6681834475064759e-16,7.0769914655727877e-16
SEX_33W,284,252.37312377919483,observable_rms,1191,35.934748354932886,29.729454902738023,1.2087254365240099,2,29.784269182350481,35.889329018798513,-0.033970593861011339,0.089476691517701018,-0.99598891644186782,0.99598891644186782,0.089476691517701032,1.6577869161269526e-16,3.146265156404795e-16,1.3597399555105182e-16
SEX_34E,578,510.1048696369717,raw,1191,7146.4240302757062,3229.6640712432049,2.2127453111632165,2,7144.6015864280462,3233.6936473313544,0.044516702533617197,0.99967952323564369,0.025315031569331729,0.025315031569331729,-0.99967952323564369,1.5422260117719338e-16,2.2204868002589749e-16,5.582252815860768e-16
SEX_34E,578,510.1048696369717,observable_rms,1191,61.02324570621176,52.439603426220735,1.1636862546465989,2,60.922875816396392,52.556176861335118,0.033884254294565389,-0.9936964222342175,-0.11210450677343638,0.11210450677343636,-0.99369642223421772,2.314064525978361e-16,3.1910580252641085e-16,7.8504622934188758e-17
SEX_34W,292,258.3156237791949,raw,1191,5350.4086423837598,2375.5614322577562,2.2522712188077074,2,2461.3727869413424,5311.4789618928153,-0.23410792569252009,-0.13438432873889483,0.99092928717915918,-0.99092928717915918,-0.13438432873889472,2.7879858549217966e-16,2.1360183414821706e-16,5.4848543813337691e-16
SEX_34W,292,258.3156237791949,observable_rms,1191,74.776437178838336,35.987635206816606,2.0778369222958708,2,36.414055514721682,74.569712389886774,-0.13364366708640357,0.084769701364964922,-0.9964005709203978,-0.99640057092039791,-0.084769701364964922,6.3547035931868784e-16,2.2233826125245814e-16,1.1272239287037194e-15
SEX_35E,572,502.1864176369717,raw,1191,3618.250216359248,2027.1515273307734,1.7848938116251891,2,2027.4219663368308,3618.0986876200782,0.013528578740886504,-0.011048702212654068,-0.99993896122684212,-0.99993896122684223,0.011048702212654062,2.8085754469871508e-16,2.2237512253784261e-16,7.025137484635481e-16
SEX_35E,572,502.1864176369717,observable_rms,1191,52.733444414192377,27.042392296049101,1.9500288227789944,2,27.057387128190729,52.725752177407131,0.028575943300822616,0.019894907414634053,0.99980207674267363,-0.99980207674267385,0.019894907414634046,3.1997302716551691e-16,4.5807322704307616e-16,1.1102663918650562e-15
SEX_35W,298,266.2425757791949,raw,1191,2477.1987026100051,1733.5162645020077,1.4290022847415493,2,1733.557713361176,2477.1696966400286,0.0049397560427946975,0.0067743270569249007,0.99997705398320302,0.99997705398320336,-0.0067743270569248981,9.6386074123127403e-17,6.7535272270254982e-16,7.8506785087708647e-16
SEX_35W,298,266.2425757791949,observable_rms,1191,37.337183907544279,29.160860768583941,1.2803868926862745,2,29.173435292938485,37.327359618907586,-0.018326656000367869,-0.036730285384420518,0.99932521540066177,0.99932521540066155,0.036730285384420532,1.9576804668164687e-16,4.4527050698194434e-16,6.2803967871006067e-16
SEX_36E,560,491.21360463697175,raw,1191,2239.032705540953,1491.7599952635308,1.5009336036963579,2,2227.0516420132913,1509.5881305033481,-0.11377695131010687,-0.99035702445967644,0.1385386736740857,-0.1385386736740857,-0.99035702445967666,5.2137222498679755e-16,1.2421043049287629e-15,4.7102773760513248e-16
SEX_36E,560,491.21360463697175,observable_rms,1191,22.855390906246893,19.367449351943495,1.1800929740886807,2,19.505851003789989,22.737386931998024,-0.062297096903794737,0.19113403230662634,-0.98156394681865211,0.98156394681865222,0.19113403230662623,2.5811978795516405e-16,3.7233855650550935e-16,3.5558023124046426e-16
SEX_36W,310,277.21423877919494,raw,1191,2048.7838549564867,1335.8290386271524,1.5337171117810455,2,2034.2412807793182,1357.8722017712951,0.13533985689596834,-0.98762004799910907,-0.15686504005111387,-0.15686504005111387,0.98762004799910896,2.5925518166959568e-16,2.4900234249485606e-16,9.9538668862408123e-16
SEX_36W,310,277.21423877919494,observable_rms,1191,21.327510997257736,18.705098297097717,1.1401977502875198,2,19.097401884811802,20.976955663113369,0.091272985581285868,-0.37584946230155525,-0.92668073341773516,-0.92668073341773538,0.37584946230155519,4.4125925406794598e-16,2.9753451976481828e-16,5.6408128929887064e-16
SEX_37E,552,483.1982626369717,raw,1191,1943.054084290367,1164.0943532691645,1.6691551495234251,2,1894.7376820995967,1241.1865104900542,-0.27373629486343354,0.96093059808658365,-0.27678942476359247,-0.27678942476359247,-0.96093059808658376,2.8274721038918124e-16,2.2238279829284166e-16,9.255558542105616e-16
SEX_37E,552,483.1982626369717,observable_rms,1191,25.76147368018599,22.456146172600508,1.1471903274132773,2,25.387591418173471,22.877985686768859,-0.089166237189445094,-0.93808741553778452,0.34639861548458817,-0.34639861548458828,-0.93808741553778452,4.0591552953216729e-16,5.8023318807504073e-16,5.1028004907222687e-16
SEX_37W,318,285.229430779195,raw,1191,2227.7360912012073,1621.9143838716332,1.373522618304569,2,2054.8584281384401,1836.0204794496588,0.28774830597830342,0.82616390613783997,0.56342985383725108,-0.56342985383725108,0.82616390613784019,2.016378289334357e-16,4.3415857341385991e-16,5.44249965959353e-16
SEX_37W,318,285.229430779195,observable_rms,1191,31.365540912188084,23.705064810099906,1.3231577792955165,2,24.11696287186836,31.049949375193904,0.11885837583180271,0.21608322835472976,0.9763749476629342,0.97637494766293431,-0.21608322835472965,3.3640926185483806e-16,2.950494179824581e-16,7.0423791065521176e-16
SEX_38E,544,474.9962206369717,raw,1191,2357.3478518238171,1906.3937659358166,1.2365482378015618,2,1926.3785380599486,2341.0450259231084,0.083385156531749716,-0.19959263314568682,-0.97987896231829119,-0.97987896231829119,0.19959263314568682,3.6598955098420361e-16,2.4841409788850382e-16,8.0059320849734419e-16
SEX_38E,544,474.9962206369717,observable_rms,1191,36.972721784793478,29.617203340291223,1.2483529035469669,2,29.694602968314211,36.910587159107685,0.04306035637692196,-0.096811980412812609,-0.99530268785357412,-0.99530268785357423,0.096811980412812609,2.2220558403190588e-16,2.234485993949052e-16,2.3988158666234654e-16
SEX_38W,326,293.43187277919503,raw,1191,4387.2275233264409,2441.5255423235672,1.7969205921766336,2,4385.0584332863518,2445.4191566918926,0.046855885644514331,0.99928369463030942,0.037843066022698081,-0.037843066022698088,0.99928369463030919,3.8692983843150489e-16,7.0261773744820456e-16,9.686656125337893e-16
SEX_38W,326,293.43187277919503,observable_rms,1191,41.985900023310187,39.26113625099574,1.0694010421627913,2,41.723210234308425,39.54018649716199,0.040136788471287571,0.9490364620639109,0.31516629526841061,-0.31516629526841056,0.94903646206391101,2.0876340384381022e-16,2.7673298634493499e-16,5.043005543882879e-16
SEX_39E,534,466.5631786369717,raw,1191,2177.4382355746225,1463.8872440570701,1.4874357601067629,2,1558.8572299955545,2110.4898174466321,0.24758435541696472,-0.33239283052895219,-0.94314103198458676,0.94314103198458688,-0.33239283052895202,2.4628564226984796e-16,3.5407579647383829e-16,4.8552427868542026e-16
SEX_39E,534,466.5631786369717,observable_rms,1191,33.681697740477361,17.725900936776345,1.9001402445275517,2,17.885340199981957,33.597305437076287,0.1131759404439166,-0.083199034614019507,-0.99653295010215059,-0.99653295010215059,0.083199034614019451,2.4078110108767924e-16,3.2342435151615402e-16,0
SEX_39W,334,301.861314779195,raw,1191,4645.4079253886812,1575.4864744391707,2.9485546215446354,2,1718.6800934672501,4594.356446851305,-0.37538259720188394,-0.15716092056391695,0.98757300745185517,-0.98757300745185506,-0.15716092056391717,3.8371752747305902e-16,5.3246061599782381e-16,5.7533584398975668e-16
SEX_39W,334,301.861314779195,observable_rms,1191,62.745865742216083,19.558027865589786,3.2081898120520926,2,19.99898747969587,62.606713869347594,-0.1983832247549884,-0.070051952419830421,0.99754334440272308,0.99754334440272341,0.07005195241983031,5.0727098901275495e-16,6.9306124546013895e-16,8.2011517688658135e-16
SEX_40E,526,458.35913663697164,raw,1191,3553.0069162143732,2178.8471221996351,1.6306820611753006,2,2226.6453352083868,3523.2489948596503,0.16195355983187859,-0.16350719986782675,-0.98654214080868463,-0.98654214080868463,0.16350719986782672,3.5464759050928283e-16,4.8942626378215851e-17,1.6022685841856182e-15
SEX_40E,526,458.35913663697164,observable_rms,1191,49.029671260600111,24.136701616431591,2.0313326998756982,2,24.450214825565837,48.874083355361755,0.13880229931138266,0.091452055821694467,0.99580948051622098,0.99580948051622087,-0.091452055821694467,3.5641773430205378e-16,2.2244715170741396e-16,6.3785006134028359e-17
SEX_40W,342,310.0672567791951,raw,1191,4194.8675416973065,2917.340552869246,1.4379080760974561,2,4182.4110633797345,2935.1707430266893,-0.078862034506749737,0.9942410135994294,-0.10716719123303996,0.10716719123303994,0.99424101359942973,3.2746867951653137e-16,5.020741207601685e-16,9.4389363398294804e-16
SEX_40W,342,310.0672567791951,observable_rms,1191,42.303028501583185,34.806119278836178,1.2153905513765648,2,35.208297858716982,41.968892307877219,-0.084213401699884421,0.22070345367184907,-0.9753409586074594,0.97534095860745895,0.22070345367184907,4.3239396332217917e-16,1.0136970009390867e-15,1.7663540160192469e-16
SEX_41E,518,450.1557946369716,raw,1191,2317.2918557815915,1506.2372607647221,1.5384640362734714,2,1533.1115450704931,2299.6002306834271,-0.14086195481923808,0.16229363226609178,-0.98674250791474405,-0.98674250791474416,-0.16229363226609175,3.8401177697407312e-16,4.9856863685466128e-16,1.4918541208369519e-15
SEX_41E,518,450.1557946369716,observable_rms,1191,32.718752862812735,20.258822262828907,1.615037263190044,2,20.296325775595932,32.695501653676921,-0.047693201057500807,0.048001534360678888,-0.99884726194700069,-0.99884726194700046,-0.048001534360678916,4.2354412737439887e-16,9.4994955200038586e-16,7.1280038822496277e-16
SEX_41W,350,318.27219977919515,raw,1191,2329.3157090208656,1430.072566762221,1.6288094486663642,2,1435.2235152566916,2326.1454554157808,0.06676041260081482,0.06607409113429058,0.99781471951498957,0.99781471951498923,-0.066074091134290622,2.0849552452822053e-16,8.9986237388165256e-16,2.324270529436321e-16
SEX_41W,350,318.27219977919515,observable_rms,1191,32.734643434587653,28.974431869802256,1.1297768867973685,2,28.98768718928919,32.722905958721405,0.01405278060354832,-0.057542213953827831,-0.99834307410493506,0.99834307410493495,-0.057542213953827831,1.5686542823675113e-16,3.3315037459902085e-16,8.959506687427606e-16
SEX_42E,510,441.9541526369716,raw,1191,2835.1155171729479,1505.4232212324525,1.8832680917808013,2,2825.012798553752,1524.2971359771798,-0.13274784061655431,-0.99503385409200817,0.099537074554180691,-0.099537074554180677,-0.99503385409200817,2.7916862321243006e-16,4.9707600271719797e-16,6.283435673255384e-16
SEX_42E,510,441.9541526369716,observable_rms,1191,28.329553078072344,25.056320619606719,1.1306350005716441,2,27.721323851293754,25.727630760090193,-0.097092338057866337,0.89716489068639482,-0.44169577643403979,0.44169577643403984,0.89716489068639482,2.4233713981186257e-16,7.4270052076544261e-17,5.222180388738334e-16
SEX_42W,358,326.47714177919516,raw,1191,2483.4655667696729,1462.4169564180106,1.6981925406913911,2,2473.8138367855145,1478.6851174871767,0.11931159360147618,-0.99404443238168394,-0.10897553143240675,-0.10897553143240678,0.99404443238168383,3.7004262483949951e-16,6.5021498937999246e-16,2.5133742693021536e-16
SEX_42W,358,326.47714177919516,observable_rms,1191,27.461147181907535,24.951254064082065,1.1005918624923354,2,27.071477937954356,25.373505200732723,0.0704808725307009,-0.91567803291717376,-0.40191260248085647,-0.40191260248085647,0.91567803291717398,2.5322350175221889e-16,4.1443728256344959e-16,2.2971826326221923e-16
SEX_43E,502,433.7467106369716,raw,1191,1967.9828173605449,1422.0777445700855,1.3838785009292824,2,1517.1047322902064,1895.6937285043036,-0.23035064339087774,0.38848518620962791,-0.92145496910900138,-0.92145496910900138,-0.38848518620962802,2.0092042504599039e-16,1.22729819366784e-16,8.2429854080898186e-16
SEX_43E,502,433.7467106369716,observable_rms,1191,32.93401645931403,22.772394466963238,1.4462254510430441,2,22.883299021519047,32.857054277477317,-0.070885581516927962,-0.094577549215928786,0.99551749717637239,0.99551749717637239,0.094577549215928813,3.6273395471625241e-16,4.2205209239897462e-17,1.5135777954809332e-15
SEX_43W,366,334.6770837791952,raw,1191,1826.4087375668123,1389.2400353696546,1.3146819059823842,2,1541.4113222416559,1699.9434955902234,0.24968376487898861,0.56323495521367384,0.82629679003700052,-0.82629679003700041,0.56323495521367395,1.7293287780820283e-16,3.220484764647947e-16,3.2144383882161314e-16
SEX_43W,366,334.6770837791952,observable_rms,1191,30.743623293926866,18.200893253182109,1.6891271689949547,2,18.323820477601899,30.670515019432433,0.09307529436793037,0.085520334174839285,0.99633642533163669,0.99633642533163658,-0.085520334174839285,1.8596556916377806e-16,2.2213646159391825e-16,4.5701980533538778e-16
SEX_44E,492,422.74312263697163,raw,1191,3699.1562896474379,1762.5435613364189,2.0987602070059563,2,1792.66098469856,3684.6551609053263,0.16029578278064252,-0.10061341672646301,-0.99492559539627234,0.99492559539627246,-0.10061341672646296,3.4394016635254387e-16,2.6289552981491855e-16,5.3166515322903488e-16
SEX_44E,492,422.74312263697163,observable_rms,1191,52.914380448571762,28.507277179076031,1.8561709740350167,2,28.611048895311946,52.858342686192216,0.071657122896507913,-0.054613391380413073,-0.9985075750748863,0.99850757507488663,-0.054613391380413046,2.2680712151741666e-16,4.6238106322492022e-16,4.5904336400853077e-16
SEX_44W,376,345.6822707791953,raw,1191,3211.4451274644771,1863.3944324681686,1.7234381897399689,2,1877.1485079683293,3203.4250571382158,-0.098286733437920659,-0.086719897061989348,0.99623273357863429,0.99623273357863418,0.086719897061989404,1.9924218636460143e-16,2.6267113155580733e-16,4.9689457520730056e-16
SEX_44W,376,345.6822707791953,observable_rms,1191,47.24125682708798,21.587989431681493,2.1883120230621844,2,21.650087532096506,47.21283029175266,-0.067310070417854306,-0.038995499881429529,0.99923938622784336,-0.99923938622784325,-0.038995499881429557,3.0802897756904464e-16,6.4906338110620439e-16,3.3415835625781711e-16
SEX_45E,480,416.40351263697164,raw,1191,4836.9913044167888,3549.2569353651752,1.3628180186732866,2,4810.3864615434513,3585.2324559002991,0.09538090228416253,0.98804499470146467,0.15416578234284845,0.15416578234284845,-0.98804499470146467,2.2288990015173229e-16,1.5701042916296339e-16,9.7441442034839942e-16
SEX_45E,480,416.40351263697164,observable_rms,1191,51.255490587574485,44.289089750958567,1.1572938363779568,2,45.299047405411628,50.365117794994482,0.099985669523713197,0.36869697741676616,0.92954964302276,0.92954964302276011,-0.36869697741676621,2.6873161836635474e-16,2.4851787410507831e-16,5.7454711944972126e-16
SEX_45W,388,352.0234807791954,raw,1191,4081.658591901371,3592.8944650225558,1.1360363160223652,2,3851.9548186397788,3838.1338659288317,-0.12680801709204778,-0.71705459650100722,0.69701700527087407,0.69701700527087418,0.71705459650100734,2.1259564378008734e-16,2.2417985123921317e-16,7.2057665310971521e-16
SEX_45W,388,352.0234807791954,observable_rms,1191,53.766163018246246,36.88495089100747,1.4576720781633032,2,37.38699979272149,53.418275285109168,-0.11814264101018046,-0.15609789254969092,0.98774158965872516,-0.98774158965872494,-0.15609789254969106,3.9455013203638649e-16,3.3826454144016455e-16,1.7663540160192469e-16
