sextupole,observable_family,observation_count,norm_k2_x,norm_k2_y,cosine_x_y,singular_max,singular_min,condition_number
SEX_09E,coupling,396,1.0433840080976986,1032.072101283973,-0.5140194655206707,1032.0722406342213,0.8949922692376289,1153.1633021962969
SEX_09E,orbit,198,0.12627787266157414,0.22137280138958587,0.0037103929679553876,0.22137353638252463,0.12627658416547707,1.7530846106228952
SEX_09E,phase,198,7.414556229546537,0.3259813047456492,0.28293409465498903,7.4151308707929555,0.3126372677150624,23.718000496188782
SEX_09E,tune,3,0.6853334007082261,0.001624665582689522,-0.5866325085004468,0.6853340634276648,0.0013157394434576467,520.873693370982
SEX_09W,alpha,198,622.5806255202708,1637.350811639043,-0.4495213793193035,1664.0580314590138,547.2067101059677,3.041004433474081
SEX_09W,beta,198,2048.107546176672,3655.217428072804,-0.3559771693640276,3752.2147031262652,1864.4687685332963,2.012484610336479
SEX_09W,coupling,396,4.47524088395189,1460.8834213239152,-0.8340459054774302,1460.8881896694413,2.468960181928493,591.7018023872497
SEX_09W,orbit,198,0.12825285197566064,0.22280450547575095,-0.0036299332496626305,0.22280523287551574,0.12825158830779396,1.7372512560296742
SEX_09W,phase,198,12.156193223688504,2.1713865919458697,-0.08840438053160077,12.157758292785887,2.162606463859888,5.621807987703106
SEX_09W,tune,3,0.7553446235532485,0.002488477465662233,0.9844922641907247,0.7553485965289188,0.0004365463185518648,1730.2828232170239
SEX_10E,alpha,198,513.3304211252371,1170.2032380977466,0.4674974640146694,1198.5834898204466,443.0365195296029,2.7053830485420276
SEX_10E,beta,198,3468.713492103953,2604.2439983106365,0.0875326720096219,3485.467239352329,2581.7781113880837,1.3500258693720122
SEX_10E,coupling,396,5.8062155674772455,1138.3956822715247,0.7818277374968123,1138.4047330907335,3.620114678058367,314.4664836146329
SEX_10E,orbit,198,0.2827802487197713,0.2027393068089381,-0.0010792238537027546,0.2827804228996206,0.20273906386312485,1.394799884695798
SEX_10E,phase,198,15.361732355258999,0.2339896186944088,0.45657723537273326,15.362103912736604,0.20817173331335645,73.79534035782062
SEX_10E,tune,3,0.6754762233822967,0.002062206939261177,0.10185154989679848,0.6754762560383507,0.002051482557385518,329.2624904884405
SEX_10W,alpha,198,431.87791596452905,1369.7750557762063,-0.5405172632077332,1390.9592389336601,357.81927470395806,3.887323398339765
SEX_10W,beta,198,2749.027207949754,3011.1183831116405,-0.10704186963512585,3078.308777094624,2673.574307929944,1.1513832878944934
SEX_10W,coupling,396,7.600876589938893,1268.9105755271848,-0.8535757462320277,1268.9271619172127,3.959767467238788,320.45496924142793
SEX_10W,orbit,198,0.2835789111643666,0.21560445743962003,0.0005494464926907286,0.28357896980571023,0.21560438031017076,1.315274621961532
SEX_10W,phase,198,14.274584345483577,1.652481023050037,-0.6141033289119604,14.310911553404765,1.3008698161197152,11.001032829012749
SEX_10W,tune,3,0.6235271802369694,0.002224350079412328,0.4848805801790729,0.6235281130495145,0.001945370004354743,320.5190332192521
SEX_11E,alpha,198,255.03517264639044,702.0284132620512,-0.25626478234878103,705.4852706819656,245.31075224050247,2.875884013393381
SEX_11E,beta,198,1424.2266930304252,1511.206612664685,-0.1756255699839426,1598.4549681675305,1325.5598115673208,1.2058716281369022
SEX_11E,coupling,396,5.278238609574497,740.4802578041816,0.25569513227305446,740.4814877889769,5.102768110559844,145.1136856986699
SEX_11E,orbit,198,0.016448531076453894,0.04490839973510101,0.06864931649057954,0.04492477856097977,0.016403743858876312,2.7386905664629904
SEX_11E,phase,198,8.134970035103464,0.5831189649349245,0.33003214458780394,8.1372565375592,0.5502919600067804,14.787162322813034
SEX_11E,tune,3,0.669848157131268,0.0009775768826924258,-0.9990477893988312,0.6698488691112461,4.265093469035273e-05,15705.37372684496
SEX_11W,alpha,198,262.8044878700883,776.3651667309092,0.24543618139661247,779.3594269562185,253.78722302796606,3.070916721722973
SEX_11W,beta,198,1612.0944060987613,1662.9483708215828,0.15534934964053448,1762.6207710124936,1502.4691929581772,1.1731493592504947
SEX_11W,coupling,396,6.956819771954276,808.7788325940393,-0.8672579502089027,808.8013366207349,3.463419412835599,233.52682427755593
SEX_11W,orbit,198,0.01249603467217514,0.03760369769884253,-0.10627708049510276,0.0376300093264697,0.01241657606765817,3.030626891135127
SEX_11W,phase,198,15.299767329745801,0.5447057408385189,0.13352422898898483,15.299940418068966,0.539822092914945,28.34256066744501
SEX_11W,tune,3,0.7746962053408802,0.0015058309733193295,0.6600146633634226,0.77469684286841,0.0011312586784501925,684.8096351664971
SEX_12E,alpha,198,400.42114172517165,529.9524838535585,-0.5704438596737175,596.4997259731878,292.18966921668897,2.041481232284162
SEX_12E,beta,198,2442.065843605379,1107.5099530888613,-0.1594606206674233,2450.026579571386,1089.7860524381276,2.2481720830341474
SEX_12E,coupling,396,2.9576693570026484,763.0555391089031,0.5126181888397736,763.05704538819,2.539499212405939,300.47540147305835
SEX_12E,orbit,198,0.13225299551491615,0.1095501773706205,-0.00029601814975130895,0.13225300818257385,0.10955016207775731,1.2072369923898638
SEX_12E,phase,198,12.42030686154994,0.47453638490299527,-0.7563950102803947,12.425495512134638,0.3102718059755086,40.04713052501925
SEX_12E,tune,3,0.4633211346439039,0.001966453307319872,-0.9654911340476169,0.4633250246515785,0.0005121307826601034,904.7005966815378
SEX_12W,alpha,198,312.26277683206484,528.8729304448442,0.5192784353596828,560.1079561222365,251.97955441019357,2.222830965128407
SEX_12W,beta,198,2108.017004890466,1104.859459247487,0.1511396025064301,2117.0106526023183,1087.5274775215228,1.9466272773419846
SEX_12W,coupling,396,2.4121661517673267,846.5195798437761,-0.9483229949778181,846.5226705630457,0.7653935171674673,1105.99665606761
SEX_12W,orbit,198,0.14730398064717862,0.12642267799806017,0.0007519240166071674,0.14730409708790598,0.126422542324628,1.165172716663602
SEX_12W,phase,198,16.022640463054362,0.33596329772861755,0.9118385821045368,16.025568981758273,0.13790415742358147,116.20801925887345
SEX_12W,tune,3,0.5034190772056748,0.0018831629541630627,0.8040271283981232,0.5034213541830238,0.0011197097193101557,449.5998788803742
SEX_13E,alpha,198,401.9916856097222,740.3888734861939,-0.3982681488962092,762.6452954293376,357.9736759050857,2.130450775468607
SEX_13E,beta,198,1553.9389083791787,1603.1057264652634,-0.30249118084797266,1802.738920622262,1317.1205279981305,1.3686970040336512
SEX_13E,coupling,396,3.9880625446965747,780.108169269774,0.9673418478112934,780.1177081440782,1.01086316067185,771.7342351516585
SEX_13E,orbit,198,0.0923856194764608,0.2180776330653898,-0.010571993210080243,0.2180802985130057,0.09237932739488057,2.360704550064641
SEX_13E,phase,198,8.117965196106336,0.37270171977247285,-0.5208531462877153,8.120289437471572,0.31806437839339335,25.53033281654731
SEX_13E,tune,3,0.6489549690876293,0.0020381570478318384,-0.5163494255049553,0.6489558224254308,0.0017454305515153662,371.8027175942426
SEX_13W,alpha,198,550.9750515279314,688.691912927425,0.38668284427564076,747.4533763977518,468.1703839943783,1.5965413489434372
SEX_13W,beta,198,1973.3663859024873,1436.236825179982,0.3315562767321602,2071.3651479406717,1290.8902102462619,1.604602104423365
SEX_13W,coupling,396,9.94855994055543,1042.643101027412,-0.5318266824647925,1042.6565262216589,8.424861561622036,123.75948478148246
SEX_13W,orbit,198,0.09318439048931008,0.2215712263139513,0.012001597561512504,0.22157465505075766,0.0931762373154776,2.37801677159968
SEX_13W,phase,198,7.531042922295856,0.5878121282158245,0.11799489662567372,7.531364233390806,0.5836808884500503,12.903222261380105
SEX_13W,tune,3,0.8067058040985825,0.0012279384944274992,0.4593795420508532,0.8067060013190994,0.0010907039175244767,739.6196056121674
SEX_14E,alpha,198,562.414951936897,1410.493423193486,0.351650252960341,1426.455364074623,520.6028902503284,2.7400066169220105
SEX_14E,beta,198,3325.544814014139,3044.7190827335808,0.065929440965504,3358.704095940378,3008.100629748227,1.116553104216296
SEX_14E,coupling,396,7.1784653421560405,1233.6968245849844,0.9229277062721288,1233.7146138984815,2.7634777115883415,446.4355217069543
SEX_14E,orbit,198,0.3436659144720312,0.209690970609783,-0.0013553361998593814,0.3436661016825413,0.20969066378714984,1.6389194229047106
SEX_14E,phase,198,14.057963702603779,0.7469776154561601,0.251455189678939,14.05922180068864,0.7229117378762171,19.448047478094725
SEX_14E,tune,3,0.7353805877286776,0.0019736790993552192,-0.7420076265465722,0.735382045967448,0.0013231349487674046,555.7876365162218
SEX_14W,alpha,198,531.0655775287286,1121.478593877147,-0.2905347094825431,1134.677541662825,502.2467128877925,2.2592035199966047
SEX_14W,beta,198,3469.540732799771,2419.309357358801,-0.04315406883979327,3472.5863833010167,2414.9357079791985,1.4379622496065756
SEX_14W,coupling,396,8.27239310591028,1107.1117924342439,-0.7663378526526097,1107.1299429035325,5.3144106995763565,208.3260036699438
SEX_14W,orbit,198,0.3209990042127275,0.21358664792275378,0.0007191087079348314,0.3209990701512297,0.21358654882385955,1.5028992786242876
SEX_14W,phase,198,17.52200000588715,0.8756954683441073,-0.6788682655678883,17.53209539345496,0.6426179847959074,27.282298049941872
SEX_14W,tune,3,0.6683983853607012,0.0016520436393372736,0.49042637340246864,0.668398876412303,0.0014397262759494745,464.2541346767499
SEX_15E,alpha,198,624.6593877599976,762.6749059405169,0.3481196485338956,823.0634956083198,542.6221936716969,1.5168260812168302
SEX_15E,beta,198,1900.7559430796393,1708.3278721349784,0.33409293928719486,2098.7344349469495,1458.276738288622,1.4391880360170486
SEX_15E,coupling,396,1.6042872911782935,784.7881042798049,0.46448558186880506,784.7884580552447,1.4207251929411149,552.3858251789106
SEX_15E,orbit,198,0.007740603928070334,0.024435972417775915,-0.05304481658015644,0.024439805197921292,0.0077284939710931064,3.162298539577506
SEX_15E,phase,198,8.013659646949437,1.2860912788889225,0.04782632671960078,8.013901925842504,1.2845807245003056,6.238535090085417
SEX_15E,tune,3,0.8341922439514083,0.0014779330952240418,-0.9969095030160554,0.8341935450929625,0.000116104071814264,7184.877602117632
SEX_15W,alpha,198,574.5876616640468,714.8183099208637,-0.26789152701720126,750.3106676346791,527.399373500082,1.4226612797342704
SEX_15W,beta,198,1979.2947636666083,1640.633935979906,-0.22841006902166802,2065.6387693446463,1530.4979411770892,1.3496514524913286
SEX_15W,coupling,396,2.636050722280549,827.1732613820551,0.9428841180611269,827.1769955787695,0.8781196481680137,941.986661276144
SEX_15W,orbit,198,0.011801993329767644,0.03606827021046787,0.011735929677994687,0.0360685680362243,0.01180108310060831,3.056377768779975
SEX_15W,phase,198,8.277047780062343,0.753405396873482,-0.25439338285291235,8.279283830602473,0.7284221974909071,11.366050978568406
SEX_15W,tune,3,0.8781432114340072,0.0007593532324024604,0.5433032329762018,0.8781433083459124,0.0006375047127598441,1377.469516333944
SEX_16E,alpha,198,354.93694412197306,755.6718600471559,-0.09556292814842474,756.6447270428692,352.85825965675616,2.144330496270365
SEX_16E,beta,198,3019.1809016116144,1790.5898034563922,-0.007920781245284596,3019.2322857592244,1790.5031598764215,1.6862479516470714
SEX_16E,coupling,396,2.0726799894613346,1032.6946951157477,0.9758423400463777,1032.6966758287354,0.4528297977760572,2280.540461119226
SEX_16E,orbit,198,0.3154825065825718,0.15640514421558943,0.0026146051773850987,0.31548285799010606,0.15640443539464075,2.0170966200164178
SEX_16E,phase,198,17.36786384193069,1.4970988730805521,-0.7979766670020522,17.409012810009013,0.9001513475880144,19.340095259155078
SEX_16E,tune,3,0.5912358604601017,0.001050934173989602,-0.9695061639541176,0.5912367383926999,0.0002575488246861535,2295.6297281231055
SEX_16W,alpha,198,783.5744610443398,790.024889065939,0.17327833651938587,852.3209047551111,715.3162494044194,1.1915301874726925
SEX_16W,beta,198,4916.496824985537,1814.1654904141776,0.036545308593155086,4917.014155639616,1812.7628774724587,2.712441994893135
SEX_16W,coupling,396,1.7461873036920785,966.3391290907524,0.9684503882545619,966.3406088007296,0.4351604402799867,2220.6536241644026
SEX_16W,orbit,198,0.34561943015468344,0.16562970852905415,-0.001754729795130388,0.3456195887842795,0.1656293775163484,2.086704629136007
SEX_16W,phase,198,33.44116526264987,1.6614818536923286,-0.7969904155473935,33.46739575024689,1.0027351446747115,33.3761072681897
SEX_16W,tune,3,0.912741445316032,0.000991091714319669,0.26285726165489187,0.9127414824944023,0.0009562396696005212,954.511208341429
SEX_17E,alpha,198,249.46206943545184,329.0054191931619,-0.4013734826822635,354.1453484566088,212.2662528807477,1.6684015647818005
SEX_17E,beta,198,1286.8338566808588,805.2178423611905,-0.0859880616428731,1289.8681219694677,800.3482843636906,1.6116335190184923
SEX_17E,coupling,396,2.928802936575909,683.3709296289836,0.8926103476194053,683.3759301778246,1.3203795725559617,517.5602110042952
SEX_17E,orbit,198,0.12291472001873395,0.19297777529055882,-0.0052410745842863884,0.1929795844700448,0.12291187953630037,1.570064547040393
SEX_17E,phase,198,7.662088009562894,0.7051656707754889,-0.6424394474304645,7.675535669603298,0.5394473785043015,14.228516024834283
SEX_17E,tune,3,0.47351598801997064,0.0019263972453870874,-0.31940028899407114,0.4735163877842036,0.0018254908040586262,259.3912753389014
SEX_17W,alpha,198,225.86628502806656,652.3841468442946,0.35745658571650707,657.928907712665,209.16549945475592,3.145494402412096
SEX_17W,beta,198,1396.2920514515024,1544.2273593785033,0.057727351257228665,1554.90696836525,1384.3893780757414,1.1231716979268669
SEX_17W,coupling,396,3.984065329236243,904.2582071907586,0.056501712611629756,904.2582352103675,3.9777006705380837,227.33189601419755
SEX_17W,orbit,198,0.13365650043915228,0.19350176625528942,0.004639144213981391,0.1935036660414374,0.13365374997388454,1.4477982554118183
SEX_17W,phase,198,9.998843471810368,1.1386450485726807,-0.07146846939261338,9.99917894508867,1.1356952692070719,8.804455927750734
SEX_17W,tune,3,0.4876067816546794,0.001348628125102911,-0.4265013625404579,0.4876071209111228,0.0012198156498844151,399.73837108691504
SEX_18E,alpha,198,480.26201588279014,790.0785873574664,0.37559178218534306,818.7860607404384,429.4940800962525,1.9063966156575265
SEX_18E,beta,198,2558.5817833016804,1678.4458369206257,0.06406032058514864,2562.523381135972,1672.4219235739683,1.532223026387896
SEX_18E,coupling,396,7.912198252695291,752.7897647593479,0.8580378952178703,752.8203778643685,4.06343201906451,185.2671274755777
SEX_18E,orbit,198,0.3515919942471582,0.1563715382792974,-0.0007196053332547955,0.35159201669399787,0.1563714878089193,2.24844069478722
SEX_18E,phase,198,10.962369026621626,0.5016090714394552,0.10002711273260956,10.962484088286345,0.49908811892510974,21.965027161729154
SEX_18E,tune,3,0.6068302569851427,0.001270431105746848,-0.9243767725327536,0.6068313933111156,0.00048464413642449513,1252.1174769348654
SEX_18W,alpha,198,731.858718029569,533.5458440818182,0.07772696781378406,734.3267708097002,530.1438904345331,1.3851461538259138
SEX_18W,beta,198,4394.762152064411,1155.5019398167162,0.02961529472438077,4394.905265996567,1154.957492314609,3.805252829858608
SEX_18W,coupling,396,6.532375766680742,674.8978702895488,-0.47942392325585453,674.905137080471,5.732643100386816,117.73018575583943
SEX_18W,orbit,198,0.356904422463716,0.1659394077493837,0.0002369444378584585,0.35690442522676274,0.16593940180659023,2.1508118104628986
SEX_18W,phase,198,21.455321837181295,0.29183438465657435,-0.5533792338970318,21.455929696669326,0.24307055905589428,88.27037622329044
SEX_18W,tune,3,0.7983565384693836,0.0007936639259775465,0.6375408046754936,0.7983566988170276,0.0006114517328036464,1305.6741129121986
SEX_19E,alpha,198,335.31696450352587,1204.5978895058179,0.5741775444005749,1220.696212453678,270.91382206704435,4.505846926302588
SEX_19E,beta,198,1795.3606531860385,2610.917444490543,0.23234713795532635,2668.5600373390535,1708.507273637023,1.5619248911116994
SEX_19E,coupling,396,3.493233924136581,1019.5585476761206,0.9051991682371071,1019.5634511214944,1.4845739850825777,686.7717347645577
SEX_19E,orbit,198,0.10266065431540405,0.1523109038914042,-0.00042782087365075,0.15231091549572387,0.10266063709883119,1.4836350114318348
SEX_19E,phase,198,9.268907750220995,0.8198589378614567,0.5376254769933039,9.279440691857273,0.690507064700704,13.438589069149334
SEX_19E,tune,3,0.5562596092282481,0.002019698181638103,-0.9113361404476942,0.5562626544743425,0.0008314304941004602,669.0428826238485
SEX_19W,alpha,198,268.3896454584231,1390.676107957632,-0.5772897274494414,1399.4961435609846,217.7695644285893,6.426500173397304
SEX_19W,beta,198,1542.327776318501,3013.0686048343046,-0.20788934418398874,3035.6395654690427,1497.4143767176256,2.027254187396845
SEX_19W,coupling,396,4.327611989718674,1210.353592702771,-0.5347436693053772,1210.3558050293777,3.656887436806025,330.97978156158916
SEX_19W,orbit,198,0.10396330850908714,0.15800192498973792,0.0010577145659504265,0.15800199247064475,0.10396320595251342,1.5197876116172704
SEX_19W,phase,198,7.220536171013219,0.8774524180676403,-0.5786793696043754,7.238543444854262,0.7138306100472223,10.140421751282714
SEX_19W,tune,3,0.5297858739985748,0.0019062989338295814,0.8885391989702479,0.5297885817257134,0.000874606835056098,605.7448449870991
SEX_20E,alpha,198,592.1147296055899,1059.8627241679121,0.4469217537098383,1101.9883018330404,509.4414880235615,2.1631302666540457
SEX_20E,beta,198,3977.4418841189395,2287.8869915548407,0.07146213127537988,3982.4419535848274,2279.1724186636125,1.7473192993094937
SEX_20E,coupling,396,10.690178999487092,928.8434598737119,0.910038718582613,928.8944064665932,4.431084775140233,209.63137777863795
SEX_20E,orbit,198,0.20896217010031237,0.08515392820557571,-0.004537910854734961,0.2089625985383635,0.08515287683905312,2.4539699220417686
SEX_20E,phase,198,23.932954859734387,0.8401768953619304,0.7908847404252177,23.942181809732638,0.5139608188290463,46.583671230581274
SEX_20E,tune,3,0.8134383361551919,0.001945349273105898,-0.2635838962667781,0.8134384977697791,0.0018765544933372744,433.4744877688874
SEX_20W,alpha,198,573.9178710640572,1156.7860880361723,-0.4381503340762615,1189.9677455699925,501.5102598190791,2.372768497297096
SEX_20W,beta,198,3854.184023072787,2511.4137702147464,-0.0754528984715165,3862.2130198715718,2499.0486586035686,1.545473317046063
SEX_20W,coupling,396,7.041889337378659,978.0215797115367,-0.947864988473174,978.0443563774588,2.2440020257849183,435.848250197258
SEX_20W,orbit,198,0.20270228445318134,0.08382419413149708,0.0035681580976943774,0.2027025506404964,0.08382355043882561,2.418205260685404
SEX_20W,phase,198,16.164616760019936,0.7333475923036106,-0.4276571852713896,16.167663993089544,0.6627780141274509,24.3937844172069
SEX_20W,tune,3,0.7602027914997227,0.0014215177999080007,0.2684166042982291,0.7602028872555662,0.0013693520830239168,555.1551691343128
SEX_21E,alpha,198,418.4848351944353,597.9300025398135,-0.3945466894598601,633.0281393664817,363.2151153176105,1.7428463537728471
SEX_21E,beta,198,1480.4728884355434,1271.8588383028914,-0.3348840742052445,1611.6949977716688,1100.8469975975963,1.4640499554333235
SEX_21E,coupling,396,5.512150747043063,807.2985223047575,0.4104268190891428,807.301692350044,5.026474913698394,160.60991175942135
SEX_21E,orbit,198,0.003271502314116432,0.006345975112367214,-0.26497446639663075,0.006423525997913369,0.003116478986321632,2.0611485032007333
SEX_21E,phase,198,6.373014846644485,0.4796721139060129,0.2056843066220372,6.373782653884444,0.4693594075459213,13.579748379200952
SEX_21E,tune,3,0.588044946353996,0.0011360137381424093,-0.8664389939120163,0.588045770117843,0.0005671915023323402,1036.767595599984
SEX_21W,alpha,198,284.18235157682165,716.0567400546342,0.2866192567944843,721.4384864144824,270.2283742418308,2.6697362497132073
SEX_21W,beta,198,1340.526373463427,1522.3562159600021,0.210435484386582,1599.82988253886,1247.046010842728,1.2828956338649669
SEX_21W,coupling,396,5.533864067638158,804.9894822398364,-0.9300546138262714,805.0059355016238,2.033217999754201,395.92701599087866
SEX_21W,orbit,198,0.004937090417717119,0.009825192695773267,0.17107586169163438,0.009873016942633737,0.004840744751818434,2.039565696771126
SEX_21W,phase,198,10.812509089360072,0.4161603689059086,0.4108717827423996,10.81386267379859,0.37936306141695625,28.505312650651355
SEX_21W,tune,3,0.5732270477917559,0.0016962386861950932,0.41975907846843086,0.5732274899934668,0.0015395653680322016,372.3307252137911
SEX_22E,alpha,198,473.94526428269484,460.91317120763796,-0.5260070034298189,577.5801798685765,321.661624617637,1.7956141972333592
SEX_22E,beta,198,3072.3279082263393,1004.2599661963299,-0.09626496771994994,3074.0282905875733,999.0430040985874,3.076972941080945
SEX_22E,coupling,396,1.7052139450364887,664.9671268566628,-0.1358564119983263,664.9671672110401,1.6894040156318064,393.61050468579265
SEX_22E,orbit,198,0.15920942688245796,0.09772156314057548,-4.503901683958367e-05,0.15920942698006732,0.09772156298154884,1.629214905313459
SEX_22E,phase,198,17.416305255956434,0.27837478641655333,0.5476038942010188,17.416972486913963,0.23291775469072126,74.77735009957058
SEX_22E,tune,3,0.5257092251360626,0.0015919990287733728,-0.9900469739031732,0.5257115879020337,0.00022405264835628866,2346.375245991499
SEX_22W,alpha,198,239.01968927825064,345.90827477471214,0.47298198843489536,372.09739263988513,195.77149131292936,1.9006720035917235
SEX_22W,beta,198,1957.0614799756754,741.4484573551439,0.10185746753550624,1958.7586897495996,736.9530830720065,2.6579150487904433
SEX_22W,coupling,396,2.052428161549336,641.4633517500492,-0.9174868487064277,641.4661157214723,0.8163828590127353,785.7417737765923
SEX_22W,orbit,198,0.17011876578945118,0.10234744074756712,0.00030676055733394494,0.170118770330086,0.10234743320026334,1.6621693872597119
SEX_22W,phase,198,13.81340777241878,0.5964967457717363,0.8893565599810702,13.82359476807081,0.2725258574908399,50.723974948085235
SEX_22W,tune,3,0.46623941866393015,0.0013552777926914455,0.832087203565778,0.4662407824801149,0.0007516956199401295,620.2520942150092
SEX_23E,alpha,198,384.91385604511083,1138.6651022921546,0.42512684740429496,1151.5352515338866,344.50465342039706,3.3425825750129263
SEX_23E,beta,198,1421.9057190938672,2498.004821588403,0.3166395705740673,2553.6561029360937,1319.350018231705,1.9355410373652788
SEX_23E,coupling,396,4.222374002714518,1026.5189178752746,0.9708388663983893,1026.5271027011488,1.0122341766756684,1014.1201772819217
SEX_23E,orbit,198,0.06988338846009481,0.14559162956502872,-0.0013803085709166779,0.1455916710858776,0.06988330195752553,2.083354206336257
SEX_23E,phase,198,8.199826274669821,0.21521905882224454,-0.28356070844475806,8.2000535164039,0.20637951971529644,39.73288399796643
SEX_23E,tune,3,0.5785137977113783,0.0012422758822505204,-0.8889514724448102,0.5785148517305789,0.0005689630528938342,1016.7880827905482
SEX_23W,alpha,198,157.5786743770356,555.4737199233381,-0.19323911019237466,556.3774525772474,154.3574501199982,3.6044742391424385
SEX_23W,beta,198,1070.5617146002146,1190.9191324061255,-0.06506610732449164,1200.6576007126262,1059.6282794214726,1.1330932026164418
SEX_23W,coupling,396,2.2590602723054793,573.0488277570089,-0.6638636398971,573.0507901898761,1.6894406632076804,339.1955708594377
SEX_23W,orbit,198,0.06691791921401447,0.15543559432132187,0.004406651376003448,0.15543593767831404,0.06691712166567823,2.322812664520762
SEX_23W,phase,198,4.8690230741885365,0.8019197795376131,-0.16609222770019702,4.870893779855629,0.7904775867523312,6.161963174525472
SEX_23W,tune,3,0.5167502160413762,0.001066246770461268,0.9758629350814553,0.5167512636090518,0.0002328506661984904,2219.2389313095377
SEX_24E,alpha,198,758.0033530147493,995.4938229420108,0.37442045067718005,1064.7811831178103,657.1286531384385,1.6203542153160242
SEX_24E,beta,198,6276.101766102085,2250.575285939163,0.048298193532230735,6277.181452263784,2247.5621262838063,2.7928845120035386
SEX_24E,coupling,396,6.662184554951728,967.0184629082272,0.8699788650355923,967.0358323984522,3.2849909995761806,294.3800553862145
SEX_24E,orbit,198,0.3493228549073203,0.1605039039141684,-0.002287102369713797,0.34932309940249023,0.16050337179052435,2.1764221866840137
SEX_24E,phase,198,28.58040832283055,0.3369524770986378,0.6631403611525378,28.581281851144613,0.25219955784275055,113.32804107834869
SEX_24E,tune,3,1.0333813535522913,0.0019464446231122479,0.2944753666031086,1.0333815125141035,0.0018601371725855884,555.5404879510603
SEX_24W,alpha,198,530.2724435695874,1371.1634241501508,-0.646416251952769,1417.0438902861044,391.49024654421527,3.6196147995887866
SEX_24W,beta,198,2964.3120547822205,2921.3710462166164,-0.13033116282104096,3129.9327087512675,2743.187194941116,1.140984003761527
SEX_24W,coupling,396,12.61418167775817,1122.484985659507,-0.9322465395466492,1122.5465833530009,4.563859433309452,245.9643202768394
