sextupole,sextupole_s_m,quadrupole,quadrupole_index,quadrupole_k1_m2,delta_k1_m2,optics_leverage,delta_log_beta_x,delta_log_beta_y,delta_phi_x_rad,delta_phi_y_rad,max_abs_tune_shift,max_detector_beta_beating,allowed,selected,selected_rank
SEX_11E,701.5022036369731,Q32E,65,0.19573,0.00019573,0.00803316544828065,0.005588353570700866,-0.0016767246398381452,0.005488032118861952,-0.000610040517329935,0.00019046062480043702,0.006199994393286001,1,0,
SEX_11W,67.46407077919488,Q32E,65,0.19573,0.00019573,0.0033160822731368306,-0.0028994248351579266,-0.0013536577672847994,0.00024428748464533356,-0.0008352673472589167,0.00019046062480043702,0.006199994393286001,1,0,
SEX_12E,693.2993606369731,Q32E,65,0.19573,0.00019573,0.00793041850621344,-0.00346725752093735,-0.0017379262016106178,0.006732223262950754,-0.0015894796075244244,0.00019046062480043702,0.006199994393286001,1,0,
SEX_12W,75.40003377919489,Q32E,65,0.19573,0.00019573,0.007172448307625837,-0.005048590809515252,-0.0019752133438102337,0.004696044548163414,-3.7992258968611026e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_13E,684.6337186369731,Q32E,65,0.19573,0.00019573,0.005536137207111276,-0.004649873073172994,-0.00020868741113577727,0.002135255692166993,-0.00210348003861327,0.00019046062480043702,0.006199994393286001,1,0,
SEX_13W,84.06882577919488,Q32E,65,0.19573,0.00019573,0.006713036752857858,0.003799425705583115,-0.0012007025527391857,0.005359784195206885,0.0006784198652978191,0.00019046062480043702,0.006199994393286001,1,0,
SEX_14E,676.430226636973,Q32E,65,0.19573,0.00019573,0.002856307768107977,0.0012239148666042254,0.0015302791933442528,0.0011436744518817932,-0.0017351601666675265,0.00019046062480043702,0.006199994393286001,1,0,
SEX_14W,92.26991777919488,Q32E,65,0.19573,0.00019573,0.006788465403330112,0.00614400780537272,0.0006119313826591366,0.0026932285022986946,0.0008405300928888693,0.00019046062480043702,0.006199994393286001,1,0,
SEX_15E,666.306984636973,Q32E,65,0.19573,0.00019573,0.007637939573282282,0.0019582275463627674,0.0018181282319404968,0.007110248586116086,-0.0008013991375293017,0.00019046062480043702,0.006199994393286001,1,0,
SEX_15W,102.39410977919488,Q32E,65,0.19573,0.00019573,0.006887651434266188,-0.006119611475598141,0.0018255485170834973,0.002571079650538266,0.0002168402869369146,0.00019046062480043702,0.006199994393286001,1,0,
SEX_16E,658.1009426369728,Q32E,65,0.19573,0.00019573,0.00783415912699834,-0.005858884101688222,0.00046954429990742064,0.005176542878686519,-0.00017452302329701297,0.00019046062480043702,0.006199994393286001,1,0,
SEX_16W,110.60030177919488,Q32E,65,0.19573,0.00019573,0.006393103856081827,-0.0020810879104609104,0.0014026200594055016,0.0058356148041287526,-0.000720490701097809,0.00019046062480043702,0.006199994393286001,1,0,
SEX_17E,649.8934006369727,Q32E,65,0.19573,0.00019573,0.005578962507498785,-0.004799202787734824,-0.0016598902483662137,0.0022243673236062023,-0.0006240429755450805,0.00019046062480043702,0.006199994393286001,1,0,
SEX_17W,118.80139277919488,Q32E,65,0.19573,0.00019573,0.0065634765024762546,0.003285828282350467,-0.0008564518460054682,0.005539942612610815,-0.000926327362176238,0.00019046062480043702,0.006199994393286001,1,0,
SEX_18E,641.6931586369727,Q32E,65,0.19573,0.00019573,0.0023579319949290564,0.00023054365517416464,0.0002985017566168313,0.0010867586512048888,-0.0020582869700547235,0.00019046062480043702,0.006199994393286001,1,0,
SEX_18W,127.00013477919488,Q32E,65,0.19573,0.00019573,0.007077875150955725,0.005996933038725061,-0.0007101117575645244,0.0035963939861511918,0.0008335480608270274,0.00019046062480043702,0.006199994393286001,1,0,
SEX_19E,635.0328586369727,Q32E,65,0.19573,0.00019573,0.005455767434123152,0.0045157936567752355,0.0019209122330652306,0.0020692745887700426,-0.0011837249738846367,0.00019046062480043702,0.006199994393286001,1,0,
SEX_19W,133.66543477919487,Q32E,65,0.19573,0.00019573,0.005486442466059791,0.00510970861409632,0.0014096894403130555,0.0012843023323236835,0.0005960469893153686,0.00019046062480043702,0.006199994393286001,1,0,
SEX_20E,626.8242166369727,Q32E,65,0.19573,0.00019573,0.007519798820919382,0.00617590346601915,-0.00037834616239318386,0.004269309987357417,-0.00018824744026346707,0.00019046062480043702,0.006199994393286001,1,0,
SEX_20W,141.87332677919488,Q32E,65,0.19573,0.00019573,0.001736248313168705,0.0012452812665866286,0.0008093122465102631,-3.096933173463157e-05,-0.0008988255449251525,0.00019046062480043702,0.006199994393286001,1,0,
SEX_21E,618.6199746369726,Q32E,65,0.19573,0.00019573,0.007829496995728566,0.0030246382245828762,-0.0019143586425016679,0.006858696353020832,-0.0012025398710449053,0.00019046062480043702,0.006199994393286001,1,0,
SEX_21W,150.0752687791949,Q32E,65,0.19573,0.00019573,0.005542865219765607,-0.005134196797169421,-0.0015212275941987041,0.0012963425991650013,-0.0006072401210897027,0.00019046062480043702,0.006199994393286001,1,0,
SEX_22E,610.4185326369727,Q32E,65,0.19573,0.00019573,0.007937671804269731,-0.004023780829354173,-8.722947481010213e-05,0.006507780456317391,-0.0021111622535272545,0.00019046062480043702,0.006199994393286001,1,0,
SEX_22W,158.2819607791949,Q32E,65,0.19573,0.00019573,0.006973760016666811,-0.004813282071616465,-0.0011368926438851679,0.0048620051955019505,0.0007307701857000026,0.00019046062480043702,0.006199994393286001,1,0,
SEX_23E,602.2144906369726,Q32E,65,0.19573,0.00019573,0.004785138672976463,-0.0038113109613491236,0.0018549511629244453,0.0017155506362271922,-0.001409788307945803,0.00019046062480043702,0.006199994393286001,1,0,
SEX_23W,166.4857027791949,Q32E,65,0.19573,0.00019573,0.006977012019556354,0.004841036314220837,0.001108452369260382,0.0048439940049949115,0.0007417004449798981,0.00019046062480043702,0.006199994393286001,1,0,
SEX_24E,592.0085476369725,Q32E,65,0.19573,0.00019573,0.004701511241886686,0.004281721532914062,-0.00024306977892163406,0.0019197948784750452,-0.00016239882796043048,0.00019046062480043702,0.006199994393286001,1,0,
SEX_24W,176.6882957791949,Q32E,65,0.19573,0.00019573,0.005119416290825813,0.004861141661742119,0.0005605524314871158,0.0010955744420488855,-0.0010311268189369116,0.00019046062480043702,0.006199994393286001,1,0,
SEX_25E,583.8050056369724,Q32E,65,0.19573,0.00019573,0.008001859237119885,0.0061803454257882695,-0.0018305026998521878,0.004675791198124557,-0.0007869677286862498,0.00019046062480043702,0.006199994393286001,1,0,
SEX_25W,184.8940877791949,Q32E,65,0.19573,0.00019573,0.0018617980139118535,-0.0008604694427931658,-0.0014682755662249747,-9.25587987747889e-05,-0.0007493223024983564,0.00019046062480043702,0.006199994393286001,1,0,
SEX_26E,575.6012636369724,Q32E,65,0.19573,0.00019573,0.007757087935511039,0.00240772619614682,0.0007992678405386311,0.007069620134707577,-0.0019382749736962523,0.00019046062480043702,0.006199994393286001,1,0,
SEX_26W,193.10052977919491,Q32E,65,0.19573,0.00019573,0.006215802018910346,-0.005814418125617893,0.00011600219316132421,0.002020779670811379,0.000855411954553631,0.00019046062480043702,0.006199994393286001,1,0,
SEX_27E,567.1709216369723,Q32E,65,0.19573,0.00019573,0.007931488710255811,-0.005653369004459563,0.0010101421942245725,0.005464257957299878,-0.00026349532038238976,0.00019046062480043702,0.006199994393286001,1,0,
SEX_27W,201.5302217791949,Q32E,65,0.19573,0.00019573,0.006282513750378328,-0.001242600754721268,0.0017085754121766161,0.005888912567481697,-0.000572189847446225,0.00019046062480043702,0.006199994393286001,1,0,
SEX_28E,558.9658796369721,Q32E,65,0.19573,0.00019573,0.004477933958527057,-0.003877317857635232,-0.0012476834451162766,0.001826809786280137,-0.00035263407851005013,0.00019046062480043702,0.006199994393286001,1,0,
SEX_28W,209.73341377919488,Q32E,65,0.19573,0.00019573,0.006842524742741663,0.004671258958184099,-0.0005398095619584264,0.004862757902920123,-0.0010303765404078291,0.00019046062480043702,0.006199994393286001,1,0,
SEX_29E,550.536737636972,Q32E,65,0.19573,0.00019573,0.004193235045694146,0.0031747643165098705,-0.0016380652486032155,0.0015798950812211388,-0.001524718156481697,0.00019046062480043702,0.006199994393286001,1,0,
SEX_29W,218.16160577919487,Q32E,65,0.19573,0.00019573,0.006129046798886892,0.005544551939237641,-0.001935751194284352,0.0017418137360127872,-0.0002052088665376317,0.00019046062480043702,0.006199994393286001,1,0,
SEX_30E,541.251995636972,Q32E,65,0.19573,0.00019573,0.007993895772725414,0.006046183572720132,0.0007818368110883434,0.004799767992700765,-0.001922756419112659,0.00019046062480043702,0.006199994393286001,1,0,
SEX_30W,227.44579777919486,Q32E,65,0.19573,0.00019573,0.0010296919705344147,0.00024852239536943266,-0.00048506010434268276,-7.843133481877373e-05,0.0008700961981737976,0.00019046062480043702,0.006199994393286001,1,0,
SEX_31E,532.8232536369719,Q32E,65,0.19573,0.00019573,0.007609366917896973,-0.0009709908031115821,0.0018621840141908041,0.007203924620988289,-0.0012630845196852647,0.00019046062480043702,0.006199994393286001,1,0,
SEX_31W,235.87723977919484,Q32E,65,0.19573,0.00019573,0.007065696991771783,-0.006105004481474441,0.0012556673507817528,0.003258695642797349,0.0006761630517146955,0.00019046062480043702,0.006199994393286001,1,0,
SEX_32E,524.6217116369718,Q32E,65,0.19573,0.00019573,0.007194583105837534,-0.006068435869639011,0.001725076857607366,0.003401562317215223,-0.0006241760972116595,0.00019046062480043702,0.006199994393286001,1,0,
SEX_32W,244.07643177919482,Q32E,65,0.19573,0.00019573,0.00638099530180617,0.0005982605442813593,0.001984369163249511,0.006034854704610737,-4.4643935877886065e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_33E,516.1893696369717,Q32E,65,0.19573,0.00019573,0.004356481786233726,-0.003855518312974704,0.001937667854223335,0.0005992447951470581,1.6157174925979234e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_33W,252.50912377919482,Q32E,65,0.19573,0.00019573,0.007239505558955162,0.005604940762864663,0.00147294774947615,0.004275943639676427,-0.0007360779174412357,0.00019046062480043702,0.006199994393286001,1,0,
SEX_34E,510.2408696369717,Q32E,65,0.19573,0.00019573,0.0020491198603711487,-0.0013377220954593483,0.0014823947646895874,-5.256051721858057e-06,0.00046029331195285295,0.00019046062480043702,0.006199994393286001,1,0,
SEX_34W,258.45162377919485,Q32E,65,0.19573,0.00019573,0.006920316495779706,0.0061609706013618926,0.0005557630678594272,0.0029167077621323756,-0.001056960213837499,0.00019046062480043702,0.006199994393286001,1,0,
SEX_35E,502.3224176369717,Q32E,65,0.19573,0.00019573,0.003308634424758305,0.0031671470066070295,0.000427033034935409,0.0003653043632496633,0.0007748787676149504,0.00019046062480043702,0.006199994393286001,1,0,
SEX_35W,266.3785757791949,Q32E,65,0.19573,0.00019573,0.0042364665409959775,0.003987333990651987,-0.000846010859015367,0.0005787226981244231,-0.000999080609897618,0.00019046062480043702,0.006199994393286001,1,0,
SEX_36E,491.3496046369717,Q32E,65,0.19573,0.00019573,0.007181307704467825,0.0055787864853367175,-0.0016414173608085836,0.004196820996682504,0.00037518564300143,0.00019046062480043702,0.006199994393286001,1,0,
SEX_36W,277.3502387791949,Q32E,65,0.19573,0.00019573,0.0052078306296309915,-0.004785704787659828,-0.0018010198834153002,0.0009855632105573164,5.934719733247107e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_37E,483.3342626369717,Q32E,65,0.19573,0.00019573,0.006702267789003382,-0.0031516657955489302,-0.001974414894954535,0.005564453956274917,-0.00035487211746954017,0.00019046062480043702,0.006199994393286001,1,0,
SEX_37W,285.365430779195,Q32E,65,0.19573,0.00019573,0.006551271896780043,-0.003289410496856382,-0.0010635035664996462,0.005532994451527884,0.0005948736102023844,0.00019046062480043702,0.006199994393286001,1,0,
SEX_38E,475.1322206369717,Q32E,65,0.19573,0.00019573,0.006301653545688749,-0.0058231487420188355,-0.0006784956523566699,0.0020110727111273263,-0.0011388618610297385,0.00019046062480043702,0.006199994393286001,1,0,
SEX_38W,293.567872779195,Q32E,65,0.19573,0.00019573,0.006513751521119771,0.0033257460223312663,0.0006148607698304165,0.005521354745319229,0.0007106055754793061,0.00019046062480043702,0.006199994393286001,1,0,
SEX_39E,466.6991786369717,Q32E,65,0.19573,0.00019573,0.0018373218034913115,-0.0004735146881487129,0.0015751228056251065,-9.858552351715844e-05,-0.0008128986969140328,0.00019046062480043702,0.006199994393286001,1,0,
SEX_39W,301.997314779195,Q32E,65,0.19573,0.00019573,0.00687838396155938,0.006061017654762413,0.001854593053332243,0.0026713719912745404,-2.207265415243853e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_40E,458.4951366369716,Q32E,65,0.19573,0.00019573,0.00528929535700844,0.004875649147941363,0.0016700719758655502,0.0011129479104710072,0.0004205916117285824,0.00019046062480043702,0.006199994393286001,1,0,
SEX_40W,310.20325677919504,Q32E,65,0.19573,0.00019573,0.0033918411642495736,0.0031551887959342384,0.0006627839945756442,0.0003441531058090419,-0.0009958143209480852,0.00019046062480043702,0.006199994393286001,1,0,
SEX_41E,450.2917946369716,Q32E,65,0.19573,0.00019573,0.00697296511014211,0.00498802963184708,-9.084471080056389e-06,0.004798270946380967,0.0008475353777726014,0.00019046062480043702,0.006199994393286001,1,0,
SEX_41W,318.4081997791951,Q32E,65,0.19573,0.00019573,0.00496685724509597,-0.004676055437443871,-0.0010060715337842918,0.0009839892275351758,-0.0009076131930054743,0.00019046062480043702,0.006199994393286001,1,0,
SEX_42E,442.0901526369716,Q32E,65,0.19573,0.00019573,0.0064764812687901595,-0.002185676527825864,-0.0016086762968976487,0.005865987269295658,0.0004122883323134374,0.00019046062480043702,0.006199994393286001,1,0,
SEX_42W,326.61314177919513,Q32E,65,0.19573,0.00019573,0.00721778311492526,-0.00522889506091917,-0.001862333248830339,0.0046137098231326945,-2.1120469341440185e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_43E,433.8827106369716,Q32E,65,0.19573,0.00019573,0.006926344027732255,-0.006123552676098765,-0.0017404257214825858,0.002676523182891799,-0.000532434195925191,0.00019046062480043702,0.006199994393286001,1,0,
SEX_43W,334.81308377919515,Q32E,65,0.19573,0.00019573,0.006305708723535821,0.0018966896085290674,-0.000810178518620086,0.005914208050127101,0.0007282066621172589,0.00019046062480043702,0.006199994393286001,1,0,
SEX_44E,422.8791226369716,Q32E,65,0.19573,0.00019573,0.002765571578464699,0.002535629425993946,-0.0001363488490115916,0.00018427450496716347,-0.0010800099387680007,0.00019046062480043702,0.006199994393286001,1,0,
SEX_44W,345.81827077919525,Q32E,65,0.19573,0.00019573,0.005229419053443763,0.004958308027251279,0.0009850598090890283,0.0011525620139547499,0.0006806343511183144,0.00019046062480043702,0.006199994393286001,1,0,
SEX_45E,416.5395126369716,Q32E,65,0.19573,0.00019573,0.00559357508629745,0.005181406861890281,0.001465064555100648,0.00132320691868415,-0.0007374377786213415,0.00019046062480043702,0.006199994393286001,1,0,
SEX_45W,352.15948077919535,Q32E,65,0.19573,0.00019573,0.0029990767251001213,0.00231652590130893,0.001899402590588517,0.00012946506553213055,-6.0642784191600185e-05,0.00019046062480043702,0.006199994393286001,1,0,
SEX_08E,725.6516956369732,Q32W,66,0.19573,0.00019573,0.0025808071395832443,-0.0017233579144626532,0.0015454743448313213,-0.0007922783821072699,-0.0008212228717567882,0.00019749396309975964,0.00693240128782735,1,0,
SEX_08W,43.04349877919489,Q32W,66,0.19573,0.00019573,0.006940074208583277,-0.0067584454192377574,0.0014096884282697175,0.0006981088126898349,-0.00011605238762824044,0.00019749396309975964,0.00693240128782735,1,0,
SEX_09E,716.2180656369733,Q32W,66,0.19573,0.00019573,0.006538988367223673,0.00625165661826621,0.0015625779731265332,0.0011054820949851774,-0.00010685415079336735,0.00019749396309975964,0.00693240128782735,1,0,
SEX_09W,52.48582877919489,Q32W,66,0.19573,0.00019573,0.005172894216733747,-0.002546198010267009,0.00021670473305035465,0.0044712117828451525,-0.00048684137216348233,0.00019749396309975964,0.00693240128782735,1,0,
SEX_10E,709.7073956369733,Q32W,66,0.19573,0.00019573,0.007494365639688254,0.0065146802860103215,0.0007978383494890995,0.0036031063190904433,0.00032486294621492107,0.00019749396309975964,0.00693240128782735,1,0,
SEX_10W,58.99139877919489,Q32W,66,0.19573,0.00019573,0.005111011995808394,0.0021127221466623602,-0.000912890919302134,0.004549591240534667,-0.0003559472795311436,0.00019749396309975964,0.00693240128782735,1,0,
SEX_11E,701.5022036369731,Q32W,66,0.19573,0.00019573,0.006199528878157697,-0.0021614936232647874,-0.0005474350708880582,0.00577215478379145,0.0003803256799272958,0.00019749396309975964,0.00693240128782735,1,0,
SEX_11W,67.46407077919488,Q32W,66,0.19573,0.00019573,0.005793939835028731,0.005523186297918148,-0.0015974938224367907,-0.0007014904286499757,0.00014169190594648384,0.00019749396309975964,0.00693240128782735,1,0,
SEX_12E,693.2993606369731,Q32W,66,0.19573,0.00019573,0.006383824689973471,-0.006102722404540906,-0.0016126787595933667,0.0009230834749942574,-0.00023912557784200317,0.00019749396309975964,0.00693240128782735,1,0,
SEX_12W,75.40003377919489,Q32W,66,0.19573,0.00019573,0.005000508133091617,-0.004616297105698441,-0.001246948293661232,-0.0012096454490269082,0.0008226545214240488,0.00019749396309975964,0.00693240128782735,1,0,
SEX_13E,684.6337186369731,Q32W,66,0.19573,0.00019573,0.004190945544358971,0.003894066016189801,-0.0011617011879623274,-0.00032739819610583254,-0.0009713573947891518,0.00019749396309975964,0.00693240128782735,1,0,
SEX_13W,84.06882577919488,Q32W,66,0.19573,0.00019573,0.006142117347255445,-0.004732531650783134,-4.690686641350972e-05,0.003752920221147704,0.001114513006373663,0.00019749396309975964,0.00693240128782735,1,0,
SEX_14E,676.430226636973,Q32W,66,0.19573,0.00019573,0.007481269603457755,0.006832661122465833,0.0004496797165836064,0.0027772655745650354,-0.0011699234786917145,0.00019749396309975964,0.00693240128782735,1,0,
SEX_14W,92.26991777919488,Q32W,66,0.19573,0.00019573,0.00510258348164777,0.0014617500547833284,0.0013801238641921731,0.004629922348998505,0.0007474771744053754,0.00019749396309975964,0.00693240128782735,1,0,
SEX_15E,666.306984636973,Q32W,66,0.19573,0.00019573,0.007560331766959398,-0.006207059638825285,0.0016350621984833058,0.003951122927787765,-0.0005884099618143068,0.00019749396309975964,0.00693240128782735,1,0,
SEX_15W,102.39410977919488,Q32W,66,0.19573,0.00019573,0.00262130596823872,-0.00013418320320757182,0.001559872431588838,-0.002102382366980571,-5.121257578899474e-06,0.00019749396309975964,0.00693240128782735,1,0,
SEX_16E,658.1009426369728,Q32W,66,0.19573,0.00019573,0.003283781181690496,-0.0029635222593551447,0.0012664318656394613,-0.0005949603949417792,0.0002071886234205067,0.00019749396309975964,0.00693240128782735,1,0,
SEX_16W,110.60030177919488,Q32W,66,0.19573,0.00019573,0.0067117584287277226,-0.006661197342112235,0.0002092066517727087,0.0006024672435236411,-0.0005190539204837918,0.00019749396309975964,0.00693240128782735,1,0,
SEX_17E,649.8934006369727,Q32W,66,0.19573,0.00019573,0.0038152611277923604,0.003698348589100675,-0.000750668464759574,-0.0003913051116981592,0.00040225906119673027,0.00019749396309975964,0.00693240128782735,1,0,
SEX_17W,118.80139277919488,Q32W,66,0.19573,0.00019573,0.006450216637196956,-0.00518319617849583,-0.001552148855633373,0.0035114728428862207,-1.2823635490377683e-05,0.00019749396309975964,0.00693240128782735,1,0,
SEX_18E,641.6931586369727,Q32W,66,0.19573,0.00019573,0.007329871336189569,0.006855187491397574,-0.0006934804347477064,0.002236614536919035,-0.001118060178498581,0.00019749396309975964,0.00693240128782735,1,0,
SEX_18W,127.00013477919488,Q32W,66,0.19573,0.00019573,0.0048859982683881345,-0.0004959610215182764,0.0005527149094042283,0.004700406558335146,0.0011080099995526282,0.00019749396309975964,0.00693240128782735,1,0,
SEX_19E,635.0328586369727,Q32W,66,0.19573,0.00019573,0.007261558811695095,0.005263431501100424,0.0013230302796749527,0.004745521033690636,-0.0008695666776006306,0.00019749396309975964,0.00693240128782735,1,0,
SEX_19W,133.66543477919487,Q32W,66,0.19573,0.00019573,0.006169679793850708,0.00449025423879279,0.0016771547683647192,0.003868634817062677,0.00035125797473511966,0.00019749396309975964,0.00693240128782735,1,0,
SEX_20E,626.8242166369727,Q32W,66,0.19573,0.00019573,0.006042470527739719,0.0006012805630926099,0.0007176740686598571,0.005952685310916195,0.0004476530837891346,0.00019749396309975964,0.00693240128782735,1,0,
SEX_20W,141.87332677919488,Q32W,66,0.19573,0.00019573,0.00700288833538159,0.006802825565484838,-0.00036883094043416165,0.0015309614421772366,-0.0005311592636436657,0.00019749396309975964,0.00693240128782735,1,0,
SEX_21E,618.6199746369726,Q32W,66,0.19573,0.00019573,0.007326899612911628,-0.005544520087820137,-0.001455414414247791,0.0045616555150829186,0.00012174883143956095,0.00019749396309975964,0.00693240128782735,1,0,
SEX_21W,150.0752687791949,Q32W,66,0.19573,0.00019573,0.0038337383244945256,0.00292556764756835,-0.001685435532288837,-0.0017894139621326133,0.0003096905210409062,0.00019749396309975964,0.00693240128782735,1,0,
SEX_22E,610.4185326369727,Q32W,66,0.19573,0.00019573,0.005924929828474697,-0.005717008729305695,-0.0010212203779446094,0.0006108675328349022,-0.00100227464219671,0.00019749396309975964,0.00693240128782735,1,0,
SEX_22W,158.2819607791949,Q32W,66,0.19573,0.00019573,0.005147021237719026,-0.004907829359853233,9.460940700567466e-05,-0.001078995437680419,0.001109890310645234,0.00019749396309975964,0.00693240128782735,1,0,
SEX_23E,602.2144906369726,Q32W,66,0.19573,0.00019573,0.005077851536230416,0.004859850023331336,0.0011042030300842942,8.707980089184275e-05,-0.0009693228313381042,0.00019749396309975964,0.00693240128782735,1,0,
SEX_23W,166.4857027791949,Q32W,66,0.19573,0.00019573,0.005701694459233711,-0.003439970008292881,0.001625197860038341,0.004219596766649403,0.0004792296851308109,0.00019749396309975964,0.00693240128782735,1,0,
SEX_24E,592.0085476369725,Q32W,66,0.19573,0.00019573,0.007204342009858864,0.005506689424797706,0.0006426642145553885,0.004584550597478199,0.0003844397226231422,0.00019749396309975964,0.00693240128782735,1,0,
SEX_24W,176.6882957791949,Q32W,66,0.19573,0.00019573,0.00613699400103024,0.004830742700075552,-0.0007598922410262388,0.0036818728484160346,-0.0004393136060638625,0.00019749396309975964,0.00693240128782735,1,0,
SEX_25E,583.8050056369724,Q32W,66,0.19573,0.00019573,0.0060397908035860325,-0.0003769890518678931,-0.0010119189887112245,0.005936195743053929,0.0002730426089243565,0.00019749396309975964,0.00693240128782735,1,0,
SEX_25W,184.8940877791949,Q32W,66,0.19573,0.00019573,0.006665558658326273,0.006442122506218562,-0.0016499230068329762,0.0003344008631849249,0.00030766861504716303,0.00019749396309975964,0.00693240128782735,1,0,
SEX_26E,575.6012636369724,Q32W,66,0.19573,0.00019573,0.007460918597976888,-0.006074515913598866,-0.00034166178876982034,0.004138109973240489,-0.0012348586204637968,0.00019749396309975964,0.00693240128782735,1,0,
SEX_26W,193.10052977919491,Q32W,66,0.19573,0.00019573,0.002677456479217952,0.0009828644635869743,0.001080870140910295,-0.0020167632872905017,0.0009834308444673923,0.00019749396309975964,0.00693240128782735,1,0,
SEX_27E,567.1709216369723,Q32W,66,0.19573,0.00019573,0.003802336924696107,-0.0034142978156127546,0.0015767676774665063,-0.000552894631816514,-9.191154777710153e-05,0.00019749396309975964,0.00693240128782735,1,0,
SEX_27W,201.5302217791949,Q32W,66,0.19573,0.00019573,0.0069473159167390865,-0.006801126166351534,0.0006894422879326623,0.0011717283470620288,-0.00040199916498195876,0.00019749396309975964,0.00693240128782735,1,0,
SEX_28E,558.9658796369721,Q32W,66,0.19573,0.00019573,0.00493494574775635,0.004912446405162196,-0.00010792387939662085,1.9313112879615346e-05,0.0004577546172725988,0.00019749396309975964,0.00693240128782735,1,0,
SEX_28W,209.73341377919488,Q32W,66,0.19573,0.00019573,0.005691344819204164,-0.003530922014260973,-0.0013113423647561628,0.004263721031616541,-0.00015830270760730514,0.00019749396309975964,0.00693240128782735,1,0,
SEX_29E,550.536737636972,Q32W,66,0.19573,0.00019573,0.007652269918669229,0.006320258671203005,-0.0016778645263135772,0.003965494149809956,-0.0002668183209877384,0.00019749396309975964,0.00693240128782735,1,0,
SEX_29W,218.16160577919487,Q32W,66,0.19573,0.00019573,0.005807525704452443,0.0036079086009563888,-0.0014648105819885515,0.004239881811781032,0.0007668653832606509,0.00019749396309975964,0.00693240128782735,1,0,
SEX_30E,541.251995636972,Q32W,66,0.19573,0.00019573,0.006121785491872554,-0.0005993937927293302,-0.00033194764290223056,0.005963678530129357,-0.0012005556386043281,0.00019749396309975964,0.00693240128782735,1,0,
SEX_30W,227.44579777919486,Q32W,66,0.19573,0.00019573,0.0069885236215770355,0.006796961128941792,0.0006631966560597391,0.0009708429333450397,0.0011217914312204869,0.00019749396309975964,0.00693240128782735,1,0,
SEX_31E,532.8232536369719,Q32W,66,0.19573,0.00019573,0.007443740211717475,-0.00687845386365038,0.0011021015079690777,0.0024219110322860615,-0.0010078988059305516,0.00019749396309975964,0.00693240128782735,1,0,
SEX_31W,235.87723977919484,Q32W,66,0.19573,0.00019573,0.0030528333916533677,-0.0014772236234951164,0.0016084133895484243,-0.002061172633977648,0.0005497052161338445,0.00019749396309975964,0.00693240128782735,1,0,
SEX_32E,524.6217116369718,Q32W,66,0.19573,0.00019573,0.0021011659869766422,0.000837863045771714,0.0016374678877648652,-0.0008789156181876479,-0.0005090091099404503,0.00019749396309975964,0.00693240128782735,1,0,
SEX_32W,244.07643177919482,Q32W,66,0.19573,0.00019573,0.007281703452435688,-0.006812136891396703,0.001556985268063471,0.002044020081413578,-0.00012559826391012052,0.00019749396309975964,0.00693240128782735,1,0,
SEX_33E,516.1893696369717,Q32W,66,0.19573,0.00019573,0.006488153942147653,0.0062215206260474165,0.0014645188409130316,0.0011148555933928606,3.3230214626200905e-05,0.00019749396309975964,0.00693240128782735,1,0,
SEX_33W,252.50912377919482,Q32W,66,0.19573,0.00019573,0.007008695799026793,-0.0043466156024332125,0.0015954017362609374,0.005206856851181385,-0.0007563627695894581,0.00019749396309975964,0.00693240128782735,1,0,
SEX_34E,510.2408696369717,Q32W,66,0.19573,0.00019573,0.007391184814605737,0.00685324815319599,0.0007787240864891576,0.0026364140517216583,0.00032482681444179207,0.00019749396309975964,0.00693240128782735,1,0,
SEX_34W,258.45162377919485,Q32W,66,0.19573,0.00019573,0.006294819377318675,-0.0015820767240608546,0.0010195483011146145,0.005891795790955001,-0.0011700631827515906,0.00019749396309975964,0.00693240128782735,1,0,
SEX_35E,502.3224176369717,Q32W,66,0.19573,0.00019573,0.006869117996432624,0.004706248220112785,-0.00029718768490449854,0.004978393951617477,0.0004040827663231994,0.00019749396309975964,0.00693240128782735,1,0,
SEX_35W,266.3785757791949,Q32W,66,0.19573,0.00019573,0.006845889276380407,0.004104419765867062,-0.00018975166847612357,0.005310466731847541,-0.0013352437096916248,0.00019749396309975964,0.00693240128782735,1,0,
SEX_36E,491.3496046369717,Q32W,66,0.19573,0.00019573,0.006945561801749779,-0.004309535115277319,-0.0017470533754799789,0.005152140032464558,-0.0002683158981824363,0.00019749396309975964,0.00693240128782735,1,0,
SEX_36W,277.3502387791949,Q32W,66,0.19573,0.00019573,0.005783141862417331,0.005496763262905491,-0.0016395276631890887,0.00042070572195740397,-0.0006043832968956053,0.00019749396309975964,0.00693240128782735,1,0,
SEX_37E,483.3342626369717,Q32W,66,0.19573,0.00019573,0.005122278240336887,-0.004793692811621564,-0.0015451887442541334,2.3372360281825877e-05,-0.0009327856541787583,0.00019749396309975964,0.00693240128782735,1,0,
SEX_37W,285.365430779195,Q32W,66,0.19573,0.00019573,0.00497474310907049,-0.004781825720025945,-0.0013711892270313886,1.7664590160393345e-05,-4.171151483944868e-05,0.00019749396309975964,0.00693240128782735,1,0,
