trial,element_order,element_index,element_name,element_type,s_m,k2l_m2,projection_numerator,contribution_norm_m
1,573,573,chicane_49w1!s1,Kicker,380.93711650000012,0,3.7021203456438843e-15,9.0302182479876558e-10
1,574,574,chc49w_rfa1_tr,Marker,381.04500000000002,0,0,0
1,575,575,chicane_49w1!s2,Kicker,381.10856650000017,0,2.1813422159098845e-15,5.320733645613393e-10
1,576,576,d260,Drift,381.3658080000003,0,6.6461336343407867e-15,1.6211260472382331e-09
1,577,577,chicane_49w2!s1,Kicker,381.6697415000001,0,3.7836206289990945e-15,9.2290138778518108e-10
1,578,578,chc49w_rfa2_tr,Marker,381.77999999999997,0,-1.4267044391983083e-29,1.7405792000310568e-22
1,579,579,chicane_49w2!s2,Kicker,381.84119150000015,0,2.0998419325534263e-15,5.1219380157468392e-10
1,580,580,d261,Drift,382.09764300000023,0,6.7005243497813209e-15,1.6343930398064464e-09
1,581,581,chicane_49w3!s1,Kicker,382.40395150000012,0,3.8107301969498846e-15,9.2951395821415613e-10
1,582,582,chc49w_rfa3_tr,Marker,382.51499999999999,0,-2.647500854993885e-28,7.2138877957349881e-23
1,583,583,chicane_49w3!s2,Kicker,382.57540150000011,0,2.0727323646095151e-15,5.0558123114782676e-10
1,584,584,d262,Drift,382.8334480000002,0,6.7823677922515055e-15,1.6543563062239265e-09
1,585,585,chicane_49w4!s1,Kicker,383.13804650000009,0,3.6702065504483869e-15,8.9523740644160647e-10
1,586,586,chc49w_rfa4_tr,Marker,383.245,0,1.8786227914259119e-28,1.11592819271874e-22
1,587,587,chicane_49w4!s2,Kicker,383.30949650000014,0,2.2132560111071658e-15,5.3985778291905935e-10
1,588,588,d263,Drift,383.55594200000024,0,6.2437452878995661e-15,1.5229754132890747e-09
1,589,589,q49!s1,Quadrupole,383.97544550000009,0,3.183840169621901e-15,9.0486372116677014e-10
1,590,590,ip_l3,Marker,384.21300000000002,0,2.6553892498178343e-42,1.638651209256838e-36
1,591,591,q49!s2,Quadrupole,384.45044550000011,0,7.4443520411000476e-16,1.6534553869481889e-10
1,592,592,d264,Drift,384.90237000000025,0,2.8810146481348593e-15,6.8691410716153528e-10
1,593,593,det_49e,Marker,385.11684900000023,0,2.5048303598109833e-28,1.4879042580363229e-22
1,594,594,d265,Drift,385.34514900000022,0,3.0581153665188741e-15,7.3217125459297531e-10
1,595,595,vkick_49e,Kicker,385.65979900000025,0,8.9860955139989669e-16,2.1496393433441489e-10
1,596,596,d266!s1,Drift,386.03007450000013,0,2.106167936793387e-15,5.0307499483590683e-10
1,597,597,d49e_rfa3_aps,Marker,386.31400000000002,0,2.5048303414201185e-28,1.4879042587258359e-22
1,598,598,d266!s2,Drift,386.37,0,4.1540969185942028e-16,9.9223915120442912e-11
1,599,599,d49e_rfa2_aps,Marker,386.42599999999999,0,2.504830339699533e-28,1.4879042587903385e-22
1,600,600,d266!s3,Drift,386.52800000000002,0,7.5663908156599724e-16,1.807292739585997e-10
1,601,601,d49e_sp1_lbnl1,Marker,386.63,0,2.5048303365655211e-28,1.4879042589078175e-22
1,602,602,d266!s4,Drift,387.34249999999997,0,5.2853465256130858e-15,1.262447134261485e-09
1,603,603,d49e_rfa1_slac2,Marker,388.05500000000001,0,-4.5007514534901883e-28,1.2263609252749708e-22
1,604,604,d266!s5,Drift,388.55314050000015,0,3.6952212785513965e-15,8.8263304798840999e-10
1,605,605,det_48e,Marker,389.05128100000024,0,2.50483029936837e-28,1.4879042603022916e-22
1,606,606,d267,Drift,389.13494100000025,0,6.1807683930688842e-16,1.4848718156689072e-10
1,607,607,q48e,Quadrupole,389.51860100000027,0,2.9026450387699592e-15,6.2420658147412997e-10
1,608,608,d268,Drift,390.49658600000032,0,2.5576894260756925e-14,5.4938881214300355e-09
1,609,609,sk_q48e,Quadrupole,391.26092100000034,0,3.2633325489514994e-15,7.0064240058781089e-10
1,610,610,d269,Drift,391.48348350000032,0,5.1568661085561838e-15,1.1066902082027478e-09
1,611,611,hkick_48e,Kicker,391.74352100000033,0,4.7297828596313641e-15,1.0144248531333928e-09
1,612,612,d270,Drift,392.0451335000003,0,6.8511580884099138e-15,1.4685479968762848e-09
1,613,613,det_i48e,Marker,392.22292100000033,0,2.5048302506437758e-28,1.4879042621289358e-22
1,614,614,d271,Drift,392.70676650000036,0,1.8692870346816204e-14,3.9878192197921781e-09
1,615,615,b48e!s1,SBend,393.68590600000016,0,2.1452429900479893e-14,4.6742376400568472e-09
1,616,616,vbsm_electrons,Marker,394.18119999999999,0,-5.0813269860097447e-41,1.3792539876839463e-35
1,617,617,b48e!s2,SBend,395.15856300000019,0,3.7571848429028434e-14,8.1454340310417248e-09
1,618,618,d272,Drift,396.47071750000032,0,1.1403478964808617e-14,2.4530889076421884e-09
1,619,619,det_i47ae,Marker,396.80550900000031,0,1.4942953598677782e-28,1.451144655734679e-22
1,620,620,d273,Drift,396.86579950000032,0,2.0553822405306907e-15,4.4133430566068106e-10
1,621,621,q47ae,Quadrupole,397.22609000000034,0,8.7470258365435945e-15,1.9671077819414544e-09
1,622,622,d274,Drift,397.77695950000032,0,6.3058147660292439e-15,1.8108782956171315e-09
1,623,623,b47ae,SBend,399.6164400000003,0,4.3303204066361264e-14,9.2859351650834015e-09
1,624,624,d275,Drift,401.42567700000035,0,6.6950894951550654e-15,1.8511563650590221e-09
1,625,625,det_47e,Marker,401.64630300000033,0,0,0
1,626,626,d276,Drift,401.80955300000034,0,4.9485190615099543e-15,1.3637278465290299e-09
1,627,627,sex_47e,Sextupole,402.10880300000031,0.93581363653760008,9.7667843257994076e-13,1.6356832180589026e-06
1,628,628,d277,Drift,402.2777530000003,0,1.08856143814049e-15,2.926354137870381e-10
1,629,629,q47e,Quadrupole,402.61070300000034,0,4.3901876969815847e-15,1.0156493494101351e-09
1,630,630,d278,Drift,403.10040300000031,0,7.8825873258927129e-16,6.5663007396211173e-10
1,631,631,sk_q47e,Quadrupole,403.36610300000029,0,3.1580212797365224e-16,2.6306739916256106e-10
1,632,632,d279,Drift,403.60334500000027,0,6.7000745683167298e-16,5.5812517862601852e-10
1,633,633,b47e,SBend,405.40817250000032,0,8.6761839650840285e-15,4.5387292850681234e-09
1,634,634,d280,Drift,407.66693450000025,0,2.5178391848732719e-15,2.0858401652791467e-09
1,635,635,det_46e,Marker,408.28211100000027,0,7.8665095858823304e-30,1.2236421946843653e-22
1,636,636,d281,Drift,408.32646100000028,0,1.8444865338770053e-16,1.5069015826100777e-10
1,637,637,q46e,Quadrupole,408.6708110000003,0,6.6619189326446009e-16,3.0558468480376394e-10
1,638,638,d282,Drift,409.06563650000032,0,4.7263759958241487e-16,1.4663512266240056e-10
1,639,639,b46e,SBend,412.44810500000034,0,1.0237601317848453e-14,2.9938899424216081e-09
1,640,640,d283,Drift,416.0044505000003,0,1.5190908560681806e-15,4.6057813872260324e-10
1,641,641,sex_45e,Sextupole,416.40915300000029,0.48130360546400003,2.1687827798549693e-13,6.3669915669734178e-08
1,642,642,d284,Drift,416.57710300000031,0,1.9443124250577637e-16,5.5840271033228006e-11
1,643,643,q45e,Quadrupole,416.90905300000031,0,7.0041009359132905e-15,1.5208172625110614e-09
1,644,644,d285,Drift,417.24475300000029,0,2.8044280036544885e-15,5.905663854852993e-10
1,645,645,det_45e,Marker,417.28045300000031,0,-4.9588692003842017e-27,1.366948389858212e-21
1,646,646,d286,Drift,417.86595300000027,0,4.6371205108791365e-14,9.7299364969871151e-09
1,647,647,oct_45e,Octupole,418.64195300000029,0,1.5087471517043806e-14,3.1657607219074871e-09
1,648,648,d287,Drift,420.71166200000027,0,1.4883208536525692e-13,3.1229008086386763e-08
1,649,649,det_44e,Marker,422.59087100000028,0,-7.9329129065729893e-29,2.8545921529726643e-22
1,650,650,d288,Drift,422.60387100000031,0,1.0322854601041826e-15,2.1655520853984193e-10
1,651,651,sex_44e,Sextupole,422.75287100000025,-0.37506336003680002,-7.340481299850024e-12,2.9322209795965162e-06
1,652,652,d289,Drift,422.92092100000025,0,2.5449806920219945e-15,5.3389187951526276e-10
1,653,653,q44e,Quadrupole,423.25297100000029,0,1.5987332811966891e-14,3.2726657127688619e-09
1,654,654,d290,Drift,423.64208650000029,0,4.4420600583669698e-15,9.0968634489805913e-10
1,655,655,b44e,SBend,427.01884500000028,0,1.8947367966020506e-13,4.0350290063274229e-08
1,656,656,d291,Drift,430.53325650000028,0,9.7709419170543254e-15,2.0026031507171824e-09
1,657,657,q43ae,Quadrupole,431.06002500000028,0,6.1387638582676028e-15,1.4269174762213852e-09
1,658,658,d292,Drift,431.3842250000003,0,1.5137163457771786e-15,4.0793739662010821e-10
1,659,659,det_i43e2,Marker,431.40842500000031,0,6.7539958163095516e-29,2.0224773993241941e-22
1,660,660,d293,Drift,431.93955800000032,0,3.3132594242996403e-14,8.9233588336280485e-09
1,661,661,det_i43e,Marker,432.47069100000033,0,2.3740076899651906e-28,2.4552589782245192e-22
1,662,662,d294,Drift,432.68139100000036,0,1.3115808557525642e-14,3.5293848370833274e-09
1,663,663,col43e,Marker,432.89209100000033,0,1.5836246291107116e-28,2.0330966949847448e-22
1,664,664,d295,Drift,433.23639100000037,0,2.1432239612516102e-14,5.7672861860856995e-09
1,665,665,det_43e,Marker,433.58069100000034,0,4.4505262085683316e-28,2.1145251578209075e-22
1,666,666,d296,Drift,433.59839100000033,0,1.1001472029008033e-15,2.9572660039150678e-10
1,667,667,sex_43e,Sextupole,433.75209100000029,-0.6545528966016001,1.6995799871997065e-11,4.9412780704052603e-06
1,668,668,d297,Drift,433.92009100000035,0,2.4026747300831822e-15,6.4213017951535117e-10
1,669,669,q43e,Quadrupole,434.25209100000035,0,5.3014887913580117e-15,1.5878097624122418e-09
1,670,670,d298,Drift,434.63065700000033,0,1.4815797705455762e-15,3.6470059887383116e-10
1,671,671,b43e,SBend,437.99635400000034,0,8.2377421117162936e-14,1.7699513420543295e-08
1,672,672,d299,Drift,441.53482150000036,0,4.6270826894806981e-15,1.1556733976965479e-09
1,673,673,det_42e,Marker,441.78615800000034,0,4.8263948692137654e-29,1.4842636661013655e-22
1,674,674,d300,Drift,441.80485800000031,0,3.4569701738898343e-16,8.6141110950825096e-11
1,675,675,sex_42e,Sextupole,441.9595580000003,0.48985503761760002,-2.4971905287570532e-12,6.7467439551609935e-07
1,676,676,d301,Drift,442.12605800000028,0,5.6383738133106708e-16,1.4049753390627288e-10
1,677,677,q42e,Quadrupole,442.45655800000031,0,5.2890766792643455e-15,1.1119636654317482e-09
1,678,678,d302,Drift,442.83512400000029,0,4.1761782323912988e-15,8.7444807569176062e-10
1,679,679,b42e,SBend,446.2008210000003,0,2.1172690678987051e-13,4.5190628314430341e-08
1,680,680,d303,Drift,449.73222400000026,0,1.3475069343347216e-14,2.8138236209388402e-09
1,681,681,det_41e,Marker,449.97649600000028,0,-1.5728196464540312e-27,7.407286739803074e-22
1,682,682,d304,Drift,450.00084600000025,0,1.3359379805678131e-15,2.7995840498625532e-10
1,683,683,sex_41e,Sextupole,450.16119600000025,-1.0285654489392002,3.196033184463146e-12,2.3656820670696027e-06
1,684,684,d305,Drift,450.32909600000028,0,1.7762988663968911e-15,3.7126074182116225e-10
1,685,685,q41e,Quadrupole,450.6609960000003,0,2.0584217655413408e-14,4.3296338658564101e-09
1,686,686,d306,Drift,451.03956200000027,0,7.4538076382613947e-15,1.5979776432704047e-09
1,687,687,b41e,SBend,454.40525900000029,0,2.1404868681022735e-13,4.9578207987155912e-08
1,688,688,d307,Drift,457.93676150000027,0,2.3059032071367958e-14,4.9427583197165777e-09
1,689,689,det_40e,Marker,458.18113300000027,0,1.2262684985263113e-26,3.5903204397012158e-21
1,690,690,d308,Drift,458.20483300000024,0,2.2124603943802105e-15,4.7648786875991616e-10
1,691,691,sex_40e,Sextupole,458.36453300000022,-0.0061426210902560006,3.299467638826981e-13,1.1153112897116016e-07
1,692,692,d309,Drift,458.53298300000029,0,3.0292970378684796e-15,6.5240638570567786e-10
1,693,693,q40e,Quadrupole,458.86543300000028,0,1.0620170085499164e-14,2.4155412324362827e-09
1,694,694,d310,Drift,459.24399900000026,0,5.2207405162854855e-15,1.3107113378503438e-09
1,695,695,b40e,SBend,462.60969600000027,0,1.3354722119126854e-13,3.8733172064866917e-08
1,696,696,d311,Drift,466.14119850000026,0,1.6345753168524689e-14,4.1073463292769489e-09
1,697,697,det_39e,Marker,466.38557000000026,0,7.6122220172844952e-28,2.0428630571421287e-22
1,698,698,d312,Drift,466.40907000000027,0,1.575054064102219e-15,3.9627392922986807e-10
1,699,699,sex_39e,Sextupole,466.56857000000025,-0.65454431424000026,-1.0475608623074775e-12,2.83615643092574e-07
1,700,700,d313,Drift,466.73722000000026,0,2.1270900097362187e-15,5.3796941052901045e-10
1,701,701,q39e,Quadrupole,467.06987000000026,0,1.0614890492994989e-14,3.2437192043073232e-09
1,702,702,d314,Drift,467.44843600000024,0,1.1781051078999093e-15,5.9267357644209994e-10
1,703,703,b39e,SBend,470.81413300000025,0,4.1286889636139244e-14,2.8600741428977344e-08
1,704,704,d315,Drift,474.28308850000025,0,2.9063087361206478e-15,1.4408981601281314e-09
1,705,705,bump_38e,Kicker,474.57941300000022,0,1.8301843276663941e-15,9.0737408509236892e-10
1,706,706,d316,Drift,474.75841300000025,0,1.030977197682554e-15,5.1114086016243073e-10
1,707,707,det_38e,Marker,474.82291300000026,0,-5.8557845031664984e-28,1.6123886483278358e-22
1,708,708,d317,Drift,474.8442630000003,0,3.3117098034226785e-16,1.6998143245962367e-10
1,709,709,sex_38e,Sextupole,475.00161300000025,0.49091463012800002,-8.1152193434750752e-13,4.8822412389635249e-07
1,710,710,d318,Drift,475.16846300000026,0,4.7853043295621515e-16,2.4561719865810016e-10
1,711,711,q38e,Quadrupole,475.49931300000026,0,2.566547648252292e-15,7.4020581331920574e-10
1,712,712,d319,Drift,475.87787900000023,0,2.5688011722544256e-16,9.163340307635821e-11
1,713,713,b38e,SBend,479.24357600000025,0,1.0486291705670362e-14,3.9996973880442108e-09
1,714,714,d320,Drift,482.7749135000002,0,9.6583168226436355e-16,2.7676251345947591e-10
1,715,715,det_37e,Marker,483.01912000000021,0,0,0
1,716,716,d321,Drift,483.04337000000021,0,9.5973114386401977e-17,2.7465780935699878e-11
1,717,717,sex_37e,Sextupole,483.20362000000017,-0.38404078441920003,4.6728499215671611e-13,3.7094034632294735e-07
1,718,718,d322,Drift,483.37167000000017,0,1.5007387309761892e-16,4.2613521058568109e-11
1,719,719,q37e,Quadrupole,483.7037200000002,0,4.185123515517876e-15,9.6852289739152065e-10
1,720,720,d323,Drift,484.08228600000018,0,2.8709866894542679e-15,6.3147582368986429e-10
1,721,721,b37e,SBend,487.44798300000019,0,1.6715054921099797e-13,3.8579047466764265e-08
1,722,722,d324,Drift,490.89594400000021,0,6.0694097491500988e-15,1.3356063023381627e-09
1,723,723,det_36e,Marker,491.05677400000019,0,-3.7065011969914569e-28,1.0099442914029029e-22
1,724,724,d325,Drift,491.0698740000002,0,4.9512655670051299e-16,1.0927232548413733e-10
1,725,725,sex_36e,Sextupole,491.21897400000017,0.22435076753488004,7.9630718633807258e-12,2.4696270380814194e-06
1,726,726,d326,Drift,491.38682400000016,0,1.2038000633816628e-15,2.6567355469609378e-10
1,727,727,q36e,Quadrupole,491.71867400000019,0,3.9185639177770661e-15,8.71366194506811e-10
1,728,728,d327,Drift,492.18002400000017,0,5.1051833657671854e-15,1.2366531547524622e-09
1,729,729,bump_36e,Kicker,492.45647400000024,0,3.6418134824753659e-15,8.8217401990259719e-10
1,730,730,d328,Drift,492.63107400000024,0,1.8826055795611555e-15,4.5603261671814718e-10
1,731,731,pinger_36e,Kicker,492.94617400000021,0,8.0872938846526399e-15,1.959024148461711e-09
1,732,732,d329,Drift,493.99565950000022,0,2.5118878518228746e-14,6.0846669233649002e-09
1,733,733,b36e,SBend,498.07667600000019,0,1.3165416320660965e-13,3.2391065834013686e-08
1,734,734,d330,Drift,501.69157250000018,0,1.0052712002321901e-14,2.4344404661626065e-09
1,735,735,det_35e,Marker,502.01933800000018,0,2.9337643916403114e-28,1.9527809774735303e-22
1,736,736,d331,Drift,502.03761300000014,0,5.5034619342400575e-16,1.3505555273869086e-10
1,737,737,sex_35e,Sextupole,502.19188800000012,-0.27227086007520002,-1.7365163171471422e-14,7.565222191218318e-09
1,738,738,d332,Drift,502.35866300000015,0,9.5150864437649401e-16,2.3227603998719916e-10
1,739,739,q35e,Quadrupole,502.68943800000017,0,7.3858069239998417e-15,2.0817474815183662e-09
1,740,740,d333,Drift,503.06800400000014,0,1.5035669391216312e-15,5.4570988385097652e-10
1,741,741,b35e,SBend,506.43370100000016,0,6.7733097344770494e-14,1.8699925402224419e-08
1,742,742,d334,Drift,509.84757950000011,0,2.3773166176171316e-15,8.5769003456256561e-10
1,743,743,sex_34e,Sextupole,510.1103270000001,0.10192273274784001,2.6863002097035562e-13,2.805877967322883e-07
1,744,744,d335,Drift,510.26772700000009,0,3.7682113576358355e-16,1.4054718860121679e-10
1,745,745,q34e,Quadrupole,510.58912700000013,0,2.7882144186202665e-15,7.1670695177608329e-10
1,746,746,d336!s1,Drift,511.27757700000012,0,1.6783889604555242e-15,7.8268326771830316e-10
1,747,747,injs34e,Marker,511.66602700000016,0,3.6576951386951904e-27,1.760506807573939e-21
1,748,748,d336!s2,Drift,513.40782400000012,0,7.5258407933367742e-15,3.5095259818756145e-09
1,749,749,det_34e,Marker,515.14962100000014,0,-1.6170475009481382e-27,8.7525461460197467e-22
1,750,750,d337,Drift,515.5234710000002,0,1.674514741611218e-15,7.5907054233054785e-10
1,751,751,det_33e,Marker,515.89732100000015,0,6.081960225607804e-28,1.2813395903619215e-21
1,752,752,d338,Drift,515.91002100000014,0,5.8687530130094663e-17,2.5964853057239373e-11
1,753,753,sex_33e,Sextupole,516.05872100000022,-0.21013548676064006,4.1464078647394328e-15,1.0353302102866115e-08
1,754,754,d339,Drift,516.22687100000019,0,1.3850789446482196e-16,6.3456831297088385e-11
1,755,755,q33e,Quadrupole,516.55902100000026,0,1.9353930144051964e-15,4.5610586843985707e-10
1,756,756,d340,Drift,516.9376020000002,0,1.3142352222035353e-15,3.1281710709595774e-10
1,757,757,b33e,SBend,520.30331400000011,0,3.8021752392819421e-14,8.8070180612783982e-09
1,758,758,d341,Drift,523.95800500000018,0,6.3625292944688463e-15,1.5048538896154371e-09
1,759,759,det_32e,Marker,524.32556500000021,0,-1.6747923547963349e-41,5.075091264156314e-36
1,760,760,d342,Drift,524.34031500000015,0,2.4939928518657147e-16,5.9746068611720554e-11
1,761,761,sex_32e,Sextupole,524.49106500000028,0.2687364871656,-4.5679626103060518e-12,1.8736955418183052e-06
1,762,762,d343,Drift,524.65776500000027,0,5.1908868174716633e-16,1.2435283434148493e-10
1,763,763,q32e,Quadrupole,524.98846500000036,0,2.0103452226999751e-15,5.5820007599313705e-10
1,764,764,d344,Drift,525.3670460000003,0,1.8640808941415004e-15,5.7248424534634203e-10
1,765,765,b32e,SBend,528.73275800000022,0,5.5562733220848917e-14,1.6904457402566431e-08
1,766,766,d345,Drift,532.26438000000019,0,5.6180977709178467e-15,1.7414270552078631e-09
1,767,767,det_31e,Marker,532.50887100000023,0,8.4720027359805467e-28,2.3084440946352129e-22
1,768,768,d346,Drift,532.53272100000015,0,5.4834877470765697e-16,1.7086620786776588e-10
1,769,769,sex_31e,Sextupole,532.69257100000027,-1.0363897738480001,-3.8102823917300768e-12,1.3055605873937724e-06
1,770,770,d347,Drift,532.86072100000024,0,7.3670484610739903e-16,2.2986810086498824e-10
1,771,771,q31e,Quadrupole,533.19287100000031,0,3.4258893386590022e-15,1.5192737186693792e-09
1,772,772,d348,Drift,533.57145200000025,0,5.0615448279016408e-16,3.3700907527490543e-10
1,773,773,b31e,SBend,536.93716400000017,0,1.6132761606326625e-14,1.6390136666533952e-08
1,774,774,d349,Drift,540.59185500000024,0,2.6281125018094911e-15,1.7541886570749743e-09
1,775,775,det_30e,Marker,540.95941500000026,0,5.5011981559681052e-28,1.6249366511796055e-22
1,776,776,d350,Drift,540.9723650000002,0,8.8975625318676699e-17,6.2220658807682257e-11
1,777,777,sex_30e,Sextupole,541.12131500000032,-0.062302540208800002,-4.2732851408285516e-14,2.419117094455275e-08
1,778,778,d351,Drift,541.28981500000032,0,2.2329790136359349e-16,1.5615223254072941e-10
1,779,779,q30e,Quadrupole,541.62231500000041,0,2.1194212165379544e-15,5.5395022387526733e-10
1,780,780,d352,Drift,542.00089600000035,0,4.7076300262424365e-16,1.6557316066793676e-10
1,781,781,b30e,SBend,545.36660800000027,0,2.523060557157639e-14,8.9573361299364323e-09
1,782,782,d353,Drift,548.90383850000023,0,1.905037525090265e-15,6.589961928481676e-10
1,783,783,sk_sex_29e,Sextupole,549.21763800000019,0,4.8521044762174329e-16,1.6784542745169733e-10
1,784,784,d354,Drift,549.76233800000023,0,3.6638339923407099e-15,1.2674042481485499e-09
1,785,785,det_29e,Marker,550.24333800000022,0,-8.5396550186644997e-28,5.090742053360962e-22
1,786,786,d355,Drift,550.25668800000028,0,1.0099106603185891e-16,3.5241869969825989e-11
1,787,787,sex_29e,Sextupole,550.40603800000031,-0.72098578103200006,-3.3065324602424052e-13,4.0736790389008905e-07
1,788,788,d356,Drift,550.57438800000034,0,2.4224924514431247e-16,8.5179360430540092e-11
1,789,789,q29e,Quadrupole,550.90673800000036,0,7.8078375351935998e-15,2.1097294576134954e-09
1,790,790,d357,Drift,551.28531950000024,0,4.0442301708867434e-15,1.0273005551920449e-09
1,791,791,b29e,SBend,554.65103200000021,0,2.2401082912940019e-13,6.3040138057550262e-08
1,792,792,d358,Drift,558.11762250000027,0,8.476150972149538e-15,2.1753594453017225e-09
1,793,793,bump_28e,Kicker,558.41138200000034,0,5.3985665630216137e-15,1.3855136373269698e-09
1,794,794,d359,Drift,558.5999820000003,0,3.5093044237485491e-15,9.0064447291395036e-10
1,795,795,det_28e,Marker,558.67428200000029,0,2.1180006839951223e-28,5.7711102365880276e-23
1,796,796,d360,Drift,558.68673200000035,0,5.8690687892041691e-16,1.513812360079417e-10
1,797,797,sex_28e,Sextupole,558.83518200000037,0.20131291634928003,1.0473763669593905e-11,4.1256870173342138e-06
1,798,798,d361,Drift,559.00368200000037,0,1.532086230130708e-15,3.9517190123130361e-10
1,799,799,q28e,Quadrupole,559.33618200000046,0,6.6572872676889249e-15,1.6372104706081699e-09
1,800,800,d362,Drift,559.7147630000004,0,5.911270258945978e-15,1.4800817230138929e-09
1,801,801,b28e,SBend,563.08047500000032,0,3.4670280780731728e-13,9.4153359109607282e-08
1,802,802,d363,Drift,566.61080600000037,0,1.9563016079224721e-14,4.8744729443850506e-09
1,803,803,det_27e,Marker,566.85400600000037,0,3.0674193723509686e-28,1.2994647691090422e-22
1,804,804,d364,Drift,566.87910600000043,0,2.0031207201693266e-15,5.0187036120508148e-10
1,805,805,sex_27e,Sextupole,567.04020600000047,-0.68065802517439999,7.1076050494234305e-13,3.0246447182172497e-07
1,806,806,d365,Drift,567.20840600000042,0,2.601914456471798e-15,6.5056112056936537e-10
1,807,807,q27e,Quadrupole,567.54060600000048,0,1.7770895531790488e-14,4.7074347222623213e-09
1,808,808,d366,Drift,567.91919550000046,0,3.5186167753700398e-15,1.0814610581637584e-09
1,809,809,b27e,SBend,571.28491600000041,0,1.369428924855236e-13,3.5590950605925245e-08
1,810,810,d367,Drift,574.75252350000039,0,6.8665073536904413e-15,2.1508752256218256e-09
1,811,811,bump_26e,Kicker,575.04730000000052,0,4.3487201409983691e-15,1.3621997228977354e-09
1,812,812,d368,Drift,575.23425000000054,0,2.7640815244498972e-15,8.6582510821522737e-10
1,813,813,det_26e,Marker,575.3069000000005,0,5.6721884602989742e-42,2.659094075057699e-36
1,814,814,d369,Drift,575.32075000000043,0,4.9758254673501656e-16,1.6345397500028524e-10
1,815,815,sex_26e,Sextupole,575.47060000000056,0.37586853976800005,5.0697537242862413e-13,2.6966997945779986e-06
1,816,816,d370,Drift,575.63835000000051,0,1.140667571029606e-15,3.7470496073583819e-10
1,817,817,q26e,Quadrupole,575.97010000000057,0,2.7246903939147282e-15,9.0863697745911423e-10
1,818,818,d371,Drift,576.34868950000055,0,2.9507636333386514e-16,4.3029276202064059e-10
1,819,819,b26e,SBend,579.7144100000005,0,2.2513879459961957e-14,1.1704761738886811e-08
1,820,820,d372,Drift,583.24468000000047,0,1.5015666622070394e-15,1.6479511433113965e-09
1,821,821,det_25e,Marker,583.48781900000051,0,4.3314934596777867e-28,1.1867881272639285e-22
1,822,822,d373,Drift,583.51311900000053,0,1.6947151984398692e-16,1.7209476310587908e-10
1,823,823,sex_25e,Sextupole,583.67441900000063,-0.23828932174880002,2.2882280667763918e-13,1.2680302300344118e-07
1,824,824,d374,Drift,583.84251900000061,0,2.1578760570010751e-16,2.1843965018157836e-10
1,825,825,q25e,Quadrupole,584.17461900000069,0,2.0783026953985351e-17,1.081086922802211e-09
1,826,826,d375,Drift,584.55320850000066,0,-6.7415802957869868e-17,6.9819895504700446e-11
1,827,827,b25e,SBend,587.91892900000062,0,-1.1932882958040777e-15,1.8674478494116458e-09
1,828,828,d376,Drift,591.44994850000069,0,-5.8312999584141257e-17,1.1497847962284078e-10
1,829,829,det_24e,Marker,591.69383700000071,0,3.0379206948449494e-28,1.332694919780841e-22
1,830,830,d377,Drift,591.71793700000069,0,-5.5940028901452623e-18,1.1375352227022156e-11
1,831,831,sex_24e,Sextupole,591.87803700000075,0.59280846844640023,-1.3756010539506305e-12,6.7636033635086096e-07
1,832,832,d378,Drift,592.04658700000073,0,-7.5553856467163979e-18,1.5363805599741124e-11
1,833,833,q24e,Quadrupole,592.37913700000081,0,1.5335227819106854e-15,4.308525920854288e-10
1,834,834,d379,Drift,592.75772700000084,0,1.4817720797776604e-15,4.6680831352835832e-10
1,835,835,b24e,SBend,596.12344800000074,0,5.1575608860560241e-14,1.5632733779290395e-08
1,836,836,d380,Drift,600.33728700000086,0,1.5490979634301337e-14,5.0006713130083679e-09
1,837,837,sk_sex_23e,Sextupole,601.3270950000009,0,1.0547883636689868e-15,3.4049815027928533e-10
1,838,838,d381,Drift,601.65464500000087,0,4.4205829282745435e-15,1.4270164158787458e-09
1,839,839,det_23e,Marker,601.91909500000088,0,2.2338072711565892e-28,7.7485280298649235e-22
1,840,840,d382,Drift,601.93354500000089,0,2.3772900195541441e-16,7.815677536242117e-11
1,841,841,sex_23e,Sextupole,602.08399500000098,-0.73357873032639997,1.5162243068408347e-14,1.8711065995455178e-08
1,842,842,d383,Drift,602.25179500000093,0,4.9592112976474154e-16,1.6845540577978904e-10
1,843,843,q23e,Quadrupole,602.58359500000097,0,8.0085530524308897e-15,2.4483472399184866e-09
1,844,844,d384,Drift,602.96218450000094,0,3.2010945743887946e-15,9.4983025489090316e-10
1,845,845,b23e,SBend,606.3279050000009,0,1.5379606041105705e-13,5.3214828865439339e-08
1,846,846,d385,Drift,609.85852500000101,0,8.7934656824835981e-15,2.652855979202993e-09
1,847,847,det_22e,Marker,610.10201400000096,0,1.4553821240273403e-27,1.0431533483128065e-21
1,848,848,d386,Drift,610.12706400000104,0,8.669844407800818e-16,2.7391432775674309e-10
1,849,849,sex_22e,Sextupole,610.28811400000109,0.83674279542560004,1.4067858681140735e-11,1.0049318027614661e-05
1,850,850,d387,Drift,610.45611400000098,0,1.1075250341147164e-15,3.4991051848289903e-10
1,851,851,q22e,Quadrupole,610.78811400000109,0,5.6218710979688754e-15,1.5640426725819845e-09
1,852,852,d388,Drift,611.16670350000106,0,3.9163220384914756e-15,1.1676269878143062e-09
1,853,853,b22e,SBend,614.53242400000101,0,2.0604183185598015e-13,7.0979774760624104e-08
1,854,854,d389,Drift,618.06381350000106,0,1.3392264630819205e-14,3.9549323018325529e-09
