element_order,element_index,element_name,element_type,s_m,k2l_m2,eta_total,magnitude_total
897,897,b17e,SBend,654.0102010000013,0,0.00010632684389108949,0.0017236649974904975
898,898,d408,Drift,657.54094050000128,0,9.3999238013361694e-06,0.00012682188059726836
899,899,det_16e,Marker,657.78454900000133,0,1.8722910310993671e-33,2.3356516983725976e-32
900,900,d409,Drift,657.80954900000131,0,9.7946694742320938e-07,1.3047820815440572e-05
901,901,sex_16e,Sextupole,657.97054900000137,0.39623803143200004,0.012190759604827099,0.11930061269553804
902,902,d410,Drift,658.1384490000014,0,1.2497998248915832e-06,1.6649019360490295e-05
903,903,q16e,Quadrupole,658.47034900000142,0,1.8175726358398587e-06,7.7781492650820508e-05
904,904,d411,Drift,658.8489385000014,0,-8.1101967584245924e-07,1.8134938402513653e-05
905,905,b16e,SBend,662.21465900000135,0,3.100614528434433e-05,0.00077744804432253601
906,906,d412,Drift,665.77122900000131,0,-2.7718507947751521e-06,6.1867659667644954e-05
907,907,sex_15e,Sextupole,666.17666800000143,-0.49898616016960007,0.0091000781905228919,0.17618334898451238
908,908,d413,Drift,666.34376800000132,0,-3.1585927390881694e-07,7.4461401353155631e-06
909,909,q15e,Quadrupole,666.67486800000142,0,1.3639282432074947e-06,2.852196941690464e-05
910,910,d414,Drift,667.00456800000131,0,6.8105069534599338e-07,7.7683130117243103e-06
911,911,det_15e,Marker,667.03426800000136,0,-2.4517649766716589e-17,1.6695991567008875e-16
912,912,d415!s1,Drift,667.45863400000064,0,9.9324521516706264e-06,0.00011152927007221333
913,913,d15e_rfa1_cvc3,Marker,667.88300000000004,0,-2.84616116409125e-46,9.8085551550834788e-46
914,914,d415!s2,Drift,668.07899999999995,0,4.5874566334876871e-06,5.1511518204026919e-05
915,915,d15e_sp3_csp1,Marker,668.27499999999998,0,-1.0374571240600355e-17,3.4447211695471461e-17
916,916,d415!s3,Drift,668.28949999999998,0,3.3937816932977083e-07,3.8108010916205904e-06
917,917,d15e_sp2_csp1,Marker,668.30399999999997,0,9.3450434240024488e-18,3.2657698895413509e-17
918,918,d415!s4,Drift,668.33799999999997,0,7.9578329355925533e-07,8.9356715251850646e-06
919,919,d15e_sp1i_csp1,Marker,668.37199999999996,0,7.1690893128278442e-33,7.0134516004169142e-32
920,920,d15e_sp1o_csp1,Marker,668.37199999999996,0,7.1690893128278442e-33,7.0134516004169142e-32
921,921,d415!s5,Drift,668.80479150000065,0,1.0129654273476039e-05,0.00011374360832065813
922,922,b15e,SBend,672.52522600000134,0,-2.4520976228257834e-05,0.00094694072647158694
923,923,d416,Drift,675.89172500000132,0,1.8487876842875592e-06,2.088061280701076e-05
924,924,sex_14e,Sextupole,676.10658100000137,0.48127083882080002,-0.012533518363403096,0.081451927716185937
925,925,d417,Drift,676.27463100000136,0,7.5141581214072297e-07,8.4866546675550907e-06
926,926,q14e,Quadrupole,676.60668100000146,0,1.0120089329254832e-05,0.00010659142521571821
927,927,d418,Drift,676.92488100000139,0,7.7021809323549309e-07,1.103266653179336e-05
928,928,det_14e,Marker,676.94308100000137,0,3.535006763218831e-17,1.1091261782011755e-16
929,929,d419,Drift,678.36756750000143,0,6.0260579885473287e-05,0.00086149304074844006
930,930,dog_leg_14e2,Kicker,679.91429400000129,0,5.1711639844985911e-06,7.3927628869084478e-05
931,931,d420,Drift,680.10653400000126,0,2.9612359204884784e-06,4.2334211557912503e-05
932,932,det_i14e,Marker,680.17653400000131,0,2.0711713770199982e-31,1.9083377737914882e-30
933,933,d421!s1,Drift,680.3317670000007,0,6.5244540392106365e-06,9.3465292504361878e-05
934,934,d14be_rfa2_seg,Marker,680.48699999999997,0,3.263241881331067e-32,4.0316275990055745e-31
935,935,d421!s2,Drift,681.32899999999995,0,3.5389319932553062e-05,0.00050696550533087411
936,936,d14be_rfa1_seg,Marker,682.17100000000005,0,-3.2890620691780651e-19,2.0035442119236007e-17
937,937,d421!s3,Drift,682.26152700000068,0,3.8048562536323302e-06,5.4506016985023878e-05
938,938,dog_leg_14e1,Kicker,682.47429400000124,0,5.1377559009561544e-06,7.3600312792872414e-05
939,939,d422,Drift,682.72753400000124,0,5.5059393243553075e-06,7.8874680758104839e-05
940,940,det_13e,Marker,682.85853400000121,0,-7.1285403620721127e-17,2.3648053864369079e-16
941,941,d423,Drift,682.86765900000114,0,3.7908541780164727e-07,5.460005599120725e-06
942,942,sex_13e,Sextupole,683.01278400000126,-0.61291493184000001,0.0036358666605526405,0.27116462625484306
943,943,d424,Drift,683.17985900000122,0,1.3997837146091267e-06,1.8646552259104255e-05
944,944,q13e,Quadrupole,683.51093400000127,0,3.4225980198269877e-06,4.6701640983868345e-05
945,945,d425,Drift,683.90558800000122,0,-4.6089788033091236e-07,2.8084109797447668e-05
946,946,b13e,SBend,687.28788500000121,0,-4.5253526105807372e-05,0.001168448808898838
947,947,d426,Drift,690.87796900000114,0,-1.4561162246610106e-06,9.1427529147547818e-05
948,948,sex_12e,Sextupole,691.31641000000127,0.4723978777792,-0.022529345834548811,0.17862276102668637
949,949,d427,Drift,691.48248500000125,0,-1.4479748269641826e-07,9.0916342001125274e-06
950,950,q12e,Quadrupole,691.81256000000133,0,1.9901757100134079e-06,4.77905667467828e-05
951,951,d428,Drift,692.55976000000135,0,1.7885477768477669e-05,0.00014992567534449189
952,952,det_12e,Marker,693.0069600000013,0,1.8334845403821722e-17,8.188891816102715e-17
953,953,d429,Drift,693.39396000000136,0,1.5312019054984941e-05,0.00012922451075589856
954,954,sk_sex_12e,Sextupole,693.84396000000129,0,2.4926542647917234e-06,2.1036548262594019e-05
955,955,d430,Drift,694.01862550000135,0,4.4181505524483969e-06,3.7286613968511497e-05
956,956,b12e,SBend,697.41742200000124,0,0.00017693904156725117,0.0011302195281436744
957,957,d431,Drift,700.94796100000121,0,9.5285407716906725e-06,8.0531486097464911e-05
958,958,det_11e,Marker,701.19136900000126,0,-3.6753217797912562e-17,1.4447793670009429e-16
959,959,d432,Drift,701.21609400000125,0,9.4088138333409889e-07,8.108417262099802e-06
960,960,sex_11e,Sextupole,701.37681900000132,-0.50372001022560009,0.08142915970378313,0.25964975940843843
961,961,d433,Drift,701.54519400000129,0,1.2563063670197607e-06,1.054575300165263e-05
962,962,q11e,Quadrupole,701.87756900000136,0,3.1495686238610036e-06,2.5651399354128419e-05
963,963,d434,Drift,702.25615850000133,0,1.117284368363048e-06,1.0279511013170448e-05
964,964,b11e,SBend,705.62187900000129,0,4.8941655892739607e-05,0.00048611217156152906
965,965,d435,Drift,709.15081850000126,0,3.5062169898430194e-06,3.2134251322140678e-05
966,966,det_10ae,Marker,709.39262700000131,0,-2.4556636541366332e-33,7.7936433802115126e-32
967,967,d436,Drift,709.41932700000132,0,4.0089082942485804e-07,3.5786211864442412e-06
968,968,sex_10ae,Sextupole,709.5820270000014,-0.16064063487408001,0.019765293996275406,0.15182475155035549
969,969,d437,Drift,709.7500270000013,0,4.8793578100335119e-07,4.3215663080509461e-06
970,970,q10ae,Quadrupole,710.0820270000014,0,9.0638965972370498e-06,8.3082585194003175e-05
971,971,d438,Drift,711.70651350000128,0,0.0001465632514182202,0.0013195284838871837
972,972,sk_q10e,Quadrupole,713.10700000000134,0,8.4099061090154276e-06,7.571550542461697e-05
973,973,d439,Drift,713.27500000000134,0,1.0180412658359434e-05,9.165561182955546e-05
974,974,q10e,Quadrupole,713.66700000000139,0,2.389446443470328e-05,0.00018985687960118493
975,975,d440,Drift,714.68942500000128,0,0.00022285298901119149,0.0017808665632128931
976,976,hkick_9ae,Kicker,715.44360000000131,0,9.794210334478714e-06,7.826765876295925e-05
977,977,d441,Drift,715.50947500000132,0,1.0526848115702993e-05,8.41223261509041e-05
978,978,det_10e,Marker,715.54360000000133,0,-5.3192320655576838e-18,2.0350870621882389e-16
979,979,d442,Drift,715.71610000000135,0,5.3723200435165461e-05,0.00042638418794177621
980,980,sex_09ae,Sextupole,716.02460000000144,0.18074049064512002,-0.01263615642158567,0.15662995999160509
981,981,d443,Drift,716.22680000000139,0,2.0524685870997596e-05,0.00016644493636431214
982,982,q09ae,Quadrupole,716.59300000000144,0,4.5161782270834932e-05,0.00036202329479396029
983,983,d444,Drift,716.94270000000131,0,1.9887096759307547e-06,1.6409882686219013e-05
984,984,det_9ae,Marker,716.99240000000134,0,1.7162839181098801e-33,1.6843733252828738e-32
985,985,d445,Drift,717.94840000000136,0,3.8964541121481853e-05,0.00031713517057631015
986,986,rf_e1,RFCavity,719.80440000000135,0,3.6682791421961019e-05,0.00029856399507873708
987,987,d446,Drift,721.05500000000131,0,1.4290254779703339e-05,0.00011630951464294183
988,988,rf_e2,RFCavity,722.30560000000128,0,3.6684175502646273e-05,0.00029857555528974402
989,989,d447,Drift,723.77530000000127,0,2.3221521155065917e-05,0.00018900198530797521
990,990,q09e,Quadrupole,724.64500000000135,0,1.5469233883935884e-05,0.00012406752436490735
991,991,d448,Drift,724.95470000000137,0,6.1680127202633354e-07,5.5284500984348978e-06
992,992,det_9e,Marker,724.96440000000132,0,8.6870929982774659e-48,6.1795981399163439e-46
993,993,det_s1a,Marker,724.96440000000132,0,8.6870929982774659e-48,6.1795981399163439e-46
994,994,d449,Drift,725.12632500000132,0,1.0407577764855702e-05,9.2522035256068633e-05
995,995,hkick_9e,Kicker,725.3200000000013,0,2.0407015225195666e-06,1.8141575540437027e-05
996,996,d450,Drift,725.79007500000137,0,2.8172928971914863e-05,0.00025045373539368706
997,997,id_s1a!s1,Wiggler,726.67070000000069,0,-2.9102158651925572e-06,0.00076544502450462133
998,998,sector_1,Marker,727.11300000000006,0,2.8794550537729948e-33,3.3661623417715365e-31
999,999,id_s1a!s2,Wiggler,727.2595,0,1.6730398981803719e-05,0.00073021702235302093
1000,1000,ls_1a1_1a2_1a3,Marker,727.40599999999995,0,-6.7818666147618298e-19,5.0706756994924566e-18
1001,1001,id_s1a!s3,Wiggler,727.99470000000065,0,-3.8131484682692697e-06,0.00037688035296602269
1002,1002,d451,Drift,728.93115000000137,0,2.2149969850539591e-05,0.00019829877836856401
1003,1003,girder_1ab_start,Marker,729.27890000000139,0,2.2769476394408418e-17,8.5742037318458236e-17
1004,1004,vx1a,Kicker,729.31700000000137,0,2.4267831813268908e-06,2.1725904977296209e-05
1005,1005,d452,Drift,729.4110500000013,0,3.5637406560279648e-06,3.1904576994168242e-05
1006,1006,det_s1c,Marker,729.46700000000135,0,8.2437752391476353e-18,4.5486030908231455e-17
1007,1007,d453,Drift,729.48700000000133,0,1.2677392416566982e-06,1.1389680801119248e-05
1008,1008,qx1a,Quadrupole,729.70700000000124,0,6.8780572270219577e-05,0.00054277355570552378
1009,1009,d454,Drift,729.91450000000123,0,5.9868312525931893e-06,4.8429933168312073e-05
1010,1010,det_x1a,Marker,729.92200000000128,0,9.6566505568092112e-34,2.7451981699558564e-32
1011,1011,d455,Drift,729.95125000000121,0,2.330560993052446e-05,0.00018872360121327555
1012,1012,hx1a,Kicker,730.06500000000119,0,6.7327317576785508e-05,0.00054520151461631651
1013,1013,d456,Drift,730.19437500000117,0,3.5755187884665649e-05,0.00028953749075031758
1014,1014,dqx1b,SBend,731.41300000000115,0,0.0002444859234268818,0.0029985407557855956
1015,1015,d457,Drift,732.70187500000111,0,0.00010154016479071826,0.00087352471907777072
1016,1016,hx1b,Kicker,732.90150000000108,0,7.4528937457592811e-05,0.00064115386546862579
1017,1017,d458,Drift,733.03950000000111,0,4.718696040212725e-05,0.00040593765446836908
1018,1018,det_x1b,Marker,733.0930000000011,0,7.4287348701769418e-17,2.2417590916343241e-16
1019,1019,d459,Drift,733.10950000000116,0,1.4574705456792305e-05,0.00012526226787557324
1020,1020,vx1b,Kicker,733.26000000000113,0,0.00011836427461855953,0.0010172814482014773
1021,1021,d460,Drift,733.42450000000122,0,2.6941122207967197e-05,0.00023154540425487997
1022,1022,qx1b,Quadrupole,733.6360000000011,0,0.00012461982452894818,0.0011053661073812959
1023,1023,girder_1ab_end,Marker,733.81700000000114,0,1.6402620035733983e-17,6.7299889272081668e-17
1024,1024,d461,Drift,734.00050000000113,0,0.00010100686133096125,0.00094221722927544484
1025,1025,girder_1cd_start,Marker,734.18400000000111,0,1.9352442249968659e-18,7.3204265818290811e-17
1026,1026,qx1c,Quadrupole,734.36500000000103,0,0.00010864359486725272,0.0010738679361870229
1027,1027,d462,Drift,734.59900000000107,0,3.6640259767026433e-05,0.00038232436824932689
1028,1028,vx1c!s1,Kicker,734.69000000000108,0,2.6270374927260541e-05,0.00027411935836740381
1029,1029,det_x1c,Marker,734.72800000000109,0,-7.8662029340433082e-34,1.4149927555551302e-32
1030,1030,vx1c!s2,Kicker,734.82400000000109,0,6.6330409472953412e-05,0.00069222079861194059
1031,1031,d463,Drift,734.96750000000111,0,3.2819733853722702e-05,0.00034250508264660235
1032,1032,hx1c,Kicker,735.09950000000106,0,5.8384579171429581e-05,0.00060929851544503895
1033,1033,d464,Drift,735.29912500000103,0,7.9544670735076132e-05,0.0008301241608355247
1034,1034,dqx1d,SBend,736.58800000000099,0,0.00031574737732298309,0.0028769087504213718
1035,1035,d465,Drift,737.80662500000096,0,2.1082139499935928e-05,0.00026058937920717774
1036,1036,hx1d,Kicker,737.93600000000094,0,3.9697844852189513e-05,0.00049069197867483867
1037,1037,d466,Drift,738.05725000000098,0,1.7265039033392656e-05,0.000213407458181014
1038,1038,qx1d,Quadrupole,738.29400000000089,0,3.644854430800458e-05,0.00049947387538862417
1039,1039,d467,Drift,738.50600000000099,0,2.7278143403178375e-07,6.9551654979526101e-06
1040,1040,det_x1d,Marker,738.51800000000094,0,0,0
1041,1041,d468,Drift,738.55800000000102,0,9.1097126121785781e-07,2.321598400617882e-05
1042,1042,det_s2a,Marker,738.59800000000098,0,-4.5814696239721375e-34,1.2322335794137914e-31
1043,1043,d469,Drift,738.61045000000104,0,2.840286327402034e-07,7.2356127030090411e-06
1044,1044,vx1d,Kicker,738.66100000000097,0,8.6919605687180735e-07,2.2142718392244661e-05
1045,1045,girder_1cd_end,Marker,738.69910000000095,0,4.1921161398945258e-17,1.2410334093804328e-16
1046,1046,d470,Drift,738.81155000000103,0,2.5653831127175137e-06,6.535298381132015e-05
1047,1047,hs2a,SBend,738.97900000000107,0,1.2547449640444899e-06,3.196455410957169e-05
1048,1048,d471,Drift,739.058500000001,0,5.5893184758026762e-07,1.4238755921528243e-05
1049,1049,unds2a!s1,Drift,739.45400000000052,0,8.4638251205730244e-06,0.00021561544681164199
1050,1050,ls_2a,Marker,739.82500000000005,0,-2.9898041444065263e-33,1.4416639468848551e-31
1051,1051,unds2a!s2,Drift,740.19600000000059,0,8.4638251205925332e-06,0.0002156154468121973
1052,1052,d472,Drift,740.67550000000097,0,2.4752696107523973e-06,6.3057347652567774e-05
1053,1053,hs2b,SBend,740.80900000000099,0,5.7033861998109781e-07,1.452934277712279e-05
1054,1054,d473!s1,Drift,740.86100000000044,0,6.1596570957447376e-07,1.5691690198997106e-05
1055,1055,sector_2,Marker,740.88800000000003,0,-5.0311011179902342e-18,6.2704435404134591e-17
1056,1056,d473!s2,Drift,741.03500000000054,0,3.3535910855251152e-06,8.5432535529504915e-05
1057,1057,unds2b!s1,Drift,741.55300000000045,0,8.4638251205730955e-06,0.00021561544681163931
1058,1058,ls_2b,Marker,741.92399999999998,0,2.1178160042939066e-18,7.4041507699804604e-17
1059,1059,unds2b!s2,Drift,742.29500000000053,0,8.4638251205915727e-06,0.00021561544681221261
1060,1060,d474,Drift,742.69900000000098,0,7.5284697837113963e-07,1.917873246577506e-05
1061,1061,hs2c,SBend,742.78700000000106,0,1.2547449639414434e-06,3.1964554109557474e-05
1062,1062,d475,Drift,742.94795000000101,0,2.417095071507743e-06,6.1575354689300912e-05
1063,1063,girder_2ab_start,Marker,743.05390000000102,0,-7.9205907272932801e-33,5.1290234359495387e-31
1064,1064,vx2a,Kicker,743.09200000000101,0,8.691960568581932e-07,2.2142718392231291e-05
1065,1065,d476,Drift,743.18605000000093,0,1.2764178315294099e-06,3.2516669135145159e-05
1066,1066,det_s2c,Marker,743.24200000000098,0,3.8078268157078905e-18,8.8379750171017675e-17
1067,1067,d477,Drift,743.26200000000097,0,4.533037038589903e-07,1.160728943518873e-05
1068,1068,qx2a,Quadrupole,743.48200000000088,0,2.5133949029505878e-05,0.00053741094135861594
1069,1069,d478,Drift,743.68950000000086,0,2.4128781973415785e-06,4.7205687950650995e-05
1070,1070,det_x2a,Marker,743.69700000000091,0,-4.4722402189624688e-33,1.1011430064772206e-31
1071,1071,d479,Drift,743.72625000000085,0,9.3688660746669975e-06,0.00018395894640527881
1072,1072,hx2a,Kicker,743.84000000000083,0,2.7065613104667095e-05,0.00053143695628196956
1073,1073,d480,Drift,743.96937500000081,0,1.4373602225653656e-05,0.00028222761435644925
1074,1074,dqx2b,SBend,745.18800000000078,0,0.00018448099919153433,0.0030491033430162739
1075,1075,d481,Drift,746.47637500000076,0,5.6520699625863402e-05,0.00090010874625411021
1076,1076,hx2b,Kicker,746.67550000000074,0,4.1666295471238809e-05,0.00066354799614810282
1077,1077,d482,Drift,746.81400000000076,0,2.6626981721191006e-05,0.00042404250641403702
1078,1078,det_x2b,Marker,746.86800000000073,0,-1.8109531653186616e-34,2.9450186231257114e-33
1079,1079,d483,Drift,746.88850000000082,0,1.0129285828036562e-05,0.00016105971334444188
1080,1080,vx2b,Kicker,747.0430000000008,0,6.6210941510023419e-05,0.0010527805652755095
1081,1081,d484,Drift,747.20350000000076,0,1.3093954850864063e-05,0.00020819914164023419
1082,1082,qx2b,Quadrupole,747.41100000000074,0,7.9505831215101163e-05,0.0011693717533955074
1083,1083,girder_2ab_end,Marker,747.59200000000078,0,2.3039028450518436e-34,2.0960481870202166e-32
1084,1084,d485,Drift,747.77550000000076,0,7.6146259781740606e-05,0.0010240072144550086
1085,1085,girder_2cd_start,Marker,747.95900000000074,0,1.3352154210401473e-33,7.4268645243321186e-32
1086,1086,qx2c,Quadrupole,748.14000000000067,0,9.7051231661760226e-05,0.0011967736732535449
1087,1087,d486,Drift,748.37400000000071,0,3.7362795021235679e-05,0.00043383400054709912
1088,1088,vx2c!s1,Kicker,748.46500000000071,0,2.6788419071740422e-05,0.00031105079284498031
1089,1089,det_x2c,Marker,748.50300000000072,0,-5.4987939342544296e-34,1.4715327959830569e-32
1090,1090,vx2c!s2,Kicker,748.59900000000073,0,6.7542782881394652e-05,0.00078549851885804445
1091,1091,d487,Drift,748.74200000000076,0,3.3067820785698685e-05,0.00038456698319098927
1092,1092,hx2c,Kicker,748.87350000000072,0,5.9451720348791688e-05,0.00069140234211986513
1093,1093,d488,Drift,749.07362500000079,0,8.1350356985999991e-05,0.00094607569003071496
1094,1094,dqx2d,SBend,750.36300000000074,0,0.0002952874686719034,0.0032693181066720954
1095,1095,d489,Drift,751.58162500000071,0,3.0487386744249891e-05,0.00030744304113845952
1096,1096,hx2d,Kicker,751.71100000000069,0,5.7408004008624124e-05,0.00057891781562593807
1097,1097,d490,Drift,751.83225000000073,0,2.496738635879107e-05,0.00025177786655902588
1098,1098,qx2d,Quadrupole,752.06900000000064,0,6.4100124785206581e-05,0.00059881324814372672
1099,1099,d491,Drift,752.28100000000074,0,1.0436998280879755e-06,8.1777318834899156e-06
1100,1100,det_x2d,Marker,752.29300000000069,0,-4.1016716846446939e-33,1.1223215208865055e-31
1101,1101,d492,Drift,752.33300000000077,0,3.4972268573654728e-06,2.7297790279276823e-05
1102,1102,det_s3a,Marker,752.37300000000073,0,1.8227627865459922e-17,9.1125256533894121e-17
1103,1103,d493,Drift,752.38545000000079,0,1.0940198401697541e-06,8.5080592792602815e-06
1104,1104,vx2d,Kicker,752.43600000000072,0,3.3479643300573411e-06,2.6036711529217892e-05
1105,1105,girder_2cd_end,Marker,752.4741000000007,0,1.1918396029109617e-34,2.1612755531008909e-32
1106,1106,d494,Drift,752.59155000000078,0,1.032069319075154e-05,8.0262776092012797e-05
1107,1107,hs3a,SBend,752.76400000000081,0,4.8330193741227363e-06,3.7585804044757986e-05
1108,1108,d495,Drift,752.84250000000077,0,2.0650173689613532e-06,1.6059389000972073e-05
1109,1109,unds3a!s1,Drift,753.23700000000042,0,3.2600912505448095e-05,0.00025353333273824165
1110,1110,ls_3a,Marker,753.60799999999995,0,-6.5931831638328105e-35,2.8217213041851487e-32
1111,1111,unds3a!s2,Drift,753.97900000000038,0,3.2600912505528732e-05,0.00025353333273876424
1112,1112,d496,Drift,754.45950000000084,0,9.6221022084892955e-06,7.48299189618772e-05
1113,1113,hs3b!s1,SBend,754.5815000000008,0,1.0984134941272436e-06,8.5422281920151279e-06
1114,1114,vs3b,Kicker,754.59400000000085,0,-4.6256190236514974e-33,2.5151410128818591e-31
1115,1115,hs3b!s2,SBend,754.60650000000078,0,1.0984134941143884e-06,8.5422281919820022e-06
1116,1116,d497!s1,Drift,754.64100000000042,0,1.9332077496287217e-06,1.50343216176328e-05
1117,1117,sector_3,Marker,754.66300000000001,0,3.3671845136829168e-35,1.6652299616601566e-33
1118,1118,d497!s2,Drift,754.81450000000041,0,1.3312771548735285e-05,0.00010353180568726537
1119,1119,unds3b!s1,Drift,755.33700000000044,0,3.2600912505463883e-05,0.00025353333273825829
1120,1120,ls_3b,Marker,755.70799999999997,0,-2.4034107305679822e-33,2.1161210096302193e-31
1121,1121,unds3b!s2,Drift,756.07900000000041,0,3.2600912505542813e-05,0.00025353333273878332
1122,1122,d498,Drift,756.47350000000085,0,2.0650173689665015e-06,1.6059389000941861e-05
1123,1123,hs3c,SBend,756.55200000000093,0,4.833019374120456e-06,3.7585804044798305e-05
1124,1124,d499,Drift,756.71795000000088,0,9.7495181737844281e-06,7.5820817432132429e-05
1125,1125,girder_3ab_start,Marker,756.82890000000089,0,-2.6032314132103775e-33,9.7458744055330106e-32
1126,1126,vx3a,Kicker,756.86700000000087,0,3.3479643300982482e-06,2.6036711529253427e-05
1127,1127,d500,Drift,756.9610500000008,0,4.9164987997045102e-06,3.8235013387371949e-05
1128,1128,det_s3c,Marker,757.01700000000085,0,-2.9528219801616818e-34,1.4718354663198723e-32
1129,1129,d501,Drift,757.03700000000083,0,1.7508943857468509e-06,1.364878591915738e-05
1130,1130,qx3a,Quadrupole,757.25700000000074,0,6.3967002852158525e-05,0.00054254155302371917
1131,1131,d502,Drift,757.46450000000073,0,5.0726565710637984e-06,4.5879049848621005e-05
1132,1132,det_x3a,Marker,757.47200000000078,0,-2.7063741420790995e-32,4.2395251265587362e-31
1133,1133,d503,Drift,757.50125000000071,0,1.9751298101192163e-05,0.00017878205949834895
1134,1134,hx3a,Kicker,757.61500000000069,0,5.7059305625769474e-05,0.00051648150521739543
1135,1135,d504,Drift,757.74437500000067,0,3.0302205206340424e-05,0.00027428529640989607
1136,1136,dqx3b,SBend,758.96300000000065,0,0.00029481961160587829,0.002858686426447864
1137,1137,d505,Drift,760.25487500000077,0,8.2354955464287175e-05,0.00084939729254459044
1138,1138,hx3b,Kicker,760.45750000000066,0,5.8912116289654055e-05,0.00060761118493152493
1139,1139,d506,Drift,760.59250000000065,0,3.5207832812067305e-05,0.00036312857797674464
1140,1140,det_x3b,Marker,760.64300000000071,0,-6.0311646895527767e-34,1.7529388686873991e-32
1141,1141,d507,Drift,760.66050000000064,0,1.2215758694251833e-05,0.00012590364426981021
1142,1142,vx3b,Kicker,760.81200000000069,0,9.3537809429137359e-05,0.00096406219040895674
1143,1143,d508,Drift,760.97550000000069,0,2.0592278941324454e-05,0.00021223757176901502
1144,1144,qx3b,Quadrupole,761.1860000000006,0,9.5952437120648711e-05,0.0010491848271671148
1145,1145,girder_3ab_end,Marker,761.36700000000064,0,1.128258626090455e-17,3.420429519590389e-17
1146,1146,d509,Drift,761.55050000000062,0,7.5115700822672723e-05,0.00089720941360468267
1147,1147,girder_3cd_start,Marker,761.73400000000061,0,-1.2475573157786981e-17,7.2469607698721686e-17
1148,1148,qx3c,Quadrupole,761.91500000000053,0,7.8233586966243725e-05,0.0010272416190113902
1149,1149,d510,Drift,762.14900000000057,0,2.5710940148413482e-05,0.00036737121219948055
1150,1150,vx3c!s1,Kicker,762.24000000000058,0,1.8434258974295432e-05,0.00026339822761459398
1151,1151,det_x3c,Marker,762.27800000000059,0,7.3103719021248519e-17,2.1981085417280732e-16
1152,1152,vx3c!s2,Kicker,762.37400000000059,0,4.6539872026119801e-05,0.0006651484627930225
1153,1153,d511,Drift,762.51550000000066,0,2.205796017904648e-05,0.0003152526568446026
1154,1154,hx3c,Kicker,762.64550000000054,0,4.0964783189745272e-05,0.00058546921985418415
1155,1155,d512,Drift,762.84712500000057,0,5.6781067823551589e-05,0.00081151576775660738
1156,1156,dqx3d,SBend,764.13800000000049,0,0.00019838670592317473,0.0028686312681904897
1157,1157,d513,Drift,765.35612500000059,0,1.3867165642430295e-05,0.00025145502753499087
1158,1158,hx3d,Kicker,765.48500000000047,0,2.6406208378171971e-05,0.0004788270383485351
1159,1159,d514,Drift,765.6062500000005,0,1.1484356898300924e-05,0.00020824726224032142
1160,1160,qx3d,Quadrupole,765.84300000000042,0,2.4250347644652123e-05,0.00049260782271329608
1161,1161,d515,Drift,766.05500000000052,0,2.602283890352195e-07,7.226170238297025e-06
1162,1162,det_x3d,Marker,766.06700000000046,0,2.9007892081354875e-20,6.3650235905029183e-18
1163,1163,d516,Drift,766.10700000000054,0,8.6454994627041629e-07,2.41199882204419e-05
1164,1164,det_s4a,Marker,766.1470000000005,0,3.4331189146019751e-35,1.979394173170281e-33
1165,1165,d517,Drift,766.15945000000056,0,2.6813595749158379e-07,7.5171800708368098e-06
1166,1166,vx3d,Kicker,766.21000000000049,0,8.2056064099986149e-07,2.3004382385611346e-05
1167,1167,girder_3cd_end,Marker,766.24810000000048,0,5.300076445690615e-19,1.5815784864628724e-17
1168,1168,d518,Drift,766.36055000000056,0,2.4218384272766202e-06,6.7896136463608238e-05
1169,1169,hs4a,SBend,766.52800000000059,0,1.1845363583620577e-06,3.3208426015977457e-05
1170,1170,d519,Drift,766.61500000000046,0,6.8918479032424823e-07,1.9321266045659356e-05
1171,1171,unds4a!s1,Drift,767.01800000000026,0,7.9902361629076736e-06,0.00022400592821671553
1172,1172,ls_4a,Marker,767.38900000000001,0,2.9896584279435523e-34,9.8749826453953287e-33
1173,1173,unds4a!s2,Drift,767.76000000000022,0,7.9902361629216937e-06,0.00022400592821703938
1174,1174,d520!s1,Drift,768.27193450000061,0,3.0353098072808555e-06,8.5094780297288435e-05
1175,1175,hs4b!s1,SBend,768.4253690000005,0,2.692128087091528e-07,7.5473695491085552e-06
1176,1176,ip_l0_end,Marker,768.43786900000055,0,-2.5405953364578404e-18,6.5619413800987792e-17
1177,1177,end_b0,Marker,768.43786900000055,0,-2.5405953364578404e-18,6.5619413800987792e-17
