training_case,model,alpha,validation_rmse_2d_um,hidden_scale
with_quadrupole_misalignment,shared_target_local_ridge,31.622776601683793,63.979547416670485,
with_quadrupole_misalignment,shared_target_local_ridge,100.0,58.13500916781121,
with_quadrupole_misalignment,shared_target_local_ridge,316.22776601683796,57.90310817097595,
with_quadrupole_misalignment,shared_target_local_ridge,1000.0,58.609211971364665,
with_quadrupole_misalignment,shared_target_local_ridge,3162.2776601683795,58.974077610222295,
with_quadrupole_misalignment,shared_target_local_ridge,10000.0,59.106842500422204,
with_quadrupole_misalignment,shared_joint_ridge,0.0001,1221.1038493080896,
with_quadrupole_misalignment,shared_joint_ridge,0.00031622776601683794,1206.0371441342202,
with_quadrupole_misalignment,shared_joint_ridge,0.001,1170.471305170121,
with_quadrupole_misalignment,shared_joint_ridge,0.0031622776601683794,1096.410428032915,
with_quadrupole_misalignment,shared_joint_ridge,0.01,958.6398063746445,
with_quadrupole_misalignment,shared_joint_ridge,0.03162277660168379,746.8279971549978,
with_quadrupole_misalignment,shared_joint_ridge,0.1,490.83938549329724,
with_quadrupole_misalignment,shared_joint_ridge,0.31622776601683794,283.3598164912474,
with_quadrupole_misalignment,shared_joint_ridge,1.0,167.4148013904544,
with_quadrupole_misalignment,shared_joint_ridge,3.1622776601683795,109.66096813556331,
with_quadrupole_misalignment,shared_joint_ridge,10.0,79.18972208069958,
with_quadrupole_misalignment,shared_joint_ridge,31.622776601683793,63.820050254745674,
with_quadrupole_misalignment,shared_joint_ridge,100.0,57.84704395926793,
with_quadrupole_misalignment,shared_joint_ridge,316.22776601683796,57.54113985328476,
with_quadrupole_misalignment,shared_joint_ridge,1000.0,58.42442147377376,
with_quadrupole_misalignment,shared_joint_ridge,3162.2776601683795,58.905806221473085,
with_quadrupole_misalignment,shared_joint_ridge,10000.0,59.08415510868559,
with_quadrupole_misalignment,shared_joint_random_feature,0.0001,274.0793370190239,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.00031622776601683794,234.2465386972809,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.001,174.39294215634445,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.0031622776601683794,201.71078232721118,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.01,291.9181589207939,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.03162277660168379,306.8210498646154,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.1,240.3493044819338,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.31622776601683794,162.24514855976065,0.5
with_quadrupole_misalignment,shared_joint_random_feature,1.0,120.3315906766412,0.5
with_quadrupole_misalignment,shared_joint_random_feature,3.1622776601683795,112.00594837486312,0.5
with_quadrupole_misalignment,shared_joint_random_feature,10.0,106.4683593932525,0.5
with_quadrupole_misalignment,shared_joint_random_feature,31.622776601683793,86.47968930205029,0.5
with_quadrupole_misalignment,shared_joint_random_feature,100.0,68.7135801787303,0.5
