training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_16E,69,75.47569882524422,47.56499144694145,89.21328109932166,78.70143243657625,137.77926158327608,142.24215537265866,150.67288341994924,164.69412273182738
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_15E,70,41.70121309332888,73.02970535633528,84.09714048579994,24.596597800628466,146.1356687665989,156.32233831688814,165.5358608074851,180.39639166353632
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_14E,71,140.8050079790152,29.468505971069753,143.85563289679519,103.71164699671655,225.0582029902002,233.95542780409195,238.94507903356828,244.0174299122463
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_13E,72,61.443721125728835,99.5368970325305,116.97403445483496,90.24369669648914,183.0097754025614,187.21870931029196,199.80383934183726,216.53651743738635
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_12E,73,29.34832339015986,52.29629320602764,59.96854482897027,47.110942910826026,92.216094017905,100.00848379731623,106.11140582244717,107.02922105828227
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_11E,74,61.92498322481627,32.77930933955264,70.06558833101924,64.32987928108079,93.93244539161668,98.35530904189942,105.91175362670526,106.68513698828689
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_10AE,75,83.9655521012198,46.382083097647836,95.92450975709893,72.62992096122696,145.3148413184427,149.4684057591305,154.0817909284524,154.37949030570618
fixed_nominal_physics,with_quadrupole_misalignment,physics_gls,SEX_09AE,76,50.98175283539105,57.39415796714918,76.76736605437871,79.7438955511656,102.16057292725682,110.26152632412783,115.5596286567943,116.77661781859949
without_quadrupole_misalignment,with_quadrupole_misalignment,shared_target_local_ridge,SEX_09AW,1,630.7667143192642,369.3487352643217,730.9481076892355,543.1103905334585,1101.7723720880845,1104.8725860206612,1111.0845765245392,1121.076096272908
without_quadrupole_misalignment,with_quadrupole_misalignment,shared_target_local_ridge,SEX_10W,2,622.1068181322389,414.76750518504895,747.6957780568566,722.254833881755,1042.4056043862474,1044.7922112104616,1056.1299127912218,1056.3658905533753
without_quadrupole_misalignment,with_quadrupole_misalignment,shared_target_local_ridge,SEX_10AW,3,604.5414320698662,464.1644019604304,762.1803822825465,748.8029688415184,1057.903249915969,1061.3391831997021,1067.115752858931,1072.706408436571
