lord_id,lord_name,lord_key,variable,step,observation_index,dx,dpx,dy,dpy,dz,dpz
0>>1270,V45W,Overlay,VKICK,1e-06,537,-6.9306539673963385e-09,3.7091567501885275e-05,0.1359724771421737,0.9998916129170784,1.55302303135596e-05,0.0
0>>1270,V45W,Overlay,VKICK,1e-06,1177,0.0654377712391201,-0.017579436695019327,2.826198033080009,1.4060048169386976,0.02002448744033115,-2.6681323654371286e-05
0>>1269,H46W,Overlay,HKICK,1e-06,539,3.2833306669481708,0.9994190103142199,-1.4410225156148357e-05,6.591213868917169e-06,-0.1243615718205535,0.0
0>>1269,H46W,Overlay,HKICK,1e-06,1177,-9.426533238882508,0.19438687765894244,-0.12326198358194891,-0.0071031371083932725,-0.5662766295792365,-0.0027774606183494834
0>>1273,V47W,Overlay,VKICK,1e-06,551,5.534418409669506e-09,-5.114235407778847e-05,0.13597248057801037,1.000165587425523,4.08257288381491e-05,0.0
0>>1273,V47W,Overlay,VKICK,1e-06,1177,0.10997825696499892,-0.023765529948225738,-3.1229560889741603,1.470192406697235,0.004943501236023915,-0.0003058886967777664
0>>1271,H47AW,Overlay,HKICK,1e-06,553,1.5873771591933592,0.9986782715881661,-1.4485111894668723e-05,-5.963372243927845e-05,-0.048094991449960156,0.0
0>>1271,H47AW,Overlay,HKICK,1e-06,1177,2.773249128254561,-0.834036060460403,-0.004204196400587582,-0.00626801055611699,-0.3319408423555013,-0.001575409558354974
0>>1272,H48W,Overlay,HKICK,1e-06,559,0.6425414271205021,0.66059092858628,6.132405781095196e-07,0.0,-0.003117288205345403,0.0
0>>1272,H48W,Overlay,HKICK,1e-06,561,1.4723515556547881,1.0000497884925128,2.093808633418792e-06,-1.2506202494498402e-05,-0.010633189217792034,0.0
0>>1272,H48W,Overlay,HKICK,1e-06,1177,8.596614265473594,-0.35063491019324916,0.12435949795463998,-0.0054932711677515254,-0.5443555021997812,-0.0029718130025656016
0>>1274,H48AW,Overlay,HKICK,1e-06,565,0.12221526034120536,1.0000000000000244,5.819563581033194e-09,0.0,-2.9563190501717294e-05,0.0
0>>1274,H48AW,Overlay,HKICK,1e-06,1177,13.192920820141687,-0.23607865282229473,0.2094193427436053,-0.006560239841700392,-0.8269108468106227,-0.004600917973227058
0>>1275,V48W,Overlay,VKICK,1e-06,567,0.0,-2.710505431213761e-14,0.08633251472284047,0.9999999999999566,-1.699459148778973e-05,0.0
0>>1275,V48W,Overlay,VKICK,1e-06,1177,0.07242132813529892,-0.009963950146029115,-4.806146429646153,0.695580656360985,-0.003026516335805215,-0.0002803098381800326
0>>1276,H49E,Overlay,HKICK,1e-06,595,0.08633251749330229,0.9999999999999972,8.003580437287994e-10,0.0,-3.2709103708981196e-06,0.0
0>>1276,H49E,Overlay,HKICK,1e-06,1177,12.815554992116505,0.4001354373560557,0.24236387731182898,-0.002523453295876898,-0.8229770855574148,-0.004749019191582098
0>>1277,V49E,Overlay,VKICK,1e-06,595,8.003580437287994e-10,0.0,0.08633252253836604,1.0000000000000244,-2.1124605655633037e-05,0.0
0>>1277,V49E,Overlay,VKICK,1e-06,1177,-0.08926797740924347,0.02642505007925634,-0.9230693464829198,-1.534322339156644,-0.007837538118233688,0.00017015089990722772
0>>1279,V48E,Overlay,VKICK,1e-06,609,-1.0842021724855044e-13,2.710505431213761e-14,0.08633251472289469,0.999999999999943,-2.6087834058388703e-05,0.0
0>>1279,V48E,Overlay,VKICK,1e-06,1177,-0.11468969361662276,0.024207136273247075,3.5311326388371738,-1.5049321363164756,-0.0005542169497310158,0.00034751430109480983
0>>1278,H48AE,Overlay,HKICK,1e-06,611,0.12379994523189358,1.0000000000000244,-1.0005776589216975e-08,0.0,3.311232083135136e-05,0.0
0>>1278,H48AE,Overlay,HKICK,1e-06,1177,14.484121544387882,0.8100719310115087,0.29605287024554716,-0.0006637963019420594,-0.9415888517766555,-0.005527659484056303
0>>1280,H48E,Overlay,HKICK,1e-06,615,0.16654774817018334,0.3363258403745709,1.0472319626059212e-07,0.0,-0.000346679351892476,0.0
0>>1280,H48E,Overlay,HKICK,1e-06,617,1.4723130627068257,1.0000419846441386,2.9846741397832055e-06,1.6470890352570516e-05,-0.009889355913725074,0.0
0>>1280,H48E,Overlay,HKICK,1e-06,1177,9.332513344507118,0.7234654005571763,0.20326984488672206,0.0007865061158775222,-0.6241586396881773,-0.0037095822721786758
0>>1282,H47AE,Overlay,HKICK,1e-06,623,1.5870906641309848,0.9985965545967297,-1.1105970852166858e-05,4.9352942495554594e-05,-0.04779396695497472,0.0
0>>1282,H47AE,Overlay,HKICK,1e-06,1177,3.0161977760153995,0.9006818542513055,0.10734523410922171,0.004219619758043681,-0.4009551880196458,-0.0024292620457539923
0>>1281,V47E,Overlay,VKICK,1e-06,627,9.708596773738698e-09,9.410448120620099e-05,0.13597247842673643,0.9998801200164396,3.177494023649287e-05,0.0
0>>1281,V47E,Overlay,VKICK,1e-06,1177,-0.07814454735242168,0.011071003813245377,5.088200477836551,-0.7632173074279447,0.0025796387054732254,0.00029767790066682204
0>>1283,H46E,Overlay,HKICK,1e-06,639,3.283445680882691,0.9994589571054628,-1.8048976809653672e-05,1.7424944503247573e-05,-0.12306192992746635,0.0
0>>1283,H46E,Overlay,HKICK,1e-06,1177,-10.772257580227151,-0.4938365954800222,-0.1281590881616263,-0.011588428979380973,-0.558295920126433,-0.002506410927316147
0>>1284,V45E,Overlay,VKICK,1e-06,641,-1.4304963463773746e-09,2.9519978211281928e-05,0.1359724656921314,0.9999835668300412,1.9975124473329414e-05,0.0
0>>1284,V45E,Overlay,VKICK,1e-06,1177,0.0946898103551747,-0.011299193051041503,1.8596534447865043,1.4826875472547223,-0.006556996616730124,-0.00021167129069757807
0>>1224,SK_Q44E,Overlay,K1,1e-05,651,-3.978547878516828e-05,-0.0002940655820059387,-1.871534152696544e-05,-0.00014398759622527362,7.578588093453548e-09,0.0
0>>1224,SK_Q44E,Overlay,K1,1e-05,1177,0.0014237292185470538,0.00020403099423730098,-5.980739330700441e-05,-0.0006072468051619359,0.00016339595238900467,8.566477835794151e-07
0>>1285,H44E,Overlay,HKICK,1e-06,655,3.2837131702316125,0.9994878413027362,-1.409390331763398e-05,5.094644974987239e-06,-0.12375899941917207,0.0
0>>1285,H44E,Overlay,HKICK,1e-06,1177,2.2120832562544552,-0.6111856853820261,-0.0143505085939546,-0.0002980805367076497,-0.5822203323766948,-0.002935573129660184
0>>1286,V43E,Overlay,VKICK,1e-06,667,2.860775852320252e-09,-1.4242583078628163e-06,0.13597246910442395,0.999920102178667,8.715789593904787e-06,0.0
0>>1286,V43E,Overlay,VKICK,1e-06,1177,0.2795458726419578,-0.04623070274121849,-2.9166035090873743,4.7544615760911935,-0.024514811139381795,-0.000977953253642784
0>>1287,H42E,Overlay,HKICK,1e-06,671,1.6425308752072336,0.49989292809332425,-2.6908635096609818e-06,-2.581794363530881e-06,-0.04098409908701668,0.0
0>>1287,H42E,Overlay,HKICK,1e-06,679,4.465711363184198,0.5837767634916805,-0.004019105205002767,-0.0005425479736835418,-0.27178451795015346,0.0
0>>1287,H42E,Overlay,HKICK,1e-06,1177,10.909714399219713,0.4301121633522765,0.12949748734755295,0.004060439853000985,-0.7440988383094496,-0.004299281788108615
0>>1288,V41E,Overlay,VKICK,1e-06,683,6.795779217139142e-09,0.00012925516828187454,0.1359724727146173,1.0000421351859083,2.287322116651183e-05,0.0
0>>1288,V41E,Overlay,VKICK,1e-06,1177,0.07080128116741195,-0.02051610621293205,-6.660461725915891,1.722756444063646,-0.007564634384225975,-0.0005250473023070629
0>>1289,H40E,Overlay,HKICK,1e-06,687,1.642384705935994,0.4998782803132193,4.603763984617482e-06,-6.304678519975394e-06,-0.04030895125988265,0.0
0>>1289,H40E,Overlay,HKICK,1e-06,695,4.2621454872322815,0.5547072254192815,3.674167936042194e-05,-2.4699153787217758e-06,-0.26433969858861756,0.0
0>>1289,H40E,Overlay,HKICK,1e-06,1177,-9.137006152221302,0.5333954350511756,-0.11346592958801983,0.006704579895769596,-0.8677201250809216,-0.0044610764775711124
0>>1290,V39E,Overlay,VKICK,1e-06,699,-4.960224939121183e-09,7.389701554122961e-05,0.13597247427662734,1.0000341088680507,1.1923175581617443e-05,0.0
0>>1290,V39E,Overlay,VKICK,1e-06,1177,-0.18471681093132788,0.05621316895813985,-2.779311506805304,-3.5008374572551038,-0.003128957389681667,0.00044459949337014547
0>>1291,H38E,Overlay,HKICK,1e-06,703,1.642487641568993,0.49988066492989336,8.446658682822322e-06,-1.485414100207104e-06,-0.041478569169422705,0.0
0>>1291,H38E,Overlay,HKICK,1e-06,713,4.372758147676466,0.5545707875166661,-0.0006030541547900892,-7.802477553755984e-05,-0.27327379718057765,0.0
0>>1291,H38E,Overlay,HKICK,1e-06,1177,-3.8181073758399324,-0.8969524464414446,-0.12152203465825272,-0.016019178049862543,-0.7918402750377145,-0.0037966874992219693
0>>1292,V37E,Overlay,VKICK,1e-06,717,-1.389621924474671e-09,-4.317159762071512e-05,0.13597246986912867,0.9999584435674536,-2.8182764990451453e-05,0.0
0>>1292,V37E,Overlay,VKICK,1e-06,1177,-0.29177347986341157,0.02329670536495819,6.261364187119359,-2.0566121456991566,-0.0029523397016234607,0.0005156641972150003
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,607,-1.0240834660314724e-06,-3.3607647235891352e-06,1.785371877465261e-07,6.54305858761384e-07,-2.2045825451635914e-10,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,621,-2.8978939513606052e-05,-1.0519561973056481e-05,7.226217877114721e-07,-1.4216208515612817e-05,3.529473895696393e-07,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,629,-8.124305078671939e-05,3.2206139463750345e-06,-8.220290612689484e-05,-3.6128416497756494e-05,4.965635974164882e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,637,-6.135841527541656e-05,4.406157621609217e-06,-0.0002846648163726609,1.8099312657787075e-05,7.722716107515346e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,643,-2.327767527218966e-05,9.759835407923854e-06,-0.00014370757362547988,-1.2727833582939466e-05,1.2905782506968198e-05,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,653,3.7028254767923485e-05,4.0102892264566245e-06,-0.00020959883100185941,3.6455019235822424e-05,1.2898807727422502e-05,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,657,6.572750311400512e-05,-3.971475987809246e-06,7.973686040194312e-05,5.105526439693717e-05,7.213292949319852e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,669,5.865634569409469e-05,1.4638395590029895e-05,0.00022963801387108023,7.451245752571403e-06,7.219748422634891e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,677,0.0001687273960471929,-1.7583914876489722e-05,0.0003069068013985578,6.310848579314603e-05,-9.312052709877297e-07,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,685,2.761198152322888e-05,-9.05363163155844e-06,0.0007865830497110664,-6.208983930546961e-05,-8.982306224877314e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,693,-4.269356364120826e-05,4.152919680643378e-06,0.0002940373035797885,-2.402433613760927e-06,-8.688088810251395e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,701,-1.2057291977340956e-05,-7.407805812260091e-06,0.00026741972541802564,-2.3666913426227004e-05,-6.5777641844222455e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,711,-6.944482776327643e-05,9.034939865893874e-06,7.200200007455326e-05,-9.041815066064334e-06,-3.7103019573814927e-06,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,719,1.8903701283360178e-06,-3.9310998140235694e-07,6.795020118409087e-07,9.575714181954192e-07,-8.248669478868568e-07,0.0
0>>1329,RAW_BETASING_7,Group,COMMAND,0.001,1177,-5.207244604477426e-06,9.114327554401308e-08,6.385139987406677e-06,-2.093180949641442e-06,-5.045878502627377e-07,-1.9926856253396283e-09
0>>1293,H36E,Overlay,HKICK,1e-06,721,1.6425537947765794,0.499892835535969,-2.2494001019474075e-06,7.666958346273572e-06,-0.04129756621229334,0.0
0>>1293,H36E,Overlay,HKICK,1e-06,733,5.342443728201946,0.661315169888071,0.006197759772627945,0.0006278258948692102,-0.31845316611050495,0.0
0>>1293,H36E,Overlay,HKICK,1e-06,1177,10.50875532589905,0.05515869325823991,0.14290375443516637,-0.0042322836352063145,-0.8495922107790101,-0.004734117245964943
0>>1294,V35E,Overlay,VKICK,1e-06,737,-5.9345703264795935e-09,-5.465711905424872e-05,0.13597247122926032,0.9999974973303491,-2.1153718262733462e-05,0.0
0>>1294,V35E,Overlay,VKICK,1e-06,1177,0.013360440912131046,-0.03712162053383416,7.284087060979269,2.5630711980283984,0.0032997496897976646,-0.00015007558691322413
0>>1295,H34E,Overlay,HKICK,1e-06,741,3.284860627948889,0.999765696699359,-1.4407371779975864e-05,2.0037315827826224e-05,-0.08104155605696395,0.0
0>>1295,H34E,Overlay,HKICK,1e-06,1177,4.788045743133276,1.1018712894253622,0.12405313627527433,0.01722963071645661,-1.1512508719254366,-0.006463288967803417
0>>1296,V34E,Overlay,VKICK,1e-06,743,6.336511176874282e-09,1.1555905863290528e-05,0.13597247206496335,0.9999861330316326,2.4208838777487092e-05,0.0
0>>1296,V34E,Overlay,VKICK,1e-06,1177,0.04940190182227324,-0.035613000190601755,3.6653882496705723,2.3204162051591957,0.004908274721393286,-0.0002200155446149604
0>>1297,V33E,Overlay,VKICK,1e-06,753,1.1174871791808094e-09,-3.0722717670958206e-05,0.13597246335903673,1.0000231095364713,-1.3235898759390158e-05,0.0
0>>1297,V33E,Overlay,VKICK,1e-06,1177,0.12736085186970061,-0.06425500103448027,3.8366541022622584,4.171273892752091,0.010293251053995712,-0.0004768911213734288
0>>1298,H32E,Overlay,HKICK,1e-06,757,1.64238732893395,0.4998739540378381,-8.85549814901021e-06,3.7431337868674974e-06,-0.04072798998110565,0.0
0>>1298,H32E,Overlay,HKICK,1e-06,765,5.06883179828471,0.6533010727467661,0.0020631764025089844,0.0002753353248657409,-0.3009171869153659,0.0
0>>1298,H32E,Overlay,HKICK,1e-06,1177,-8.291534523823104,0.41318803654596686,-0.12137132851189207,-0.006185613574572358,-1.0601864400675878,-0.005455546961437969
0>>1299,V31E,Overlay,VKICK,1e-06,769,-6.507381439257998e-09,6.55193226604435e-05,0.1359724722170769,1.000039006155345,2.229594557346141e-05,0.0
0>>1299,V31E,Overlay,VKICK,1e-06,1177,0.15443388647258008,-0.041644047945015986,-4.102574647468454,2.0927936367690214,0.01112857706342201,-0.00040076351971436806
0>>1300,H30E,Overlay,HKICK,1e-06,773,1.6424836455377312,0.49988143271741964,-1.5771956223681327e-06,-7.165716852080683e-06,-0.041359451685408596,0.0
0>>1300,H30E,Overlay,HKICK,1e-06,781,4.601990072813033,0.5870134909018073,0.0012401364767999218,0.000153820788490475,-0.2823413752562475,0.0
0>>1300,H30E,Overlay,HKICK,1e-06,1177,-6.702081171653849,-1.0175111692193868,-0.18392191654090545,-0.013015052826160882,-1.0458900947842833,-0.005020610110688536
0>>1301,V29E,Overlay,VKICK,1e-06,787,6.932388690872315e-10,0.00018524785308835336,0.1359724763035433,0.9999319924307217,3.728774972775882e-05,0.0
0>>1301,V29E,Overlay,VKICK,1e-06,1177,-0.1844487692345253,0.013134959549003771,-9.976380142958929,-2.21887982455399,-0.02019162741143826,-6.855665288121957e-05
0>>1302,H28E,Overlay,HKICK,1e-06,791,1.642550885069382,0.49989180991946053,1.638417927805197e-05,-6.220889309325323e-06,-0.04134656267759847,0.0
0>>1302,H28E,Overlay,HKICK,1e-06,801,4.395776682577547,0.5578105906429629,-0.0025033626378442864,-0.00033461309065360365,-0.2733332848286791,0.0
0>>1302,H28E,Overlay,HKICK,1e-06,1177,12.280928646548803,0.06861447230435128,0.03909837215608763,-0.008601277999033523,-0.877889682568948,-0.004934961813233608
0>>1303,V27E,Overlay,VKICK,1e-06,805,-1.4787921321507413e-08,-8.031907872628995e-05,0.13597248765253797,0.9999837332208952,-3.9421952518787357e-05,0.0
0>>1303,V27E,Overlay,VKICK,1e-06,1177,0.05951354427335704,0.0003560493108028043,6.068806033368791,-1.4117391101219459,-0.036667746061079226,0.0002268666744943042
0>>1304,H26E,Overlay,HKICK,1e-06,809,1.6424295325816447,0.4998837424765744,-2.7948093058588475e-06,7.722573875680854e-06,-0.040431063707304905,0.0
0>>1304,H26E,Overlay,HKICK,1e-06,819,4.303617584442777,0.544469932634649,0.008479760264844607,0.0011421680782696016,-0.2695981821294202,0.0
0>>1304,H26E,Overlay,HKICK,1e-06,1177,0.13259475817946517,0.8921816617746032,-0.023895352491823722,-0.002119050965731714,-0.9289712948042724,-0.005120317727282044
0>>1225,SK_Q26E,Overlay,K1,1e-05,815,-4.825805835668994e-05,-0.00035233082409447716,8.531995338099256e-05,0.0006391456399704664,-9.331850071327141e-09,0.0
0>>1225,SK_Q26E,Overlay,K1,1e-05,1177,-1.7558549276000535e-05,-0.0005084949407775739,0.0023714549479586272,0.00025987490210438967,0.0004819818338576897,2.70216345637066e-06
0>>1305,V25E,Overlay,VKICK,1e-06,823,4.680392358402674e-09,-4.384724382894018e-05,0.13597247024437106,1.0000178588523607,-2.5068670216391552e-05,0.0
0>>1305,V25E,Overlay,VKICK,1e-06,1177,-0.08155116825467411,-0.020952226915580373,6.176252948579946,3.109466264387181,0.04913272992455734,-3.513092373702998e-05
0>>1306,H24E,Overlay,HKICK,1e-06,827,1.6424266135121446,0.4998774412757184,-1.3970772835044526e-05,2.134019035700957e-06,-0.04094739796317365,0.0
0>>1306,H24E,Overlay,HKICK,1e-06,835,4.490061774998697,0.5870159449520235,0.0013098755472212148,0.00016989563252881208,-0.27393127962597824,0.0
0>>1306,H24E,Overlay,HKICK,1e-06,1177,-12.209229027391459,-0.5980062791613645,-0.04733239630508237,0.00991250486396698,-0.8943027206600171,-0.00420031542393859
0>>1226,SK_Q24E,Overlay,K1,1e-05,831,-7.106598155001003e-06,-3.964179948256411e-05,4.0925437822301016e-05,0.0003010405441610962,1.3953044313485747e-08,0.0
0>>1226,SK_Q24E,Overlay,K1,1e-05,1177,0.0007367626502592302,3.48879119712632e-05,-7.23134042785443e-05,0.00032572982447149484,5.501792410057045e-05,2.0461217220329658e-07
0>>1307,V23E,Overlay,VKICK,1e-06,841,-1.0127966174056091e-08,0.00017086425275949363,0.13597248830110772,0.999951018493565,4.681481607197459e-05,0.0
0>>1307,V23E,Overlay,VKICK,1e-06,1177,0.06437793779730076,0.01156545811659311,-10.240612056728091,-0.07754716180714784,0.005837013247609246,-0.0002898761360071653
0>>1308,H22E,Overlay,HKICK,1e-06,845,1.642562185812926,0.4998904160989225,9.527393739390544e-06,-1.1057416131809647e-05,-0.041617860548119834,0.0
0>>1308,H22E,Overlay,HKICK,1e-06,853,4.254353436491422,0.5540908681590752,-0.024490912736187254,-0.003282842208990821,-0.26388829320149465,0.0
0>>1308,H22E,Overlay,HKICK,1e-06,1177,8.853270818222521,-0.5338295638365048,-0.08106845350741738,-0.011921003254466381,-0.8495163732057825,-0.004530804691117111
0>>1227,SK_Q22E,Overlay,K1,1e-05,849,6.73397697412842e-05,0.00048688114302785404,-0.00015038966064227083,-0.0011212003508820757,6.9300996690356545e-09,0.0
0>>1227,SK_Q22E,Overlay,K1,1e-05,1177,0.006934274325283515,-0.00041547425393747417,0.005475746081943253,0.0008613236526951433,-0.0005816520754923843,-3.073083192810851e-06
0>>1309,V21E,Overlay,VKICK,1e-06,857,7.0616255898325875e-09,0.00018294758755339237,0.13597247686884634,0.9999410722093512,1.6109121062915163e-05,0.0
0>>1309,V21E,Overlay,VKICK,1e-06,1177,-0.2017523875738137,-0.007891746180588993,-6.151910220399354,-2.778662290187908,-0.05518243670501024,-3.32804317145028e-05
0>>1310,H20E,Overlay,HKICK,1e-06,861,1.642445522667853,0.499886374174006,1.0134178815134759e-05,-5.129079940716791e-06,-0.040413105335346346,0.0
0>>1310,H20E,Overlay,HKICK,1e-06,869,4.722687097711924,0.6200682685604291,-0.005429307934793704,-0.0007263533113871382,-0.2820899619192566,0.0
0>>1310,H20E,Overlay,HKICK,1e-06,1177,1.9547819728217564,1.0006755150149347,0.020443654529349865,-0.02037002309727585,-0.7093290719891365,-0.004043649186582436
0>>1228,SK_Q20E,Overlay,K1,1e-05,865,2.8392107491014697e-05,0.00019951921142525358,6.846185708186264e-05,0.0005155931216449831,-7.883277364229002e-09,0.0
0>>1228,SK_Q20E,Overlay,K1,1e-05,1177,0.0005378536874884286,0.00029173638650789764,-0.00056700643157032,-0.0009078786794667215,-0.00020558442557377409,-1.0455133923870617e-06
0>>1311,V19E,Overlay,VKICK,1e-06,871,7.7487929267539e-10,-1.8187983532317242e-05,0.13597246530577595,1.0000630309247287,-1.964687071885629e-05,0.0
0>>1311,V19E,Overlay,VKICK,1e-06,1177,0.008704272117746742,-0.00392829525511099,3.3125218256115687,-2.772228355467409,-0.07810298319725499,0.00014212305066000665
0>>1229,SK_Q18E,Overlay,K1,1e-05,885,-2.6381091538726916e-05,-0.00019484375211626257,0.00014638885732407535,0.0010898203274654367,-1.2740486833931473e-08,0.0
0>>1229,SK_Q18E,Overlay,K1,1e-05,1177,0.0028827351935124634,-0.00021410635472679168,0.0023873154147437646,-2.2772093737598306e-05,0.0003031300697134637,1.652767521096148e-06
0>>1312,H18E,Overlay,HKICK,1e-06,889,3.284755011653286,0.9997215664870165,1.4322267980967918e-05,2.2013535241091446e-05,-0.08349222315469743,0.0
0>>1312,H18E,Overlay,HKICK,1e-06,1177,-10.382879428490286,0.5147644466682003,0.02239614703842532,-0.006839244052439953,-1.0651596887651316,-0.005450903462053593
0>>1313,V17E,Overlay,VKICK,1e-06,893,1.1336960016594677e-08,-0.0001144011124709892,0.135972482961412,1.0000242984123868,-2.3375386736380725e-05,0.0
0>>1313,V17E,Overlay,VKICK,1e-06,1177,0.1712883452631214,0.002726230126088962,3.652481492817932,4.0427545958190985,0.0947211516354673,-3.9990818314727776e-05
0>>1314,H16E,Overlay,HKICK,1e-06,897,1.6425184989875015,0.4998829888331431,-1.0071380361631466e-05,2.493356270148045e-06,-0.041684173583261,0.0
0>>1314,H16E,Overlay,HKICK,1e-06,905,4.3422849332361375,0.5662801113780973,0.0017281430882663817,0.00022923942120099162,-0.26805780010274877,0.0
0>>1314,H16E,Overlay,HKICK,1e-06,1177,-0.6870112719014645,-1.1245807512596075,-0.056938096132798204,-0.010435623177987123,-0.5747743692291246,-0.0026762813576332225
0>>1315,V15E,Overlay,VKICK,1e-06,907,5.272800425448754e-09,5.057520873451293e-05,0.13597247219907915,0.99993802174663,2.8434864570358806e-05,0.0
0>>1315,V15E,Overlay,VKICK,1e-06,1177,0.1308264346306775,0.008656061198711578,-5.389288236330703,1.4585126530958357,0.06203141127524687,-8.725926232933893e-05
0>>1316,H14E,Overlay,HKICK,1e-06,922,3.283778674118649,0.999508409594008,1.8639476897716611e-06,-2.4489434944855023e-05,-0.12314436629971577,0.0
0>>1316,H14E,Overlay,HKICK,1e-06,1177,11.160408457395045,-0.08984500243037824,-0.05379275350843543,-0.0056646795685709635,-0.8679893272826845,-0.004812753065758062
0>>1230,SK_Q14E,Overlay,K1,1e-05,924,5.298394214689472e-05,0.00038913191988948075,-9.239436452252238e-05,-0.0006829819389442397,-3.5346942386937914e-09,0.0
0>>1230,SK_Q14E,Overlay,K1,1e-05,1177,0.005988226158416386,7.729773693950642e-05,0.002666848974672861,0.0004429424830230694,-0.0005167987955466283,-2.8702529976799662e-06
0>>1317,V13E,Overlay,VKICK,1e-06,942,1.2304935716189735e-08,0.00012709784803386845,0.13597248255180044,0.9999924440073547,3.378308152971951e-05,0.0
0>>1317,V13E,Overlay,VKICK,1e-06,1177,-0.08882947911503618,-0.012096718440899722,-7.2076215044635905,-3.0891600949465876,-0.05212513319081567,-3.0833069523126047e-06
0>>1318,H12E,Overlay,HKICK,1e-06,946,1.6416949192206172,0.4997365439491459,1.51323242131296e-05,-1.184437246090457e-05,-0.06086569381252958,0.0
0>>1318,H12E,Overlay,HKICK,1e-06,956,4.479211210250945,0.5637509553108354,-0.01180964395307467,-0.0012686385201970724,-0.2985664846510202,0.0
0>>1318,H12E,Overlay,HKICK,1e-06,1177,-2.0434377014435245,0.7448965818130835,0.0067675068285584766,-0.00804487700631698,-0.9491780660316537,-0.005126027838580228
0>>1320,V11E,Overlay,VKICK,1e-06,960,1.0169274276827789e-09,2.591251976988458e-05,0.13597246457502368,1.000024903332706,-4.543612610718312e-06,0.0
0>>1320,V11E,Overlay,VKICK,1e-06,1177,-0.013036442380242805,-0.0019685834253403527,0.4433867974342333,-4.3069040375194145,-0.13670331908680794,-1.0739006268988861e-05
0>>1319,H11E,Overlay,HKICK,1e-06,964,3.2849325440961885,0.9997602450064289,8.48263807760592e-06,-2.4302079310511635e-07,-0.08248574057053175,0.0
0>>1319,H11E,Overlay,HKICK,1e-06,1177,-9.742001146270988,-0.8854588426895947,0.002008362717545952,-0.0022080499353298137,-0.18008094662449992,-0.00043956661749356644
0>>1321,V10AE,Overlay,VKICK,1e-06,968,2.4836903367297936e-09,-6.757624380860847e-07,0.13597246524363082,0.9999924709122314,-1.3983000873721632e-05,0.0
0>>1321,V10AE,Overlay,VKICK,1e-06,1177,-0.0056448125842654615,-0.0006746847203641625,2.1414184422920925,-3.1113580935853067,-0.10915351863425563,-4.204570516080398e-06
0>>1322,H10E,Overlay,HKICK,1e-06,972,0.0759846105262375,1.0000000000000109,0.0,1.3552527156068805e-14,-3.279865447161981e-06,0.0
0>>1322,H10E,Overlay,HKICK,1e-06,1177,-9.058957231001543,-1.344960629421515,0.0001522853295831024,-0.0009134469082278281,-0.11825595259479976,-4.593528546903078e-06
0>>1323,H09AE,Overlay,HKICK,1e-06,976,0.03174357458975933,1.0000000000000244,-9.904186845655083e-11,0.0,-8.899987246745872e-06,0.0
0>>1323,H09AE,Overlay,HKICK,1e-06,1177,-9.236579442013609,-1.656775898120546,-0.0008248764564195571,-0.0002606887196886752,-0.13519433207309575,-1.1026570281846837e-06
0>>1324,V09AE,Overlay,VKICK,1e-06,980,-4.2142938444511557e-10,6.213581434317064e-06,0.13597246630736193,1.0000197502532904,1.5034436911566529e-06,0.0
0>>1324,V09AE,Overlay,VKICK,1e-06,1177,-0.0017183680868200837,2.9854945176200492e-05,3.3051537691486286,-2.744295626847112,-0.10457618664398098,-2.0835741579338166e-06
0>>1325,H09E,Overlay,HKICK,1e-06,995,0.03174363175345151,1.0000000000000244,-5.801565824969934e-10,0.0,-6.324471843585297e-06,0.0
0>>1325,H09E,Overlay,HKICK,1e-06,1177,0.4755829069593527,-0.8731297900546565,-0.00045922741062870247,-5.085724690771093e-05,-0.04450502813789547,0.0
0>>1195,H_CANT_S2,Overlay,HKICK,1e-06,1047,0.03577582535291757,0.6506000000000443,2.7391283685673784e-09,0.0,-8.108638760440101e-06,0.0
0>>1195,H_CANT_S2,Overlay,HKICK,1e-06,1053,1.1816260313294518,-0.3493999999999801,9.046948845452263e-08,0.0,-0.00026781739326242615,0.0
0>>1195,H_CANT_S2,Overlay,HKICK,1e-06,1061,0.515947329570777,0.30119999999996927,3.9502797734292106e-08,0.0,-0.00011694026996744711,0.0
0>>1195,H_CANT_S2,Overlay,HKICK,1e-06,1177,-2.5176920021989817,-0.20106858570836808,-9.817778739236362e-05,-3.220556259826354e-05,-0.018125004305530237,0.0
0>>1199,H_CANT_TRIM_S2,Overlay,HKICK,1e-06,1047,-0.05498897226083842,-1.0000000000000109,-4.210173876195711e-09,0.0,1.2463328979972488e-05,0.0
