sample_index,beamline_index,s_m,element_name,orbit_x_m,orbit_px,orbit_y_m,orbit_py,orbit_z_m,orbit_pz,tune_1,tune_2,chromaticity_1,chromaticity_2,phi_1_turn,phi_2_turn,accumulated_chromaticity_1,accumulated_chromaticity_2,beta_1_m,beta_2_m,dbeta_1_ddelta_m,dbeta_2_ddelta_m,alpha_1,alpha_2,dalpha_1_ddelta,dalpha_2_ddelta
606,369,334.8433837791947,"""d184""",0.008837567321105529,0.00111947366919342,3.1860337465817616e-5,-4.019811848533301e-6,0.0016545621379508442,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.347617211768969,4.099298855148943,-1.103789053208917,3.5200876854191696,9.345668442739326,24.58766494998392,-39.891375332291105,-1343.4420751209514,-0.9184571604082583,2.0120113707535907,11.577365168093657,-137.9136411340276
607,370,337.0754557791947,"""q43aw""",0.01133631471861183,0.00111947366919342,2.288782237109044e-5,-4.019811848533301e-6,0.0016531634785199828,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.37840107723135,4.116903504070125,-0.955226924829517,4.398535479125027,14.42860259524424,16.628655895735236,-104.77967916431055,-777.401939200021,-1.358765347377376,1.553735642306883,15.21727045730583,-112.11502148233922
608,371,337.67545577919475,"""d185""",0.011524005534549303,-0.0004982402407242065,2.1413653953881833e-5,-9.285620093808214e-7,0.0016530685103749447,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.384834136657074,4.122809576370431,-0.9134207359163004,4.65967516836648,14.855223250743165,16.17558996792283,-114.38168909752646,-706.3469633825689,0.6678301034262698,-0.7775206435688585,-0.37724340840170445,-8.864737417514402
609,372,338.1252827791948,"""b44w""",0.011299883593966567,-0.0004982402407242065,2.0995961639043235e-5,-9.285620093808214e-7,0.0016530126768927393,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.3897513709586,4.127140774766369,-0.8798741892443648,4.839431559575313,14.274103073451593,16.895161171416465,-113.33619300107438,-698.0624466474915,0.6240442413826195,-0.8221412579583999,-0.6553492136877543,-11.151936706606111
610,373,344.7005717791948,"""d186""",0.007994536192317048,-0.0005075065563627949,1.4823284086948622e-5,-9.457111391519293e-7,0.0005686265726811968,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.481220213006378,4.172882127713973,-0.19945829091837353,6.017965264512792,10.210517166921496,31.8583622173524,-73.53782087357548,-341.9854108925066,-0.00699711981905041,-1.4459915907571417,-4.818822413674342,-45.038831863562265
611,374,344.88317077919476,"""q44w""",0.007901865990697513,-0.0005075065563627949,1.4650598156411796e-5,-9.457111391519293e-7,0.0005686030572305764,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.484065789949079,4.173786830513276,-0.18206058475348008,6.026467956937997,10.216338159673645,32.38967039536705,-71.76334226763838,-325.900811582741,-0.024881425535801065,-1.4637073100652698,-4.930950299274198,-45.95783496959038
612,375,345.4831707791948,"""d187""",0.007916443769801614,0.0005564277450859703,1.3499609800970779e-5,-2.8649017245631738e-6,0.0005685746564932998,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.493144873924096,4.176735098963457,-0.12987558722476622,6.0498639777433,11.136948340697527,31.525114025457118,-72.23041863563748,-245.2673919166875,-1.5508043757543832,2.8653927594623876,4.19593067579151,-83.33022746248946
613,376,345.5462707791948,"""sex_44w""",0.007951554365952011,0.0005564277450859703,1.3318834474165009e-5,-2.8649017245631738e-6,0.0005685648879786696,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.49403875474746,4.1770554973269745,-0.12499357139866765,6.051995105002694,11.333877276529567,31.16466468318943,-72.95479546106105,-234.4431256771231,-1.5700964859429896,2.8469572637485205,4.163831412038041,-82.49937353679056
614,377,345.8182707791948,"""d188""",0.008103356456650041,0.0005597850880336213,1.2538100323750993e-5,-2.875714919826711e-6,0.0005685225266698346,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.497718672089841,4.178480042527776,-0.1054109725346408,6.060490624679329,12.21333228302918,29.630701913173333,-75.60583742222605,-190.14976930296348,-1.6634662916018925,2.7922695780554334,2.3015898604164025,-74.73825929019472
615,378,345.8453707791948,"""det_44w""",0.008118526634912674,0.0005597850880336213,1.2460168437213024e-5,-2.875714919826711e-6,0.0005685182805376599,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.498070519774028,4.178625977017476,-0.1035895654625705,6.061273235048917,12.303718722445709,29.479578910202225,-75.8202299051258,-185.95700958864592,-1.6718251080510529,2.7842241227470597,2.2751922170698853,-74.40011358101303
616,379,345.8453707791948,"""d189""",0.008118526634912674,0.0005597850880336213,1.2460168437213024e-5,-2.875714919826711e-6,0.0005685182805376599,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.498070519774028,4.178625977017476,-0.1035895654625705,6.061273235048917,12.303718722445705,29.479578910202225,-75.82022990512577,-185.95700958864592,-1.6718251080510524,2.7842241227470597,2.275192217069884,-74.40011358101303
617,380,346.6983707791948,"""h_sep_45w""",0.008596023389821367,0.0005597850880336213,1.0007183226257748e-5,-2.875714919826711e-6,0.0005683846292186552,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.5079457619169565,4.183633031857214,-0.056627315036589174,6.078444950030191,15.3802800050439,24.94570460252782,-82.06867475205158,-63.57582573896142,-1.9349273379824716,2.530985252708336,1.4442996049573926,-63.75663424820392
618,381,349.08777077919484,"""d190""",0.010499690406848172,0.0010336410880336213,3.135947623172239e-6,-2.875714919826711e-6,0.0005675592165362903,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.526866951398943,4.203649670302058,0.009099051653490786,5.9592745204974165,26.387898278342593,14.545587446786572,-94.41254991760646,180.26517898652904,-2.671922442562458,1.8216194024265457,-0.8832601945373124,-33.94243608360752
619,382,349.79958077919486,"""oct_45w""",0.011235446862770743,0.0010336410880336213,1.0889838925793816e-6,-2.875714919826711e-6,0.0005671789594396657,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.530870668408373,4.212192189891048,0.018635131174465806,5.818360940712484,30.34798712505288,12.102713743088712,-96.61962926541952,224.70668330409265,-2.8914757959036415,1.610296977883181,-1.5766735387456938,-25.06069632876197
620,383,350.1805807791948,"""d191""",0.011629264327693263,0.0010336410880336213,-6.664077182041463e-9,-2.875714919826711e-6,0.0005669754248534503,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.532798676551116,4.2174680928225055,0.022661608458706732,5.7053159270492895,32.59606928914891,10.91876226654873,-97.52373862317329,243.17542219094798,-3.0089928687505894,1.49718555243087,-1.9478266336515864,-20.30669898919684
621,384,351.16258077919485,"""det_45w""",0.012644300418385955,0.0010336410880336213,-2.8306176370395674e-6,-2.875714919826711e-6,0.0005664508291482967,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.537193801596848,4.233950148461813,0.030450156956756166,5.230700875308973,38.80318095228066,8.264577300918951,-98.962773164284,273.6790022646078,-3.311884641811054,1.2056490175371914,-2.9044469480487143,-8.053613984205125
622,385,351.16258077919485,"""d192""",0.012644300418385955,0.0010336410880336213,-2.8306176370395674e-6,-2.875714919826711e-6,0.0005664508291482967,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.537193801596848,4.233950148461813,0.030450156956756166,5.230700875308973,38.80318095228066,8.26457730091895,-98.962773164284,273.67900226460773,-3.311884641811054,1.2056490175371912,-2.9044469480487143,-8.053613984205121
623,386,351.22298077919487,"""q45w""",0.012706732373455038,0.0010336410880336213,-3.0043109109859978e-6,-2.875714919826711e-6,0.0005664185627729492,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.53744026756825,4.235123619623371,0.03082932732007954,5.190244368299612,39.20438251218327,8.120017889507213,-99.0093603393535,274.7508938036851,-3.33051464496064,1.1877174424785177,-2.963285916542447,-7.299961912683035
624,387,351.8229807791949,"""d193""",0.012623734817887174,-0.0013077609182259916,-4.928128930882229e-6,-3.5956347414874324e-6,0.0005662752615454845,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.539842073936588,4.247495971647864,0.03411381845569197,4.7147206055393545,38.86843183713471,7.624453167089179,-84.41530172386163,311.3935204089276,3.8697664245351278,-0.3317378477513473,-19.903286461967035,-55.166015179672144
625,388,351.8874807791949,"""sex_45w""",0.01253938416653115,-0.0013077609182259916,-5.160047570027859e-6,-3.5956347414874324e-6,0.0005662201058623194,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.5401078901273735,4.248838563868589,0.034418755729267066,4.658080173291752,38.37094057710851,7.6678530810748,-81.36526762588171,318.4611856737693,3.843256579906738,-0.3411284603806134,-19.67875318033156,-55.08273531353849
626,389,352.1594807791949,"""d194""",0.01218326025564365,-0.001310766148754418,-6.138425451384207e-6,-3.598380200039783e-6,0.0005659869713064272,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.5412677240677946,4.254414208576033,0.03559907274190694,4.413166844902239,36.30569676645714,7.865234396630616,-69.73078349414077,348.365181381964,3.7491106083827654,-0.38455128336946065,-15.584643068616902,-55.58981757149486
627,390,352.6960207791949,"""b46w""",0.011479981182031477,-0.001310766148754418,-8.069102022482095e-6,-3.598380200039783e-6,0.0005655260504333844,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.543757544121341,4.264978164822149,0.03742111164823542,3.9093871423553064,32.40197210893022,8.319902619198396,-49.92399438211047,407.22503594950325,3.5266089969031977,-0.4628558661262843,-14.062753045947934,-54.95984680573636
628,391,359.2713097791949,"""d195""",0.0028418894226036606,-0.0013177305407516716,-3.170700134985496e-5,-3.5793366511125023e-6,-0.00024444398589551497,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.642758549253828,4.348631125955373,-0.5661204421731765,-0.8154281583975211,3.914349447909725,20.647338688331633,39.82299909000057,1062.5704296371032,0.8000089756657864,-1.4058240420846457,4.524645438872911,-46.21386813125
629,392,359.4539087791949,"""q46w""",0.0026012729346864215,-0.0013177305407516716,-3.23605852104619e-5,-3.5793366511125023e-6,-0.00024460252098140294,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.6504647137090265,4.350021326998341,-0.653732584144182,-0.8880236442493086,3.6361567099797685,21.165549621348084,38.35421511899826,1078.8872226826095,0.7235043696486095,-1.4321459527998204,5.041717514835867,-45.982078289357695
630,393,360.0539087791949,"""d196""",0.0019105295098371855,-0.001001000601154687,-3.311497128661562e-5,1.0825208798623522e-6,-0.00024500263210503994,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.679052880488539,4.354477683638907,-0.9927735467580493,-1.1160922057351987,3.19044885415136,21.093631337515646,34.73736888705196,1041.7026422335248,0.04022912473153138,1.5486009840898873,1.8985207655040264,106.31376053094824
631,394,360.14640877919487,"""det_46w""",0.0018179369078413154,-0.001001000601154687,-3.301483805506142e-5,1.0825208798623522e-6,-0.00024504897479597716,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.6836713240527255,4.355180379244566,-1.0474553458728855,-1.151409048124507,3.185692635875508,20.80851841747618,34.35937441260792,1022.3837972763655,0.011189373941734066,1.5336993099455516,2.239309405150583,105.62063451563196
632,395,360.14640877919487,"""d197""",0.0018179369078413154,-0.001001000601154687,-3.301483805506142e-5,1.0825208798623522e-6,-0.00024504897479597716,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.6836713240527255,4.355180379244566,-1.0474553458728855,-1.151409048124507,3.1856926358755073,20.80851841747618,34.359374412607906,1022.3837972763655,0.011189373941734065,1.5336993099455516,2.2393094051505824,105.62063451563196
633,396,361.37990877919486,"""b47w""",0.0005832020477126055,-0.001001000601154687,-3.1679547880768415e-5,1.0825208798623522e-6,-0.0002456669608421507,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.742700021046428,4.3655437190757365,-1.6370035595746906,-1.650124822672915,3.6357607696388548,17.269996433779433,22.77939688946881,776.7570371456704,-0.37605962713078994,1.3349834714911195,6.783771967147637,96.37770543560643
634,397,364.66727137424596,"""d198""",-0.0027066754737371246,-0.0010010193283213225,-2.8098791444844294e-5,1.0952404484815214e-6,-0.0002075988423904107,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.837159004070132,4.4053467242179245,-1.6989847356053063,-3.0633744531309284,9.498331111443164,10.215854399751407,-67.42892500444326,230.45959743371992,-1.4078904890684787,0.8093767192522887,18.885122422586058,71.82337429086944
635,398,365.52107137424593,"""q47w""",-0.003561346204465489,-0.0010010193283213225,-2.7163674681418034e-5,1.0952404484815214e-6,-0.00020802661397006553,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.849831384266047,4.419575288054371,-1.6116518645655835,-3.3298734159365146,12.131322600970584,8.951864723319828,-104.99528729877082,114.59182705442339,-1.6759552968107025,0.6710508318739001,22.03017404262671,65.36528286742791
636,399,366.12107137424596,"""d199""",-0.0038907454027274587,-8.3592443672328e-5,-2.8496662800933295e-5,-5.592437509522207e-6,-0.00020813818380283834,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.857440071702195,4.430192870308376,-1.5505165903534275,-3.4357863162067614,12.37419894177229,9.498310930082933,-115.74126684391383,48.17416420975065,1.2910475074541266,-1.625671357757654,-5.404964591769878,49.752659132205956
637,400,366.255471374246,"""sk_q47w""",-0.003901980227196448,-8.3592443672328e-5,-2.924828640485089e-5,-5.592437509522207e-6,-0.00020813865547775898,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.859193216251299,4.432394115359769,-1.5357690587350898,-3.4473351319512813,12.031058261387502,9.942219081293587,-113.93313496174054,34.007049773743134,1.262082528126749,-1.67721666038912,-5.495340630345035,52.35456179377879
638,401,366.38347137424597,"""d200""",-0.003912680060024057,-8.3592443672328e-5,-2.9964118408582147e-5,-5.592437509522212e-6,-0.0002081391046919691,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.860909465731868,4.434399722265454,-1.5211375134465601,-3.4546893930814577,11.711496099740366,10.377870165740276,-112.19575747398146,19.85145067411959,1.234496833529246,-1.7263074248000378,-5.581413048034157,54.83256432861265
639,402,367.22671137424595,"""b47aw""",-0.003983168552473689,-8.3592443672328e-5,-3.4679885430661575e-5,-5.592437509522212e-6,-0.0002081420640309578,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.873460634703851,4.445721702383285,-1.4089452631932877,-3.4394252613109324,9.782783345183244,13.561957572418766,-100.37601692977098,-89.57219892678145,1.0527674498386492,-2.049708176220824,-6.148441997155197,71.15718040268716
640,403,370.4039333742459,"""d201""",-0.004231789777809358,-7.281965680972706e-5,-5.244620332415728e-5,-5.592437509522212e-6,0.00016693506108733658,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.946681739371321,4.470702414232833,-0.7088756345685409,-3.069614549787992,5.218574440372081,30.45581236204529,-49.482110928611654,-753.9011148457118,0.37991919551811193,-3.2680975696086927,-8.425937900280712,132.65563773892902
641,404,370.90568337424594,"""q47aw""",-0.0042683270407110835,-7.281965680972706e-5,-5.5252208852043636e-5,-5.592437509522212e-6,0.0001669337229256569,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.962511746628398,4.4731902797805505,-0.5836563726037862,-3.0083878372887147,4.892530399782683,33.831901018513356,-40.54125662482777,-895.2709184560645,0.2698945324150812,-3.460529530260421,-8.743592452051898,142.3692161293185
642,405,371.50568337424596,"""d202""",-0.004590088170701982,-0.001011175248770222,-5.502494489791217e-5,6.34185518196178e-6,0.00016682552323043156,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.981754504515046,4.475962183499513,-0.4597041346941037,-2.935322512231596,5.278511632184298,33.606683519680544,-34.712506589089394,-947.9650927090647,-0.9405116668333487,3.819677469997692,-2.0269827756217778,-57.963682808999714
643,406,371.61943037424595,"""det_47w""",-0.004705106380527821,-0.001011175248770222,-5.430357752772478e-5,6.34185518196178e-6,0.00016676736914469513,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.985115522085193,4.476507921560236,-0.4414838231201388,-2.9203883659543552,5.49709206464621,32.743731410936384,-34.434839710809456,-933.9229406457723,-0.981122285842102,3.766910901916087,-2.33560076632042,-57.90059461756438
644,407,371.61943037424595,"""d203""",-0.004705106380527821,-0.001011175248770222,-5.430357752772478e-5,6.34185518196178e-6,0.00016676736914469513,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.985115522085193,4.476507921560236,-0.4414838231201388,-2.9203883659543552,5.49709206464621,32.743731410936384,-34.434839710809456,-933.9229406457723,-0.981122285842102,3.766910901916087,-2.33560076632042,-57.90059461756438
645,408,371.56143037424596,"""vkick_47w""",-0.004646458186114793,-0.001011175248770222,-5.467140531633344e-5,6.34185518196178e-6,0.00016679702211991833,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.983418769505328,4.4762278741595205,-0.45055097181013865,-2.9280733191148665,5.384482741723388,33.182253839689885,-34.58404140351281,-941.0797907374196,-0.9604147867211732,3.7938167627188664,-2.178235354831314,-57.93276351083705
646,409,371.815430374246,"""d204""",-0.004903296830613224,-0.001011175248770222,-5.306057327656449e-5,6.34185518196178e-6,0.00016666716253876845,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,4.990596262917528,4.477482568924867,-0.4140696252737187,-2.8932913832167975,5.895408116547383,31.284922549269723,-33.81333981349318,-909.7884290750341,-1.0510993518370426,3.675987648168659,-2.8673873293012018,-57.791885943768314
647,410,372.295813374246,"""b48w""",-0.005389048478487592,-0.001011175248770222,-5.001405230113013e-5,6.34185518196178e-6,0.00016642156279399867,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.002519437575584,4.480072376071335,-0.3648114203454674,-2.8186660281372133,6.987660390418734,27.860208694740326,-31.524501378371575,-850.9672823139879,-1.2226084992551371,3.4531407838570276,-4.170760923724186,-57.52544819470682
648,411,375.241181208083,"""d205""",-0.008366985441039712,-0.0010111859548413685,-3.132489061499518e-5,6.347912415018551e-6,0.0003089761902810295,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.0456959849511165,4.50633840613419,-0.3172583963639648,-1.8655653008780246,17.284924467514532,11.535874247743312,6.26736265458806,-500.3040529049648,-2.274074906292507,2.0882872893575133,-12.16130240072177,-55.96521648756116
649,412,375.577852208083,"""v_sep_48w""",-0.008707422601697008,-0.0010111859548413685,-2.91877315016557e-5,6.347912415018551e-6,0.0003088040608160965,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.048664135582018,4.511283166425504,-0.3218034103615257,-1.6512000104350189,18.85662667554376,10.182416753414604,13.19196930519485,-461.3317266471825,-2.3942802456702457,1.9318296863095763,-13.074855050249703,-55.772513846793046
650,413,378.224852208083,"""d206""",-0.011384033853287952,-0.0010111859548413685,-0.0013358861246154994,-0.0009936520875849814,0.00030679738159647906,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.065324412338728,4.587877535910808,-0.3655609601551921,2.259134677627416,34.03362034484803,3.2114124136840516,86.24583442355502,-163.1110966073376,-3.3393679143298676,0.701716066682673,-20.257455998143453,-54.25742623044185
651,414,378.41385220808303,"""det_48w""",-0.011575148190807832,-0.0010111859548413685,-0.0015236865578937087,-0.0009936520875849814,0.000306607451287824,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.066192153671365,4.597635481435242,-0.36866761771915446,2.732233555966245,35.30865786148221,2.9627635173688693,92.72506121220066,-142.3735444439504,-3.4068486897389088,0.6138839373652393,-20.770305029641772,-54.149246131674545
652,415,378.41385220808303,"""d207""",-0.011575148190807832,-0.0010111859548413685,-0.0015236865578937087,-0.0009936520875849814,0.000306607451287824,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.066192153671365,4.597635481435242,-0.36866761771915446,2.732233555966245,35.30865786148221,2.9627635173688693,92.72506121220066,-142.3735444439504,-3.4068486897389088,0.6138839373652393,-20.770305029641772,-54.149246131674545
653,416,378.61317220808303,"""q48w""",-0.011776697977868478,-0.0010111859548413685,-0.0017217414910207598,-0.0009936520875849814,0.000306407150181363,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.06707363517948,4.60878562412213,-0.3719050056876926,3.235478145061698,36.68095149369489,2.7365069951186105,99.74046355351682,-120.58392808012003,-3.478014129691045,0.5212558949795483,-21.3111572507537,-54.035159062032335
654,417,379.21317220808305,"""d208""",-0.011204832060159644,0.002885510474704589,-0.0025131351632624414,-0.0016881562100029151,0.0003052185303006709,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.069704917213031,4.644830232467375,-0.3822357523494773,4.484102324242016,33.57784736306107,2.7879079707121357,107.4517739214641,-72.74898828861518,8.300206336546289,-0.6125613709213658,14.50364874465423,-31.022364817994667
655,418,379.3394922080831,"""vkick_48w""",-0.010840332340157164,0.002885510474704589,-0.002726384247353709,-0.0016881562100029151,0.00030451264556557593,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.070322963091911,4.6518423083192335,-0.3848803400546606,4.6455157570556915,31.51406947762993,2.9505381310085594,105.82591446375076,-64.65899072066473,8.037263323773349,-0.674873580392821,14.702216733268514,-34.30813517887945
656,419,379.54249220808305,"""d209""",-0.010254570440533165,0.002885510474704589,-0.0030690818729911954,-0.0016881562100029151,0.00030337826778514305,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.071404145228506,4.662291502813576,-0.3897411634135488,4.8302547301901235,28.336675475609134,3.2448672249294446,102.96888166877868,-49.952165951065034,7.614706075691457,-0.775011155749872,15.021320791768174,-39.58846609495667
657,420,379.77671420808304,"""hkick_49w""",-0.009578716629431034,0.002885510474704589,-0.0034644874063511134,-0.0016881562100029151,0.0003020694193492389,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.072808015752343,4.673154237119125,-0.3964967469271426,4.948566951960599,24.883758476331156,3.6349816370768013,99.2983088625399,-30.370120547120997,7.127158274101249,-0.890550186126278,15.389503063641497,-45.680927731815736
658,421,379.90371420808304,"""d210""",-0.009212254751341143,0.002885510474704589,-0.003678884443079984,-0.0016881562100029151,0.0003013597347279829,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.073650966248812,4.67854502524511,-0.4007933674909518,4.978652660325313,23.107009077630387,3.869139618179097,97.14045457700209,-18.581667990205176,6.862799798882812,-0.9531978317497445,15.589138668024884,-48.984386206508475
659,422,379.95221420808303,"""oct_48w""",-0.009072306711283193,0.002885510474704589,-0.0037607604767914034,-0.0016881562100029151,0.00030108871343561346,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.073989907880391,4.680516406011042,-0.40257167175134023,4.984863694806621,22.446204658172476,3.962760938616812,96.28529651314041,-13.86257199998224,6.7618440032438505,-0.9771223263346019,15.665377384194654,-50.24594320126691
660,423,380.333214208083,"""d211""",-0.007972921077013518,0.002885510474704589,-0.004403951586978015,-0.0016881562100029151,0.0002989596595718454,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.077041328766166,4.6944685321956605,-0.41988393619543635,4.955265266598009,17.595773771741033,4.7789413213378165,88.96964074739068,27.384915130676294,5.968768578003497,-1.1650652631066631,16.264282095057407,-60.156319118285275
661,424,380.459714208083,"""vkick_49w""",-0.007607901962223193,0.002885510474704589,-0.0046175045408851185,-0.0016881562100029151,0.0002982527689845313,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.078236824501432,4.698554509898838,-0.42730233421707414,4.92229105086112,16.1189644603348,5.081599122311345,86.3061556160717,42.71819939869752,5.705450884436905,-1.2274662643959826,16.463130448975456,-63.44677215190862
662,425,380.58671420808304,"""d212""",-0.007241440084133302,0.002885510474704589,-0.004831901577613989,-0.0016881562100029151,0.0002975430843632753,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,5.079549805211625,4.702413017279838,-0.4358592307776406,4.88115661424165,14.703333763957527,5.40133451177187,83.51452864312517,58.933643245269764,5.4410924095307776,-1.2901139099454388,16.662764471141443,-66.75023099759659
