sextupole,sextupole_s_m,quadrupole,quadrupole_inventory_index,quadrupole_ring_index,quadrupole_s_m,quadrupole_k1_m2,delta_k1_m2,optics_leverage,delta_log_beta_x,delta_log_beta_y,delta_phi_x_rad,delta_phi_y_rad,max_abs_tune_shift,max_detector_beta_beating,allowed,closed_orbit_seconds,twiss_seconds,selected,selected_rank
SEX_27E,567.0402060000004,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.003837725848423844,0.003598716529988123,0.00028256754241023105,-0.0005176439927815468,-0.0011956501600234814,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_26E,575.4706000000004,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.0060710754758901255,-0.005420265400041359,0.0015403743162937416,0.0007714242742790552,-0.0021238719315967765,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_25E,583.6744190000005,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.005388163635372907,0.0007971976057809732,-2.6946943741240435e-5,0.004561717995399413,-0.0027544121208643115,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_24E,591.8780370000006,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.005151415540419451,0.004457673809869835,-0.0015624442435026556,-8.99293301028345e-5,-0.002053510890258009,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_23E,602.0839950000009,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.004979608593487904,-0.00440544667227689,0.0015134798317500487,-0.00012079330697809752,-0.0017559410975138668,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_22E,610.288114000001,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.0053298315988824585,-0.0001307666417247875,0.0014168505913626772,0.004588113415460545,-0.0023090592557325528,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_21E,618.489572000001,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.006603230758632594,0.00574020142587317,0.00017741458089777078,0.0017497259553190955,-0.0027494958064930306,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_20E,626.693891000001,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.004977068206882807,-0.004136314911801384,-0.001166899265445066,-0.0002721743272704004,-0.0024952703513350647,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_19E,634.902548000001,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.006332850892802779,-0.005320265530310756,-0.0012890991217193177,0.002798378462735579,-0.0015189063668114336,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_18E,641.5627330000011,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.005120546616007725,-0.0011374164825457306,0.0013693683585970667,0.004532616706076626,-0.0015831921823359642,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_17E,649.7629910000012,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.0065613737990752015,0.005735249651803999,-0.0009984014077534854,0.0015900197545777354,-0.002575571659209092,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_16E,657.9705490000013,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.005726540619551521,-0.005093826711596927,-0.0015602003739782595,0.00039547423353565163,-0.002062903735815764,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_15E,666.1766680000013,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.0059659855519828145,-0.00486301252222518,0.0001318225767174486,0.0032436259458326635,-0.0011855827035418126,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_14E,676.1065810000013,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.006656293798627302,0.005632336927285374,0.0013676464105060293,0.002272442623259531,-0.0023555414857321325,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_13E,683.0127840000011,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.003937692627351375,0.0026917281357179738,0.00021968636389796224,-0.0008166719637144401,-0.002746781330226654,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_12E,691.3164100000012,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.006540408855177893,-0.0057289286812991155,-0.0007563878550520779,0.0015234854430952159,-0.0026576669608670807,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_11E,701.3768190000012,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.006582069861857462,0.005720802259205391,-0.0015545084566715905,0.001956915735588343,-0.002085677213613373,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_10AE,709.5820270000013,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.0026465015753083083,0.0006012611953285179,-0.0015108231617417026,-0.0011358431183681277,-0.0017520643103214138,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_09AE,716.0246000000013,Q47E,60,629,402.61070300000034,0.40205574057,0.00040205574057,0.002698778314647424,-0.001505608681040572,-0.0012768185156565922,-0.0010511547694526608,-0.0015104155123408527,0.0003159238171142609,0.005788532723401074,1,0.0531219,2.3917631000000004,0,
SEX_09AW,50.513,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011354380605298824,0.00015205180877410853,0.0010736979574792335,-5.87880050231198e-5,-0.0003313857319178163,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_10W,52.359,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001108791528936237,4.944502924975338e-5,0.0010377450706375345,-7.096150862603091e-5,-0.00038081948004831036,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_10AW,59.10438500000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0009482965894016017,-0.00016173247261500243,0.000715899359891296,-5.6938341686759876e-5,-0.0005977919040316136,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_12W,77.12288200000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001033675144622952,0.0004312327871457828,-0.000717638414758798,0.00010497011083884496,-0.0005970753464971741,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_13W,85.42484500000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011621269911083608,-0.00026701865353671986,-0.0010889426271875433,-2.7041573503639023e-5,-0.00030448791457518944,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_14W,92.33155300000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011453371791870209,-0.00037843998844830026,-0.0010487915145437174,0.0002590707814048955,3.871845057184728e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_15W,102.26329400000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0006248672407213537,0.0004267565355760733,-0.00010890834404173692,0.0002001367246912727,0.0003955024549832306,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_16W,110.46949700000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0009731369406371788,0.000247663317286979,0.0009278533961469599,-3.4150785513946474e-5,0.0001535584110702838,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_17W,118.67059200000004,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001222265550314559,-0.0003265329739316258,0.001118835966458672,0.00029465218041867675,-0.00022067048999385746,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_18W,126.86934400000005,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001200063072342289,0.0003238799923231026,-0.0011136648693627251,0.00029601084754833054,-8.591428899446393e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_19W,133.53465100000005,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007438835465492437,0.0004395150129801303,0.0004670091258693522,0.00014638130564042506,0.0003473676350863804,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_20W,141.74255400000004,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001072639800815492,0.0001368822261934635,0.0010618887591820956,-6.139319302347395e-5,2.1036573364304267e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_21W,149.94449100000006,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.00119006596198068,-0.0002033005712649664,0.0010692178322698198,0.00034221722505866297,-0.00033850623276051407,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_22W,158.15117800000007,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.000924982455345824,0.0003250088183460326,0.0004475643566595512,0.0002953859222570811,-0.0006799964075457755,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_23W,166.3549160000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.00092516834676308,0.0003291697784100998,-0.0005721599226005305,1.755358181888225e-6,-0.0006482388977230422,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_24W,176.5575180000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0006752194224785081,-0.0004376604431830933,0.0003064576001076357,0.00016862926355834542,0.00037685874777299125,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_25W,184.7633210000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0012093509713932496,0.0003963254708832135,0.0011133191519154143,0.00024241893893279083,-8.49082867807239e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_26W,192.9697580000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0009226054540602416,0.00021601987630918314,0.0006405794405791376,-4.396171690462352e-5,-0.0006263078992438038,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_27W,201.39945100000008,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011811321884793154,-0.0004117078050474532,-0.0010366165662113902,7.065134494893533e-5,-0.00038210523686277607,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_28W,209.60265400000006,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0006125099546055715,0.0001204373081782532,-0.0002984649993099559,0.00035876820416924757,0.0003779779347445785,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_29W,218.03087800000006,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007979164893538142,0.00037947692763488016,0.0006332650789913715,3.6470189531567607e-5,0.0003005216304712371,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_30W,227.31508200000005,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001144739463160553,-7.215204017373483e-5,0.0011202088310603836,-6.942652844771085e-5,-0.00021338850385601053,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_31W,235.74654100000004,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0008785199205729765,-0.0004081565388711515,0.0001918637461048748,0.00022933873550443586,-0.0007181904607749267,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_32W,243.94574300000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001121203717644947,0.0004276197163172998,-0.0008764776530993,0.00019813875741797192,-0.0005164950252460978,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_33W,252.378452,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011875246398978352,0.0003421600556043335,-0.001124555382394691,9.495975032083177e-6,-0.0001686009641094705,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_34W,258.32096800000005,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001062524547557504,0.0002307578427891431,-0.0010348989806456604,-3.960123014728945e-5,5.590236652391237e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_35W,266.247907,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007574410521460719,-0.00010206726337536177,-0.0006938528049764467,-6.629107797475165e-5,0.0002783397191032488,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_36W,277.2196100000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007155127720231837,9.894442963771756e-6,0.0005140069380654776,0.00036710330317040314,0.00033599502875588576,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_37W,285.23481400000014,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001182657052998331,0.000402504658230573,0.0011083523575579721,5.9031565525535206e-5,-6.883335584348559e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_38W,293.43722000000014,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0008351496133278526,0.00012538729722872134,0.0004720024794867141,-6.323957399794292e-5,-0.0006745126521973407,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_39W,301.8666330000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010373236440761081,-0.0003178614112570567,-0.0007322543513843872,0.00029933327882876416,-0.0005909379145538558,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_40W,310.0725710000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.000860607230954681,0.00043372830984824806,-0.0006588057457219167,0.00018299907286914032,0.00029156626680823387,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_41W,318.2775080000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0009515380594206825,4.873340053104445e-5,0.0009360857220107339,-7.096209261659532e-5,0.00014750470046027717,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_42W,326.4824450000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0012084289499018457,-0.0003684474239684885,0.0010650409295914706,0.000267165608648326,-0.0003447569848202755,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_43W,334.6823820000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010349455580016,0.0003371489764365589,0.0007205426053620104,0.0002884336639650506,-0.0005958751975580509,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_44W,345.6874090000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007670702234858933,-0.00022785235196264665,0.00010254155106742824,-4.057873329446468e-5,-0.0007240984948007358,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_45W,352.0352120000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010188168461941981,-0.000438404757697322,-0.0006706772481199281,0.00013084534433814525,-0.0006155164979403538,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_47W,365.88444100000027,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0004904711656900896,0.0001742590961633845,0.00024318918336770407,-5.432890806731534e-5,0.0003848416851367301,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_47E,402.10880300000036,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010840047398098318,0.0002671848431128097,0.0010495310363340283,-2.7100234765475412e-5,3.7798367534084025e-5,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_45E,416.40915300000034,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016965861764205573,1.6515732017061167e-5,0.0006705554108825512,0.0005201695896848043,-0.0014689829554901384,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_44E,422.7528710000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016775393877948713,0.0003015478107518243,-0.0002277649648500794,0.0004604606782776835,-0.0015682175869377538,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_43E,433.75209100000035,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016836313603487722,-0.0003981458583954274,-0.0007841287972127805,0.00020755293556911438,-0.0014206189641528465,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_42E,441.95955800000036,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016904359173287855,-0.00019751313050855778,-0.0010636030584316573,0.0004968193487555528,-0.0012002004926964724,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_41E,450.1611960000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001310168627134716,0.00042911903037185244,-0.0009484153357470831,0.00034800818610523405,-0.0007154001276378693,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_40E,458.3645330000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010027186911183267,-0.00025675941022877886,0.0007518555006210396,0.00012208373602540592,-0.000599439943915139,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_39E,466.5685700000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016849870978566067,-0.0003825873668682294,0.000320887088630149,0.0004088794662533392,-0.0015564888323026658,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_38E,475.0016130000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0017113185638534265,0.00041730471979101126,-0.0007129375335114921,0.0003695986951519999,-0.001452441005921407,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_37E,483.2036200000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0013230021257510727,0.00016665871558775458,-0.0010364061091392757,9.717150747171632e-5,-0.0007993619782895353,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_36E,491.21897400000023,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007190144106288754,-0.00043699657914271034,-0.00010806795511552312,0.0003235378258622671,-0.0004578867816644466,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_35E,502.1918880000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001635784795975662,0.000130602744812515,0.001119748063946482,0.0005103377146064484,-0.0010697918078443804,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_34E,510.11032700000015,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0017119142413372429,0.0004392451548854728,0.0008516577149105293,0.000307914424934238,-0.0013847678170558766,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_33E,516.0587210000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016446495073833647,0.0003557243595139353,0.00043557251786522933,0.00017143575695280583,-0.0015359747866105446,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_32E,524.4910650000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016210693186601735,-0.00029047912527117024,-0.0003178313640673346,0.0001354814459743828,-0.0015569571655941093,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_31E,532.6925710000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016069585056454063,-0.0002346606871042432,-0.0011246076872278316,0.00048644919035151793,-0.0010128547456710179,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_30E,541.1213150000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0007194520168863149,0.00034361337593384123,-2.5054659024830175e-5,0.0004376119981009417,-0.00045542184363553097,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_29E,550.4060380000002,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0013590240228897065,0.0001929389090680169,0.00105708691329694,0.00010306736270060916,-0.0008256302130138247,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_28E,558.8351820000003,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0017166667501766835,-0.0004151061802117528,0.0007989526699996269,0.0003726057068681613,-0.00141331921681619,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_27E,567.0402060000004,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0012452972003359844,-1.4639740290209857e-5,-0.0009025856722145504,0.0005201381234522343,-0.0006821629072395188,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_26E,575.4706000000004,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0010145776242898535,0.0004188221770931402,0.0006867995389680272,0.00023387388247233664,-0.0005723330674137452,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_25E,583.6744190000005,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016560256957652416,-0.00031048992089384306,0.0009999444513496738,0.00014484429916118358,-0.0012748130597360515,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_24E,591.8780370000006,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016773505562671367,-0.0001066004477631021,-0.0003856763613470757,0.0005137782154506005,-0.0015457771258408682,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_23E,602.0839950000009,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.00074053738048333,0.0004390067274101995,0.0002058549028919157,0.00031188267666200245,-0.0004647813035559886,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_22E,610.288114000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0011462449713216187,-0.0002557627332221341,0.0008852578060046342,0.00012184134941675397,-0.0006707728833629219,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_21E,618.489572000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016998848192755077,-0.00035417167724384344,0.0010583701870675042,0.0004305637424145871,-0.0012077409625769302,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_20E,626.693891000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016794634732026506,0.0004362674419765063,0.0003066254983806235,0.00032728490004004527,-0.001558567828117146,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_19E,634.902548000001,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016417357837269254,0.0002262557267254629,-0.0009852019676160166,0.00011209555305785085,-0.0012887654556526485,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_18E,641.5627330000011,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0005080148945507632,-0.00018933478866670325,-6.130740191042866e-5,0.00010212713522162854,-0.0004561172235383951,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_17E,649.7629910000012,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016924168953565577,-0.0003393763638367546,0.0004628478607858743,0.00044032681809815416,-0.0015300270528284025,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_16E,657.9705490000013,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016713655441829545,0.0004335772126131533,-0.0003729158744781166,0.0002644272887548379,-0.0015480586366506208,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_15E,666.1766680000013,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0012211196939043325,0.00015757744920599082,-0.0009633199242832117,9.536105421308897e-5,-0.0007274775922054918,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_14E,676.1065810000013,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0012918861099566106,-0.00039566261026801057,0.0009295374580170859,0.00039609281237672005,-0.0007010644892314565,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_13E,683.0127840000011,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016845465516119118,6.838136775832795e-5,0.0010683460078336068,0.000517567550635371,-0.0011932232444795824,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_12E,691.3164100000012,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0016641864333416959,0.00036850808265867773,0.0006450051495798072,0.00018073587228636785,-0.0014781817139371586,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_11E,701.3768190000012,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.001685934729092386,-0.00037223119189045876,-0.0003417734582957757,0.00041751616784814537,-0.0015532839416325561,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_10AE,709.5820270000013,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0017081278290605024,0.00022571763211813025,-0.0007561672449046592,0.0004891085295555897,-0.001433783866212476,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_09AE,716.0246000000013,Q46E,61,637,408.6708110000003,-0.20871396050000002,0.00020871396050000003,0.0017142467194229169,0.0003469145377592647,-0.0009922474746071103,0.0004354829139863549,-0.0012822213924690515,0.00013587894598005024,0.001125827671674351,1,0.0532548,2.1023604,0,
SEX_09AW,50.513,Q45E,62,643,416.9090530000003,0.35883903812,0.00035883903812,0.008790325361798124,0.008598039141027336,-0.00010908606844573381,-0.0015118277163252525,0.0010227512314610375,0.0006653647961549769,0.012253917811488213,1,0.0531865,2.3572362,0,
SEX_10W,52.359,Q45E,62,643,416.9090530000003,0.35883903812,0.00035883903812,0.010748775567282527,0.010364433759213209,-1.3008283250893264e-5,-0.002657563639426051,0.001025609737501944,0.0006653647961549769,0.012253917811488213,1,0.0531865,2.3572362,1,6
SEX_10AW,59.10438500000001,Q45E,62,643,416.9090530000003,0.35883903812,0.00035883903812,0.013267084546502099,0.012045000983926421,0.00046826979344682457,-0.005456619826998733,0.0009692817574864076,0.0006653647961549769,0.012253917811488213,1,0.0531865,2.3572362,1,2
SEX_12W,77.12288200000002,Q45E,62,643,416.9090530000003,0.35883903812,0.00035883903812,0.0029398005109919256,-0.0027416584292552556,0.0009864992641334216,0.0001332666285732587,0.00036714480698346694,0.0006653647961549769,0.012253917811488213,1,0.0531865,2.3572362,0,
