target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_43W,exit,z,1,2,1,4,-1.5309298521393708e-10
SEX_43W,exit,z,1,3,0,4,1.0617150103037508e-24
SEX_43W,exit,z,2,0,2,4,7.155640032823103e-25
SEX_43W,exit,z,2,1,1,4,1.7755557647618563e-24
SEX_43W,exit,z,2,2,0,4,-1.7640698332742822e-11
SEX_43W,exit,z,3,0,1,4,-3.3340246581834104e-11
SEX_43W,exit,z,3,1,0,4,7.444760996561841e-24
SEX_43W,exit,z,4,0,0,4,-4.887243822985142e-10
SEX_43W,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_43W,exit,pz,0,0,1,1,1.589539302948798e-30
SEX_43W,exit,pz,0,1,0,1,-1.2894103003256168e-19
SEX_43W,exit,pz,1,0,0,1,6.346846711618226e-5
SEX_43W,exit,pz,0,0,2,2,7.767172055463473e-46
SEX_43W,exit,pz,0,1,1,2,4.266631244066568e-34
SEX_43W,exit,pz,0,2,0,2,1.0040478470772057e-7
SEX_43W,exit,pz,1,0,1,2,1.1217510567592227e-19
SEX_43W,exit,pz,1,1,0,2,8.268996229737583e-20
SEX_43W,exit,pz,2,0,0,2,5.271621907957211e-7
SEX_43W,exit,pz,0,0,3,3,4.6516284609288204e-61
SEX_43W,exit,pz,0,1,2,3,-1.4396765843813796e-47
SEX_43W,exit,pz,0,2,1,3,-1.8517171116707043e-9
SEX_43W,exit,pz,0,3,0,3,2.7908764113678185e-24
SEX_43W,exit,pz,1,0,2,3,8.222020686207625e-35
SEX_43W,exit,pz,1,1,1,3,2.2068271169257467e-23
SEX_43W,exit,pz,1,2,0,3,-1.7344540138341918e-9
SEX_43W,exit,pz,2,0,1,3,1.979096393004021e-9
SEX_43W,exit,pz,2,1,0,3,6.786182302334275e-23
SEX_43W,exit,pz,3,0,0,3,8.622721800762569e-9
SEX_43W,exit,pz,0,0,4,4,3.097637346777573e-76
SEX_43W,exit,pz,0,1,3,4,1.8106259025684474e-61
SEX_43W,exit,pz,0,2,2,4,3.6552845845262726e-23
SEX_43W,exit,pz,0,3,1,4,-8.24918012949422e-26
SEX_43W,exit,pz,0,4,0,4,3.0583027152034285e-13
SEX_43W,exit,pz,1,0,3,4,6.565360636458822e-50
SEX_43W,exit,pz,1,1,2,4,-9.892591925442634e-37
SEX_43W,exit,pz,1,2,1,4,4.566584488085793e-11
SEX_43W,exit,pz,1,3,0,4,2.111549997712304e-25
SEX_43W,exit,pz,2,0,2,4,2.901179018831299e-24
SEX_43W,exit,pz,2,1,1,4,-4.269665745612967e-24
SEX_43W,exit,pz,2,2,0,4,-4.527200661134218e-11
SEX_43W,exit,pz,3,0,1,4,-2.1779306652895633e-11
SEX_43W,exit,pz,3,1,0,4,3.701760216391118e-24
SEX_43W,exit,pz,4,0,0,4,-3.352952693664018e-10
