matrix,mode,singular_value,energy_fraction,cumulative_energy_fraction
separate_scan_block_design_23104x152,64,25.581321367154235,0.0063349675724475325,0.5656625342179044
separate_scan_block_design_23104x152,65,25.47048025684234,0.006280189040448578,0.5719427232583529
separate_scan_block_design_23104x152,66,25.470480256842333,0.0062801890404485744,0.5782229122988015
separate_scan_block_design_23104x152,67,25.217950488619067,0.006156275183437422,0.5843791874822389
separate_scan_block_design_23104x152,68,25.217950488619064,0.006156275183437421,0.5905354626656764
separate_scan_block_design_23104x152,69,25.03324019065834,0.006066421493934839,0.5966018841596112
separate_scan_block_design_23104x152,70,25.033240190658294,0.0060664214939348165,0.602668305653546
separate_scan_block_design_23104x152,71,24.94283494665487,0.0060226839675444925,0.6086909896210905
separate_scan_block_design_23104x152,72,24.94283494665486,0.006022683967544487,0.6147136735886349
separate_scan_block_design_23104x152,73,24.6788331274454,0.005895867185779608,0.6206095407744145
separate_scan_block_design_23104x152,74,24.678833127445397,0.005895867185779605,0.6265054079601942
separate_scan_block_design_23104x152,75,24.66163320702726,0.00588765179670155,0.6323930597568957
separate_scan_block_design_23104x152,76,24.66163320702723,0.005887651796701534,0.6382807115535973
separate_scan_block_design_23104x152,77,24.48395908724441,0.005803122511787946,0.6440838340653853
separate_scan_block_design_23104x152,78,24.4839590872444,0.005803122511787942,0.6498869565771732
separate_scan_block_design_23104x152,79,24.258057771438143,0.0056965314704426435,0.6555834880476159
separate_scan_block_design_23104x152,80,24.258057771438136,0.00569653147044264,0.6612800195180586
separate_scan_block_design_23104x152,81,24.195089510629824,0.00566699611925723,0.6669470156373158
separate_scan_block_design_23104x152,82,24.195089510629824,0.00566699611925723,0.6726140117565731
separate_scan_block_design_23104x152,83,24.004233603332167,0.0055779438491624705,0.6781919556057355
separate_scan_block_design_23104x152,84,24.004233603332104,0.00557794384916244,0.683769899454898
separate_scan_block_design_23104x152,85,23.952544554339788,0.005553947399617769,0.6893238468545158
separate_scan_block_design_23104x152,86,23.952544554339777,0.005553947399617764,0.6948777942541335
separate_scan_block_design_23104x152,87,23.94270608368331,0.005549385786026801,0.7004271800401604
separate_scan_block_design_23104x152,88,23.942706083683277,0.005549385786026786,0.7059765658261872
separate_scan_block_design_23104x152,89,23.77712308532333,0.005472894304660271,0.7114494601308474
separate_scan_block_design_23104x152,90,23.777123085323286,0.005472894304660251,0.7169223544355077
separate_scan_block_design_23104x152,91,23.636334974010644,0.005408274437158312,0.722330628872666
separate_scan_block_design_23104x152,92,23.636334974010644,0.005408274437158312,0.7277389033098243
separate_scan_block_design_23104x152,93,23.591254155855154,0.005387664056422613,0.7331265673662469
separate_scan_block_design_23104x152,94,23.591254155855143,0.005387664056422608,0.7385142314226696
separate_scan_block_design_23104x152,95,23.350714468553086,0.005278357430211285,0.7437925888528809
separate_scan_block_design_23104x152,96,23.350714468553075,0.00527835743021128,0.7490709462830922
separate_scan_block_design_23104x152,97,22.981368671876105,0.0051126990399639185,0.7541836453230562
separate_scan_block_design_23104x152,98,22.98136867187608,0.005112699039963907,0.7592963443630201
separate_scan_block_design_23104x152,99,22.80952094267161,0.005036522485068023,0.7643328668480881
separate_scan_block_design_23104x152,100,22.809520942671607,0.005036522485068022,0.7693693893331561
separate_scan_block_design_23104x152,101,22.53467583047654,0.004915877803876556,0.7742852671370327
separate_scan_block_design_23104x152,102,22.53467583047654,0.004915877803876556,0.7792011449409093
separate_scan_block_design_23104x152,103,22.489948020407276,0.0048963826720013585,0.7840975276129106
separate_scan_block_design_23104x152,104,22.489948020407258,0.004896382672001351,0.788993910284912
separate_scan_block_design_23104x152,105,22.452699910123208,0.004880177212492145,0.7938740874974041
separate_scan_block_design_23104x152,106,22.452699910123208,0.004880177212492145,0.7987542647098962
separate_scan_block_design_23104x152,107,22.376497838088746,0.004847107821544017,0.8036013725314402
separate_scan_block_design_23104x152,108,22.37649783808872,0.004847107821544006,0.8084484803529841
separate_scan_block_design_23104x152,109,22.367619166577455,0.004843262059760304,0.8132917424127444
separate_scan_block_design_23104x152,110,22.367619166577406,0.004843262059760284,0.8181350044725046
separate_scan_block_design_23104x152,111,22.26163671912964,0.00479747402127173,0.8229324784937764
separate_scan_block_design_23104x152,112,22.26163671912963,0.004797474021271725,0.8277299525150481
separate_scan_block_design_23104x152,113,22.254440410809977,0.004794372854676614,0.8325243253697248
separate_scan_block_design_23104x152,114,22.254440410809973,0.004794372854676612,0.8373186982244014
separate_scan_block_design_23104x152,115,22.24570978142794,0.004790611836100944,0.8421093100605024
separate_scan_block_design_23104x152,116,22.24570978142794,0.004790611836100944,0.8468999218966033
separate_scan_block_design_23104x152,117,22.206725532682167,0.004773836038525211,0.8516737579351286
separate_scan_block_design_23104x152,118,22.206725532682153,0.004773836038525205,0.8564475939736538
separate_scan_block_design_23104x152,119,22.20243848498152,0.004771993021434206,0.8612195869950879
separate_scan_block_design_23104x152,120,22.202438484981467,0.004771993021434183,0.8659915800165221
separate_scan_block_design_23104x152,121,22.181919038182574,0.004763176565630362,0.8707547565821525
separate_scan_block_design_23104x152,122,22.18191903818256,0.004763176565630356,0.8755179331477829
separate_scan_block_design_23104x152,123,21.98580285402163,0.004679323898080114,0.880197257045863
separate_scan_block_design_23104x152,124,21.985802854021628,0.004679323898080112,0.8848765809439432
separate_scan_block_design_23104x152,125,21.728012609823097,0.004570234224700699,0.8894468151686439
separate_scan_block_design_23104x152,126,21.72801260982305,0.00457023422470068,0.8940170493933446
separate_scan_block_design_23104x152,127,21.72800812112002,0.004570232336408136,0.8985872817297528
separate_scan_block_design_23104x152,128,21.728008121120016,0.004570232336408135,0.903157514066161
separate_scan_block_design_23104x152,129,21.679824516638917,0.004549985096157296,0.9077074991623183
separate_scan_block_design_23104x152,130,21.679824516638913,0.004549985096157294,0.9122574842584756
separate_scan_block_design_23104x152,131,21.217404809108274,0.004357957331584855,0.9166154415900605
separate_scan_block_design_23104x152,132,21.217404809108267,0.0043579573315848524,0.9209733989216453
separate_scan_block_design_23104x152,133,21.045589196820327,0.004287662833669218,0.9252610617553145
separate_scan_block_design_23104x152,134,21.045589196820323,0.004287662833669217,0.9295487245889837
separate_scan_block_design_23104x152,135,20.893476439294563,0.004225906310326319,0.93377463089931
separate_scan_block_design_23104x152,136,20.893476439294552,0.004225906310326315,0.9380005372096363
separate_scan_block_design_23104x152,137,20.88414219007017,0.004222131270633375,0.9422226684802697
separate_scan_block_design_23104x152,138,20.88414219007016,0.004222131270633372,0.9464447997509031
separate_scan_block_design_23104x152,139,20.806553101471806,0.004190817292966801,0.9506356170438699
separate_scan_block_design_23104x152,140,20.806553101471803,0.0041908172929668,0.9548264343368367
separate_scan_block_design_23104x152,141,20.60622928781698,0.004110508067256093,0.9589369424040928
separate_scan_block_design_23104x152,142,20.606229287816976,0.004110508067256092,0.9630474504713489
separate_scan_block_design_23104x152,143,20.338635659968624,0.0040044426855096295,0.9670518931568585
separate_scan_block_design_23104x152,144,20.33863565996862,0.004004442685509628,0.9710563358423681
separate_scan_block_design_23104x152,145,20.037221938733513,0.0038866323947703645,0.9749429682371384
separate_scan_block_design_23104x152,146,20.037221938733495,0.003886632394770358,0.9788296006319088
separate_scan_block_design_23104x152,147,19.446606477492317,0.0036608851197265898,0.9824904857516354
separate_scan_block_design_23104x152,148,19.446606477492306,0.0036608851197265854,0.9861513708713621
separate_scan_block_design_23104x152,149,19.275761015081997,0.0035968432799307476,0.9897482141512928
separate_scan_block_design_23104x152,150,19.275761015081976,0.00359684327993074,0.9933450574312235
separate_scan_block_design_23104x152,151,18.539923322210058,0.0033274712843884514,0.996672528715612
separate_scan_block_design_23104x152,152,18.539923322210058,0.0033274712843884514,1.0000000000000004
