response,target_index,target,target_amplitude,off_target_rms,off_target_max,offdiag_l2_over_target,target_energy_fraction,participation_count,observations_for_50pct_energy,observations_for_90pct_energy,observations_for_99pct_energy
bump_y,43,SEX_42E,0.9999999999999999,0.6382502962528979,1.6338549324834606,5.527409705279536,0.03169345276064693,22.899161516794717,9,30,54
bump_y,44,SEX_41E,1.0000000000000004,0.3889681823159977,1.2103255590214135,3.36856327149511,0.08098990058860704,18.538258783290708,7,21,40
bump_y,45,SEX_40E,1.0000000000000002,1.1127679392196088,3.4778317076099823,9.636853038810393,0.010653151483069976,17.263754818724134,7,22,42
bump_y,46,SEX_39E,1.0000000000000018,0.6097337855102547,1.2199916031059423,5.280449477975317,0.034622266429345516,32.29470603139944,12,36,59
bump_y,47,SEX_38E,1.0000000000000002,1.0598906351491806,2.786720917149464,9.17892215272414,0.011729845900086919,27.9939439020524,11,33,59
bump_y,48,SEX_37E,0.9999999999999996,0.39550905764592886,1.203378408361358,3.425208913482185,0.07854190965445322,19.05970430748547,7,22,43
bump_y,49,SEX_36E,0.9999999999999996,0.7268312256077303,2.3164179911236826,6.294543056400733,0.024617643506790958,17.091423594209804,7,20,31
bump_y,50,SEX_35E,0.9999999999999998,0.42750708637728446,1.3022228165417884,3.7023199710059678,0.06799403179637217,20.11309971008417,7,30,54
bump_y,51,SEX_34E,1.0000000000000002,0.7266330958746114,1.9006549881362804,6.292827202579469,0.02463073952358118,25.753120031033,9,36,59
bump_y,52,SEX_33E,1.0000000000000004,0.4938589830836331,1.0094767816074015,4.276944252375754,0.05183428004415958,31.41522417112375,11,36,59
bump_y,53,SEX_32E,0.9999999999999998,0.9913096999154665,2.4425776668397696,8.584993831447226,0.013386501109144383,31.654429104957455,12,38,59
bump_y,54,SEX_31E,1.0000000000000002,0.5320471766142371,1.4789710109686058,4.60766370959715,0.0449831124968894,20.73502527837676,8,26,50
bump_y,55,SEX_30E,1.0000000000000002,0.76270810320972,2.4308010656735517,6.605245930518608,0.022406817651176088,17.050947277084557,7,20,31
bump_y,56,SEX_29E,0.9999999999999999,0.31379569373671196,0.9963346161564227,2.717550423741541,0.11925944219458358,18.225419965193897,7,26,49
bump_y,57,SEX_28E,0.9999999999999997,1.52250947558806,3.830878440519811,13.18531883361784,0.005719101761900206,26.629468812547408,9,36,60
bump_y,58,SEX_27E,1.0,0.45882586300984374,1.4220936373389714,3.973548532798435,0.059562496987601125,18.3464274345137,7,21,39
bump_y,59,SEX_26E,1.0,0.8741468255510998,2.7511778604804,7.570333575647765,0.017149731603976252,17.184906964003755,7,22,41
bump_y,60,SEX_25E,0.9999999999999992,0.45917978866754644,1.314787935003781,3.976613618904654,0.059476172387791626,23.095787582816673,8,34,57
bump_y,61,SEX_24E,0.9999999999999996,1.8410262312599264,4.59941338087992,15.943754853046219,0.003918444339388447,31.171132296103572,12,37,59
bump_y,62,SEX_23E,1.0,0.29525238184137925,0.8998098296157835,2.5569606320249774,0.13266034433366278,16.992733097766056,7,20,32
bump_y,63,SEX_22E,0.9999999999999992,0.6340947453449362,1.9816671876605667,5.491421578749395,0.03209684418457214,17.5076160626068,7,23,44
bump_y,64,SEX_21E,0.9999999999999987,0.47417099812960717,1.3908672998304852,4.106441301180639,0.05598207627672773,21.902832836057392,8,33,56
bump_y,65,SEX_20E,0.9999999999999994,1.1938603117538777,2.3556722776365215,10.339133585488684,0.009268039585546502,32.37990571508943,12,36,59
bump_y,66,SEX_19E,0.9999999999999999,0.5350912644645055,1.4082928607544012,4.634026283693993,0.04449546670798768,24.302500842462326,9,32,55
bump_y,67,SEX_18E,1.0000000000000004,1.4271227139061617,4.509759368875357,12.359245245605273,0.006504025147561064,17.067301522037752,7,20,31
bump_y,68,SEX_17E,0.9999999999999988,0.49343999750537504,1.023214106064972,4.273315730829854,0.05191777152042109,31.15506434604149,11,36,59
bump_y,69,SEX_16E,0.9999999999999986,1.1528790797399335,2.8796023925275276,9.984225705464095,0.009931989417497657,31.266694543181234,12,37,59
bump_y,70,SEX_15E,1.0,0.5095859824017301,1.554168121319893,4.413144061723482,0.048838044012640476,18.609825870528063,7,21,40
bump_y,71,SEX_14E,0.9999999999999996,0.8171090786201117,2.5239087526156174,7.076372197479133,0.01957903374953195,17.626870947642665,7,24,45
bump_y,72,SEX_13E,1.000000000000001,0.4039204105972322,1.2026616876758585,3.4980533668424387,0.07554937223440314,21.677079491893654,8,32,55
bump_y,73,SEX_12E,0.9999999999999996,0.8944838194828888,2.049931148510175,7.746457109463161,0.016391401020546672,28.966930393932614,10,35,62
bump_y,74,SEX_11E,1.0000000000000002,0.47292279481051,1.1997457621291345,4.095631543346371,0.05626132974846087,31.491207823236852,12,37,59
bump_y,75,SEX_10AE,0.9999999999999998,0.5629173823643762,1.5037724217950652,4.875007533593882,0.04037842913714121,27.476103141844067,11,33,58
bump_y,76,SEX_09AE,0.9999999999999994,0.5240268014068563,1.378573116596862,4.538205222822409,0.04630635797231805,24.187525422186848,9,32,55
source_normal,1,SEX_09AW,0.45586182085965854,1.6789179401493723,3.5906091995495304,31.895313897902003,0.0009820182166637066,30.43587478009105,11,37,59
source_normal,2,SEX_10W,0.35087436739079964,1.5226379483613384,3.293829650759575,37.581632247830996,0.0007075242675121598,30.861566855803435,11,39,59
source_normal,3,SEX_10AW,1.060310599948943,2.8231704675783416,5.976342182043787,23.058690012667668,0.0018772179854935833,31.935886615323042,12,39,61
source_normal,4,SEX_12W,0.7555862808314199,1.7794994357839578,3.8640443090915624,20.395972723501824,0.0023981062442503085,30.56178381048855,11,37,62
source_normal,5,SEX_13W,0.15434936588690412,0.9247190861815863,1.995268205891521,51.884257210643476,0.00037133637495224996,30.850881302073223,11,37,62
source_normal,6,SEX_14W,0.6227957620340149,2.1498270670871946,4.965203109315933,29.894308332483767,0.0011177309713009671,33.77598784031955,13,37,58
source_normal,7,SEX_15W,0.14451280953153092,0.8847450379279895,2.0955232241038892,53.02032956121358,0.0003555991318705549,31.096620760128847,11,39,60
source_normal,8,SEX_16W,0.7604492909479328,2.1100587570906413,4.353739145421989,24.030063659345718,0.0017287759403908983,30.47134816839994,11,34,59
source_normal,9,SEX_17W,0.07607986500798251,0.7272034040841789,1.5898251699294181,82.7783568739694,0.0001459160356018622,34.87170957536929,13,38,58
source_normal,10,SEX_18W,1.242362153918123,2.5681709454824424,5.976342182041338,17.902197624377035,0.003110529430390257,31.512106960623903,11,37,61
source_normal,11,SEX_19W,0.2622079658176655,1.0920214543776563,2.4875074847368985,36.067490093962846,0.0007681294832729941,30.372338345849112,11,39,62
source_normal,12,SEX_20W,0.5732930816602392,1.701186197403224,3.7167984966631944,25.698382043126962,0.0015119287253705968,31.09634683005147,12,36,60
source_normal,13,SEX_21W,0.10907278887362212,0.8828218394573184,2.0461425514434057,70.09503909096807,0.00020348717994119478,34.383572298905435,14,37,58
source_normal,14,SEX_22W,1.0489222585135352,2.5201644610278433,5.8749304390452215,20.80732320484614,0.002304441101406523,32.32029321606541,12,38,63
source_normal,15,SEX_23W,0.11479894892948891,0.7255304024602985,1.5665693801478755,54.73288436939382,0.0003337016697443834,30.764014321414983,12,35,57
source_normal,16,SEX_24W,0.7222051227742757,2.330956301367616,4.807802006374949,27.95144078099683,0.0012783096994969457,34.009940583758684,13,37,61
source_normal,17,SEX_25W,0.10092327740612915,0.6929093582587389,1.6367831315435766,59.45874155049959,0.000282778083978453,31.13782142896794,12,37,59
source_normal,18,SEX_26W,0.981561225012254,2.2928051901139557,4.9751982930849294,20.2292785204785,0.0024376943042091993,31.524584941316384,12,35,60
source_normal,19,SEX_27W,0.10368939681314243,0.8632594754018404,1.787664525240839,72.10039393930239,0.00019232741303532722,31.753084922108357,12,37,61
source_normal,20,SEX_28W,0.5687046984024928,1.9087891010901197,4.033979769068822,29.067103835336635,0.0011821776895910283,33.97285456754484,12,39,60
source_normal,21,SEX_29W,0.18022278177545273,0.8916819598524591,1.9346984708844734,42.84803628714745,0.0005443793822193369,30.30426214565737,11,36,58
source_normal,22,SEX_30W,1.1162706877977226,2.504313402156939,5.305711270118525,19.428970490881046,0.0026421133708800035,31.722486737322146,11,38,60
