rho,trial,fd_x_qhh_rmse_m,gtpsa_x_qhh_rmse_m,relative_difference_x_qhh_rmse_m,fd_x_qhv_rmse_m,gtpsa_x_qhv_rmse_m,relative_difference_x_qhv_rmse_m,fd_x_qvv_rmse_m,gtpsa_x_qvv_rmse_m,relative_difference_x_qvv_rmse_m,fd_y_qhh_rmse_m,gtpsa_y_qhh_rmse_m,relative_difference_y_qhh_rmse_m,fd_y_qhv_rmse_m,gtpsa_y_qhv_rmse_m,relative_difference_y_qhv_rmse_m,fd_y_qvv_rmse_m,gtpsa_y_qvv_rmse_m,relative_difference_y_qvv_rmse_m
0.14000000000000001,55,1.4044364246002609e-09,1.4044086110943981e-09,1.9804425608791668e-05,7.0572779853142623e-11,7.0571939304851014e-11,1.191051712463654e-05,3.7509590327800164e-09,3.7509598342354972e-09,2.1366677229547955e-07,7.0126358549676715e-11,7.0126407521690051e-11,6.9833911454829889e-07,8.7659900606652829e-09,8.7659914165600246e-09,1.5467671337254915e-07,4.2914269935779332e-11,4.2914350091367347e-11,1.8678038428673957e-06
0.20000000000000001,55,2.8661361165146872e-09,2.8661400226416293e-09,1.3628527954828622e-06,1.4402631391043097e-10,1.4402436592826737e-10,1.35253653160688e-05,7.655012694604968e-09,7.6550200698683625e-09,9.634544817815462e-07,1.4311513896550162e-10,1.431151173912042e-10,1.5074785815996493e-07,1.7889772802613894e-08,1.7889778401142908e-08,3.1294568818746563e-07,8.7580131764650554e-11,8.7580306308912957e-11,1.992962456504553e-06
0.28000000000000003,55,5.6176181922569262e-09,5.6176344443775925e-09,2.8930541542410861e-06,2.8228428853171813e-10,2.8228775721940405e-10,1.2287772307545003e-05,1.5003820452879227e-08,1.5003839336941989e-08,1.2586153675569369e-06,2.8050549608156935e-10,2.805056300867602e-10,4.7772727703885822e-07,3.5063943209233106e-08,3.5063965666240098e-08,6.4045827576510019e-07,1.7165724253133859e-10,1.7165740036546939e-10,9.1947175281366362e-07
0.40000000000000002,55,1.1464555184718258e-08,1.1464560090566517e-08,4.2791421744296305e-07,5.7609538024475313e-10,5.7609746371306949e-10,3.6165205500722047e-06,3.0620022514178684e-08,3.062008027947345e-08,1.8865167641151699e-06,5.7246033572677769e-10,5.724604695648168e-10,2.3379437747092078e-07,7.1559018106098697e-08,7.1559113604571631e-08,1.3345396291795667e-06,3.5032117556788808e-10,3.5032122523565183e-10,1.4177777471712445e-07
0.56999999999999995,55,2.3280219990210583e-08,2.3280222333906627e-08,1.0067326718891703e-07,1.1698380680679688e-09,1.1698379122523513e-09,1.3319419364812815e-07,6.2177668155439045e-08,6.2177900517505761e-08,3.7370523092941808e-06,1.1624518938968001e-09,1.1624525410100558e-09,5.5667929041851458e-07,1.45309331368945e-07,1.4530972506328321e-07,2.7093461090560489e-06,7.1137069264471683e-10,7.1137103799414531e-10,4.8547018367627364e-07
0.80000000000000004,55,4.5858231437249429e-08,4.5858240362266069e-08,1.946218731684906e-07,2.3043866973995645e-09,2.304389854852278e-09,1.3701903377155654e-06,1.2247941180635022e-07,1.224803211178938e-07,7.4241440198531844e-06,2.2898389917001782e-09,2.2898418782592672e-09,1.2605931948301549e-06,2.8623492677285914e-07,2.8623645441828652e-07,5.3370051361602501e-06,1.4012837613118174e-09,1.4012849009426073e-09,8.1327557953660166e-07
1.1299999999999999,55,9.1494329796587147e-08,9.1494354872777374e-08,2.7407363287828196e-07,4.5976193122608973e-09,4.5976178213451143e-09,3.2428006001893325e-07,2.4436368306471233e-07,2.4436737818037273e-07,1.5121149508231912e-05,4.5685806014096148e-09,4.5685923349207143e-09,2.5682989943924346e-06,5.7108037027474855e-07,5.7108645101048426e-07,1.0647662407241024e-05,2.7957768365635807e-09,2.7957823281462728e-09,1.9642382873625155e-06
0.10000000000000001,56,2.1711396391678832e-09,2.1711512841846399e-09,5.3635215756312238e-06,7.2110035160146378e-11,7.2110559962873185e-11,7.2777513734017567e-06,5.5525051732419972e-09,5.5525060672703507e-09,1.610134852005977e-07,3.9056716268276719e-11,3.905737397019872e-11,1.6839378973682272e-05,5.5698280891663247e-09,5.5698275044984878e-09,1.0497054648253815e-07,1.5332191023435603e-10,1.5332196842544845e-10,3.7953525521478597e-07
0.14000000000000001,56,4.2554281314463693e-09,4.2554565170018941e-09,6.6703902181496737e-06,1.4133468502758467e-10,1.4133669752723143e-10,1.4239045357456239e-05,1.0882908866121043e-08,1.0882911891849888e-08,2.7802566768649348e-07,7.6550561426415138e-11,7.655245298158949e-11,2.4709269274585997e-05,1.0916864008807345e-08,1.0916861908817036e-08,1.9236208417414346e-07,3.0051100304202421e-10,3.0051105811387889e-10,1.8326065945937426e-07
0.20000000000000001,56,8.6845995725399142e-09,8.6846051367385597e-09,6.4069679137784876e-07,2.8844265126046832e-10,2.8844223985149274e-10,1.4263132050005171e-06,2.2210028693458155e-08,2.2210024269081403e-08,1.992062997798988e-07,1.562294052839307e-10,1.5622949588079488e-10,5.7989602838770523e-07,2.2279319125294824e-08,2.2279310017993951e-08,4.0877840764994974e-07,6.1328801380175734e-10,6.132878737017938e-10,2.284407853915069e-07
0.28000000000000003,56,1.7021825295689291e-08,1.7021826068007576e-08,4.5372234574891584e-08,5.6535255372687663e-10,5.6534679010892571e-10,1.0194836252276176e-05,4.3531667768160315e-08,4.3531647567399551e-08,4.6404769617717635e-07,3.0620967477984895e-10,3.0620981192635796e-10,4.4788410974639759e-07,4.3667478164020297e-08,4.3667447635268143e-08,6.9911922513386252e-07,1.2020453109088597e-09,1.2020442324555156e-09,8.9718274505840075e-07
0.40000000000000002,56,3.4738435313933902e-08,3.4738420546954239e-08,4.2509070447723701e-07,1.1537675225831797e-09,1.153768959405971e-09,1.2453297339061854e-06,8.8840189773176443e-08,8.8840097076325611e-08,1.0434123091125244e-06,6.2491740708588963e-10,6.2491798352317951e-10,9.2242070972332252e-07,8.9117356576865817e-08,8.9117240071975804e-08,1.3073215678452313e-06,2.4531562832626516e-09,2.4531514948071752e-09,1.95196076823641e-06
0.56999999999999995,56,7.0540749830391859e-08,7.0540705223158928e-08,6.3236159590419549e-07,2.3428693287781234e-09,2.3428720931937491e-09,1.1799259693627717e-06,1.8040130335044428e-07,1.8040092212561367e-07,2.1132088800652931e-06,1.2689718836340022e-09,1.2689740802917561e-09,1.7310501356785667e-06,1.8096417628915903e-07,1.8096369562115582e-07,2.6561570902981053e-06,4.9814511068397835e-09,4.9814307541428184e-09,4.0857131153042626e-06
0.80000000000000004,56,1.3895387833180641e-07,1.3895368218781696e-07,1.4115782062632264e-06,4.6150858507766684e-09,4.6150758376238838e-09,2.1696615910248586e-06,3.5536186741314521e-07,3.5536038830530244e-07,4.1622755136679773e-06,2.4996643529439529e-09,2.4996719340927181e-09,3.032857496908825e-06,3.5647082509471347e-07,3.5646896028790322e-07,5.2313301240689593e-06,9.8126860656467681e-09,9.8126059792287008e-09,8.1615850301966709e-06
1.1299999999999999,56,2.7723509877089699e-07,2.7723430747753654e-07,2.8542403992073294e-06,9.2078204172768627e-09,9.2077974016592734e-09,2.4995790616641068e-06,7.0900539579230953e-07,7.0899949972975075e-07,8.3160320437891882e-06,4.9872021134787478e-09,4.9872360822546732e-09,6.8111425577650563e-06,7.1121869754830891e-07,7.1121127404941166e-07,1.0437825113463675e-05,1.9578001384675363e-08,1.9577682148245502e-08,1.6306140197967608e-05
0.10000000000000001,57,1.6732509003895494e-09,1.6732597562721313e-09,5.2925928258999162e-06,9.9454823477276637e-11,9.9455134031334242e-11,3.1225543118502516e-06,1.252190408054796e-08,1.2521907121416e-08,2.4284384246331509e-07,6.9580843890442839e-11,6.9580946004363026e-11,1.4675557900677979e-06,6.4571377584079787e-09,6.4571341894367837e-09,5.5271751991134905e-07,1.9871672288540929e-10,1.9871673543004499e-10,6.3128229621253541e-08
0.14000000000000001,57,3.2795804957649028e-09,3.2795891222933773e-09,2.6303686690171346e-06,1.949331011146349e-10,1.949320627014151e-10,5.3270519246965955e-06,2.4542934677634549e-08,2.4542937957975354e-08,1.3365721782652081e-07,1.3637867277316239e-10,1.3637865416855153e-10,1.3641878912452036e-07,1.2655997727335907e-08,1.2655983011296095e-08,1.1627733538772893e-06,3.8948460152649632e-10,3.8948480144288817e-10,5.1328419263640218e-07
0.20000000000000001,57,6.6930341886382608e-09,6.6930390250885253e-09,7.2260900412219077e-07,3.9781927912458062e-10,3.9782053612533697e-10,3.1597181196111506e-06,5.0087611842840945e-08,5.0087628485664001e-08,3.322741275529036e-07,2.7832362828944252e-10,2.783237840174521e-10,5.5952102740758933e-07,2.5828596612362694e-08,2.5828536757747135e-08,2.3173831378864477e-06,7.9486640083996981e-10,7.9486694172017997e-10,6.8046635451274813e-07
0.28000000000000003,57,1.311835938331071e-08,1.3118356489173509e-08,2.2061736190483636e-07,7.7972890200414035e-10,7.7972825080566039e-10,8.3516081313379945e-07,9.8171692806389297e-08,9.8171751831901416e-08,6.0124741605450139e-07,5.45514149440759e-10,5.4551461667420611e-10,8.5650032616818834e-07,5.0624171063215818e-08,5.0623932045184379e-08,4.7214434316482571e-06,1.5579372696361807e-09,1.5579392057715527e-09,1.2427541234240356e-06
0.40000000000000002,57,2.6772164663447886e-08,2.6772156100354101e-08,3.1985073419243843e-07,1.5912843570680226e-09,1.5912821445013479e-09,1.3904301524508822e-06,2.0035027158631887e-07,2.00350513942656e-07,1.2096616692464671e-06,1.1132933460065697e-09,1.1132951360698084e-09,1.6078963975475607e-06,1.0331506484976094e-07,1.0331414703098854e-07,8.8837666357887831e-06,3.1794597677611067e-09,3.1794677668807199e-09,2.5158674972128497e-06
0.56999999999999995,57,5.4364237721965491e-08,5.4364209481281527e-08,5.194719877975588e-07,3.2313078163058336e-09,3.231297304678049e-09,3.253067357620521e-06,4.0683576319968864e-07,4.0683676237480574e-07,2.4559607427445089e-06,2.2606781430656592e-09,2.2606849356817543e-09,3.0046717204190612e-06,2.0979607404167329e-07,2.0979228981480103e-07,1.8037969248528826e-05,6.4562741618387948e-09,6.45630673412216e-09,5.0450334388633099e-06
0.80000000000000004,57,1.0708876488672979e-07,1.070886244014164e-07,1.3118602855077464e-06,6.3651653662646092e-09,6.3651285780053915e-09,5.7796568862504723e-06,8.0139819102118902e-07,8.0140205577062402e-07,4.8224850524954105e-06,4.4531544283027959e-09,4.4531805442792337e-09,5.8645671735146767e-06,4.1327127380688216e-07,4.1325658812395416e-07,3.5536476247530785e-05,1.2717744607242749e-08,1.271787106752288e-08,9.9435101566553059e-06
1.1299999999999999,57,2.1365911517044128e-07,2.1365853827838838e-07,2.7000655230257004e-06,1.2699570395392419e-08,1.2699426064461064e-08,1.1365153875641216e-05,1.5989069321737034e-06,1.5989223203336081e-06,9.6240822390237402e-06,8.8846874014202321e-09,8.884790995297112e-09,1.1659686416333224e-05,8.2456992416930798e-07,8.2451146464918255e-07,7.0902010016694119e-05,2.5373635850632505e-08,2.5374139947062437e-08,1.9866542510737132e-05
0.10000000000000001,58,3.1273524457987574e-09,3.1273546928725803e-09,7.1852221558103368e-07,6.5260628616366399e-11,6.5261729618751324e-11,1.6870567043769832e-05,3.0559618621330873e-09,3.0559727515383804e-09,3.5633188442386253e-06,6.319193650815257e-11,6.3191905016965899e-11,4.9834210033749413e-07,5.0727528725268685e-09,5.0727508653009919e-09,3.9568784864108837e-07,8.8776076399474727e-11,8.8753269612869978e-11,0.00025696841033833427
0.14000000000000001,58,6.1296120104127511e-09,6.129615198030257e-09,5.2003550026689132e-07,1.27915289419406e-10,1.2791299005275257e-10,1.7976021453980765e-05,5.9897038617707926e-09,5.989706593015225e-09,4.5598968663659473e-07,1.2385623291608893e-10,1.2385613383325316e-10,7.9998327655580086e-07,9.9425997814182163e-09,9.9425916959899432e-09,8.1321133566885294e-07,1.7395633843490231e-10,1.7395640844122515e-10,4.0243600950546741e-07
0.20000000000000001,58,1.2509417018718995e-08,1.2509418771490321e-08,1.401161283442384e-07,2.6104638882953286e-10,2.610469184750053e-10,2.0289282690420147e-06,1.222390020560375e-08,1.2223891006153521e-08,7.5257953660484017e-07,2.5276771785968746e-10,2.527676200678636e-10,3.8688430042788803e-07,2.0291036687190304e-08,2.0291003461203968e-08,1.6374737897872609e-06,3.5501341770771691e-10,3.5501307845147991e-10,9.5561616625540054e-07
0.28000000000000003,58,2.4518459803823744e-08,2.4518460792121028e-08,4.030829228273795e-08,5.1165276783312834e-10,5.1165196021101029e-10,1.5784599314636879e-06,2.3958849169269216e-08,2.39588263720609e-08,9.5151607018190644e-07,4.9542470067459348e-10,4.9542453533301265e-10,3.3373716689653505e-07,3.9770494961400213e-08,3.9770366783959773e-08,3.2229383534795543e-06,6.9582772802612122e-10,6.958256337649006e-10,3.0097500278747306e-06
0.40000000000000002,58,5.0037682246466291e-08,5.0037675085961284e-08,1.4310227232446398e-07,1.0441871745012339e-09,1.0441876739000212e-09,4.7826535380728903e-07,4.889568543319976e-08,4.8895564024614086e-08,2.4830184106828753e-06,1.0110710443193378e-09,1.0110704802714544e-09,5.578719727390397e-07,8.1164571710782342e-08,8.1164013844815871e-08,6.8733166343695917e-06,1.4200610733105761e-09,1.4200523138059196e-09,6.1684380014147058e-06
0.56999999999999995,58,1.0160780788335055e-07,1.0160775397143009e-07,5.3058864455302076e-07,2.1203552432658768e-09,2.1203535953132297e-09,7.7720652379640917e-07,9.9289062943376628e-08,9.9288554697481955e-08,5.1188769563834358e-06,2.053107251409494e-09,2.0531049940012211e-09,1.0995094159717966e-06,1.6481597680240482e-07,1.6481367561362918e-07,1.3962365483811243e-05,2.8836312410261114e-09,2.8835937297221453e-09,1.3008525985971295e-05
0.80000000000000004,58,2.0015091605154324e-07,2.0015070034384514e-07,1.0777264218101177e-06,4.1767625440163876e-09,4.1767506956000848e-09,2.8367544932196404e-06,1.9558428344326725e-07,1.9558225609845634e-07,1.0365688848006158e-05,4.0442906800331567e-09,4.0442819210858175e-09,2.165760822342793e-06,3.2466498542924064e-07,3.2465605537926348e-07,2.7506186406194598e-05,5.6803589080965783e-09,5.6802092552236786e-09,2.6346366159330014e-05
1.1299999999999999,58,3.9933274339923248e-07,3.9933192073289959e-07,2.0601066185113649e-06,8.3333109825061334e-09,8.3332702550183528e-09,4.887335527858121e-06,3.9022523508134274e-07,3.902171606439356e-07,2.0692163803903792e-05,8.0690087981862796e-09,8.0689743516163707e-09,4.2690146737144158e-06,6.4777510941950618e-07,6.4773955799028346e-07,5.4885376049946906e-05,1.1333502124560454e-08,1.1332904996867364e-08,5.2689729002011111e-05
0.10000000000000001,59,1.5232089587256477e-09,1.5232188623017913e-09,6.5017420599820146e-06,2.5816423957227041e-11,2.5825806514611311e-11,0.00036330162153740494,3.0236369171690592e-09,3.0236371641376483e-09,8.167930730309527e-08,3.2346907438750893e-11,3.2347124932275716e-11,6.7237358893132596e-06,2.1206472348241835e-09,2.1206469463790607e-09,1.360175126259398e-07,2.9325405099288687e-11,2.932526386751243e-11,4.81604451694344e-06
0.14000000000000001,59,2.9855044631829663e-09,2.9855089701115107e-09,1.5096014078448561e-06,5.0619152666635638e-11,5.0618580768638168e-11,1.1298183172787491e-05,5.9263271800348475e-09,5.9263288417097893e-09,2.803885822446304e-07,6.3400298865769402e-11,6.3400364867260394e-11,1.0410269898377565e-06,4.1564676274524068e-09,4.1564680149029595e-09,9.3216295981317028e-08,5.7477812830745879e-11,5.7477517180324365e-11,5.1437576989735401e-06
0.20000000000000001,59,6.0928768049866988e-09,6.0928754492071651e-09,2.2251883285757079e-07,1.0330205331649759e-10,1.0330322605844524e-10,1.1352423272742638e-05,1.2094548095377922e-08,1.2094548656550593e-08,4.6398810535991017e-08,1.2938854714663806e-10,1.2938849972910287e-10,3.6647410928589305e-07,8.4825861963858769e-09,8.4825877855162427e-09,1.8734027940805538e-07,1.1730101015630136e-10,1.1730105547004972e-10,3.8630298915601421e-07
0.28000000000000003,59,1.1942032609251887e-08,1.1942035880446043e-08,2.7392265344162889e-07,2.0247348832082073e-10,2.0247432307455267e-10,4.1227634164412262e-06,2.370532001333463e-08,2.3705315366839157e-08,1.960107005989574e-07,2.5360143202818394e-10,2.5360145946904158e-10,1.0820465188463963e-07,1.6625865916926618e-08,1.6625872059611838e-08,3.6946544504798815e-07,2.2991001029187223e-10,2.2991006872129746e-10,2.5414034953412423e-07
0.40000000000000002,59,2.4371499155184189e-08,2.437150179682866e-08,1.0839071361524622e-07,4.1321320233070669e-10,4.1321290423378097e-10,7.2141243089254538e-07,4.8378227440290592e-08,4.8378194626202373e-08,6.7828261210069714e-07,5.1755394636102895e-10,5.1755399891641146e-10,1.0154569884331918e-07,3.3930325519881335e-08,3.3930351142064971e-08,7.5514053857957421e-07,4.6920394223232232e-10,4.6920422188019888e-10,5.960046042220056e-07
0.56999999999999995,59,4.9489363883955518e-08,4.9489380836185184e-08,3.4254277140225271e-07,8.3907876042212249e-10,8.3908045365972124e-10,2.0179681118395545e-06,9.8238101332147101e-08,9.823797146283214e-08,1.3219869366920008e-06,1.0509577258023565e-09,1.0509580890496375e-09,3.4563441193594353e-07,6.8899713631695248e-08,6.889981928785567e-08,1.5334751457183534e-06,9.5277566618518946e-10,9.5277782305547852e-10,2.2637704581951111e-06
0.80000000000000004,59,9.7485972168741028e-08,9.7486007187314642e-08,3.5921641089146539e-07,1.6528440375803076e-09,1.6528516169351239e-09,4.5856232578211677e-06,1.9351329667032063e-07,1.9351277850480949e-07,2.6776811078896018e-06,2.0702149954738327e-09,2.0702159956656458e-09,4.8313403782848684e-07,1.3572099588138737e-07,1.3572140456825988e-07,3.0112190027379243e-06,1.8768073806916162e-09,1.8768168875207955e-09,5.0654004887180865e-06
1.1299999999999999,59,1.944996599165251e-07,1.9449981652731562e-07,8.0519762596508911e-07,3.2976779091129242e-09,3.297697233850717e-09,5.8600703528612708e-06,3.8609028764434714e-07,3.8608822948873612e-07,5.3307908758138613e-06,4.1304000030128934e-09,4.1304043826022835e-09,1.0603294458396157e-06,2.7078378486091477e-07,2.7078540858314213e-07,5.9963431407223691e-06,3.7445041242852937e-09,3.7445429432426612e-09,1.0366807900408072e-05
0.10000000000000001,60,7.8077769669052622e-10,7.8077764720838128e-10,6.3375463058578028e-08,5.1305431302781405e-11,5.1301125406677832e-11,8.3933755242971038e-05,2.1655374948773842e-09,2.1655353500221731e-09,9.9045033416337436e-07,2.8008536674265956e-11,2.8008326563087617e-11,7.5017398082072259e-06,3.668962621052351e-09,3.6689624882220078e-09,3.6203788838830469e-08,9.2411817935208232e-11,9.2411894931984941e-11,8.3319119000513899e-07
0.14000000000000001,60,1.5303251579639052e-09,1.5303241885284273e-09,6.3348373189279074e-07,1.0055504424446679e-10,1.0055020579708854e-10,4.8119716313742274e-05,4.244447577588377e-09,4.2444492860434587e-09,4.025151360353772e-07,5.4895706490947606e-11,5.4896320063651724e-11,1.1176936876758723e-05,7.1911669530556457e-09,7.1911664769151334e-09,6.6211860587430854e-08,1.8112721481890832e-10,1.8112731406669049e-10,5.4794486785496922e-07
0.20000000000000001,60,3.1231074726209748e-09,3.1231105888335251e-09,9.9779129226832709e-07,2.0520420297441345e-10,2.0520450162671133e-10,1.4553886270386796e-06,8.6621423020310782e-09,8.6621414000886924e-09,1.0412464356585729e-07,1.1203336104194953e-10,1.1203330625235047e-10,4.8904741719574492e-07,1.4675852239936428e-08,1.4675849952888031e-08,1.5583754293433642e-07,3.6964742619224656e-10,3.6964757972793976e-10,4.1535695518335002e-07
0.28000000000000003,60,6.1212837729323816e-09,6.1212967541137091e-09,2.1206587180808246e-06,4.0220385524230775e-10,4.0220082318835418e-10,7.5386567574273926e-06,1.6977801634477627e-08,1.6977797144173835e-08,2.6448094259916371e-07,2.1958539097148258e-10,2.1958528025460689e-10,5.0420900508735729e-07,2.8764673284779344e-08,2.8764665907660534e-08,2.5646460952715238e-07,7.2450913401338124e-10,7.2450925626676197e-10,1.6873957050626817e-07
0.40000000000000002,60,1.2492442995677615e-08,1.24924423553341e-08,5.125847261903552e-08,8.208161929746013e-10,8.2081800650684532e-10,2.2094206384900281e-06,3.4648593852804591e-08,3.464856560035477e-08,8.1540027217555445e-07,4.4813390253631839e-10,4.4813322500940187e-10,1.5118872663684528e-06,5.8703438310510202e-08,5.8703399811552125e-08,6.5582160830485697e-07,1.4785899583784712e-09,1.4785903189117591e-09,2.4383582337065482e-07
0.56999999999999995,60,2.5367456838306378e-08,2.5367465757800303e-08,3.5161154883590708e-07,1.6667721449352611e-09,1.6667735644629624e-09,8.5166199630079361e-07,7.0358351361095045e-08,7.0358243522220384e-08,1.5327112966805544e-06,9.0999192682880159e-10,9.0999053003471642e-10,1.5349545287237072e-06,1.1920474996948165e-07,1.1920459124233299e-07,1.331552308556556e-06,3.0024620014345076e-09,3.0024624663401899e-09,1.5484146346441415e-07
0.80000000000000004,60,4.9969779346750952e-08,4.9969769421336402e-08,1.9862838402184912e-07,3.2832652347745903e-09,3.2832720260273813e-09,2.0684404877531203e-06,1.3859466780253763e-07,1.3859426240141908e-07,2.9250930848733876e-06,1.792537750968667e-09,1.7925329000376075e-09,2.7061880199789612e-06,2.3481421536982114e-07,2.348135992462085e-07,2.6238838577305415e-06,5.9143641617962518e-09,5.9143612756470362e-09,4.8799000958641827e-07
1.1299999999999999,60,9.9697514245987441e-08,9.9697497772038171e-08,1.6523934540525309e-07,6.5506128490197323e-09,6.5506407031786895e-09,4.2521274207080563e-06,2.7651881362310933e-07,2.765172088443312e-07,5.8035403468540379e-06,3.5764017380835343e-09,3.5763832188406562e-09,5.1782042764596226e-06,4.6849227217341217e-07,4.6848982012106797e-07,5.2339501071080379e-06,1.1800087099668255e-08,1.1800074863865151e-08,1.0369258877626312e-06
0.10000000000000001,61,1.8715998835800769e-09,1.8716029595350004e-09,1.6434868879842883e-06,4.5476387551842601e-11,4.5475126581880187e-11,2.772878400114359e-05,8.6028686463925525e-09,8.6028684602112845e-09,2.1641766214337751e-08,3.9492772581374777e-11,3.9492457965516916e-11,7.9664795271924288e-06,7.2584121978160358e-09,7.2584122564323205e-09,8.0756345340457713e-09,1.0126561793841887e-10,1.0126554967343545e-10,6.7411852934705535e-07
0.14000000000000001,61,3.6683383660614446e-09,3.6683418006886009e-09,9.3628874922580574e-07,8.9132688279301793e-11,8.9131248100485154e-11,1.6157956354603269e-05,1.6861623313205637e-08,1.6861622182014117e-08,6.7086755250374186e-08,7.7405203897244488e-11,7.7405217612413137e-11,1.7718661702567785e-07,1.4226488785401261e-08,1.4226488022607347e-08,5.361786500315137e-08,1.9848061749893806e-10,1.9848047735993348e-10,7.0605938902140671e-07
0.20000000000000001,61,7.4864088401887219e-09,7.4864118381400016e-09,4.004523588251662e-07,1.8189951215113819e-10,1.8190050632752075e-10,5.4654954108130691e-06,3.4411489482215284e-08,3.4411473840845138e-08,4.5453938470152786e-07,1.5797008803979542e-10,1.5796983186206766e-10,1.6216876649225398e-06,2.9033651214713338e-08,2.9033649025729282e-08,7.539472747779634e-08,4.050623550025049e-10,4.0506219869374179e-10,3.8588829967271668e-07
0.28000000000000003,61,1.4673367297578875e-08,1.4673367202754404e-08,6.4623525227418173e-09,3.5653215655924661e-10,3.5652499240194062e-10,2.0094404203562207e-05,6.7446541515422312e-08,6.7446488728056467e-08,7.8265550721671444e-07,3.0962114889667638e-10,3.0962087044965255e-10,8.993160681422763e-07,5.6905960022158111e-08,5.6905952090429388e-08,1.3938311252363673e-07,7.9392232487993101e-10,7.9392190943973394e-10,5.2327589418507717e-07
0.40000000000000002,61,2.9945648238696958e-08,2.9945647352560006e-08,2.9591510938149069e-08,7.2760400134652036e-10,7.27602025310083e-10,2.7158204191623228e-06,1.3764612996066491e-07,1.3764589536338055e-07,1.7043536513659613e-06,6.3187959393281443e-10,6.3187932744827065e-10,4.2173328387391698e-07,1.1613462714816471e-07,1.1613459610291713e-07,2.6732126878592914e-07,1.6202501640935876e-09,1.6202487947749671e-09,8.4512861532860654e-07
0.56999999999999995,61,6.0808378702960589e-08,6.0808380155292148e-08,2.3883740284306745e-08,1.4774856478263802e-09,1.4774868626452867e-09,8.2221976874069491e-07,2.7950815859720675e-07,2.7950719627226454e-07,3.442934404016368e-06,1.2831106839422558e-09,1.2831099592996443e-09,5.6475488029592641e-07,2.3582593319121698e-07,2.3582581421148602e-07,5.0452377894904246e-07,3.2901233132618303e-09,3.2901177088899171e-09,1.7033955648401515e-06
0.80000000000000004,61,1.1978260203381421e-07,1.1978258941024003e-07,1.0538738765873803e-07,2.9104131277099105e-09,2.910408101240332e-09,1.7270669279659326e-06,5.505873036675928e-07,5.5058358145352221e-07,6.760488681408268e-06,2.5275206889795759e-09,2.5275173097930826e-09,1.3369587935841876e-06,4.645388460762598e-07,4.6453838441166851e-07,9.9381365842940876e-07,6.4810165643932898e-09,6.4809951790998686e-09,3.2996928450475098e-06
1.1299999999999999,61,2.3898505846025268e-07,2.389849819030241e-07,3.2034326160018885e-07,5.8067336696100318e-09,5.8067189132402781e-09,2.541257803960449e-06,1.0985150949425608e-06,1.0985002736843785e-06,1.3492266262782607e-05,5.0428049564243668e-09,5.0427919576168527e-09,2.5777005324340668e-06,9.2682849825548187e-07,9.268266610238425e-07,1.9822818188402266e-06,1.293068266144078e-08,1.2930598037800966e-08,6.5444490322499047e-06
0.10000000000000001,62,2.2000542343087636e-09,2.2000839226489973e-09,1.3494185348136311e-05,6.5471852713810525e-11,6.5471807705992963e-11,6.874381377007919e-07,6.599593514562785e-09,6.5995926750716313e-09,1.2720347981973529e-07,4.3497023334980223e-11,4.3497574509841611e-11,1.2671393005223199e-05,5.7529033753697991e-09,5.7529033909463743e-09,2.7076024384092959e-09,4.8691764175529813e-11,4.8691705829489594e-11,1.1982747210095176e-06
0.14000000000000001,62,4.312163041631311e-09,4.312164488392035e-09,3.355068499485316e-07,1.2832666335893898e-10,1.2832474310374621e-10,1.496402912111314e-05,1.2935203769661432e-08,1.2935201643140397e-08,1.6439798113377673e-07,8.52550945955826e-11,8.5255246039289548e-11,1.7763564587875035e-06,1.127569113997908e-08,1.1275690646254894e-08,4.3786602639636532e-08,9.5435807369804029e-11,9.5435743425799609e-11,6.7002154669555514e-07
0.20000000000000001,62,8.800325285513967e-09,8.8003356905959893e-09,1.1823505816313998e-06,2.61888114121862e-10,2.6188723082397185e-10,3.3728177100124275e-06,2.6398376544077681e-08,2.6398370700286525e-08,2.2136938758770593e-07,1.7399015768710406e-10,1.7399029803936645e-10,8.066671761062374e-07,2.301161608230034e-08,2.3011613563785497e-08,1.0944538223577053e-07,1.9476707099065367e-10,1.9476682331795838e-10,1.2716369814747675e-06
0.28000000000000003,62,1.7248664055901888e-08,1.724865795356814e-08,3.5378600262932562e-07,5.13299296065008e-10,5.1329897241498486e-10,6.3052926372172935e-07,5.1740839017436886e-08,5.1740806572561586e-08,6.2706551074367484e-07,3.4102100649406438e-10,3.4102098415715819e-10,6.5500093041280194e-08,4.5102772845535271e-08,4.5102762585019578e-08,2.2749195625878464e-07,3.8174325338448482e-10,3.8174297370319844e-10,7.3264291853972042e-07
0.40000000000000002,62,3.5201358631447485e-08,3.5201342762383957e-08,4.508084715697717e-07,1.0475501397185995e-09,1.0475489232958874e-09,1.1612084983055857e-06,1.0559362510924874e-07,1.055934828011461e-07,1.3476977826666039e-06,6.9596057881721697e-10,6.9596119215746578e-10,8.8128512871898823e-07,9.2046456496087016e-08,9.2046454255141989e-08,2.4345805012985381e-08,7.7906844354669255e-10,7.7906729327183351e-10,1.4764768961249378e-06
