lambda2,rho,trial,active_rms_rad,max_closure_norm,y_even_rmse_m,y_odd_nl_rmse_m,y_odd_over_rho3_rmse_m
0.75,0.56999999999999995,91,2.8499999999999998e-06,9.4256156445259265e-14,2.0650005218179627e-09,1.4244683331253962e-09,7.6918044047312605e-09
0.75,0.80000000000000004,91,4.0000000000000007e-06,1.9693967361637812e-14,4.0677008434939939e-09,3.9382368733996033e-09,7.6918688933585982e-09
0.75,1.1299999999999999,91,5.6500000000000001e-06,9.7054089740815379e-14,8.1156314988385868e-09,1.1098789621184979e-08,7.6920179480482544e-09
0.75,1.6000000000000001,91,8.0000000000000013e-06,3.8320758217727197e-14,1.6270400945389117e-08,3.1507733628989082e-08,7.692317780514911e-09
0.75,2.2599999999999998,91,1.13e-05,7.610276401589342e-14,3.2460916713394238e-08,8.8800683300185224e-08,7.6929159964454555e-09
0.75,0.40000000000000002,92,2.0000000000000003e-06,2.7806824808466198e-14,1.833807540431027e-10,2.9968405977724686e-10,4.6825634340194813e-09
0.75,0.56999999999999995,92,2.8499999999999998e-06,6.2684817608341019e-14,3.7238005950983031e-10,8.6718265605600755e-10,4.682588737457721e-09
0.75,0.80000000000000004,92,4.0000000000000007e-06,7.4021255431139436e-14,7.3353705549673834e-10,2.3975201611374276e-09,4.682656564721537e-09
0.75,1.1299999999999999,92,5.6500000000000001e-06,5.2125238795124606e-14,1.4635615731433701e-09,6.7567932697918951e-09,4.6827966721061158e-09
0.75,1.6000000000000001,92,8.0000000000000013e-06,4.0862899128866056e-14,2.9343830734828351e-09,1.9181876506275999e-08,4.6830753189150378e-09
0.75,2.2599999999999998,92,1.13e-05,8.7561377365142262e-14,5.8551598904354146e-09,5.4063955685380947e-08,4.6836291576409271e-09
0.75,0.40000000000000002,93,2.0000000000000003e-06,9.5847164787929894e-14,1.5899986107445061e-10,6.4898040829048352e-12,1.0140318879538803e-10
0.75,0.56999999999999995,93,2.8499999999999998e-06,4.7470789726580364e-14,3.2286915789611701e-10,1.8779712231703549e-11,1.0140616671096398e-10
0.75,0.80000000000000004,93,4.0000000000000007e-06,8.907099254169891e-14,6.3599962745852446e-10,5.1919333203456164e-11,1.0140494766300029e-10
0.75,1.1299999999999999,93,5.6500000000000001e-06,2.9499887681832885e-14,1.2689183088132813e-09,1.4631690635767709e-10,1.0140495569515852e-10
0.75,1.6000000000000001,93,8.0000000000000013e-06,8.2801335267349105e-14,2.5439979609370682e-09,4.1535512264010618e-10,1.0140505923830715e-10
0.75,2.2599999999999998,93,1.13e-05,9.8751280090898933e-14,5.0756743489233407e-09,1.1705375678502503e-09,1.0140515641884441e-10
0.75,0.40000000000000002,94,2.0000000000000003e-06,6.5870776964086943e-14,6.1559906708462832e-10,6.405811690735324e-11,1.0009080766773941e-09
0.75,0.56999999999999995,94,2.8499999999999998e-06,1.385286815310105e-14,1.2500510881297956e-09,1.853614189294707e-10,1.0009094238414558e-09
0.75,0.80000000000000004,94,4.0000000000000007e-06,4.4943343243976199e-14,2.4623968240875171e-09,5.1246633340109906e-10,1.0009108074240213e-09
0.75,1.1299999999999999,94,5.6500000000000001e-06,4.4526569871746047e-14,4.9128668466249141e-09,1.4442168556122443e-09,1.0009147261462495e-09
0.75,1.6000000000000001,94,8.0000000000000013e-06,9.4965123472162256e-14,9.8495913571141355e-09,4.0997676808816383e-09,1.0009198439652435e-09
0.75,2.2599999999999998,94,1.13e-05,9.5685207909995043e-15,1.9651483580142309e-08,1.1553928743029073e-08,1.000931523787654e-09
0.75,0.40000000000000002,95,2.0000000000000003e-06,8.411944491299911e-14,7.4419624091406816e-10,1.1305822680258478e-10,1.7665347937903868e-09
0.75,0.56999999999999995,95,2.8499999999999998e-06,8.5248008433666875e-14,1.5111858744458303e-09,3.2714989107624131e-10,1.7665348640404409e-09
0.75,0.80000000000000004,95,4.0000000000000007e-06,3.2116359995690458e-14,2.9767974605654976e-09,9.0446508959690054e-10,1.7665333781189459e-09
0.75,1.1299999999999999,95,5.6500000000000001e-06,2.6323453511501382e-14,5.9392083156343245e-09,2.5489207797915274e-09,1.7665299600675088e-09
0.75,1.6000000000000001,95,8.0000000000000013e-06,4.4233404305445716e-14,1.1907388341493492e-08,7.235678451701247e-09,1.7665230594973742e-09
0.75,2.2599999999999998,95,1.13e-05,4.9542640670996245e-14,2.3757620910011943e-08,2.0391132579365595e-08,1.7665097178944168e-09
0.75,0.40000000000000002,96,2.0000000000000003e-06,2.3377564873749275e-14,3.5344691635361796e-10,5.9268785667749869e-11,9.2607477605859148e-10
0.75,0.56999999999999995,96,2.8499999999999998e-06,7.3967416427530221e-14,7.1771791806002284e-10,1.7150269999386476e-10,9.2607549958078754e-10
0.75,0.80000000000000004,96,4.0000000000000007e-06,9.5256267425829931e-14,1.4137889086876311e-09,4.7415083862498737e-10,9.2607585668942822e-10
0.75,1.1299999999999999,96,5.6500000000000001e-06,9.088338861706738e-14,2.8207327406242036e-09,1.3362353672828438e-09,9.2607813813657131e-10
0.75,1.6000000000000001,96,8.0000000000000013e-06,9.3569995317143244e-14,5.6551734788464596e-09,3.7932365262491041e-09,9.2608313629128495e-10
0.75,2.2599999999999998,96,1.13e-05,8.5584424804921922e-14,1.1283002884656774e-08,1.069005156664036e-08,9.260927466271297e-10
0.75,0.40000000000000002,97,2.0000000000000003e-06,3.5058285542205946e-14,3.89485601767077e-10,7.1466419068158909e-12,1.1166627979399827e-10
0.75,0.56999999999999995,97,2.8499999999999998e-06,2.3784671803967206e-14,7.9089913576561377e-10,2.068003513439525e-11,1.1166747735818986e-10
0.75,0.80000000000000004,97,4.0000000000000007e-06,2.1600570887260768e-15,1.5579420351149803e-09,5.7173471609321559e-11,1.1166693673695615e-10
0.75,1.1299999999999999,97,5.6500000000000001e-06,7.395202012293571e-14,3.1083366223243501e-09,1.6112384588006702e-10,1.1166690753398689e-10
0.75,1.6000000000000001,97,8.0000000000000013e-06,8.4366976351879358e-14,6.2317620935879625e-09,4.5738694281800461e-10,1.1166673408642688e-10
0.75,2.2599999999999998,97,1.13e-05,9.835975231011699e-14,1.2433326622938123e-08,1.2889851507562166e-09,1.1166642098814201e-10
0.75,0.40000000000000002,98,2.0000000000000003e-06,3.5234635231340715e-14,1.455876045317603e-09,1.5553357900905941e-09,2.4302121720165527e-08
0.75,0.56999999999999995,98,2.8499999999999998e-06,1.3496235515674729e-14,2.9563899298181293e-09,4.500701394627227e-09,2.4302761954432552e-08
0.75,0.80000000000000004,98,4.0000000000000007e-06,4.3230589385244695e-14,5.8238012117021126e-09,1.2443640206234224e-08,2.4303984777801211e-08
0.75,1.1299999999999999,98,5.6500000000000001e-06,8.9436894695265953e-14,1.1620178605463855e-08,3.5071717554201452e-08,2.4306459542296827e-08
0.75,1.6000000000000001,98,8.0000000000000013e-06,1.686100637219381e-14,2.3299952250387159e-08,9.9579683178724571e-08,2.4311446088555797e-08
0.75,2.2599999999999998,98,1.13e-05,7.8013594750501323e-14,4.64996279554102e-08,2.8074567093493171e-07,2.4321354100026875e-08
0.75,0.40000000000000002,99,2.0000000000000003e-06,2.0341227793241287e-14,8.2852659302156157e-10,3.3324227001695344e-10,5.2069104690148965e-09
0.75,0.56999999999999995,99,2.8499999999999998e-06,4.681818571825588e-14,1.6824278084513873e-09,9.6428945600865819e-10,5.2069433294382529e-09
0.75,0.80000000000000004,99,4.0000000000000007e-06,2.5455930684049883e-14,3.3141097136923477e-09,2.6659847964385224e-09,5.2070015555439882e-09
0.75,1.1299999999999999,99,5.6500000000000001e-06,9.9146909962601001e-14,6.6121720251746978e-09,7.513339540924721e-09,5.2071211880853058e-09
0.75,1.6000000000000001,99,8.0000000000000013e-06,8.3280381344973191e-14,1.3256471256570097e-08,2.1329350692058831e-08,5.2073610088034244e-09
0.75,2.2599999999999998,99,1.13e-05,1.0291461928932217e-14,2.6448834151997135e-08,6.0115029981229388e-08,5.2078414104774469e-09
0.75,0.40000000000000002,100,2.0000000000000003e-06,5.9728998003079327e-14,7.1046605108584372e-10,2.5015492789146913e-11,3.9086707483042044e-10
0.75,0.56999999999999995,100,2.8499999999999998e-06,2.0221452632389166e-14,1.4426902061448791e-09,7.2386619582121262e-11,3.9087125097666368e-10
0.75,0.80000000000000004,100,4.0000000000000007e-06,3.6480923795860264e-14,2.8418640133737887e-09,2.0012601069825588e-10,3.9087111464503092e-10
0.75,1.1299999999999999,100,5.6500000000000001e-06,3.226309765383403e-14,5.6699627793516117e-09,5.6398637243881216e-10,3.9087084694112774e-10
0.75,1.6000000000000001,100,8.0000000000000013e-06,3.5041619531016392e-14,1.1367452015484636e-08,1.6010090509379903e-09,3.9087135032665769e-10
0.75,2.2599999999999998,100,1.13e-05,3.0618319541784475e-14,2.2679827915653015e-08,4.5119056907463121e-09,3.9087212139417384e-10
1,0.40000000000000002,1,2.0000000000000003e-06,8.3427045819565252e-14,1.6369348227456904e-09,7.7360918097647358e-11,1.2087643452757397e-09
1,0.56999999999999995,1,2.8499999999999998e-06,2.0956480930798861e-14,3.3240004118638237e-09,2.2385459676811733e-10,1.2087638127149371e-09
1,0.80000000000000004,1,4.0000000000000007e-06,3.80810926668568e-14,6.5477360905317867e-09,6.1888902139734649e-10,1.2087676199166921e-09
1,1.1299999999999999,1,5.6500000000000001e-06,5.9005437155277563e-14,1.3063747226232265e-08,1.7441376553548042e-09,1.2087748850782868e-09
1,1.6000000000000001,1,8.0000000000000013e-06,8.4615985931688319e-14,2.6190883583546456e-08,4.9512042570484661e-09,1.208790101818473e-09
1,2.2599999999999998,1,1.13e-05,5.1214416167358113e-14,5.225475662132455e-08,1.3953608127221587e-08,1.2088187971162869e-09
1,0.40000000000000002,2,2.0000000000000003e-06,2.9459114909253313e-14,1.3964614833312159e-09,2.055320190532423e-10,3.2114377977069101e-09
1,0.56999999999999995,2,2.8499999999999998e-06,1.8827555630339201e-14,2.8356877654041063e-09,5.9473584095823397e-10,3.2114380184900836e-09
1,0.80000000000000004,2,4.0000000000000007e-06,6.4381424934694082e-14,5.5858341813625972e-09,1.6442592503700289e-09,3.211443848378962e-09
1,1.1299999999999999,2,5.6500000000000001e-06,1.2551118574414069e-14,1.1144579452699779e-08,4.6337980625874113e-09,3.2114544992382778e-09
1,1.6000000000000001,2,8.0000000000000013e-06,6.6535461475156939e-14,2.2343138453455245e-08,1.3154213637986928e-08,3.2114779389616514e-09
1,2.2599999999999998,2,1.13e-05,9.8341703621786555e-14,4.4577526391970424e-08,3.707117650946149e-08,3.2115231119634237e-09
1,0.40000000000000002,3,2.0000000000000003e-06,2.4411989575342684e-14,2.8305711487110541e-09,6.0403378556312878e-10,9.4380278994238857e-09
1,0.56999999999999995,3,2.8499999999999998e-06,2.0656916727069951e-14,5.7478456676564853e-09,1.7478808169171176e-09,9.4381581210797274e-09
1,0.80000000000000004,3,4.0000000000000007e-06,3.1812930505067792e-14,1.1322383622426476e-08,4.8324528346513447e-09,9.4383844426784052e-09
1,1.1299999999999999,3,5.6500000000000001e-06,1.0675517091082178e-14,2.2590188059246219e-08,1.3619273406544897e-08,9.4388396445102475e-09
1,1.6000000000000001,3,8.0000000000000013e-06,9.6436951450696131e-14,4.5291127749762611e-08,3.8665251621157033e-08,9.4397586965715395e-09
1,2.2599999999999998,3,1.13e-05,8.1697786407398041e-14,9.0367096575474047e-08,1.0898586695614069e-07,9.4415840974910827e-09
1,0.40000000000000002,4,2.0000000000000003e-06,9.7928576629428869e-14,3.2944190444783007e-10,1.3930041460079748e-10,2.1765689781374602e-09
1,0.56999999999999995,4,2.8499999999999998e-06,4.7601248896538787e-14,6.6897461328042861e-10,4.0308564050362547e-10,2.1765706074399439e-09
1,0.80000000000000004,4,4.0000000000000007e-06,1.7285169945870599e-14,1.3177755234103822e-09,1.1144119985694208e-09,2.1765859347058997e-09
1,1.1299999999999999,4,5.6500000000000001e-06,9.4687343899492075e-14,2.629190764551844e-09,3.1406376842302257e-09,2.1766194567112047e-09
1,1.6000000000000001,4,8.0000000000000013e-06,3.7918404939058756e-15,5.2712186248415464e-09,8.9156587107905667e-09,2.1766744899391026e-09
1,2.2599999999999998,4,1.13e-05,9.4849290042973036e-14,1.051721806249968e-08,2.512708677352251e-08,2.1767914457444398e-09
1,0.40000000000000002,5,2.0000000000000003e-06,5.5603587214320169e-14,1.5459563371539409e-09,2.0627062436906884e-11,3.2229785057667e-10
1,0.56999999999999995,5,2.8499999999999998e-06,5.541528398358163e-14,3.1392576196077976e-09,5.9688260940683267e-11,3.2230300789275659e-10
1,0.80000000000000004,5,4.0000000000000007e-06,3.8540760378818436e-14,6.1838232299031557e-09,1.6501744073781304e-10,3.2229968894104103e-10
1,1.1299999999999999,5,5.6500000000000001e-06,1.3743624054295192e-14,1.2337688960648321e-08,4.6504371226828776e-10,3.2229862025375887e-10
1,1.6000000000000001,5,8.0000000000000013e-06,6.6558901531811046e-15,2.473526370730186e-08,1.3201290561076812e-09,3.2229713283878925e-10
1,2.2599999999999998,5,1.13e-05,1.2149026979821543e-14,4.9350635683122453e-08,3.7202977775256084e-09,3.2229412230443423e-10
1,0.40000000000000002,6,2.0000000000000003e-06,1.8162598475922199e-14,7.5694363481709169e-10,3.379116245119403e-10,5.2798691329990657e-09
1,0.56999999999999995,6,2.8499999999999998e-06,6.5813441481406739e-14,1.5370640135287934e-09,9.7780163709204753e-10,5.2799060282626652e-09
1,0.80000000000000004,6,4.0000000000000007e-06,6.4866404614883523e-14,3.0277496727958717e-09,2.7033513169750512e-09,5.2799830409668961e-09
1,1.1299999999999999,6,5.6500000000000001e-06,3.176351219724514e-14,6.0407644712835891e-09,7.6187270367269938e-09,5.2801600091531113e-09
1,1.6000000000000001,6,8.0000000000000013e-06,6.0947227938849183e-14,1.2110586157691032e-08,2.1628914521480493e-08,5.2804967093458219e-09
1,2.2599999999999998,6,1.13e-05,5.7020324949471507e-14,2.4161425499168457e-08,6.0961424620769855e-08,5.2811656532630085e-09
1,0.40000000000000002,7,2.0000000000000003e-06,6.7608366724258062e-14,1.2973482068565958e-09,4.668737815980645e-10,7.2949028374697562e-09
1,0.56999999999999995,7,2.8499999999999998e-06,6.5076457806775923e-14,2.6344255512772184e-09,1.350977807897755e-09,7.2949723148161932e-09
1,0.80000000000000004,7,4.0000000000000007e-06,4.2645826350425918e-14,5.1893795618026427e-09,3.7350771101018396e-09,7.2950724806676535e-09
1,1.1299999999999999,7,5.6500000000000001e-06,2.6905571952731553e-14,1.0353587890325961e-08,1.0526365116863794e-08,7.2952990524367288e-09
1,1.6000000000000001,7,8.0000000000000013e-06,8.5250320480767942e-15,2.0757305110527268e-08,2.9883413534941864e-08,7.2957552575541643e-09
1,2.2599999999999998,7,1.13e-05,4.7275397924456651e-14,4.1413506824682141e-08,8.4226651032474921e-08,7.2966617707704494e-09
1,0.40000000000000002,8,2.0000000000000003e-06,9.7620967270408557e-14,1.361244021202458e-09,1.895295999454433e-10,2.9613999991475508e-09
1,0.56999999999999995,8,2.8499999999999998e-06,7.8976450481648457e-14,2.7641754413120021e-09,5.4843195643882728e-10,2.9614075933692276e-09
1,0.80000000000000004,8,4.0000000000000007e-06,7.2164932843299553e-14,5.4449719565784982e-09,1.5162486544640076e-09,2.9614231532500142e-09
1,1.1299999999999999,8,5.6500000000000001e-06,4.0287578405824607e-14,1.086355869145698e-08,4.2730701354816854e-09,2.9614519508195575e-09
1,1.6000000000000001,8,8.0000000000000013e-06,8.2125978536076907e-14,2.1779821655987892e-08,1.2130346903991742e-08,2.9615104746073582e-09
1,2.2599999999999998,8,1.13e-05,1.2502292492653005e-14,4.3453958822923352e-08,3.4186505095801231e-08,2.9616203630440394e-09
1,0.40000000000000002,9,2.0000000000000003e-06,7.8171569409315713e-14,7.6428950127152126e-10,1.1011949997957052e-10,1.7206171871807891e-09
1,0.56999999999999995,9,2.8499999999999998e-06,3.1892011858158531e-14,1.5519862962318856e-09,3.1864678363700418e-10,1.7206200214749167e-09
1,0.80000000000000004,9,4.0000000000000007e-06,5.5666970666992206e-15,3.0571634768635441e-09,8.8095991783297268e-10,1.7206248395175244e-09
1,1.1299999999999999,9,5.6500000000000001e-06,7.1846749400630788e-14,6.0995342972795259e-09,2.4826970745876856e-09,1.720633610429356e-09
1,1.6000000000000001,9,8.0000000000000013e-06,2.7774646265028465e-14,1.2228747414264594e-08,7.0477879749491692e-09,1.7206513610715741e-09
1,2.2599999999999998,9,1.13e-05,9.4051691985238581e-14,2.4398509725735521e-08,1.9862188388969216e-08,1.72068661077066e-09
1,0.40000000000000002,10,2.0000000000000003e-06,9.7777672282478699e-14,5.2143955424368239e-10,5.9267491841602363e-11,9.2605456002503666e-10
1,0.56999999999999995,10,2.8499999999999998e-06,6.2186762375195626e-14,1.0588482045532541e-09,1.7149944220327524e-10,9.2605790825395811e-10
1,0.80000000000000004,10,4.0000000000000007e-06,4.8367383446162175e-14,2.0857570565757161e-09,4.7414686042849097e-10,9.2606808677439623e-10
1,1.1299999999999999,10,5.6500000000000001e-06,4.0184761697027197e-14,4.1614124376439374e-09,1.3362261373190287e-09,9.2607174130865141e-10
1,1.6000000000000001,10,8.0000000000000013e-06,7.7450872684368082e-14,8.3430280250834279e-09,3.7932728343307935e-09,9.2609200056904119e-10
1,2.2599999999999998,10,1.13e-05,8.183447665113193e-14,1.6645635045132601e-08,1.0690497811861014e-08,9.2613140541745338e-10
1,0.40000000000000002,11,2.0000000000000003e-06,1.2873752111739428e-14,8.3712665610998878e-10,1.1018974225053879e-10,1.7217147226646682e-09
1,0.56999999999999995,11,2.8499999999999998e-06,5.6602611201743159e-14,1.699894663670503e-09,3.1885181534710629e-10,1.7217271459888136e-09
1,0.80000000000000004,11,4.0000000000000007e-06,2.9446260071349908e-14,3.3485314669355286e-09,8.8153168854300173e-10,1.7217415791855498e-09
1,1.1299999999999999,11,5.6500000000000001e-06,5.3386475071387233e-14,6.6809098150471976e-09,2.4843367234590414e-09,1.7217699693457277e-09
1,1.6000000000000001,11,8.0000000000000013e-06,9.059290040349722e-14,1.3394526017440092e-08,7.0526033169173213e-09,1.7218269816692675e-09
1,2.2599999999999998,11,1.13e-05,3.2964388247345776e-14,2.6725228356940233e-08,1.987668088310956e-08,1.7219421139476316e-09
1,0.40000000000000002,12,2.0000000000000003e-06,4.2966119616946326e-14,8.3727914451981674e-10,3.1658220607283915e-09,4.9465969698881102e-08
1,0.56999999999999995,12,2.8499999999999998e-06,1.0335614591805375e-14,1.7001965800950981e-09,9.1610545877374587e-09,4.9467607240756728e-08
1,0.80000000000000004,12,4.0000000000000007e-06,2.5043044443030353e-14,3.3490984905233969e-09,2.5329061831288607e-08,4.947082388923555e-08
1,1.1299999999999999,12,5.6500000000000001e-06,8.8039179335913343e-14,6.6819284005046366e-09,7.1390686046432301e-08,4.9477326549595936e-08
1,1.6000000000000001,12,8.0000000000000013e-06,9.5239308547917685e-14,1.3396114272256906e-08,2.0271282697583328e-07,4.9490436273396786e-08
1,2.2599999999999998,12,1.13e-05,7.1620978980217308e-14,2.6726612189561418e-08,5.7157752737214622e-07,4.9516487262443753e-08
1,0.40000000000000002,13,2.0000000000000003e-06,3.78582207081561e-14,8.6986741810512619e-10,2.2223978832540655e-10,3.4724966925844767e-09
1,0.56999999999999995,13,2.8499999999999998e-06,9.8276280404815572e-14,1.766374149746282e-09,6.4308368995772633e-10,3.4725053860444318e-09
1,0.80000000000000004,13,4.0000000000000007e-06,3.0668467256291544e-14,3.4794673717174286e-09,1.7779276483026504e-09,3.4725149380911134e-09
1,1.1299999999999999,13,5.6500000000000001e-06,1.1581291523963604e-14,6.9420731676240139e-09,5.0105065818860599e-09,3.4725323996695965e-09
1,1.6000000000000001,13,8.0000000000000013e-06,7.4055482769724334e-14,1.3917822423616244e-08,1.4223635960305029e-08,3.4725673731213439e-09
1,2.2599999999999998,13,1.13e-05,2.3988627997795902e-14,2.7768111532052258e-08,4.0085298272478945e-08,3.4726403090864213e-09
1,0.40000000000000002,14,2.0000000000000003e-06,7.905686222567834e-14,9.3012641244112208e-10,1.5244133756676273e-10,2.3818958994806672e-09
1,0.56999999999999995,14,2.8499999999999998e-06,2.9944645664487365e-14,1.8887358831504068e-09,4.4111034087682562e-10,2.3818953247521543e-09
1,0.80000000000000004,14,4.0000000000000007e-06,2.7589489684372343e-14,3.7204932564861772e-09,1.2195330165549016e-09,2.3819004229587916e-09
1,1.1299999999999999,14,5.6500000000000001e-06,1.2506560291179059e-14,7.4229316245600837e-09,3.4368486233555089e-09,2.3819084961404109e-09
1,1.6000000000000001,14,8.0000000000000013e-06,4.0455685948344762e-14,1.4881769161150585e-08,9.7563661638270137e-09,2.3819253329655789e-09
1,2.2599999999999998,14,1.13e-05,5.5118580671352967e-14,2.9690915428002559e-08,2.7495345657082589e-08,2.3819567211903032e-09
1,0.40000000000000002,15,2.0000000000000003e-06,5.2638203114917469e-14,3.7046419696775277e-10,3.8414279223311536e-10,6.0022311286424264e-09
1,0.56999999999999995,15,2.8499999999999998e-06,5.2854675425611329e-14,7.5228303959322091e-10,1.1115801905621671e-09,6.0022797328309776e-09
1,0.80000000000000004,15,4.0000000000000007e-06,2.5326208372913295e-14,1.4819087944616758e-09,3.0732112737728688e-09,6.0023657690876332e-09
1,1.1299999999999999,15,5.6500000000000001e-06,8.8779790516888538e-14,2.956769991870887e-09,8.6610731961877056e-09,6.0025581841168905e-09
1,1.6000000000000001,15,8.0000000000000013e-06,9.4880903000036531e-14,5.9284274517708224e-09,2.4588059932200185e-08,6.0029443193848094e-09
1,2.2599999999999998,15,1.13e-05,9.980369661037044e-14,1.1830239892009029e-08,6.9301905329982576e-08,6.0037120918872421e-09
1,0.40000000000000002,16,2.0000000000000003e-06,8.5392906067547329e-14,1.1773130314168258e-09,2.6415543346585343e-10,4.1274286479039587e-09
1,0.56999999999999995,16,2.8499999999999998e-06,1.4569175064365119e-14,2.3906777129762159e-09,7.6437105059741532e-10,4.1274294957013251e-09
1,0.80000000000000004,16,4.0000000000000007e-06,1.0848837208554343e-14,4.709229382593418e-09,2.1132468459157082e-09,4.1274352459291167e-09
1,1.1299999999999999,16,5.6500000000000001e-06,8.2699149501951423e-14,9.3955839397307305e-09,5.9554821670873926e-09,4.1274478823418405e-09
1,1.6000000000000001,16,8.0000000000000013e-06,1.1886475962188465e-14,1.8836535612874497e-08,1.6906126150071993e-08,4.1274722046074195e-09
1,2.2599999999999998,16,1.13e-05,8.8178921070194328e-14,3.7580820962191761e-08,4.7644704285927524e-08,4.127521254629362e-09
1,0.40000000000000002,17,2.0000000000000003e-06,5.7085946442810772e-14,1.0205403276824106e-09,8.3311874288316582e-10,1.3017480357549463e-08
1,0.56999999999999995,17,2.8499999999999998e-06,4.6244565267099428e-14,2.0723402670708572e-09,2.410774094322875e-09,1.301763076532523e-08
1,0.80000000000000004,17,4.0000000000000007e-06,2.1438908919083939e-14,4.0821990552868946e-09,6.665174929918949e-09,1.3017919784997943e-08
1,1.1299999999999999,17,5.6500000000000001e-06,2.5006179044307448e-14,8.1447213141489657e-09,1.8784386792853559e-08,1.3018522315074165e-08
1,1.6000000000000001,17,8.0000000000000013e-06,3.3114246364051485e-14,1.6329373795261579e-08,5.3328825139881239e-08,1.3019732700166316e-08
1,2.2599999999999998,17,1.13e-05,9.4108901023698522e-14,3.2581188539703592e-08,1.5031681541719401e-07,1.3022136664744093e-08
1,0.40000000000000002,18,2.0000000000000003e-06,1.3877627535213223e-14,5.1220408454617165e-10,3.0354843170036657e-11,4.7429442453182269e-10
1,0.56999999999999995,18,2.8499999999999998e-06,8.7889158941066131e-14,1.0400938227037729e-09,8.7835995888521715e-11,4.7429436257591664e-10
1,0.80000000000000004,18,4.0000000000000007e-06,1.9756601328369084e-14,2.0488150947956981e-09,2.4284106395977545e-10,4.7429895304643628e-10
1,1.1299999999999999,18,5.6500000000000001e-06,8.9440862388292236e-14,4.0877017120117295e-09,6.8437340841376193e-10,4.7430510175969748e-10
1,1.6000000000000001,18,8.0000000000000013e-06,9.8564586234073439e-14,8.1952331834054796e-09,1.9428024255473135e-09,4.7431699842463695e-10
1,2.2599999999999998,18,1.13e-05,5.9460421282534383e-14,1.6350701474558731e-08,5.4753984774411881e-09,4.7434072541570795e-10
1,0.40000000000000002,19,2.0000000000000003e-06,9.5373891735073492e-14,6.4695841223050809e-10,1.4645518002450772e-10,2.2883621878829327e-09
1,0.56999999999999995,19,2.8499999999999998e-06,7.9470130396442531e-14,1.3137280409876368e-09,4.237914586596283e-10,2.2883773072396277e-09
1,0.80000000000000004,19,4.0000000000000007e-06,2.5184821913889953e-14,2.5878232634030644e-09,1.171659304730944e-09,2.2883970795526242e-09
1,1.1299999999999999,19,5.6500000000000001e-06,8.7759939960479048e-14,5.1630846691780743e-09,3.3019892581726539e-09,2.2884441912157659e-09
1,1.6000000000000001,19,8.0000000000000013e-06,1.8184757030007177e-14,1.0351130441538375e-08,9.373858696001445e-09,2.2885397207034774e-09
1,2.2599999999999998,19,1.13e-05,8.3037326129016693e-14,2.0651692875455518e-08,2.6419202483471052e-08,2.2887290710521146e-09
1,0.40000000000000002,20,2.0000000000000003e-06,7.3919606485230486e-14,8.2734762814420213e-10,3.6522965381784708e-10,5.7067133409038595e-09
1,0.56999999999999995,20,2.8499999999999998e-06,6.6969063515435142e-14,1.680032501866293e-09,1.0568585984007621e-09,5.7067956045896021e-09
1,0.80000000000000004,20,4.0000000000000007e-06,3.6821586949963562e-14,3.3093901776057702e-09,2.9219435064050686e-09,5.7069209109473986e-09
1,1.1299999999999999,20,5.6500000000000001e-06,1.3276455083572531e-14,6.6027497580619216e-09,8.2348955188564626e-09,5.7071956756833407e-09
1,1.6000000000000001,20,8.0000000000000013e-06,2.3413785809870715e-14,1.3237555440230223e-08,2.3378944671699803e-08,5.7077501639892085e-09
1,2.2599999999999998,20,1.13e-05,2.1619862400213781e-14,2.6410977909001491e-08,6.5898264068904599e-08,5.7088503258465977e-09
1,0.40000000000000002,21,2.0000000000000003e-06,3.4252886503021994e-14,4.8825743013711227e-10,3.7361865443388209e-10,5.8377914755294064e-09
1,0.56999999999999995,21,2.8499999999999998e-06,9.1507850324744224e-14,9.914704429050463e-10,1.081129541988616e-09,5.8378531693347813e-09
1,0.80000000000000004,21,4.0000000000000007e-06,1.594834705018879e-14,1.9530431672682033e-09,2.9890194847714121e-09,5.8379286811941633e-09
1,1.1299999999999999,21,5.6500000000000001e-06,4.3787668522146666e-14,3.8966665630663605e-09,8.4237937924379515e-09,5.8381116548429687e-09
1,1.6000000000000001,21,8.0000000000000013e-06,6.7551884115614042e-14,7.8124172525521638e-09,2.3914400500654877e-08,5.8384766847301934e-09
1,2.2599999999999998,21,1.13e-05,2.0171086082916357e-14,1.5587629895538806e-08,6.7402956317136028e-08,5.8392037266984452e-09
1,0.40000000000000002,22,2.0000000000000003e-06,2.7834935732750391e-14,8.3459726349646514e-10,1.1486683701898399e-09,1.7947943284216246e-08
1,0.56999999999999995,22,2.8499999999999998e-06,6.3447114631471037e-14,1.6947413542574232e-09,3.3238675518440516e-09,1.7948127368982911e-08
1,0.80000000000000004,22,4.0000000000000007e-06,1.784843725261077e-14,3.3383569842658095e-09,9.1897004017337792e-09,1.7948633597136284e-08
1,1.1299999999999999,22,5.6500000000000001e-06,6.253423422823048e-14,6.6604601184509592e-09,2.589936707818308e-08,1.7949560556424394e-08
1,1.6000000000000001,22,8.0000000000000013e-06,1.5722439608013856e-14,1.3352922464290918e-08,7.3529047368291429e-08,1.795142758014927e-08
1,2.2599999999999998,22,1.13e-05,1.897342151922459e-14,2.6639827994488099e-08,2.0725930944004357e-07,1.7955137255123169e-08
1,0.40000000000000002,23,2.0000000000000003e-06,3.9086884691988679e-15,4.3545092055816922e-10,1.6363832229856838e-10,2.5568487859151304e-09
