lambda2,trial,detector,c3_y_m,c5_y_m
0.75,62,DET_16W,7.504854071584314e-10,-6.2395377264713936e-15
0.75,62,DET_17W,4.2397025742810696e-11,-4.9912797854990501e-15
0.75,62,DET_18W,-8.8941612367095125e-10,3.6454495292325884e-15
0.75,62,DET_19W,-2.0098380369951623e-09,1.1563127741815917e-14
0.75,62,DET_20W,-2.1486901344886862e-10,6.0783518736267432e-16
0.75,62,DET_21W,1.0490455215190915e-09,-7.3400592288518498e-15
0.75,62,DET_22W,1.4680506597249597e-09,-9.6842708723329494e-15
0.75,62,DET_23W,3.1322102536626449e-09,-2.1803140611327726e-14
0.75,62,DET_24W,3.9376822946703931e-10,-7.7623232431538687e-15
0.75,62,DET_25W,-1.1102635422270226e-09,-3.2208862927214767e-15
0.75,62,DET_26W,-7.3371186777657222e-10,3.4879276946441317e-15
0.75,62,DET_27W,-9.7789830389776581e-10,1.1000863841098348e-14
0.75,62,DET_28W,5.0867537850636973e-10,5.5117700481809649e-15
0.75,62,DET_29W,1.7384655707643629e-09,6.1019359890732658e-15
0.75,62,DET_30W,1.8158668172247753e-09,-7.8686253686338478e-16
0.75,62,DET_31W,3.4673598904666093e-09,-1.1836898977433239e-14
0.75,62,DET_32W,1.2771887222466946e-09,-9.8750057248504228e-15
0.75,62,DET_33W,1.4530203151014453e-10,-1.2258249699780032e-14
0.75,62,DET_34W,4.4004764470550318e-10,-1.2529915518561746e-14
0.75,62,DET_35W,1.4946363860807798e-09,-2.3450999631469252e-14
0.75,62,DET_36W,1.6806425790160995e-09,-1.8529211219963767e-14
0.75,62,DET_37W,3.0756040202358169e-09,-2.9168295004652596e-14
0.75,62,DET_38W,1.4409502555736521e-09,-1.0226092851343671e-14
0.75,62,DET_39W,1.1184678002304977e-09,-4.0894968890025253e-15
0.75,62,DET_40W,3.7234912399922441e-10,7.4234447504111808e-15
0.75,62,DET_41W,-3.0806264857530871e-10,2.2352462681522608e-14
0.75,62,DET_42W,-1.096316168666622e-09,2.1208606931369319e-14
0.75,62,DET_43W,-2.5840973754461963e-09,3.5983907131983193e-14
0.75,62,DET_44W,-3.0474372759530588e-09,3.2338700877337346e-14
0.75,62,DET_45W,-1.4588120336051463e-09,1.203387881791843e-14
0.75,62,DET_46W,-8.9037037406132641e-10,-4.884675576513949e-15
0.75,62,DET_47W,1.2583831345227691e-09,-3.2828177686479732e-14
0.75,62,DET_48W,8.6132183032443075e-10,-1.2307871040033651e-14
0.75,62,DET_49W,1.330026471489471e-09,-1.0599332427875221e-14
0.75,62,DET_49E,7.9143599066827625e-10,-9.2993771159490231e-16
0.75,62,DET_48E,-3.5600478697793813e-10,9.6281103416129919e-15
0.75,62,DET_47E,-2.907698268762392e-09,4.2105209621428795e-14
0.75,62,DET_46E,-2.3547585485044941e-09,2.2478971747538116e-14
0.75,62,DET_45E,-6.8844294288606265e-10,-7.483783905490489e-16
0.75,62,DET_44E,-2.9348615379772335e-10,-1.4996902877691984e-14
0.75,62,DET_43E,1.062603556131938e-09,-2.8903420117134685e-14
0.75,62,DET_42E,1.3484191632442207e-09,-2.36869920126105e-14
0.75,62,DET_41E,2.9202355419668426e-09,-3.8269985652554071e-14
0.75,62,DET_40E,1.5676217869627089e-09,-1.6818820354903724e-14
0.75,62,DET_39E,1.4529800559896199e-09,-7.151803012731084e-15
0.75,62,DET_38E,3.3530197396953362e-11,4.7965413077157619e-15
0.75,62,DET_37E,-1.7089219755429245e-09,2.6053649388732188e-14
0.75,62,DET_36E,-1.5928791630517472e-09,2.0052483940869332e-14
0.75,62,DET_35E,-3.3343084859569636e-09,3.4458483063200987e-14
0.75,62,DET_33E,-2.995500833440554e-09,2.60471185037309e-14
0.75,62,DET_32E,-1.5396047670947505e-09,1.3196087603936852e-14
0.75,62,DET_31E,-1.2406080648093033e-09,9.5490969041924323e-15
0.75,62,DET_30E,3.3229176580368667e-10,-3.2121427739709409e-15
0.75,62,DET_29E,2.7770666122492979e-09,-2.3372904506445918e-14
0.75,62,DET_28E,1.9299273181356522e-09,-1.541994215933936e-14
0.75,62,DET_27E,2.9885958501640635e-09,-2.3528263816543769e-14
0.75,62,DET_26E,-2.2298968802925304e-11,1.9417265146643022e-15
0.75,62,DET_25E,-3.639428651238146e-09,3.434538227394828e-14
0.75,62,DET_24E,-1.7739435883989347e-09,1.5731714455514433e-14
0.75,62,DET_23E,-1.0455902350807519e-09,5.1880536973141097e-15
0.75,62,DET_22E,4.3313643863583842e-10,-5.1615746195069918e-15
0.75,62,DET_21E,2.7016204087683893e-09,-2.2907076638679459e-14
0.75,62,DET_20E,1.4525116395885983e-09,-1.1464177788868768e-14
0.75,62,DET_19E,1.2947071033998307e-09,-8.3762905172014278e-15
0.75,62,DET_18E,-2.365501060499211e-10,3.3423252205921656e-15
0.75,62,DET_17E,-2.7340917392542842e-09,2.3853244628523993e-14
0.75,62,DET_16E,-1.6877495466175058e-09,1.2835413673092123e-14
0.75,62,DET_15E,-2.3391879621833156e-09,1.4879999941558466e-14
0.75,62,DET_14E,-2.7016808716744436e-10,-9.8873880939109462e-16
0.75,62,DET_13E,1.4189778848906277e-09,-1.7566556491905324e-14
0.75,62,DET_12E,1.5456592643924695e-09,-1.454685610444241e-14
0.75,62,DET_11E,3.3702011922651976e-09,-2.654503353781818e-14
0.75,62,DET_10E,2.1463599675766206e-09,-1.4904726388995876e-14
0.75,62,DET_09E,2.8479005571475939e-09,-1.6151394125836628e-14
0.75,62,DET_08E,1.1817793716358219e-09,-2.4914860545925712e-15
0.75,62,DET_07E,2.2550356079767713e-10,9.799068812035476e-15
0.75,62,DET_06E,-5.4872152978486577e-10,1.1140105731857239e-14
0.75,62,DET_05E,-1.6910774909950347e-09,2.2294996640065644e-14
0.75,62,DET_04E,-1.1443043402721368e-09,1.0532929126000896e-14
0.75,62,DET_03E,-1.8312487080525359e-09,1.1116459285689457e-14
0.75,62,DET_02E,-1.9427209948498205e-09,5.2378711611430782e-15
0.75,62,DET_01E,-2.1616277961099907e-09,2.3037465497217461e-15
0.75,62,DET_00E,-1.198060983637648e-09,5.0492233326601806e-16
0.75,63,DET_00W,3.5967192796471219e-09,2.5153433333069949e-13
0.75,63,DET_01W,5.9725752178976021e-09,4.2203027629112324e-13
0.75,63,DET_02W,4.0141139479492302e-09,2.9755810184016294e-13
0.75,63,DET_03W,1.1135834426539526e-09,1.1987485026991104e-13
0.75,63,DET_04W,-1.3239271472024556e-09,-4.638252801144244e-14
0.75,63,DET_05W,-4.3020247768100989e-09,-2.1196982760854802e-13
0.75,63,DET_06W,-3.183261185164179e-09,-1.799565587339062e-13
0.75,63,DET_07W,-5.0446821136262118e-09,-3.0942128802796948e-13
0.75,63,DET_08W,-1.115265933760584e-09,-9.1916322779932925e-14
0.75,63,DET_09W,2.3045260765512136e-09,8.2378790751586876e-14
0.75,63,DET_10W,3.8785841034578177e-09,1.8434431918232793e-13
0.75,63,DET_11W,8.9522586076022707e-09,4.4847780535864854e-13
0.75,63,DET_12W,6.1451343249387737e-09,3.2386834728411176e-13
0.75,63,DET_13W,9.7693199343005735e-09,5.2706180781812544e-13
0.75,63,DET_14W,4.0069064074768283e-09,2.1854673891429101e-13
0.75,63,DET_15W,2.9466783536941211e-09,1.6695127461346128e-13
0.75,63,DET_16W,-1.7463285861812401e-09,-7.1004399970948743e-14
0.75,63,DET_17W,-7.1127376159906723e-09,-3.3217917859586992e-13
0.75,63,DET_18W,-3.9683760577156391e-09,-1.9537713993062298e-13
0.75,63,DET_19W,-4.0867496302339147e-09,-2.1252534971146156e-13
0.75,63,DET_20W,2.0354343782416249e-09,9.2435521299725922e-14
0.75,63,DET_21W,8.671370489022593e-09,4.1480491895024594e-13
0.75,63,DET_22W,4.4381924240846844e-09,2.3131630714221335e-13
0.75,63,DET_23W,4.6872893119044753e-09,2.7725575888316549e-13
0.75,63,DET_24W,-2.6488314840841379e-09,-1.3288141807916695e-13
0.75,63,DET_25W,-9.5135819150894411e-09,-5.0407512546874243e-13
0.75,63,DET_26W,-2.3589894090027341e-09,-1.2907562032860949e-13
0.75,63,DET_27W,1.6459979494565358e-09,8.0305925533806898e-14
0.75,63,DET_28W,4.0262459926834988e-09,1.9180224942339234e-13
0.75,63,DET_29W,9.6779609615849017e-09,4.595209948503024e-13
0.75,63,DET_30W,5.0349198891316005e-09,2.3985431551095485e-13
0.75,63,DET_31W,5.525584116357839e-09,2.7082559623264291e-13
0.75,63,DET_32W,1.0598087729227997e-09,3.3891664134330843e-14
0.75,63,DET_33W,-2.3639075930706936e-09,-1.5006172512898755e-13
0.75,63,DET_34W,-2.8068184937169168e-09,-1.6941762266442711e-13
0.75,63,DET_35W,-7.6981004442362934e-09,-4.3255495071389866e-13
0.75,63,DET_36W,-6.3445339065131186e-09,-3.4431380306667569e-13
0.75,63,DET_37W,-1.0085596647150983e-08,-5.3918180661109187e-13
0.75,63,DET_38W,-3.8239450581751293e-09,-1.9791909918102638e-13
0.75,63,DET_39W,-1.5456927187490436e-09,-6.702938857066159e-14
0.75,63,DET_40W,2.5493378987579986e-09,1.5020171644618894e-13
0.75,63,DET_41W,7.9222140071671148e-09,4.4814310659841669e-13
0.75,63,DET_42W,5.8524921766662033e-09,3.106982338101639e-13
0.75,63,DET_43W,8.7119114259202326e-09,4.3909108057520648e-13
0.75,63,DET_44W,6.5651224130973964e-09,3.0478828931597368e-13
0.75,63,DET_45W,1.8417138598177443e-09,7.1490044907129468e-14
0.75,63,DET_46W,-3.4995383640552557e-09,-2.2046581933734731e-13
0.75,63,DET_47W,-1.0010655867089751e-08,-5.41814040081943e-13
0.75,63,DET_48W,-3.0301495322704297e-09,-1.5199002443629876e-13
0.75,63,DET_49W,-1.5124981022542096e-09,-5.3455198433774417e-14
0.75,63,DET_49E,1.1069000575687342e-09,8.2998281795229121e-14
0.75,63,DET_48E,2.9239632603025239e-09,1.5818924731067556e-13
0.75,63,DET_47E,1.0309810579288673e-08,5.1683566685034011e-13
0.75,63,DET_46E,4.1131990057233089e-09,1.7473776410782201e-13
0.75,63,DET_45E,-1.4342805662046894e-09,-1.0058033149547322e-13
0.75,63,DET_44E,-5.9139716810388632e-09,-3.4805732435945828e-13
0.75,63,DET_43E,-8.528979528849813e-09,-4.6047733415998933e-13
0.75,63,DET_42E,-6.0789125721362611e-09,-3.1082243938487484e-13
0.75,63,DET_41E,-8.7512958026825666e-09,-4.1733494815446507e-13
0.75,63,DET_40E,-2.7578638851015729e-09,-1.2580180832583563e-13
0.75,63,DET_39E,1.6798514383324806e-09,9.9851493628913905e-14
0.75,63,DET_38E,3.9207481033183078e-09,2.091114204295539e-13
0.75,63,DET_37E,1.0553969919385962e-08,5.4500497218128144e-13
0.75,63,DET_36E,6.6568080875324953e-09,3.3853416922556949e-13
0.75,63,DET_35E,8.1768393351936906e-09,4.0221197433305023e-13
0.75,63,DET_33E,2.8386399269930069e-09,1.1933215134569014e-13
0.75,63,DET_32E,-7.2719440792363154e-10,-4.5162345730862041e-14
0.75,63,DET_31E,-5.0093747930785e-09,-2.6393507668614923e-13
0.75,63,DET_30E,-4.8930254832102157e-09,-2.3541647209666669e-13
0.75,63,DET_29E,-1.020882803631174e-08,-4.609731638144519e-13
0.75,63,DET_28E,-4.3633403524754555e-09,-1.8801764506883404e-13
0.75,63,DET_27E,-2.2195603851892375e-09,-7.3864276860306548e-14
0.75,63,DET_26E,2.220325380469018e-09,1.2585230398844669e-13
0.75,63,DET_25E,9.7459690320525358e-09,4.8984309201525163e-13
0.75,63,DET_24E,3.0362458705468335e-09,1.4281484539658239e-13
0.75,63,DET_23E,-3.5801834117640822e-09,-2.2538773076999974e-13
0.75,63,DET_22E,-4.4101625405649976e-09,-2.2487106545695083e-13
0.75,63,DET_21E,-9.8613754636582238e-09,-4.5062238942207529e-13
0.75,63,DET_20E,-2.9445981740607432e-09,-1.2037130493191253e-13
0.75,63,DET_19E,2.71559211507912e-09,1.6855135216908185e-13
0.75,63,DET_18E,3.503188269319405e-09,1.8162645699389647e-13
0.75,63,DET_17E,7.7201108078330856e-09,3.5681649202820198e-13
0.75,63,DET_16E,2.490001090722436e-09,9.5994679570690933e-14
0.75,63,DET_15E,-1.1951337760680527e-09,-1.1395400176384451e-13
0.75,63,DET_14E,-3.4329843825970691e-09,-1.9644199880933875e-13
0.75,63,DET_13E,-9.6644479252309362e-09,-5.0887363074086014e-13
0.75,63,DET_12E,-6.0463941067280934e-09,-3.1130654567564298e-13
0.75,63,DET_11E,-8.5874720590764297e-09,-4.2977462594932838e-13
0.75,63,DET_10E,-3.6841317837465134e-09,-1.7746651096957976e-13
0.75,63,DET_09E,-1.976150313289225e-09,-7.4879419404774239e-14
0.75,63,DET_08E,1.2825822982438098e-09,1.0079028472561014e-13
0.75,63,DET_07E,5.0259956073932469e-09,3.1504482242650813e-13
0.75,63,DET_06E,3.087292802027579e-09,1.7711245440641073e-13
0.75,63,DET_05E,4.2456936859888413e-09,2.2120812760734438e-13
0.75,63,DET_04E,8.8969188397713014e-10,2.7093262113190907e-14
0.75,63,DET_03E,-1.0843349696883241e-09,-1.1162521115611079e-13
0.75,63,DET_02E,-4.0025625364958727e-09,-2.9449929388225964e-13
0.75,63,DET_01E,-5.9848209685465039e-09,-4.2176392598494235e-13
0.75,63,DET_00E,-3.5991767448263482e-09,-2.5195738642027346e-13
0.75,64,DET_00W,-2.0574857533047635e-09,-6.7869573727992309e-14
0.75,64,DET_01W,-3.5474123765210162e-09,-1.178823846302753e-13
0.75,64,DET_02W,-2.7745805191517556e-09,-9.4007708142732268e-14
0.75,64,DET_03W,-1.7988394740804982e-09,-6.5050229380565068e-14
0.75,64,DET_04W,-5.1088744189991222e-10,-2.2979599320670708e-14
0.75,64,DET_05W,2.6758976405747884e-11,-1.0808644993191254e-14
0.75,64,DET_06W,6.5380637724566624e-10,1.6058183223043673e-14
0.75,64,DET_07W,1.6945609737401567e-09,5.0489432292004175e-14
0.75,64,DET_08W,4.2073121429625354e-10,7.2246225342943897e-16
0.75,64,DET_09W,-9.130798506690861e-10,-6.1394031739744435e-14
0.75,64,DET_10W,-1.6385396109183722e-09,-7.8209681788131495e-14
0.75,64,DET_11W,-3.8635233801672721e-09,-1.6823046277732769e-13
0.75,64,DET_12W,-2.6460020597014439e-09,-1.1338287092997879e-13
0.75,64,DET_13W,-4.2190342072082476e-09,-1.7497356840339335e-13
0.75,64,DET_14W,-1.7107987286048714e-09,-6.5142044133608865e-14
0.75,64,DET_15W,-1.2058755375415238e-09,-3.1430178279459584e-14
0.75,64,DET_16W,9.0319210100661667e-10,3.4275584511709185e-14
0.75,64,DET_17W,3.3639601612383902e-09,1.192667922382334e-13
0.75,64,DET_18W,1.8420062958639147e-09,6.0524131410026635e-14
0.75,64,DET_19W,1.8604843144929017e-09,5.5272449275813908e-14
0.75,64,DET_20W,-1.0641331541804688e-09,-4.2495370897923294e-14
0.75,64,DET_21W,-4.2987526900043576e-09,-1.5533235988852558e-13
0.75,64,DET_22W,-2.0969197182834578e-09,-7.8155579973721282e-14
0.75,64,DET_23W,-2.0998521570913584e-09,-8.0878343926999089e-14
0.75,64,DET_24W,1.2700091278643531e-09,4.7616519863511367e-14
0.75,64,DET_25W,4.4648039269477255e-09,1.6991146814966925e-13
0.75,64,DET_26W,1.1783404012739895e-09,3.6231349866776726e-14
0.75,64,DET_27W,-6.124195188010026e-10,-4.5441783765193217e-14
0.75,64,DET_28W,-1.8983468579188668e-09,-7.1359964697916178e-14
0.75,64,DET_29W,-4.6899651090947365e-09,-1.5734891253639679e-13
0.75,64,DET_30W,-2.4688710668548211e-09,-7.3564257662729192e-14
0.75,64,DET_31W,-2.9299718468632576e-09,-7.1405846084880587e-14
0.75,64,DET_32W,-5.2741134630987487e-10,-8.9915851903627197e-16
0.75,64,DET_33W,1.2655395651625437e-09,6.192631756538813e-14
0.75,64,DET_34W,1.4948846420972648e-09,6.3478571829682207e-14
0.75,64,DET_35W,4.0657236504768963e-09,1.4001813149396714e-13
0.75,64,DET_36W,3.4064837599429264e-09,1.0119395761550096e-13
0.75,64,DET_37W,5.4110342896439781e-09,1.5154143201471204e-13
0.75,64,DET_38W,2.0573250637189841e-09,5.0258855512058363e-14
0.75,64,DET_39W,8.5660856795129287e-10,4.2986947336300866e-15
0.75,64,DET_40W,-1.3314206771451727e-09,-5.3853665321721694e-14
0.75,64,DET_41W,-4.2456189154040358e-09,-1.4330556724388893e-13
0.75,64,DET_42W,-2.8884198273220207e-09,-9.5808072494405273e-14
0.75,64,DET_43W,-4.0655693078844662e-09,-1.308319166256557e-13
0.75,64,DET_44W,-2.7899201128126474e-09,-8.523832058109588e-14
0.75,64,DET_45W,-6.437862800746766e-10,-1.6413919377784731e-14
0.75,64,DET_46W,2.0682243444927757e-09,7.6582227946501438e-14
0.75,64,DET_47W,5.0379574527348401e-09,1.7166230008685509e-13
0.75,64,DET_48W,1.4126409837242095e-09,4.5832441356685107e-14
0.75,64,DET_49W,4.947905962989132e-10,1.1401882476061458e-14
0.75,64,DET_49E,-7.748570855685326e-10,-3.0844116534407618e-14
0.75,64,DET_48E,-1.4739138270134301e-09,-5.0212380810054981e-14
0.75,64,DET_47E,-4.8110846432767402e-09,-1.5601556550881492e-13
0.75,64,DET_46E,-1.6343628470001545e-09,-4.6553461779335987e-14
0.75,64,DET_45E,9.3060021849432844e-10,3.603888777643997e-14
0.75,64,DET_44E,3.226328824904854e-09,1.151716889996326e-13
0.75,64,DET_43E,4.2934324093942725e-09,1.4704262885744735e-13
0.75,64,DET_42E,2.9057312456442559e-09,9.7018470586714816e-14
0.75,64,DET_41E,3.9635296577076778e-09,1.2672574708098761e-13
0.75,64,DET_40E,1.1415380550369618e-09,3.4274377339485347e-14
0.75,64,DET_39E,-1.1321848004143949e-09,-4.250071742001275e-14
0.75,64,DET_38E,-2.1224317730961618e-09,-7.0480154846577646e-14
0.75,64,DET_37E,-5.3055209499616693e-09,-1.7465455353236168e-13
0.75,64,DET_36E,-3.2528426598197817e-09,-1.0590399364839584e-13
0.75,64,DET_35E,-3.6842281676531684e-09,-1.1788989428412066e-13
0.75,64,DET_33E,-8.2402200908432903e-10,-2.5684385786466993e-14
0.75,64,DET_32E,6.9221199339086821e-10,2.2872660907889516e-14
0.75,64,DET_31E,3.0047706209010867e-09,9.437606345819353e-14
0.75,64,DET_30E,2.3337372640909645e-09,7.6649653027822733e-14
0.75,64,DET_29E,4.2157705183708881e-09,1.4239552273750613e-13
0.75,64,DET_28E,1.5897467347120781e-09,5.4234629937325215e-14
0.75,64,DET_27E,2.0205350712627305e-10,1.0186687323100984e-14
0.75,64,DET_26E,-1.2097061383677778e-09,-4.0354155938552976e-14
0.75,64,DET_25E,-4.079901513707454e-09,-1.407671037839845e-13
0.75,64,DET_24E,-1.0387918668891132e-09,-3.6350029799109665e-14
0.75,64,DET_23E,2.3956864072160769e-09,8.0937763107502278e-14
0.75,64,DET_22E,2.0954788032573826e-09,7.4225120905622579e-14
0.75,64,DET_21E,3.9330636661111779e-09,1.4107989128072429e-13
0.75,64,DET_20E,8.8740939915614938e-10,3.428341307717125e-14
0.75,64,DET_19E,-1.9902874647076226e-09,-6.3682947200163943e-14
0.75,64,DET_18E,-1.7331066341075327e-09,-5.9309464124441215e-14
0.75,64,DET_17E,-2.8386693089495337e-09,-1.0406974795447903e-13
0.75,64,DET_16E,-5.6148752463938041e-10,-2.2906258286949242e-14
0.75,64,DET_15E,1.6499194987574466e-09,5.0831418084147799e-14
0.75,64,DET_14E,1.9210097231052949e-09,6.7728140995477699e-14
0.75,64,DET_13E,4.4542066057764961e-09,1.6425856341872728e-13
0.75,64,DET_12E,2.3999061120888127e-09,9.4111131631076841e-14
0.75,64,DET_11E,2.7019539485788274e-09,1.1834808948650416e-13
0.75,64,DET_10E,7.3850332989392642e-10,4.1555977843785643e-14
0.75,64,DET_09E,-6.176203757366399e-10,-5.2467519000226231e-16
0.75,64,DET_08E,-1.4023634370607356e-09,-4.2819140514105282e-14
0.75,64,DET_07E,-3.0554557311025978e-09,-1.1062707966970593e-13
0.75,64,DET_06E,-1.9072161224425544e-09,-7.2663932322055584e-14
0.75,64,DET_05E,-2.6616630156760592e-09,-1.0625128827448876e-13
0.75,64,DET_04E,-5.9500868748306202e-10,-2.775661093821591e-14
0.75,64,DET_03E,5.7435106763923035e-10,1.1462934239211475e-14
0.75,64,DET_02E,2.345275619138189e-09,7.5678271856525823e-14
0.75,64,DET_01E,3.5367960573623525e-09,1.1809334669695149e-13
0.75,64,DET_00E,2.1491017755503349e-09,7.2348502106647716e-14
0.75,65,DET_00W,-4.3985093313200833e-10,3.243949286651079e-16
0.75,65,DET_01W,-7.3275188897814824e-10,5.146365678440567e-16
0.75,65,DET_02W,-5.1448878223035055e-10,3.036428979546633e-16
0.75,65,DET_03W,-2.0157501225497192e-10,-4.1811239986987542e-17
0.75,65,DET_04W,8.76087205448749e-11,-2.7439971907831063e-16
0.75,65,DET_05W,3.8203493162700136e-10,-6.8643570713448283e-16
0.75,65,DET_06W,3.1830417156038357e-10,-4.2470108918512663e-16
0.75,65,DET_07W,5.4168478848659394e-10,-5.8819000504276296e-16
0.75,65,DET_08W,3.4130002162364774e-10,-3.156221402353423e-16
0.75,65,DET_09W,3.5753373714781458e-10,-2.8890464531495239e-16
0.75,65,DET_10W,1.2707825698019994e-10,-4.4969827563280783e-17
0.75,65,DET_11W,4.9570692145323557e-11,1.4285813582219216e-16
0.75,65,DET_12W,-4.6167466880565995e-11,2.9720674145736086e-16
0.75,65,DET_13W,-1.9464444780997789e-10,6.7707413257201582e-16
0.75,65,DET_14W,-1.6207470249399927e-10,3.1120587816061301e-16
0.75,65,DET_15W,-3.2783848144716528e-10,3.2026989272071179e-16
0.75,65,DET_16W,-1.6657886068833506e-10,7.2909900529948255e-17
0.75,65,DET_17W,-1.8137387422959537e-10,-7.8573504370321831e-17
0.75,65,DET_18W,4.4904039229236835e-11,-1.4476362047877689e-16
0.75,65,DET_19W,2.2461708183612873e-10,-2.788968521702153e-16
0.75,65,DET_20W,9.5070648645816275e-11,5.7903657596249495e-17
0.75,65,DET_21W,6.4332149441989425e-11,3.7090740976590732e-16
0.75,65,DET_22W,-5.4212792761835963e-11,2.6175488569786602e-16
0.75,65,DET_23W,-2.3063119363872097e-10,3.7806677747227986e-16
0.75,65,DET_24W,-1.4870286319905651e-10,2.0601001984493715e-16
0.75,65,DET_25W,-1.8858180617994123e-10,2.045755113253628e-16
0.75,65,DET_26W,-2.4074873202805253e-11,-1.9959258707159346e-17
0.75,65,DET_27W,7.3728403868628244e-11,-2.5055039782673798e-16
0.75,65,DET_28W,1.1663543422798595e-10,2.6308309214695167e-17
0.75,65,DET_29W,2.9110418184225072e-10,2.0064628782328251e-16
0.75,65,DET_30W,7.2048151937965104e-11,2.9535867924408062e-16
0.75,65,DET_31W,-5.7092046684081196e-11,5.7158663179603907e-16
0.75,65,DET_32W,5.2344441927149915e-11,6.9387079341379106e-16
0.75,65,DET_33W,9.247064215699353e-11,8.8280749462720534e-16
0.75,65,DET_34W,4.3377234821117497e-11,9.4414007208075078e-16
0.75,65,DET_35W,-1.0319554622777459e-10,2.0154858585566369e-15
0.75,65,DET_36W,-1.5760951781482118e-10,1.4933377226574956e-15
0.75,65,DET_37W,-3.1009147218689048e-10,2.2652557501633116e-15
0.75,65,DET_38W,-1.6216917044553128e-10,7.6726057257529782e-16
0.75,65,DET_39W,-1.6263989943373845e-10,5.8039212936937134e-17
0.75,65,DET_40W,-1.2818391444683484e-11,-5.6579830181284718e-16
0.75,65,DET_41W,1.0934189724191578e-10,-1.604266849242835e-15
0.75,65,DET_42W,1.9316394854118497e-10,-1.3797534060195459e-15
0.75,65,DET_43W,4.2981801502180879e-10,-2.2453018636516439e-15
0.75,65,DET_44W,4.8659270338676426e-10,-1.892876588783438e-15
0.75,65,DET_45W,2.4608508810777247e-10,-5.8190393513038178e-16
0.75,65,DET_46W,1.8176026940845483e-10,7.7270360554878337e-16
0.75,65,DET_47W,-1.5623872130782038e-10,2.5410505720677039e-15
0.75,65,DET_48W,-1.3406091599465767e-10,8.0050630900006313e-16
0.75,65,DET_49W,-2.2918633060109362e-10,4.5390921458551794e-16
0.75,65,DET_49E,-1.5082202983280984e-10,-2.1667035083669757e-16
0.75,65,DET_48E,4.3014344976248319e-11,-7.2133256145743587e-16
0.75,65,DET_47E,4.489862656969897e-10,-2.6562991840857855e-15
0.75,65,DET_46E,4.0309661931358492e-10,-1.1394703173474498e-15
0.75,65,DET_45E,1.4279284257062435e-10,3.0027877707302854e-16
0.75,65,DET_44E,1.1547344691972385e-10,1.4116637815957207e-15
0.75,65,DET_43E,-1.4023395945862265e-10,2.096432386922598e-15
0.75,65,DET_42E,-2.2313625842535208e-10,1.5177040604001148e-15
0.75,65,DET_41E,-5.4663853756978596e-10,2.2239271935630433e-15
0.75,65,DET_40E,-2.1891380774769603e-10,6.7454353033528607e-16
0.75,65,DET_39E,-9.5436484884193889e-11,-4.2375541722132314e-16
0.75,65,DET_38E,1.4693313182607884e-10,-1.082297913133551e-15
0.75,65,DET_37E,5.6986341818811957e-10,-2.9044754514256403e-15
0.75,65,DET_36E,4.146052702765165e-10,-1.8415664879234955e-15
0.75,65,DET_35E,6.296316309998603e-10,-2.0983316313187001e-15
0.75,65,DET_33E,4.0010718818920348e-10,-7.215986707342576e-16
0.75,65,DET_32E,1.9401526237461297e-10,-1.7401959070365766e-16
0.75,65,DET_31E,1.2801081419752796e-10,4.3866874898915123e-16
0.75,65,DET_30E,-1.4728321551229511e-10,4.8869381158689938e-16
0.75,65,DET_29E,-5.3541786094014141e-10,1.2469951887055767e-15
0.75,65,DET_28E,-3.4225284682629975e-10,5.2990582784453986e-16
0.75,65,DET_27E,-4.7793428212313209e-10,3.1254358135173569e-16
0.75,65,DET_26E,3.0823376060173829e-11,-2.203430904124461e-16
0.75,65,DET_25E,7.1308104104690229e-10,-1.0462331236010123e-15
0.75,65,DET_24E,2.6291649145249895e-10,-7.4169450738675251e-16
0.75,65,DET_23E,-8.5626314368077793e-11,-1.0865975226463834e-15
0.75,65,DET_22E,-2.3749969651316635e-10,-8.7067980369800018e-17
0.75,65,DET_21E,-6.4743382026669437e-10,1.1772080131975345e-15
0.75,65,DET_20E,-3.0701425552803254e-10,6.0816068740194664e-16
0.75,65,DET_19E,-1.6889140139700663e-10,5.1688877327894968e-16
0.75,65,DET_18E,8.9133192966597214e-11,-1.4545942423340497e-16
0.75,65,DET_17E,5.4289702959331382e-10,-1.278026460120845e-15
0.75,65,DET_16E,3.2424186452282462e-10,-7.7395680272895016e-16
0.75,65,DET_15E,4.2061434136910448e-10,-1.0047992546564385e-15
0.75,65,DET_14E,1.128169641186466e-10,-2.1099876588748718e-16
0.75,65,DET_13E,-4.8851270824195441e-11,3.0205707214180223e-16
0.75,65,DET_12E,-1.8960657487754713e-10,5.1103559199301282e-16
0.75,65,DET_11E,-5.4839521354331041e-10,1.3181564402061179e-15
0.75,65,DET_10E,-4.1972783260564623e-10,8.8712099009758666e-16
0.75,65,DET_09E,-6.7963601025289398e-10,1.2280170428159099e-15
0.75,65,DET_08E,-3.9133104652249114e-10,4.7590809767624595e-16
0.75,65,DET_07E,-3.5498912199303114e-10,7.99228834462266e-17
0.75,65,DET_06E,-1.0712133695328604e-10,-1.0183970481921237e-16
0.75,65,DET_05E,3.2458052537972542e-12,-3.4329262027227024e-16
0.75,65,DET_04E,1.2952603668309015e-10,-2.4783274392019696e-16
0.75,65,DET_03E,3.6770883971248145e-10,-4.1517746168653574e-16
0.75,65,DET_02E,5.7310980320791967e-10,-4.6199032481852716e-16
0.75,65,DET_01E,7.3587431748256129e-10,-4.8381078015497195e-16
