girder,parameter,step,observation_index,dx,dpx,dy,dpy,dz,dpz
GIRDER_6CD,x_pitch,1e-06,138,-6.346284452478338,-4.335418835399104,0.0,0.0,0.23087112007764943,0.0
GIRDER_6CD,x_pitch,1e-06,140,-7.46373865731296,-4.335418835399104,0.0,0.0,0.23087112007799512,0.0
GIRDER_6CD,x_pitch,1e-06,142,-8.237019279942528,2.1544202111446373,0.0,0.0,0.2308711200789874,0.0
GIRDER_6CD,x_pitch,1e-06,144,-8.185313194874936,2.1544202111446373,0.0,0.0,0.23087112007898994,0.0
GIRDER_6CD,x_pitch,1e-06,146,-8.012959577982965,2.1544202111446373,0.0,0.0,0.23087112007899846,0.0
GIRDER_6CD,x_pitch,1e-06,148,-7.795147694635735,2.1544202111446373,0.0,0.0,0.2308711200788568,0.0
GIRDER_6CD,x_pitch,1e-06,149,-7.795147694635735,2.1544202111446373,0.0,0.0,0.2308711200788568,0.0
GIRDER_6CD,x_pitch,1e-06,1177,9.654092226456699,1.764073028480328,-9.224804226804059e-16,-6.243770721640075e-16,0.22542668351592593,0.0023925688785733936
GIRDER_6CD,y_pitch,1e-06,129,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,130,0.0,0.0,0.19887832678881928,1.0850634769121392,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,132,0.0,0.0,0.39635987958694474,1.0850634769121394,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,133,0.0,0.0,0.39635987958694474,1.0850634769121394,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,134,0.0,0.0,0.6046920671541985,1.0850634769121397,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,136,0.0,0.0,0.8857235076746082,1.08506347691214,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,138,0.0,0.0,1.802559481905176,-0.6396817680417266,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,140,0.0,0.0,1.6376815061923873,-0.6396817680417267,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,142,0.0,0.0,1.2982847515129934,-0.8961927919320628,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,144,0.0,0.0,1.2767761245066154,-0.8961927919320628,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,146,0.0,0.0,1.2050807011520217,-0.8961927919320628,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,148,0.0,0.0,1.1144756098876536,-0.8961927919320628,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,149,0.0,0.0,1.1144756098876536,-0.8961927919320628,0.0,0.0
GIRDER_6CD,y_pitch,1e-06,1177,-5.70289333567028e-16,-6.068145274900726e-17,0.2852637785635726,1.0105488575661061,1.2924697071141057e-19,-5.0487097934144756e-23
GIRDER_6CD,tilt,1e-06,129,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_6CD,tilt,1e-06,130,0.0,0.0,-0.00039032610032023826,-0.003254511112235093,0.0,0.0
GIRDER_6CD,tilt,1e-06,132,0.0,0.0,-0.0009826471227469982,-0.0032545111122350865,0.0,0.0
GIRDER_6CD,tilt,1e-06,133,0.0,0.0,-0.0009826471227469982,-0.0032545111122350865,0.0,0.0
GIRDER_6CD,tilt,1e-06,134,0.0,0.0,-0.0016075132562961066,-0.0032545111122350796,0.0,0.0
GIRDER_6CD,tilt,1e-06,136,0.0,0.0,-0.0024504316343649645,-0.003254511112235073,0.0,0.0
GIRDER_6CD,tilt,1e-06,138,0.0,0.0,-0.021978281703369927,-0.009376490756451835,0.0,0.0
GIRDER_6CD,tilt,1e-06,140,0.0,0.0,-0.024395072195845333,-0.009376490756451842,0.0,0.0
GIRDER_6CD,tilt,1e-06,142,0.0,0.0,-0.03477775259221854,-0.0384244588698687,0.0,0.0
GIRDER_6CD,tilt,1e-06,144,0.0,0.0,-0.03569993960509539,-0.0384244588698687,0.0,0.0
GIRDER_6CD,tilt,1e-06,146,0.0,0.0,-0.03877389631468489,-0.0384244588698687,0.0,0.0
GIRDER_6CD,tilt,1e-06,148,0.0,0.0,-0.04265860910642855,-0.0384244588698687,0.0,0.0
GIRDER_6CD,tilt,1e-06,149,0.0,0.0,-0.04265860910642855,-0.0384244588698687,0.0,0.0
GIRDER_6CD,tilt,1e-06,1177,-4.1387057277892076e-17,-3.1730636180630637e-18,0.0942141101313417,0.04961899479562303,2.0194839173657902e-22,1.9721522630525295e-25
GIRDER_1AB,x_offset,1e-05,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,x_offset,1e-05,1004,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,x_offset,1e-05,1006,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,x_offset,1e-05,1008,0.12754730508855255,0.6238093767382207,0.0,0.0,7.707629243099708e-13,0.0
GIRDER_1AB,x_offset,1e-05,1010,0.13690444573980792,0.6238093767382207,0.0,0.0,7.707629243099708e-13,0.0
GIRDER_1AB,x_offset,1e-05,1012,0.27882107895051444,0.6238093767382207,0.0,0.0,7.707629243099708e-13,0.0
GIRDER_1AB,x_offset,1e-05,1014,1.487925313493031,0.5481785761349336,0.0,0.0,-0.0692689269735232,0.0
GIRDER_1AB,x_offset,1e-05,1016,1.706785610018192,0.5481785761349336,0.0,0.0,-0.0692689269735232,0.0
GIRDER_1AB,x_offset,1e-05,1018,1.7654407176655107,0.5481785761349336,0.0,0.0,-0.0692689269735232,0.0
GIRDER_1AB,x_offset,1e-05,1020,1.930442469084605,0.5481785761349336,0.0,0.0,-0.06926892697352319,0.0
GIRDER_1AB,x_offset,1e-05,1022,2.0692197240278465,0.02488031694382078,0.0,0.0,-0.0692689269729959,0.0
GIRDER_1AB,x_offset,1e-05,1023,2.0692197240278465,0.02488031694382078,0.0,0.0,-0.0692689269729959,0.0
GIRDER_1AB,x_offset,1e-05,1177,2.1404734265064014,-0.03353777669372015,0.0,0.0,-0.07477062234892913,0.0
GIRDER_1AB,y_offset,1e-05,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1004,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1006,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1008,0.0,0.0,-0.13332096325487575,-0.6810363371718345,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1010,0.0,0.0,-0.14353650831269016,-0.6810363371718345,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1012,0.0,0.0,-0.29847227502287554,-0.6810363371718345,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1014,0.0,0.0,-0.051645371812460115,0.8883526692944264,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1016,0.0,0.0,0.3030294314173347,0.8883526692944264,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1018,0.0,0.0,0.398083167035589,0.8883526692944264,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1020,0.0,0.0,0.6654773205037623,0.8883526692944264,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1022,0.0,0.0,1.0250705770141784,0.8246675653427992,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1023,0.0,0.0,1.0250705770141784,0.8246675653427992,0.0,0.0
GIRDER_1AB,y_offset,1e-05,1177,0.0,0.0,0.7115225837876262,1.300730744738456,0.0,0.0
GIRDER_1AB,z_offset,1e-05,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,z_offset,1e-05,1004,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,z_offset,1e-05,1006,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,z_offset,1e-05,1008,-0.005056627317731611,-0.02473099320508281,0.0,0.0,3.066259269060567e-14,0.0
GIRDER_1AB,z_offset,1e-05,1010,-0.005427592215807865,-0.02473099320508281,0.0,0.0,3.066259269060567e-14,0.0
GIRDER_1AB,z_offset,1e-05,1012,-0.011053893169964378,-0.02473099320508281,0.0,0.0,3.066259269060567e-14,0.0
GIRDER_1AB,z_offset,1e-05,1014,0.01579911805306424,-0.02173260157068776,0.0,0.0,-5.217147335669856e-05,0.0
GIRDER_1AB,z_offset,1e-05,1016,0.007122376875966942,-0.02173260157068776,0.0,0.0,-5.217147335669856e-05,0.0
GIRDER_1AB,z_offset,1e-05,1018,0.004796988507903297,-0.02173260157068776,0.0,0.0,-5.21714733566986e-05,0.0
GIRDER_1AB,z_offset,1e-05,1020,-0.0017445245648738741,-0.02173260157068776,0.0,0.0,-5.217147335669856e-05,0.0
GIRDER_1AB,z_offset,1e-05,1022,-0.007246364512878009,-0.0009863829763508262,0.0,0.0,-5.217147338024607e-05,0.0
GIRDER_1AB,z_offset,1e-05,1023,-0.007246364512878009,-0.0009863829763508262,0.0,0.0,-5.217147338024607e-05,0.0
GIRDER_1AB,z_offset,1e-05,1177,-0.010530879665868879,-0.0007043156694405659,0.0,0.0,0.0001662738729726053,0.0
GIRDER_1AB,x_pitch,1e-06,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,x_pitch,1e-06,1004,-2.1175823681357508e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_1AB,x_pitch,1e-06,1006,-2.1175823681357508e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_1AB,x_pitch,1e-06,1008,-0.24299386079560373,-1.1447595013540313,0.0,0.0,2.069275020362654e-14,0.0
GIRDER_1AB,x_pitch,1e-06,1010,-0.26016525331592544,-1.1447595013540313,0.0,0.0,2.0211103806827553e-14,0.0
GIRDER_1AB,x_pitch,1e-06,1012,-0.5205980398741383,-1.1447595013540315,0.0,0.0,1.559467065233972e-13,0.0
GIRDER_1AB,x_pitch,1e-06,1014,-5.252038672827583,-3.555584389170866,0.0,0.0,0.18580443980449998,0.0
GIRDER_1AB,x_pitch,1e-06,1016,-6.671605740213025,-3.5555843891708663,0.0,0.0,0.18580443980469877,0.0
GIRDER_1AB,x_pitch,1e-06,1018,-7.052053269856713,-3.5555843891708663,0.0,0.0,0.18580443980466887,0.0
GIRDER_1AB,x_pitch,1e-06,1020,-8.122284171003905,-3.5555843891708663,0.0,0.0,0.18580443980488728,0.0
GIRDER_1AB,x_pitch,1e-06,1022,-8.651357979281515,1.8879114817432956,0.0,0.0,0.18580443980551112,0.0
GIRDER_1AB,x_pitch,1e-06,1023,-8.651357979281515,1.8879114817432956,0.0,0.0,0.18580443980551112,0.0
GIRDER_1AB,x_pitch,1e-06,1177,-2.226466743597446,1.9605115841577967,0.0,0.0,-0.23239367360705224,0.0
GIRDER_1AB,y_pitch,1e-06,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1004,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1006,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1008,0.0,0.0,0.25437832832962315,1.2561625996203447,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1010,0.0,0.0,0.2732207673239432,1.2561625996203447,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1012,0.0,0.0,0.5589977587377969,1.2561625996203445,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1014,0.0,0.0,1.7762108663714398,-0.5126157439878778,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1016,0.0,0.0,1.5715490305842525,-0.5126157439878776,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1018,0.0,0.0,1.5166991459775423,-0.5126157439878776,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1020,0.0,0.0,1.3624018070371708,-0.5126157439878775,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1022,0.0,0.0,1.0751396081934652,-0.9537076399037109,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1023,0.0,0.0,1.0751396081934652,-0.9537076399037109,0.0,0.0
GIRDER_1AB,y_pitch,1e-06,1177,0.0,0.0,1.854169737811466,0.769512064904303,0.0,0.0
GIRDER_1AB,tilt,1e-06,1003,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1AB,tilt,1e-06,1004,0.0,0.0,1.8611563782443123e-18,6.6174449004242214e-18,0.0,0.0
GIRDER_1AB,tilt,1e-06,1006,0.0,0.0,2.6016484626017826e-18,6.6174449004242214e-18,0.0,0.0
GIRDER_1AB,tilt,1e-06,1008,0.0,0.0,-0.0019027973473061456,-0.011435187464095307,0.0,0.0
GIRDER_1AB,tilt,1e-06,1010,0.0,0.0,-0.0020743251592675754,-0.011435187464095307,0.0,0.0
GIRDER_1AB,tilt,1e-06,1012,0.0,0.0,-0.0046758303073492205,-0.011435187464095295,0.0,0.0
GIRDER_1AB,tilt,1e-06,1014,0.0,0.0,-0.03387927993580494,-0.007534071373303758,0.0,0.0
GIRDER_1AB,tilt,1e-06,1016,0.0,0.0,-0.03688725793159639,-0.007534071373303768,0.0,0.0
GIRDER_1AB,tilt,1e-06,1018,0.0,0.0,-0.03769340356853989,-0.007534071373303768,0.0,0.0
GIRDER_1AB,tilt,1e-06,1020,0.0,0.0,-0.039961159051904276,-0.007534071373303781,0.0,0.0
GIRDER_1AB,tilt,1e-06,1022,0.0,0.0,-0.04778794526636389,-0.03271727914967671,0.0,0.0
GIRDER_1AB,tilt,1e-06,1023,0.0,0.0,-0.04778794526636389,-0.03271727914967671,0.0,0.0
GIRDER_1AB,tilt,1e-06,1177,0.0,0.0,-0.036660018436222665,-0.05876576208545203,0.0,0.0
GIRDER_1CD,x_offset,1e-05,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,x_offset,1e-05,1026,0.09024296365744534,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_1CD,x_offset,1e-05,1028,0.17959355559984305,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_1CD,x_offset,1e-05,1029,0.17959355559984305,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_1CD,x_offset,1e-05,1030,0.27385352072589636,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_1CD,x_offset,1e-05,1032,0.40346097277421483,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_1CD,x_offset,1e-05,1034,1.4823515469769912,0.4910471051857805,0.0,0.0,-0.07478945623817315,0.0
GIRDER_1CD,x_offset,1e-05,1036,1.6094099854453439,0.4910471051857805,0.0,0.0,-0.07478945623817315,0.0
GIRDER_1CD,x_offset,1e-05,1038,1.7559811016100164,0.04996332069835418,0.0,0.0,-0.07478945623769807,0.0
GIRDER_1CD,x_offset,1e-05,1040,1.757180221306777,0.04996332069835418,0.0,0.0,-0.07478945623769807,0.0
GIRDER_1CD,x_offset,1e-05,1042,1.761177286962646,0.04996332069835418,0.0,0.0,-0.07478945623769807,0.0
GIRDER_1CD,x_offset,1e-05,1044,1.7662285786852503,0.04996332069835418,0.0,0.0,-0.07478945623769807,0.0
GIRDER_1CD,x_offset,1e-05,1045,1.7662285786852503,0.04996332069835418,0.0,0.0,-0.07478945623769807,0.0
GIRDER_1CD,x_offset,1e-05,1177,-1.638375793226298,0.0950957166064968,0.0,0.0,-0.07479678105184442,0.0
GIRDER_1CD,y_offset,1e-05,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1026,0.0,0.0,-0.09310063968774887,-0.5222047304344795,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1028,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1029,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1030,0.0,0.0,-0.28840520887290716,-0.5222047304344795,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1032,0.0,0.0,-0.4262672577094894,-0.5222047304344795,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1034,0.0,0.0,0.18511228780323966,1.0147399906206862,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1036,0.0,0.0,0.44767626038986025,1.0147399906206862,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1038,0.0,0.0,0.8849704981034382,0.8358874915928065,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1040,0.0,0.0,0.9050317979023665,0.8358874915928065,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1042,0.0,0.0,0.9719027972321271,0.8358874915928065,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1044,0.0,0.0,1.0564110226351122,0.8358874915928065,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1045,0.0,0.0,1.0564110226351122,0.8358874915928065,0.0,0.0
GIRDER_1CD,y_offset,1e-05,1177,0.0,0.0,-2.143885928394985,-1.1150798181520387,0.0,0.0
GIRDER_1CD,z_offset,1e-05,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,z_offset,1e-05,1026,-0.0031573420975197913,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_1CD,z_offset,1e-05,1028,-0.006283462671812057,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_1CD,z_offset,1e-05,1029,-0.006283462671812057,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_1CD,z_offset,1e-05,1030,-0.009581348112823934,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_1CD,z_offset,1e-05,1032,-0.014115940594215094,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_1CD,z_offset,1e-05,1034,0.02291188200345685,-0.017180327798280496,0.0,0.0,-0.0001811920328470659,0.0
GIRDER_1CD,z_offset,1e-05,1036,0.018466472185651707,-0.017180327798280496,0.0,0.0,-0.0001811920328470659,0.0
GIRDER_1CD,z_offset,1e-05,1038,0.013338369820574606,-0.0017480730839314169,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_1CD,z_offset,1e-05,1040,0.01329641606656025,-0.0017480730839314169,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_1CD,z_offset,1e-05,1042,0.013156570219845735,-0.0017480730839314169,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_1CD,z_offset,1e-05,1044,0.012979840031060272,-0.0017480730839314169,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_1CD,z_offset,1e-05,1045,0.012979840031060272,-0.0017480730839314169,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_1CD,z_offset,1e-05,1177,0.009044146412437027,0.0017553683203233392,0.0,0.0,-0.00018175272693693527,0.0
GIRDER_1CD,x_pitch,1e-06,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,x_pitch,1e-06,1026,-0.19267249423469437,-1.0175142288163326,0.0,0.0,-7.444625512977249e-15,0.0
GIRDER_1CD,x_pitch,1e-06,1028,-0.37786008387935566,-1.0175142288163326,0.0,0.0,1.0722245972157366e-13,0.0
GIRDER_1CD,x_pitch,1e-06,1029,-0.37786008387935566,-1.0175142288163326,0.0,0.0,1.0722245972157366e-13,0.0
GIRDER_1CD,x_pitch,1e-06,1030,-0.5732228158122001,-1.0175142288163326,0.0,0.0,2.1945432523276845e-13,0.0
GIRDER_1CD,x_pitch,1e-06,1032,-0.8418465722198512,-1.0175142288163326,0.0,0.0,3.3070680889870046e-13,0.0
GIRDER_1CD,x_pitch,1e-06,1034,-6.347025496586359,-4.335663822191618,0.0,0.0,0.23090848851202972,0.0
GIRDER_1CD,x_pitch,1e-06,1036,-7.468878510588981,-4.335663822191618,0.0,0.0,0.23090848851237505,0.0
GIRDER_1CD,x_pitch,1e-06,1038,-8.296682498169455,1.8836903062857722,0.0,0.0,0.2309084885134134,0.0
GIRDER_1CD,x_pitch,1e-06,1040,-8.251473930818516,1.8836903062857722,0.0,0.0,0.23090848851341564,0.0
GIRDER_1CD,x_pitch,1e-06,1042,-8.100778706315387,1.8836903062857722,0.0,0.0,0.23090848851342316,0.0
GIRDER_1CD,x_pitch,1e-06,1044,-7.910337616349557,1.8836903062857722,0.0,0.0,0.23090848851330462,0.0
GIRDER_1CD,x_pitch,1e-06,1045,-7.910337616349557,1.8836903062857722,0.0,0.0,0.23090848851330462,0.0
GIRDER_1CD,x_pitch,1e-06,1177,-13.669035475820136,-1.4785299401874723,0.0,0.0,0.2314462921797508,0.0
GIRDER_1CD,y_pitch,1e-06,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1026,0.0,0.0,0.1989248436327274,1.0853244009101273,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1028,0.0,0.0,0.3964538845984795,1.0853244009101273,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1029,0.0,0.0,0.3964538845984795,1.0853244009101273,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1030,0.0,0.0,0.604836169573354,1.0853244009101273,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1032,0.0,0.0,0.8913618114137967,1.0853244009101273,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1034,0.0,0.0,1.8024671930275091,-0.6401886529468953,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1036,0.0,0.0,1.636818379077466,-0.6401886529468955,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1038,0.0,0.0,1.2986238770250076,-0.8861246673576676,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1040,0.0,0.0,1.2773568850084152,-0.8861246673576676,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1042,0.0,0.0,1.2064669116197737,-0.8861246673576676,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1044,0.0,0.0,1.1168797077498782,-0.8861246673576676,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1045,0.0,0.0,1.1168797077498782,-0.8861246673576676,0.0,0.0
GIRDER_1CD,y_pitch,1e-06,1177,0.0,0.0,0.12614205745202026,0.9377160015847823,0.0,0.0
GIRDER_1CD,tilt,1e-06,1025,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_1CD,tilt,1e-06,1026,0.0,0.0,-0.00039042457157850203,-0.00325533215854568,0.0,0.0
GIRDER_1CD,tilt,1e-06,1028,0.0,0.0,-0.0009828950244337895,-0.0032553321585456867,0.0,0.0
GIRDER_1CD,tilt,1e-06,1029,0.0,0.0,-0.0009828950244337895,-0.0032553321585456867,0.0,0.0
GIRDER_1CD,tilt,1e-06,1030,0.0,0.0,-0.0016079187988745787,-0.003255332158545693,0.0,0.0
GIRDER_1CD,tilt,1e-06,1032,0.0,0.0,-0.0024673264887306217,-0.0032553321585456997,0.0,0.0
GIRDER_1CD,tilt,1e-06,1034,0.0,0.0,-0.02195869017611224,-0.009361934201917716,0.0,0.0
GIRDER_1CD,tilt,1e-06,1036,0.0,0.0,-0.02438109065085841,-0.00936193420191772,0.0,0.0
GIRDER_1CD,tilt,1e-06,1038,0.0,0.0,-0.034487576924751816,-0.03706480334064811,0.0,0.0
GIRDER_1CD,tilt,1e-06,1040,0.0,0.0,-0.03537713220492737,-0.03706480334064811,0.0,0.0
GIRDER_1CD,tilt,1e-06,1042,0.0,0.0,-0.03834231647217922,-0.03706480334064811,0.0,0.0
GIRDER_1CD,tilt,1e-06,1044,0.0,0.0,-0.04208956808991868,-0.03706480334064811,0.0,0.0
GIRDER_1CD,tilt,1e-06,1045,0.0,0.0,-0.04208956808991868,-0.03706480334064811,0.0,0.0
GIRDER_1CD,tilt,1e-06,1177,0.0,0.0,0.09050189503208897,0.048925346787883725,0.0,0.0
GIRDER_2AB,x_offset,1e-05,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,x_offset,1e-05,1064,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,x_offset,1e-05,1066,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,x_offset,1e-05,1068,0.12055454534989261,0.5903490712964546,0.0,0.0,6.902974412987725e-13,0.0
GIRDER_2AB,x_offset,1e-05,1070,0.12940978141949375,0.5903490712964546,0.0,0.0,6.902973686781308e-13,0.0
GIRDER_2AB,x_offset,1e-05,1072,0.2637141951417777,0.5903490712964546,0.0,0.0,6.902974412987725e-13,0.0
GIRDER_2AB,x_offset,1e-05,1074,1.3291449138615532,0.4386457437515881,0.0,0.0,-0.06372416823109131,0.0
GIRDER_2AB,x_offset,1e-05,1076,1.5038355813123037,0.4386457437515881,0.0,0.0,-0.06372416823109131,0.0
GIRDER_2AB,x_offset,1e-05,1078,1.5512093216379312,0.4386457437515881,0.0,0.0,-0.06372416823109131,0.0
GIRDER_2AB,x_offset,1e-05,1080,1.6867508564584757,0.4386457437515881,0.0,0.0,-0.06372416823109132,0.0
GIRDER_2AB,x_offset,1e-05,1082,1.7998124762786267,0.04995464905349537,0.0,0.0,-0.06372416823075738,0.0
GIRDER_2AB,x_offset,1e-05,1083,1.7998124762786267,0.04995464905349537,0.0,0.0,-0.06372416823075738,0.0
GIRDER_2AB,x_offset,1e-05,1177,0.7835504280039186,-0.159873855151379,0.0,0.0,-0.0747558319482337,0.0
GIRDER_2AB,y_offset,1e-05,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1064,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1066,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1068,0.0,0.0,-0.12570527217045943,-0.641374892326891,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1070,0.0,0.0,-0.13532589555556065,-0.641374892326891,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1072,0.0,0.0,-0.2812386835629295,-0.641374892326891,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1074,0.0,0.0,0.00861363464858956,0.8752601714871457,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1076,0.0,0.0,0.3571859979566971,0.8752601714871457,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1078,0.0,0.0,0.4517140964809296,0.8752601714871457,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1080,0.0,0.0,0.7221694894808172,0.8752601714871457,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1082,0.0,0.0,1.0736281730947383,0.8358874915959005,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1083,0.0,0.0,1.0736281730947383,0.8358874915959005,0.0,0.0
GIRDER_2AB,y_offset,1e-05,1177,0.0,0.0,3.395544838805138,-0.4844387523373433,0.0,0.0
GIRDER_2AB,z_offset,1e-05,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,z_offset,1e-05,1064,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,z_offset,1e-05,1066,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,z_offset,1e-05,1068,-0.004779398568003884,-0.02340445561623286,0.0,0.0,2.7443867491039328e-14,0.0
GIRDER_2AB,z_offset,1e-05,1070,-0.005130465402247387,-0.02340445561623286,0.0,0.0,2.7443870369513885e-14,0.0
GIRDER_2AB,z_offset,1e-05,1072,-0.01045497905494051,-0.02340445561623286,0.0,0.0,2.7443867491039328e-14,0.0
GIRDER_2AB,z_offset,1e-05,1074,0.02209398493012437,-0.017390160058975958,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_2AB,z_offset,1e-05,1076,0.015168353686637088,-0.017390160058975958,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_2AB,z_offset,1e-05,1078,0.013290216400267655,-0.017390160058975958,0.0,0.0,-0.0002719941039413513,0.0
