target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_09AW,exit,px,2,0,0,2,-2.2456649449610952e-7
SEX_09AW,exit,px,0,0,3,3,-1.804396742537001e-65
SEX_09AW,exit,px,0,1,2,3,8.172993231807171e-49
SEX_09AW,exit,px,0,2,1,3,9.586893460865452e-9
SEX_09AW,exit,px,0,3,0,3,1.4031902721668445e-23
SEX_09AW,exit,px,1,0,2,3,-1.0955898886521797e-36
SEX_09AW,exit,px,1,1,1,3,3.996886175626218e-23
SEX_09AW,exit,px,1,2,0,3,-1.2766760737986986e-9
SEX_09AW,exit,px,2,0,1,3,-9.211989765752612e-9
SEX_09AW,exit,px,2,1,0,3,-1.037208779427026e-23
SEX_09AW,exit,px,3,0,0,3,-2.0517112562194094e-10
SEX_09AW,exit,y,0,0,0,0,1.4617800935482125e-28
SEX_09AW,exit,y,0,0,1,1,2.547895300868097e-44
SEX_09AW,exit,y,0,1,0,1,0.0010227114291383901
SEX_09AW,exit,y,1,0,0,1,1.3148056666233943e-19
SEX_09AW,exit,y,0,0,2,2,3.8875574813716327e-60
SEX_09AW,exit,y,0,1,1,2,1.8063306315979234e-19
SEX_09AW,exit,y,0,2,0,2,2.0678094006950836e-21
SEX_09AW,exit,y,1,0,1,2,-2.657261518620592e-32
SEX_09AW,exit,y,1,1,0,2,-3.012353096589843e-6
SEX_09AW,exit,y,2,0,0,2,6.624046946716569e-22
SEX_09AW,exit,y,0,0,3,3,6.053685078838801e-76
SEX_09AW,exit,y,0,1,2,3,2.7606114732415506e-35
SEX_09AW,exit,y,0,2,1,3,-1.921859933084097e-22
SEX_09AW,exit,y,0,3,0,3,-6.808527633743145e-9
SEX_09AW,exit,y,1,0,2,3,-8.100813898606992e-48
SEX_09AW,exit,y,1,1,1,3,-1.872770724193321e-7
SEX_09AW,exit,y,1,2,0,3,-7.914676403336214e-23
SEX_09AW,exit,y,2,0,1,3,-1.0392624095272652e-22
SEX_09AW,exit,y,2,1,0,3,1.058734815678224e-8
SEX_09AW,exit,y,3,0,0,3,-1.5608317545173217e-23
SEX_09AW,exit,py,0,0,0,0,2.9252399502737034e-29
SEX_09AW,exit,py,0,0,1,1,4.282958876374777e-45
SEX_09AW,exit,py,0,1,0,1,8.34979012429358e-5
SEX_09AW,exit,py,1,0,0,1,5.158756188355064e-20
SEX_09AW,exit,py,0,0,2,2,6.519516968181065e-61
SEX_09AW,exit,py,0,1,1,2,3.032100207914618e-20
SEX_09AW,exit,py,0,2,0,2,9.075822615605928e-22
SEX_09AW,exit,py,1,0,1,2,-4.479361548140877e-33
SEX_09AW,exit,py,1,1,0,2,-3.281417254471068e-7
SEX_09AW,exit,py,2,0,0,2,2.6300277196248598e-22
SEX_09AW,exit,py,0,0,3,3,1.0169037761642606e-76
