sample_id,Q1,Q2,Qx_fractional,Qy_fractional,slip_tps_constant,xi_1,xi_2,slip_factor,bmad_physics_seconds,xi_1_finite_difference,xi_2_finite_difference
45,10.5300987134648,9.57829876144496,0.5300987134648008,0.5782987614449606,0.0,-1.17048789460839,-0.927028250075068,8.842190332912434,0.7748216090258211,-1.1704878950524744,-0.927028249009254
46,10.5299210892858,9.5784990200784,0.5299210892858,0.5784990200784002,0.0,-1.16429285181852,-0.941063965065325,8.842446079764084,0.6282442121300846,-1.1642928550159581,-0.9410639670193176
47,10.5300433963527,9.57821178677149,0.5300433963526991,0.5782117867714902,0.0,-1.16512090491128,-0.940253919079481,8.84296151569542,0.6801421458367258,-1.1651209100627113,-0.9402539199676595
48,10.5299469056539,9.57887314641637,0.5299469056538992,0.5788731464163703,0.0,-1.16431706551623,-0.954965603039426,8.842227569930309,0.621166842058301,-1.1643170699571215,-0.9549656049934184
49,10.5300931756028,9.57824387612945,0.5300931756028007,0.5782438761294504,0.0,-1.16474836886482,-0.9304723000092,8.842728542390986,0.6658373118843883,-1.1647483700194528,-0.9304723015191029
50,10.530001831342,9.57812839836782,0.5300018313420001,0.57812839836782,0.0,-1.16883103684629,-0.923794294749314,8.842799280532592,0.6923829161096364,-1.1688310349811104,-0.9237942954598565
51,10.5301772207265,9.57844206334653,0.5301772207265003,0.5784420633465306,0.0,-1.17477624534956,-0.933991266638401,8.842465198294859,0.634218730032444,-1.1747762499680903,-0.9339912659278581
52,10.5301438781003,9.57807971637848,0.5301438781003007,0.5780797163784808,0.0,-1.1668792224917,-0.929539268312851,8.842000099161472,0.7632080879993737,-1.1668792249786009,-0.929539269467483
53,10.5300606661746,9.57876543655835,0.5300606661746006,0.5787654365583492,0.0,-1.15961233646544,-0.94855785297554,8.841931001175954,0.7091766679659486,-1.1596123349555398,-0.948557853508447
54,10.5297444314308,9.57868139175052,0.5297444314307995,0.5786813917505196,0.0,-1.16395254599055,-0.952170681234321,8.842554165545124,0.7060388419777155,-1.163952545013558,-0.9521706810566853
55,10.5299875001962,9.5791658089448,0.5299875001961993,0.5791658089448006,0.0,-1.17244228583502,-0.919143513744558,8.842495186910567,0.6859014721121639,-1.1724422849468397,-0.9191435125011082
56,10.5299687205745,9.57867022127536,0.5299687205744998,0.5786702212753596,0.0,-1.17124021992154,-0.950331340643373,8.84233123941572,0.6321584498509765,-1.171240220010361,-0.9503313399328305
57,10.5300655538104,9.57765323564177,0.5300655538104007,0.5776532356417707,0.0,-1.17606902598766,-0.921273570142489,8.841790886064883,0.6751980080734938,-1.1760690299844612,-0.9212735704977603
58,10.5300160641188,9.5787096332763,0.5300160641188008,0.5787096332763007,0.0,-1.16819681537095,-0.945525470275044,8.841889467364064,0.6318699331022799,-1.1681968150156763,-0.9455254734724859
59,10.529696481874,9.57862564497715,0.5296964818739998,0.5786256449771496,0.0,-1.16700103678369,-0.928837929059512,8.843169629413547,0.6830978719517589,-1.1670010399811304,-0.9288379325234074
60,10.5302880077339,9.57831130363089,0.5302880077338994,0.5783113036308904,0.0,-1.16244799874821,-0.938786281157178,8.842334600516859,0.7055844829883426,-1.162447999991656,-0.938786280446635
61,10.5301150669035,9.57855968455695,0.5301150669035,0.5785596845569501,0.0,-1.16758283885687,-0.935339574148486,8.841506424627006,0.7102230568416417,-1.1675828400115051,-0.9353395734379432
62,10.5300367411518,9.57852203953698,0.5300367411518003,0.5785220395369794,0.0,-1.16211334049154,-0.927378280302093,8.842752207962928,0.6867321280296892,-1.1621133400474548,-0.9273782819896325
63,10.5299258299276,9.57852954544335,0.5299258299276008,0.5785295454433506,0.0,-1.17294218791031,-0.920305874974048,8.842158813856157,0.6844840089324862,-1.172942189953119,-0.9203058749740477
64,10.5301018161766,9.57811472125189,0.5301018161766002,0.5781147212518896,0.0,-1.1711113200974,-0.942783440116557,8.84239952242171,0.7109196609817445,-1.1711113199197598,-0.9427834404718282
65,10.5301853739937,9.57831345835112,0.5301853739936995,0.5783134583511202,0.0,-1.166750990933,-0.925347530333909,8.84205929237009,0.6832746900618076,-1.1667509899560002,-0.9253475320214476
