element_order,element_index,element_name,element_type,s_m,k2l_m2,eta_total,magnitude_total
294,294,d122,Drift,126.70454400000006,0,3.5477994231985046e-06,3.881119036482316e-05
295,295,sex_18w,Sextupole,126.86934400000007,0.23297390769040002,-0.069128822494027367,0.17937801232674969
296,296,d123,Drift,127.01924400000006,0,1.7123059715645371e-06,1.8731789794136765e-05
297,297,det_18w,Marker,127.03314400000006,0,4.851145831305442e-17,1.5167627695218539e-16
298,298,d124,Drift,129.84824750000007,0,0.0003457547083494051,0.003791706018624847
299,299,det_19w,Marker,132.66335100000006,0,-5.2397533522609084e-20,3.353268175483708e-18
300,300,d125,Drift,132.69955100000004,0,4.431599966431627e-06,4.8744666045619021e-05
301,301,q19w,Quadrupole,133.03575100000003,0,9.5329060118534803e-06,0.00012337604456180891
302,302,d126,Drift,133.36720100000005,0,9.1056570630109281e-07,9.1875646683205555e-06
303,303,sex_19w,Sextupole,133.53465100000005,-0.44348070160480002,-0.067722191870607337,0.2510249429595024
304,304,d127,Drift,133.93972700000003,0,7.5569520629823081e-06,7.7977282535475324e-05
305,305,b20w,SBend,137.49593400000006,0,2.5863364930219255e-05,0.0010368446722312148
306,306,d128,Drift,140.86163450000006,0,2.2308503910802202e-06,2.2862954346665593e-05
307,307,q20w,Quadrupole,141.24020400000003,0,6.3035699517192216e-06,6.183511485611463e-05
308,308,d129,Drift,141.57337900000005,0,1.558005191036403e-06,1.7095094360563032e-05
309,309,sex_20w,Sextupole,141.74255400000004,0.34895475405280008,0.013311862566890025,0.10710870873207957
310,310,d130,Drift,141.90162900000004,0,1.0836765570292422e-06,1.1890559227481578e-05
311,311,det_20w,Marker,141.92470400000005,0,7.8153333899957998e-17,2.5115897519617069e-16
312,312,d131,Drift,142.16897200000005,0,1.132362477503109e-05,0.00012575513163369981
313,313,b21w,SBend,145.70037100000008,0,0.00010011655313348922,0.0018243604285750298
314,314,d132,Drift,149.06607150000008,0,3.6624118284144913e-06,4.0102444907929986e-05
315,315,q21w,Quadrupole,149.44464100000005,0,7.2756983757555561e-06,0.00012405536529820876
316,316,d133,Drift,149.77656600000006,0,1.5647919367231857e-06,2.1834398270568808e-05
317,317,sex_21w,Sextupole,149.94449100000006,-1.0296646092624,0.1378682259285513,0.54521762280923602
318,318,d134,Drift,150.10481600000006,0,1.2424318220933195e-06,1.7106850291073061e-05
319,319,det_21w,Marker,150.12914100000006,0,6.4437745475697052e-36,1.9796796293551228e-33
320,320,d135,Drift,150.37340900000007,0,1.2400038745698681e-05,0.00017166737849268874
321,321,b22w,SBend,153.90480800000009,0,0.00080716113009060033,0.0025985517353863184
322,322,d136,Drift,157.27050850000009,0,3.9664320213627908e-06,5.5623524692188995e-05
323,323,q22w,Quadrupole,157.64907800000006,0,7.102491477065704e-06,8.3721823947305912e-05
324,324,d137,Drift,157.98212800000007,0,3.8912229503962679e-07,1.6635068313092395e-05
325,325,sex_22w,Sextupole,158.15117800000007,0.73385280778080009,0.13522936889411941,0.45665623401985644
326,326,d138,Drift,158.30997800000009,0,2.6844140168109807e-07,1.1475932149447919e-05
327,327,det_22w,Marker,158.33277800000008,0,3.5534921268648508e-17,3.3282276260574315e-16
328,328,d139,Drift,158.57744650000009,0,2.8850122940929367e-06,0.00012345063809667507
329,329,b23w,SBend,162.1092460000001,0,0.00052096121327325638,0.0018111235249740755
330,330,d140,Drift,165.4749465000001,0,9.1937221038274552e-07,3.9770469264066367e-05
331,331,q23w,Quadrupole,165.85351600000007,0,1.3766994360268115e-06,0.00011573909765837211
332,332,d141,Drift,166.18621600000009,0,1.0238166594235675e-06,1.7833969396673123e-05
333,333,sex_23w,Sextupole,166.35491600000009,-1.0421456713024,0.06910960968227782,0.26649872898166105
334,334,d142,Drift,166.5035160000001,0,4.0179657307994145e-07,7.0806572345314957e-06
335,335,det_23w,Marker,166.5161160000001,0,-1.5323545609656503e-32,4.6405274651020963e-31
336,336,d143,Drift,166.7935160000001,0,8.8205110946835466e-06,0.00015588653162512119
337,337,sk_sex_23w,Sextupole,167.13516600000011,0,2.0429626453948326e-06,3.610565846039181e-05
338,338,d144,Drift,167.70251600000012,0,1.5997112947848983e-05,0.00028271994974981478
339,339,det_i23w1,Marker,168.20561600000011,0,5.518889294317484e-18,2.4320559947424733e-17
340,340,d145,Drift,168.61609150000012,0,1.3037255351455093e-05,0.00023064850869365788
341,341,b24w,SBend,172.31369800000013,0,8.996637683576226e-05,0.0018850666894755343
342,342,d146,Drift,175.67939850000013,0,2.4228111423761088e-06,4.4085191079057866e-05
343,343,q24w,Quadrupole,176.0579680000001,0,1.7279683460014697e-05,0.00018306821087436451
344,344,d147,Drift,176.3897430000001,0,2.6578374423281167e-06,3.2213952702077708e-05
345,345,sex_24w,Sextupole,176.5575180000001,0.68507368068160013,0.027725966054771949,0.24209548992135504
346,346,d148,Drift,176.71779300000011,0,2.0304957958719763e-06,2.4610344668563316e-05
347,347,det_24w,Marker,176.7420680000001,0,5.9028368240122924e-19,4.5049884823663331e-18
348,348,d149,Drift,176.98654400000012,0,2.0422726784086881e-05,0.00024808585905284171
349,349,b25w,SBend,180.51815100000013,0,0.00019875891913837706,0.0032841506094723363
350,350,d150,Drift,183.88385150000013,0,6.6490866577439319e-06,7.9544820520742262e-05
351,351,q25w,Quadrupole,184.2624210000001,0,1.0432903238975312e-05,0.00016462336950771582
352,352,d151,Drift,184.5948710000001,0,2.8866990853730263e-06,3.1264507322527959e-05
353,353,sex_25w,Sextupole,184.7633210000001,-0.46110588329600011,-0.098387429076187527,0.25771890226080785
354,354,d152,Drift,184.92292100000012,0,2.17900429812451e-06,2.287250770088796e-05
355,355,det_25w,Marker,184.9465210000001,0,-2.2681739887080262e-18,5.8767797367541952e-17
356,356,d153,Drift,185.19098900000009,0,2.2535112486855134e-05,0.00023701086066952324
357,357,b26w,SBend,188.72258800000012,0,-4.7418916218552767e-05,0.0037324286849177266
358,358,d154,Drift,192.08828850000012,0,7.3374474877263886e-06,7.623601503800763e-05
359,359,q26w,Quadrupole,192.46685800000009,0,1.5617010309612379e-05,0.0001448205415302485
360,360,d155,Drift,192.80030800000011,0,1.4758786378491262e-06,1.7298560032145417e-05
361,361,sex_26w,Sextupole,192.9697580000001,0.36295188395360006,-0.0096569761120489529,0.19112994691830573
362,362,d156,Drift,193.11765800000009,0,5.2505099524067209e-07,6.1540467677967325e-06
363,363,det_26w,Marker,193.12955800000009,0,3.0957215136752867e-19,4.1339025618489848e-18
364,364,d157,Drift,193.20020800000009,0,3.1367087584722494e-06,3.6509228720708184e-05
365,365,bump_26w,Kicker,193.3856080000001,0,5.0946543529095551e-06,5.9298428813921492e-05
366,366,d158,Drift,193.68262900000011,0,8.0924422096225336e-06,9.4190709528083508e-05
367,367,b27w,SBend,197.15203100000011,0,5.8117828094372594e-06,0.0020865817731542504
368,368,d159,Drift,200.51773150000011,0,3.4330888530465037e-06,4.0877954528472527e-05
369,369,q27w,Quadrupole,200.89630100000008,0,6.6942671428364984e-06,0.00011118217715159177
370,370,d160,Drift,201.22987600000008,0,6.4147084804534055e-07,1.3360682184784034e-05
371,371,sex_27w,Sextupole,201.39945100000008,-0.81048516175680008,0.014383223253234066,0.1329735408308253
372,372,d161,Drift,201.55942600000006,0,4.2997068298743291e-07,9.5002751880482916e-06
373,373,det_27w,Marker,201.58340100000007,0,1.1939270782739643e-18,8.8148627114714449e-18
374,374,d162,Drift,201.82637700000006,0,4.3491014233129636e-06,9.619415300981354e-05
375,375,b28w,SBend,205.35648400000008,0,0.00026851724288369549,0.0013489595813668328
376,376,d163,Drift,208.72218450000008,0,1.3331666531442462e-06,3.1405078903811194e-05
377,377,q28w,Quadrupole,209.10075400000005,0,9.0617973715914841e-06,0.00010732509257257055
378,378,d164,Drift,209.43370400000006,0,1.6828005252967276e-06,2.1088367387616648e-05
379,379,sex_28w,Sextupole,209.60265400000006,0.21971819696992001,0.0038952007158345753,0.051644346890119874
380,380,d165,Drift,209.75200400000006,0,6.8180233726866528e-07,8.5441488505186298e-06
381,381,det_28w,Marker,209.76535400000006,0,5.0073651042420463e-20,1.1243081022618143e-18
382,382,d166,Drift,209.83695400000008,0,3.6431443671638026e-06,4.5841873034895465e-05
383,383,bump_28w,Kicker,210.02330400000008,0,5.8386985493666249e-06,7.3468644284307351e-05
384,384,d167,Drift,210.31844050000007,0,9.1784086786510257e-06,0.00011549238869013239
385,385,b29w,SBend,213.78595800000008,0,0.00044678822435276411,0.0021934851619306163
386,386,d168,Drift,217.15165850000008,0,3.9262222623420313e-06,5.000482101181223e-05
387,387,q29w,Quadrupole,217.53022800000005,0,3.8285944872638187e-06,9.7654390868087636e-05
388,388,d169,Drift,217.86255300000008,0,1.4661603879337799e-06,1.9220939394672638e-05
389,389,sex_29w,Sextupole,218.03087800000006,-0.87083802499200003,0.20303815678528345,0.57297004179749245
390,390,d170,Drift,218.18015300000005,0,6.249643137489354e-07,7.9805798146599345e-06
391,391,det_29w,Marker,218.19342800000004,0,-1.1617613067838927e-18,2.2832922048757073e-17
392,392,d171,Drift,218.67252800000006,0,2.2494113707357462e-05,0.00028776717179050242
393,393,sk_sex_29w,Sextupole,219.21537800000004,0,2.9931115609417463e-06,3.8290872890063102e-05
394,394,d172,Drift,219.53120450000006,0,1.1835185668877836e-05,0.00015140751717773046
395,395,b30w,SBend,223.07041200000006,0,0.00033909151149460331,0.0019823153912822962
396,396,d173,Drift,226.43611250000006,0,3.7593818351182952e-06,4.7497088419534142e-05
397,397,q30w,Quadrupole,226.81468200000003,0,8.2652818311792637e-06,8.7944083875357286e-05
398,398,d174,Drift,227.14688200000006,0,6.5982734765001119e-07,1.6395589851931775e-05
399,399,sex_30w,Sextupole,227.31508200000005,0.013216716393568003,0.00022088128880807994,0.0076743842535598444
400,400,d175,Drift,227.46398200000004,0,2.6434076969790627e-07,6.5684195369431418e-06
401,401,det_30w,Marker,227.47688200000005,0,-4.7348318283867153e-18,1.6485552625311136e-16
402,402,d176,Drift,227.84481100000005,0,7.7781538150776545e-06,0.0001882881369516101
403,403,b31w,SBend,231.49987100000007,0,0.00017134729563006803,0.00157116923577478
404,404,d177,Drift,234.86557150000007,0,1.5903843351649682e-06,3.9762738440433919e-05
405,405,q31w,Quadrupole,235.24414100000004,0,4.6238266496548091e-06,0.0001174276367282236
406,406,d178,Drift,235.57734100000005,0,6.07593162054158e-07,1.2594928561324254e-05
407,407,sex_31w,Sextupole,235.74654100000004,-0.69746176109920011,-0.0033969945957610897,0.14018176036703553
408,408,d179,Drift,235.90614100000005,0,4.1742717855067198e-07,8.8309363179322656e-06
409,409,det_31w,Marker,235.92974100000004,0,3.8732252993717332e-19,6.0797870506144111e-18
410,410,d180,Drift,236.17346650000002,0,4.3493091334203198e-06,9.1353641664731458e-05
411,411,b32w,SBend,239.70432300000004,0,-7.5335066627913672e-05,0.001360439368354291
412,412,d181,Drift,243.07002350000005,0,1.2545257953281938e-06,2.9005180698184711e-05
413,413,q32w,Quadrupole,243.44859300000002,0,6.1214951403790078e-06,7.1097086312580564e-05
414,414,d182,Drift,243.77916800000003,0,9.9945802310873553e-07,9.8337729722562202e-06
415,415,sex_32w,Sextupole,243.94574300000002,0.15971704782816004,-0.0012531675485536831,0.040873135118822637
416,416,d183,Drift,244.094368,0,4.1269525892280347e-07,4.0605522084917848e-06
417,417,det_32w,Marker,244.10699300000002,0,-2.4735530134741455e-18,1.8643939969567606e-17
418,418,d184,Drift,244.476822,0,1.2063228613921113e-05,0.0001189402242582323
419,419,b33w,SBend,248.13378200000002,0,-5.90785744561188e-06,0.0011432816949854679
420,420,d185,Drift,251.49948250000003,0,2.5504109163862762e-06,2.526884202724579e-05
421,421,q33w,Quadrupole,251.878052,0,2.6742036510692902e-06,7.4688962800374299e-05
422,422,d186,Drift,252.21025200000003,0,6.9638088393314583e-07,1.8531425634275078e-05
423,423,sex_33w,Sextupole,252.37845200000001,-0.16336358603872,-0.019291205564850054,0.13098884642543432
424,424,d187,Drift,252.75595200000001,0,5.27262101872036e-06,0.00013800921727870851
425,425,det_33w,Marker,252.99745200000001,0,4.3530237930471516e-19,8.1294398901569243e-18
426,426,d188,Drift,254.30471000000003,0,2.8325713605209365e-05,0.00074806537176755924
427,427,det_34w,Marker,255.61196800000002,0,8.0142522620467991e-20,4.1586318945875195e-18
428,428,d189!s1,Drift,256.19156800000002,0,1.2438661242753822e-05,0.00033222853564960654
429,429,injs34w,Marker,256.77116799999999,0,-1.0508219968665888e-32,3.2266147173017373e-31
430,430,d189!s2,Drift,257.15961800000002,0,8.3364354033071461e-06,0.00022266075685490637
431,431,q34w,Quadrupole,257.84806800000001,0,2.9729483088558635e-06,5.9314523637584087e-05
432,432,d190,Drift,258.16651800000005,0,4.5287142917535048e-07,9.5016542920740906e-06
433,433,sex_34w,Sextupole,258.32096799999999,0.10186211028,-0.0095558778341764614,0.086623967349184594
434,434,d191,Drift,258.58666599999998,0,3.1835511444208603e-06,6.67937972021554e-05
435,435,b35w,SBend,262.00349499999999,0,-0.00016224017441709185,0.0023900449236572258
436,436,d192,Drift,265.36919149999994,0,2.1450504477111476e-06,4.138082954302415e-05
437,437,q35w,Quadrupole,265.74775699999998,0,4.4121607648753131e-06,9.2377631385860329e-05
438,438,d193,Drift,266.07983199999995,0,9.645743165260937e-07,1.0108848083417687e-05
439,439,sex_35w,Sextupole,266.24790699999994,-0.16437443436752003,0.00064685633144499321,0.099515077644264899
440,440,d194,Drift,266.39988199999993,0,4.7865964803186847e-07,4.965330601147759e-06
441,441,det_35w,Marker,266.41585699999996,0,-9.0206196179280811e-20,2.2775101007660257e-18
442,442,d195,Drift,266.74456199999997,0,9.8862780005605939e-06,0.00010201263582931784
443,443,b36w,SBend,270.36039799999998,0,0.00015084179827774911,0.0010766985457836705
444,444,d196,Drift,273.8519445,0,6.0318133263349777e-06,6.3444074736732154e-05
445,445,det_i36w1,Marker,274.05635999999998,0,1.8567162331698176e-17,6.6039717585445184e-17
446,446,d197,Drift,274.43385999999998,0,1.1112179383528908e-05,0.00011684149994299465
447,447,det_i36w2,Marker,274.81135999999998,0,-8.2135940417325313e-19,9.959835016513672e-18
448,448,d198,Drift,274.87270999999998,0,1.8003203057190882e-06,1.8932819084959798e-05
449,449,pinger_36w,Kicker,275.26206000000002,0,9.6251843565127711e-06,0.00010122191784625013
450,450,d199,Drift,275.67905999999999,0,2.6117116089477385e-06,2.7465703318040328e-05
451,451,bump_36w,Kicker,275.88056,0,3.3013208540029575e-06,3.4717883407630115e-05
452,452,d200,Drift,276.20576000000005,0,6.2416972946333211e-06,6.5639944896035641e-05
453,453,q36w,Quadrupole,276.71846000000005,0,3.4172852618510361e-06,5.2426056837780233e-05
454,454,d201,Drift,277.05103500000007,0,2.6319001763130543e-07,9.7544495697855297e-06
455,455,sex_36w,Sextupole,277.21961000000005,0.17684188730640002,-0.0021491759638336575,0.030217541700044561
456,456,d202,Drift,277.36813500000011,0,1.0119585483148805e-07,3.7505596580637266e-06
457,457,det_36w,Marker,277.38066000000009,0,-6.2666699187002237e-20,2.534572040889809e-18
458,458,d203,Drift,277.5413400000001,0,1.2667365026168746e-06,4.8068428126575778e-05
459,459,b37w,SBend,280.98915100000011,0,0.00010447184847773296,0.0010456460444306726
460,460,d204,Drift,284.35484800000006,0,5.5040635257904296e-07,2.3343257693970451e-05
461,461,q37w,Quadrupole,284.7334140000001,0,5.2328241890067331e-07,8.6879639752217178e-05
462,462,d205,Drift,285.06611400000014,0,5.4868908143144928e-07,1.6711881449188582e-05
463,463,sex_37w,Sextupole,285.23481400000009,-0.24388335733168001,0.023997333267205843,0.073000584363988513
464,464,d206,Drift,285.39366400000011,0,3.9724482368242184e-07,1.1795779687580849e-05
465,465,det_37w,Marker,285.41651400000012,0,1.2618248436322092e-19,4.1497774216449071e-18
466,466,d207,Drift,285.66147050000012,0,4.2190875908787095e-06,0.00012626183613893762
467,467,b38w,SBend,289.19355800000011,0,0.00029395457033873471,0.0016499853133643582
468,468,d208,Drift,292.55925450000007,0,1.4477411003536156e-06,4.1228767630452271e-05
469,469,q38w,Quadrupole,292.9378200000001,0,6.6417813217909678e-06,9.0722040060878771e-05
470,470,d209,Drift,293.26952000000011,0,6.2356955589623915e-07,2.1396071664268673e-05
471,471,sex_38w,Sextupole,293.43722000000008,0.53528542888320008,0.044471314442657908,0.32109471355258729
472,472,d210,Drift,293.5866200000001,0,2.6359091642191657e-07,9.0443962239761857e-06
473,473,det_38w,Marker,293.60002000000009,0,2.9813156733575879e-17,1.3405646770881969e-16
474,474,d211,Drift,293.96793000000008,0,7.419095956024381e-06,0.0002490444366618328
475,475,b39w,SBend,297.62297100000006,0,0.00026611128905448757,0.0020428102144703971
476,476,d212,Drift,300.98866750000002,0,1.4772594387544997e-06,5.2319752680756167e-05
477,477,q39w,Quadrupole,301.36723300000006,0,2.8027260821651992e-06,0.00016272116062754119
478,478,d213,Drift,301.69893300000007,0,7.8211694629071902e-07,1.9821719189248586e-05
479,479,sex_39w,Sextupole,301.86663300000004,-0.55923203508800001,-0.012651275227864208,0.087041537415903578
480,480,d214,Drift,302.02698300000003,0,6.1715494543622433e-07,1.5245256413370821e-05
481,481,det_39w,Marker,302.05133300000006,0,-1.1101440761451097e-17,5.8293356461863024e-17
482,482,d215,Drift,302.29580500000009,0,6.2817240198077962e-06,0.00015314891800652383
483,483,b40w,SBend,305.82740800000005,0,-0.00024393635488147752,0.0024444402593900923
484,484,d216,Drift,309.193105,0,1.9693956112467843e-06,4.8295331160825424e-05
485,485,q40w,Quadrupole,309.57167100000004,0,6.0745316968788439e-06,0.00010236072376379235
486,486,d217,Drift,309.90412100000009,0,1.2174969803931347e-06,1.7860009622292731e-05
487,487,sex_40w,Sextupole,310.07257100000004,-0.057453805939840001,0.0062703225491635897,0.025101517335033741
488,488,d218,Drift,310.2324210000001,0,8.9483214124055631e-07,1.3126694283256509e-05
489,489,det_40w,Marker,310.25627100000008,0,-6.6367884354532352e-35,3.1441952969976883e-33
490,490,d219,Drift,310.50049250000012,0,9.1421265736833326e-06,0.0001343573188776765
491,491,b41w,SBend,314.03184500000009,0,-0.00018302041997829616,0.0020886243414931544
492,492,d220,Drift,317.39754200000004,0,2.9725920314309832e-06,4.3705160553907269e-05
493,493,q41w,Quadrupole,317.77610800000008,0,5.7958587593669879e-06,0.00010539609463135278
494,494,d221,Drift,318.10880800000012,0,7.889844444811219e-07,1.1912290334566038e-05
495,495,sex_41w,Sextupole,318.27750800000007,-0.97331080829280003,-0.026928958147217612,0.21063098079063855
496,496,d222,Drift,318.43660800000009,0,5.3090775302449602e-07,8.3789333896590427e-06
497,497,det_41w,Marker,318.45970800000009,0,4.0234692682417877e-18,7.0513334113006785e-17
498,498,d223,Drift,318.70443000000006,0,5.6522693175714834e-06,8.8727482395914873e-05
499,499,b42w,SBend,322.23628300000007,0,0.00020403192288062053,0.00134151429658237
500,500,d224,Drift,325.60197950000003,0,1.8653110225008994e-06,2.8139040739153658e-05
501,501,q42w,Quadrupole,325.98054500000006,0,3.5117287004865541e-06,5.2695740631923286e-05
502,502,d225,Drift,326.31349500000005,0,4.4645043278239661e-07,1.4451761646183319e-05
503,503,sex_42w,Sextupole,326.48244500000004,0.49691291146080002,0.0084088849473034234,0.15196012090344652
504,504,d226,Drift,326.63034500000003,0,1.6123703035824378e-07,5.2193008676635072e-06
505,505,det_42w,Marker,326.64224500000006,0,-1.2024550156703736e-17,1.1688102603461684e-16
506,506,d227,Drift,326.89791700000006,0,3.5800418490507289e-06,0.00011206523709713468
507,507,b43w,SBend,330.44072000000006,0,0.00011461441211357646,0.0016330722388942661
508,508,d228,Drift,333.80641650000001,0,1.0818798709963195e-06,3.4672632653032483e-05
509,509,q43w,Quadrupole,334.18498200000005,0,4.0623323165079055e-06,0.00011239702335680583
510,510,d229,Drift,334.51568200000003,0,1.8948383596859535e-06,3.2983100949074708e-05
511,511,sex_43w,Sextupole,334.68238200000002,-0.64081877780800001,0.1007643338104228,0.35462469774861133
512,512,d230,Drift,334.83353200000005,0,9.631160397979171e-07,1.6540900911877232e-05
513,513,det_43w,Marker,334.84868200000005,0,6.6035126342470593e-20,2.4114879727154987e-18
514,514,d231,Drift,335.01683200000002,0,1.0729715631262877e-05,0.00018352308128370519
515,515,col43w,Marker,335.18498200000005,0,1.4515973767030949e-19,3.1578280761007471e-18
516,516,d232,Drift,335.87028700000002,0,4.3729573420617996e-05,0.00074795887730678967
517,517,scv43w,Marker,336.55559200000005,0,4.801093501366941e-18,2.4926584936119622e-17
518,518,d233,Drift,336.78689200000008,0,1.4759341216218033e-05,0.00025244655784075512
519,519,det_i43aw,Marker,337.01819200000006,0,6.1670929236628379e-20,4.7030865453926339e-18
520,520,d234,Drift,337.04889200000002,0,1.9636891451297407e-06,3.3490252404573478e-05
521,521,q43aw,Quadrupole,337.37959200000006,0,6.6544731420462926e-06,0.00010206039102816975
522,522,d235,Drift,337.90510400000011,0,3.5432044728839627e-06,5.5301836230810845e-05
523,523,b44w,SBend,341.41825900000009,0,0.00015060850067211444,0.00081614868679994726
524,524,d236,Drift,344.7971055000001,0,1.639016475295464e-06,2.2717377396613238e-05
525,525,q44w,Quadrupole,345.18830900000012,0,5.3163177282126461e-06,0.00010670124517479935
526,526,d237,Drift,345.51985900000017,0,1.0782065216624185e-06,2.3877248837130058e-05
527,527,sex_44w,Sextupole,345.68740900000012,-0.45462766941440003,0.027093060209852173,0.1816923017647285
528,528,d238,Drift,345.83695900000015,0,4.6306492448867537e-07,1.0254729690746308e-05
529,529,det_44w,Marker,345.85050900000016,0,-6.0016090549687348e-20,2.1613169517440253e-18
530,530,d239,Drift,347.73491050000013,0,6.3937674052609784e-05,0.0014253611246909431
531,531,oct_45w,Octupole,349.80981200000014,0,6.4636580404849093e-06,0.00014409418282339221
532,532,d240,Drift,350.58731200000011,0,1.9916888555262494e-05,0.0004440067470725542
533,533,det_45w,Marker,351.1743120000001,0,1.480314930822022e-17,1.177152715111155e-16
534,534,d241,Drift,351.20451200000014,0,1.0051185268690647e-06,2.2818111177942789e-05
535,535,q45w,Quadrupole,351.53471200000013,0,5.9030714413762431e-06,0.00010451358233098742
536,536,d242,Drift,351.86696200000017,0,3.1466335762103459e-07,1.8618721464666353e-05
537,537,sex_45w,Sextupole,352.03521200000012,0.45155618707040002,-0.0084209162353035254,0.19206881279377286
538,538,d243,Drift,352.43629900000013,0,2.4604357101382382e-06,0.00015298511271688274
539,539,b46w,SBend,355.98902900000013,0,-2.0318417799423849e-05,0.0017944808551882182
540,540,d244,Drift,359.37297550000017,0,7.4594356335878132e-07,5.5343677451496534e-05
541,541,q46w,Quadrupole,359.76927900000015,0,-7.9383620537836439e-07,0.00015443343382336061
542,542,d245,Drift,360.10797900000017,0,4.4073319022585789e-08,2.095723335477539e-05
543,543,det_46w,Marker,360.14667900000018,0,4.9236588059413555e-20,1.2278840129932372e-17
544,544,d246,Drift,360.76601200000022,0,9.5022420531308302e-07,0.00033559345708465731
545,545,b47w,SBend,363.02893050000023,0,-4.5567792554258014e-05,0.001071676974159186
546,546,d247,Drift,364.8463285000002,0,3.1805315445787845e-07,9.3693186362820276e-05
547,547,det_47w,Marker,365.02014100000019,0,2.6866950763875071e-18,1.3669798371851851e-16
548,548,d248,Drift,365.04334100000023,0,4.5597653299064829e-08,1.2507974458842267e-05
549,549,q47w,Quadrupole,365.36654100000021,0,6.2048482827771137e-06,9.0899640120900457e-05
550,550,d249,Drift,365.70749100000023,0,2.8231337741904643e-06,2.8511219356544886e-05
551,551,sex_47w,Sextupole,365.88444100000021,0.99295014106239998,-0.0020235802138540903,0.22064947710997176
552,552,d250,Drift,366.62623150000024,0,4.1557494500677984e-05,0.00041965862673167816
553,553,b47aw,SBend,368.82063300000021,0,4.024828154644911e-05,0.0014297830525172735
554,554,d251,Drift,370.80991150000023,0,2.6730084350868514e-05,0.00027432278837497448
555,555,det_i47aw,Marker,371.21057900000022,0,-7.0571872068574499e-18,2.7502441381584866e-17
556,556,d252,Drift,371.29307900000026,0,5.5137485456997158e-06,5.6482966289612025e-05
557,557,q47aw,Quadrupole,371.67557900000025,0,1.1113471434260602e-05,0.00010250018563094558
558,558,d253,Drift,372.13834750000024,0,1.5859947802415821e-05,0.00015050942791289642
559,559,b48w!s1,SBend,373.27395800000011,0,0.00013032600495764998,0.00094185078674459942
560,560,vbsm_positrons,Marker,374.24680000000001,0,-1.2775564464866081e-33,2.2660166971974878e-32
561,561,b48w!s2,SBend,374.74661500000013,0,7.3132349947989536e-05,0.00049133995097281594
562,562,d254,Drift,375.60162150000025,0,3.4780372509785085e-05,0.00032774183819057277
563,563,det_i48w,Marker,375.95681300000024,0,4.9939314031677692e-17,2.074331561515121e-16
564,564,d255,Drift,376.1028130000002,0,1.4262557501236902e-05,0.00013472030718229808
565,565,hkick_48w,Kicker,376.37105300000024,0,1.1819178366854117e-05,0.00011243630943203444
566,566,d256,Drift,376.65555300000022,0,1.5526312065820139e-05,0.00014890927490778446
567,567,sk_q48w,Quadrupole,376.90416300000027,0,8.2628381794427784e-06,7.9236029447201715e-05
568,568,d257,Drift,377.81158400000021,0,7.8570168603204167e-05,0.00075434764280207843
569,569,q48w,Quadrupole,378.93265500000024,0,1.9705305380108965e-05,0.00018246403118594607
570,570,d258,Drift,379.45981500000022,0,1.0179445635701441e-05,0.00012845012214574418
571,571,det_48w,Marker,379.68697500000025,0,-5.9878000834801204e-18,1.2607605654383182e-16
572,572,d259,Drift,380.25810400000029,0,2.5819024763246251e-05,0.00032285054100730277
573,573,chicane_49w1!s1,Kicker,380.93711650000012,0,4.8770886402835372e-06,6.0984902431341505e-05
574,574,chc49w_rfa1_tr,Marker,381.04500000000002,0,-5.7913195185229806e-34,4.2316150319794368e-32
575,575,chicane_49w1!s2,Kicker,381.10856650000017,0,2.8736503270247118e-06,3.5933176068772141e-05
576,576,d260,Drift,381.3658080000003,0,8.7554643890164686e-06,0.00010948153312052233
577,577,chicane_49w2!s1,Kicker,381.6697415000001,0,4.9844552489409373e-06,6.2327453825003539e-05
578,578,chc49w_rfa2_tr,Marker,381.77999999999997,0,-4.005236866208799e-19,9.0328415299177786e-18
579,579,chicane_49w2!s2,Kicker,381.84119150000015,0,2.7662837183925093e-06,3.4590624675136501e-05
580,580,d261,Drift,382.09764300000023,0,8.8271174730450756e-06,0.00011037750952424527
581,581,chicane_49w3!s1,Kicker,382.40395150000012,0,5.0201687734284605e-06,6.2774028814834476e-05
582,582,chc49w_rfa3_tr,Marker,382.51499999999999,0,-1.2084847184374045e-19,5.6924075679923313e-18
583,583,chicane_49w3!s2,Kicker,382.57540150000011,0,2.7305701938339289e-06,3.414404968525262e-05
584,584,d262,Drift,382.8334480000002,0,8.9349361516262057e-06,0.00011172571376588519
585,585,chicane_49w4!s1,Kicker,383.13804650000009,0,4.8350461367039402e-06,6.0459187569858014e-05
586,586,chc49w_rfa4_tr,Marker,383.245,0,-4.3912879132863984e-19,9.1872001736319537e-18
587,587,chicane_49w4!s2,Kicker,383.30949650000014,0,2.9156928305911671e-06,3.6458890930255232e-05
588,588,d263,Drift,383.55594200000024,0,8.2253671879070178e-06,0.00010285300358716504
589,589,q49!s1,Quadrupole,383.97544550000009,0,7.4465363282213384e-06,8.3367239502531322e-05
590,590,ip_l3,Marker,384.21300000000002,0,9.5042003650631712e-33,1.74500007856737e-31
591,591,q49!s2,Quadrupole,384.45044550000011,0,5.6214465658451452e-06,5.2818760143948113e-05
592,592,d264,Drift,384.90237000000025,0,6.6452137062611969e-06,7.1230484318429878e-05
593,593,det_49e,Marker,385.11684900000023,0,-5.8465267050145985e-17,1.8050649185538866e-16
594,594,d265,Drift,385.34514900000022,0,7.0333430256337837e-06,7.5755027485043113e-05
