index,name,key,length,x,px,y,py,z,pz,r11,r12,r13,r14,r15,r16,r21,r22,r23,r24,r25,r26,r31,r32,r33,r34,r35,r36,r41,r42,r43,r44,r45,r46,r51,r52,r53,r54,r55,r56,r61,r62,r63,r64,r65,r66,v1,v2,v3,v4,v5,v6
651,SEX_44E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,D289,Drift,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64938537765628e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Q44E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.04252870089892,0.60848186536362,0.0,0.0,0.0,0.0,0.142758719926798,1.04252870089892,0.0,0.0,0.0,0.0,0.0,0.0,0.958065776859826,0.5915894718328,0.0,0.0,0.0,0.0,-0.138795518039888,0.958065776859826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,D290,Drift,0.178231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.29276849492209e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,B44E,SBend,6.575286,0.0,0.0,0.0,0.0,0.0,0.0,0.996853596825853,6.56149875649654,0.0,0.0,0.0,0.368487453785992,-0.000957541367990025,0.996853596825853,0.0,0.0,0.0,0.11214137574121,0.0,0.0,0.996851958156625,6.575286,0.0,0.0,0.0,0.0,-0.000956030432638434,0.996851958156625,0.0,0.0,-0.11214137574121,-0.368487453785992,0.0,0.0,1.0,-0.013787195810727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
656,D291,Drift,0.453537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.453537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.453537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.28965412796583e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Q43AE,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.932136899043822,0.586364961142184,0.0,0.0,0.0,0.0,-0.223616365455326,0.932136899043822,0.0,0.0,0.0,0.0,0.0,0.0,1.06943382457918,0.61382352475272,0.0,0.0,0.0,0.0,0.234087973757519,1.06943382457918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
658,D292,Drift,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.51061236004e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
659,DET_I43E2,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
660,D293,Drift,1.062266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.062266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.062266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.70496725051705e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
661,DET_I43E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
662,D294,Drift,0.4214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.05655381925797e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
663,COL43E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,D295,Drift,0.6886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.99464394860237e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,DET_43E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,D296,Drift,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.56767928812843e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,SEX_43E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
668,D297,Drift,0.064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64213204633389e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Q43E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.05885212683577,0.611724880056887,0.0,0.0,0.0,0.0,0.198075688033746,1.05885212683577,0.0,0.0,0.0,0.0,0.0,0.0,0.942280214406356,0.588411000403719,0.0,0.0,0.0,0.0,-0.190526685363448,0.942280214406356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
670,D298,Drift,0.157132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13973045735084e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,B43E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
672,D299,Drift,0.502673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.502673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.502673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.64605381582311e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,DET_42E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674,D300,Drift,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.71274591457636e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
675,SEX_42E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
676,D301,Drift,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.42453210666198e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Q42E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.943865280927242,0.588730470026394,0.0,0.0,0.0,0.0,-0.185345140120312,0.943865280927242,0.0,0.0,0.0,0.0,0.0,0.0,1.05720514459389,0.611397980599649,0.0,0.0,0.0,0.0,0.192481364822917,1.05720514459389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,D302,Drift,0.157132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13973045735084e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
679,B42E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
680,D303,Drift,0.488544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.54357149756897e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,DET_41E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
682,D304,Drift,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.53237235400719e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,SEX_41E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
684,D305,Drift,0.0638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62762538368909e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Q41E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0453787380272,0.609048583794423,0.0,0.0,0.0,0.0,0.152396226489978,1.0453787380272,0.0,0.0,0.0,0.0,0.0,0.0,0.955297454558831,0.591032559141716,0.0,0.0,0.0,0.0,-0.147888254143474,0.955297454558831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686,D306,Drift,0.157132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13973045735084e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
687,B41E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
688,D307,Drift,0.488743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.54501491050213e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
689,DET_40E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
690,D308,Drift,0.0474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.43807904681603e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,SEX_40E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
692,D309,Drift,0.0649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.70741202823546e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Q40E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.939666663236887,0.587884087444692,0.0,0.0,0.0,0.0,-0.199064006834961,0.939666663236887,0.0,0.0,0.0,0.0,0.0,0.0,1.06157164758852,0.612264509270209,0.0,0.0,0.0,0.0,0.207319485356261,1.06157164758852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,D310,Drift,0.157132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13973045735084e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
695,B40E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
696,D311,Drift,0.488743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.488743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.54501491050213e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
697,DET_39E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
698,D312,Drift,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.40906572152645e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,SEX_39E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700,D313,Drift,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.73642535352504e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
701,Q39E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.05301571763707,0.610566133470227,0.0,0.0,0.0,0.0,0.178264229907571,1.05301571763707,0.0,0.0,0.0,0.0,0.0,0.0,0.947904921860654,0.589544342946617,0.0,0.0,0.0,0.0,-0.17212659289572,0.947904921860654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702,D314,Drift,0.157132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13973045735084e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
703,B39E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,D315,Drift,0.363649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.363649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.63766668205824e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
705,BUMP_38E,Kicker,0.229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.66101287282884e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
706,D316,Drift,0.129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.35679740589174e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,DET_38E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
708,D317,Drift,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.09717247466339e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
709,SEX_38E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
710,D318,Drift,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47530542591876e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Q38E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.942798372873867,0.588515442750175,0.0,0.0,0.0,0.0,-0.188833155485377,0.942798372873867,0.0,0.0,0.0,0.0,0.0,0.0,1.05831353288357,0.61161798546974,0.0,0.0,0.0,0.0,0.196245919407229,1.05831353288357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
