index,element_id,name,key,s,length,p0c,x,px,y,py,z,pz,beta_a,alpha_a,phi_a,beta_b,alpha_b,phi_b,eta_x,etap_x,eta_y,etap_y
547,0>>547,DET_47W,Marker,365.0201410000002,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.181211584300243,-2.6638862022087793,50.68735510811066,8.269956910885215,0.3545114613757355,36.02601093495381,0.5355284337454304,0.058119997569216625,1.3335369015980915e-18,2.0907343719155956e-20
548,0>>548,D248,Drift,365.0665410000002,0.0464,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.429378960184195,-2.6845486228764077,50.68988995472495,8.23735130085411,0.3481956513635817,36.03163272795967,0.538225201632642,0.058119997569216625,1.3345070023466603e-18,2.0907343719155956e-20
549,0>>549,Q47W,Quadrupole,365.6665410000002,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.937836095024497,1.8787513306080577,50.72123627040906,9.090881760250367,-1.8392846139696277,36.102726722947416,0.5334562452293852,-0.07382271908936117,1.4459276795172107e-18,3.550008297258087e-19
550,0>>550,D249,Drift,365.74844100000024,0.0819,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.63170100810375,1.8591618186074397,50.72559634428512,9.395390506059202,-1.878770890411771,36.111588670263636,0.5274101645359665,-0.07382271908936117,1.4750022474717544e-18,3.550008297258087e-19
551,0>>551,SEX_47W,Sextupole,366.02044100000023,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.638013077143377,1.7941026334527619,50.740601279258215,10.453111622290526,-2.009909683968096,36.13903872622352,0.5073303849436602,-0.07382271908936117,1.5715624731571744e-18,3.550008297258087e-19
552,0>>552,D250,Drift,367.23202200000026,1.211581,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.641722903675243,1.50430677827302,50.81878846709758,16.031177712068992,-2.594046708364292,36.232769682385346,0.41788818112665294,-0.07382271908936117,2.0016747334371992e-18,3.550008297258087e-19
553,0>>553,B47AW,SBend,370.40924400000023,3.177222,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.430231690389165,0.7591366962264737,51.1643909304017,37.38185805264625,-4.125874134616545,36.36292480987269,0.32679123966555246,0.016518749858074416,3.1295911796602925e-18,3.550008297258087e-19
554,0>>554,D251,Drift,371.2105790000002,0.801335,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.370997892623658,0.5626997364334092,51.3011727502364,44.30386530365568,-4.51222010937558,36.382616859855496,0.3400282920830725,0.016518749858074416,3.4140657695486234e-18,3.550008297258087e-19
555,0>>555,DET_I47AW,Marker,371.2105790000002,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.370997892623658,0.5626997364334092,51.3011727502364,44.30386530365568,-4.51222010937558,36.382616859855496,0.3400282920830725,0.016518749858074416,3.4140657695486234e-18,3.550008297258087e-19
556,0>>556,D252,Drift,371.37557900000024,0.165,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.191980837887574,0.5222521104519462,51.33242351173749,45.806023872303186,-4.591771215760851,36.38627957217077,0.34275388580965477,0.016518749858074416,3.472640906453382e-18,3.550008297258087e-19
557,0>>557,Q47AW,Quadrupole,371.97557900000027,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.274320288118887,-0.6651046974429731,51.44973145086528,45.59514035754748,4.928609925607109,36.39913951902139,0.37431987997933963,0.0897851458270448,3.4684006473253767e-18,-3.6898882208375317e-19
558,0>>558,D253,Drift,372.30111600000026,0.325537,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.736333383622742,-0.754129047120179,51.50894945606392,42.44503354826275,4.748037611492305,36.406539517006905,0.4035482669964383,0.0897851458270448,3.348281133150698e-18,-3.6898882208375317e-19
559,0>>559,B48W#1,SBend,374.2468,1.9456839999997482,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.706744524939975,-1.285938412267556,51.77273610323757,26.05893431182889,3.6705694831826885,36.46507626502867,0.5917159285944433,0.10360229385953992,2.629860333737591e-18,-3.6923816992543504e-19
560,0>>560,VBSM_POSITRONS,Marker,374.2468,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.706744524939975,-1.285938412267556,51.77273610323757,26.05893431182889,3.6705694831826885,36.46507626502867,0.5917159285944433,0.10360229385953992,2.629860333737591e-18,-3.6923816992543504e-19
561,0>>561,B48W#2,SBend,375.24643000000026,0.999630000000252,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.55026661866766,-1.5595228856747954,51.863427868754464,19.275498661122526,3.116812421841037,36.50969345817286,0.6988169422794487,0.11073015647994812,2.2607587819349353e-18,-3.694065295405395e-19
562,0>>562,D254,Drift,375.95681300000024,0.710383,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.903988314062653,-1.7537907710357301,51.91539279423978,15.12775003441976,2.721937416911815,36.551306352725774,0.7774777630301437,0.11073015647994812,1.998338663260338e-18,-3.694065295405395e-19
563,0>>563,DET_I48W,Marker,375.95681300000024,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.903988314062653,-1.7537907710357301,51.91539279423978,15.12775003441976,2.721937416911815,36.551306352725774,0.7774777630301437,0.11073015647994812,1.998338663260338e-18,-3.694065295405395e-19
564,0>>564,D255,Drift,376.2488130000002,0.292,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,15.951519203975572,-1.833643783460567,51.93433177217278,13.585533611287527,2.559625676006792,36.571676180870284,0.8098109687222885,0.11073015647994812,1.8904719566345005e-18,-3.694065295405395e-19
565,0>>565,HKICK_48W,Kicker,376.4932930000002,0.24448,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.864443052293606,-1.9005015385209236,51.94923815920982,12.367203181518946,2.4237285033476823,36.590538495785815,0.8368822773785063,0.11073015647994812,1.8001594482924295e-18,-3.694065295405395e-19
566,0>>566,D256,Drift,376.8178130000002,0.32452,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.126744497895057,-1.9892477700007458,51.96779997669697,10.852646069893,2.243340126092552,36.618553759220156,0.8728164277593791,0.11073015647994812,1.6802796413259336e-18,-3.694065295405395e-19
567,0>>567,SK_Q48W,Quadrupole,376.99051300000025,0.1727,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.821986976464768,-2.0364759044040657,51.97714985642448,10.094375139460142,2.1473427368655056,36.63505454041812,0.8919395257834661,0.11073015647994812,1.6164831336742825e-18,-3.694065295405395e-19
568,0>>568,D257,Drift,378.6326550000002,1.642142,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,26.24779760533228,-2.4855511973127866,52.051098025162354,4.540846425666885,1.234538192915998,36.880048770881146,1.0737741664057612,0.11073015647994812,1.0098651564415218e-18,-3.694065295405395e-19
569,0>>569,Q48W,Quadrupole,379.23265500000025,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,26.414885700570736,2.2170484304840254,52.0734834128102,3.6611324823204114,0.2834401876570648,37.03040096116154,1.0822496025426158,-0.08273039326585199,8.38623763280682e-19,-2.064653226376706e-19
570,0>>570,D258,Drift,379.68697500000025,0.45432,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.446609165098387,2.115308796739843,52.091362745757756,3.464494509000761,0.1493780314828603,37.158315281522434,1.0446635302740739,-0.08273039326585199,7.448224378999354e-19,-2.064653226376706e-19
571,0>>571,DET_48W,Marker,379.68697500000025,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.446609165098387,2.115308796739843,52.091362745757756,3.464494509000761,0.1493780314828603,37.158315281522434,1.0446635302740739,-0.08273039326585199,7.448224378999354e-19,-2.064653226376706e-19
572,0>>572,D259,Drift,380.8292330000003,1.142258,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.906336576312214,1.8595135190471113,52.143165575073425,3.508248672175511,-0.18768300564347026,37.49212162602371,0.9501640767230083,-0.08273039326585199,5.089857713944751e-19,-2.064653226376706e-19
573,0>>573,CHICANE_49W1#1,Kicker,381.045,0.2157669999997578,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.114318804625718,1.8111950308580456,52.15422719662258,3.6029779818052075,-0.2513522019174778,37.55284780981364,0.9323135879592352,-0.08273039326585199,4.644373681249629e-19,-2.064653226376706e-19
574,0>>574,CHC49W_RFA1_TR,Marker,381.045,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.114318804625718,1.8111950308580456,52.15422719662258,3.6029779818052075,-0.2513522019174778,37.55284780981364,0.9323135879592352,-0.08273039326585199,4.644373681249629e-19,-2.064653226376706e-19
575,0>>575,CHICANE_49W1#2,Kicker,381.17213300000026,0.1271330000002422,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.657412958270914,1.78272508708092,52.1609593879669,3.6716576698926398,-0.2888670022804986,37.58780889261184,0.9217958248721476,-0.08273039326585199,4.381888122620179e-19,-2.064653226376706e-19
576,0>>576,D260,Drift,381.5594830000003,0.38735,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.30993553602133,1.6959825991191113,52.18251516864047,3.939717212243389,-0.40316744292603063,37.68983083701063,0.8897502070406198,-0.08273039326585199,3.582144695383162e-19,-2.064653226376706e-19
577,0>>577,CHICANE_49W2#1,Kicker,381.78,0.2205169999997023,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.572839159888474,1.6466004041588729,52.19553508405257,4.131876988916174,-0.4682382839478372,37.744513835478294,0.8715067489088385,-0.08273039326585199,3.1268535598628647e-19,-2.064653226376706e-19
578,0>>578,CHC49W_RFA2_TR,Marker,381.78,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.572839159888474,1.6466004041588729,52.19553508405257,4.131876988916174,-0.4682382839478372,37.744513835478294,0.8715067489088385,-0.08273039326585199,3.1268535598628647e-19,-2.064653226376706e-19
579,0>>579,CHICANE_49W2#2,Kicker,381.90238300000027,0.12238300000029767,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.173161422866652,1.61919416715292,52.20301039429051,4.250905437048898,-0.504351439563059,37.773719589514776,0.8613819551897591,-0.08273039326585199,2.87417510405859e-19,-2.064653226376706e-19
580,0>>580,D261,Drift,382.29290300000025,0.39052,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.942657910972478,1.5317417948827625,52.22813374613183,4.6898259911435805,-0.6195872936508172,37.8612944517002,0.8290740820115786,-0.08273039326585199,2.0678867260939587e-19,-2.064653226376706e-19
581,0>>581,CHICANE_49W3#1,Kicker,382.515,0.22209699999974908,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.273313616398696,1.4820057774596773,52.24334213129929,4.979598536611885,-0.6851243659782267,37.90726928538329,0.8106999098584334,-0.08273039326585199,1.6093334384758893e-19,-2.064653226376706e-19
582,0>>582,CHC49W_RFA3_TR,Marker,382.515,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.273313616398696,1.4820057774596773,52.24334213129929,4.979598536611885,-0.6851243659782267,37.90726928538329,0.8106999098584334,-0.08273039326585199,1.6093334384758893e-19,-2.064653226376706e-19
583,0>>583,CHICANE_49W3#2,Kicker,382.63580300000024,0.1208030000002509,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.918520141363087,1.4549533629165712,52.25191298538493,5.149434949576148,-0.7207712902878456,37.9311277212732,0.800705830160718,-0.08273039326585199,1.3599171347693861e-19,-2.064653226376706e-19
584,0>>584,D262,Drift,383.0310930000002,0.39529,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.803254403003914,1.3664328051098762,52.28152872594961,5.765370286034636,-0.8374146907855153,38.003739008013255,0.7680033330066593,-0.08273039326585199,5.43780360914938e-20,-2.064653226376706e-19
585,0>>585,CHICANE_49W4#1,Kicker,383.245,0.21390699999979268,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.228921884121052,1.3185308420985722,52.29862462242609,6.137129897489816,-0.9005350324845992,38.039707512748706,0.750306722774358,-0.08273039326585199,1.02136583220804e-20,-2.064653226376706e-19
586,0>>586,CHC49W_RFA4_TR,Marker,383.245,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.228921884121052,1.3185308420985722,52.29862462242609,6.137129897489816,-0.9005350324845992,38.039707512748706,0.750306722774358,-0.08273039326585199,1.02136583220804e-20,-2.064653226376706e-19
587,0>>587,CHICANE_49W4#2,Kicker,383.3739930000002,0.1289930000002073,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.892485538580766,1.289644373143685,52.309321179767636,6.374365273422179,-0.9385986874225437,38.06033260044328,0.7396350811557988,-0.08273039326585199,-1.6418923040963448e-20,-2.064653226376706e-19
588,0>>588,D263,Drift,383.7378910000002,0.363898,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.983541820660445,1.2081536854340524,52.34116649526977,7.09654906616658,-1.0459788390942304,38.11446405626602,0.7095296565071418,-0.08273039326585199,-9.155124101816651e-20,-2.064653226376706e-19
589,0>>589,Q49#1,Quadrupole,384.213,0.4751089999998157,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.503920734111727,-0.17882913037784398,52.385851752411796,7.705442056078047,-0.21023599878907928,38.17812513415683,0.690924873208224,0.004026739357310974,-1.859859627682075e-19,-1.8910174378181692e-19
590,0>>590,IP_L3,Marker,384.213,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.503920734111727,-0.17882913037784398,52.385851752411796,7.705442056078047,-0.21023599878907928,38.17812513415683,0.690924873208224,0.004026739357310974,-1.859859627682075e-19,-1.8910174378181692e-19
591,0>>591,Q49#2,Quadrupole,384.6878910000002,0.47489100000018425,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.336255977423246,-1.6082509820203132,52.4298153051174,7.480811815759202,0.6738948597085032,38.24009955989433,0.7133739339012446,0.0909824956385136,-2.6943776141632097e-19,-1.6062224186919325e-19
592,0>>592,D264,Drift,385.11684900000023,0.428958,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.77421420122626,-1.743961178151579,52.46546902665476,6.938433864896804,0.5905131962372938,38.29967491119361,0.7524016032653501,0.0909824956385136,-3.383379570440464e-19,-1.6062224186919325e-19
593,0>>593,DET_49E,Marker,385.11684900000023,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.77421420122626,-1.743961178151579,52.46546902665476,6.938433864896804,0.5905131962372938,38.29967491119361,0.7524016032653501,0.0909824956385136,-3.383379570440464e-19,-1.6062224186919325e-19
594,0>>594,D265,Drift,385.5734490000002,0.4566,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.432757859293238,-1.888416522389327,52.49910283396578,6.439702640916045,0.5017584287753181,38.36803625467706,0.7939442107738954,0.0909824956385136,-4.1167807268152005e-19,-1.6062224186919325e-19
595,0>>595,VKICK_49E,Kicker,385.74614900000023,0.1727,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,15.094452805526295,-1.9430539248200303,52.510803724001256,6.272192775627642,0.4681886777006724,38.39521335980114,0.8096568877706667,0.0909824956385136,-4.394175338523297e-19,-1.6062224186919325e-19
596,0>>596,D266#1,Drift,386.314,0.5678509999997767,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.403198612450396,-2.1227059433936555,52.545846625612995,5.803149320844175,0.35780873145005787,38.489475252019915,0.8613213889014719,0.0909824956385136,-5.306270345199571e-19,-1.6062224186919325e-19
597,0>>597,D49E_RFA3_APS,Marker,386.314,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.403198612450396,-2.1227059433936555,52.545846625612995,5.803149320844175,0.35780873145005787,38.489475252019915,0.8613213889014719,0.0909824956385136,-5.306270345199571e-19,-1.6062224186919325e-19
598,0>>598,D266#2,Drift,386.426,0.11199999999996635,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.882653311090007,-2.158139580175572,52.552195407738324,5.72543849133106,0.33603796063153335,38.50890687628666,0.8715114284129823,0.0909824956385136,-5.486167256093014e-19,-1.6062224186919325e-19
599,0>>599,D49E_RFA2_APS,Marker,386.426,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,17.882653311090007,-2.158139580175572,52.552195407738324,5.72543849133106,0.33603796063153335,38.50890687628666,0.8715114284129823,0.0909824956385136,-5.486167256093014e-19,-1.6062224186919325e-19
600,0>>600,D266#3,Drift,386.63,0.20400000000000773,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.776340386840214,-2.2226794185997982,52.5633285481294,5.596424399807533,0.29638405664063594,38.54495349434041,0.8900718575232398,0.0909824956385136,-5.81383662950618e-19,-1.6062224186919325e-19
601,0>>601,D49E_SP1_LBNL1,Marker,386.63,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,18.776340386840214,-2.2226794185997982,52.5633285481294,5.596424399807533,0.29638405664063594,38.54495349434041,0.8900718575232398,0.0909824956385136,-5.81383662950618e-19,-1.6062224186919325e-19
602,0>>602,D266#4,Drift,388.055,1.4250000000000114,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,25.753409128870235,-2.673509172298424,52.628176528570876,5.146446548144038,0.019389874351287584,38.8137021720911,1.0197219138081226,0.0909824956385136,-8.102703576142202e-19,-1.6062224186919325e-19
603,0>>603,D49E_RFA1_SLAC2,Marker,388.055,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,25.753409128870235,-2.673509172298424,52.628176528570876,5.146446548144038,0.019389874351287584,38.8137021720911,1.0197219138081226,0.0909824956385136,-8.102703576142202e-19,-1.6062224186919325e-19
604,0>>604,D266#5,Drift,389.05128100000024,0.9962810000002378,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,31.39456487182344,-2.9887043427157747,52.66322153553195,5.300749779682907,-0.17426910173676716,39.005626015914395,1.110366045545378,0.0909824956385136,-9.702952453659402e-19,-1.6062224186919325e-19
605,0>>605,DET_48E,Marker,389.05128100000024,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,31.39456487182344,-2.9887043427157747,52.66322153553195,5.300749779682907,-0.17426910173676716,39.005626015914395,1.110366045545378,0.0909824956385136,-9.702952453659402e-19,-1.6062224186919325e-19
606,0>>606,D267,Drift,389.21860100000026,0.16732,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,32.403562031210164,-3.0416396650939177,52.668467510778804,5.364509103644081,-0.20679307828459412,39.037008368605264,1.1255892367156142,0.0909824956385136,-9.971705588754936e-19,-1.6062224186919325e-19
607,0>>607,Q48E,Quadrupole,389.8186010000003,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,32.57480443190559,2.7664542862147785,52.68660974851094,6.295917979584988,-1.4003506421210126,39.14228970076893,1.1197252248345408,-0.11035517723869018,-1.1489124816024311e-18,-3.496713906400126e-19
608,0>>608,D268,Drift,391.1745710000003,1.35597,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,25.560772160427103,2.406250324859572,52.733618872112004,10.95830759301823,-2.0380658519262322,39.306271984889754,0.9700869151541941,-0.11035517723869018,-1.623056397168569e-18,-3.496713906400126e-19
609,0>>609,SK_Q48E,Quadrupole,391.3472710000003,0.1727,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.73757617823017,2.3603737758754173,52.74048687066366,11.676282427563027,-2.1192869827280654,39.321540091093105,0.9510285760450723,-0.11035517723869018,-1.683444646332099e-18,-3.496713906400126e-19
610,0>>610,D269,Drift,391.6196960000003,0.272425,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,23.47124132403924,2.288005977050818,52.75179288704267,12.8658795714704,-2.247408966275774,39.34376861827997,0.9209650668858221,-0.11035517723869018,-1.7787038749272043e-18,-3.496713906400126e-19
611,0>>611,HKICK_48E,Kicker,391.86734600000034,0.24765,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.35428398861868,2.2222194839649703,52.76260469647284,14.0078650911241,-2.363879221302259,39.36221695645834,0.8936356072426606,-0.11035517723869018,-1.8652999948192034e-18,-3.496713906400126e-19
612,0>>612,D270,Drift,392.2229210000003,0.355575,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.807538800366448,2.1277634683017346,52.77909239952614,15.748399747179995,-2.53110680430667,39.386159402744994,0.8543960650960133,-0.11035517723869018,-1.989634399546026e-18,-3.496713906400126e-19
613,0>>613,DET_I48E,Marker,392.2229210000003,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.807538800366448,2.1277634683017346,52.77909239952614,15.748399747179995,-2.53110680430667,39.386159402744994,0.8543960650960133,-0.11035517723869018,-1.989634399546026e-18,-3.496713906400126e-19
614,0>>614,D271,Drift,393.1906120000003,0.967691,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.93825867697419,1.870703111827933,52.83066089597869,21.087461123144024,-2.9862136791576055,39.43928583506284,0.7476063532787279,-0.11035517723869018,-2.3280082572258504e-18,-3.496713906400126e-19
615,0>>615,B48E#1,SBend,394.1812,0.9905879999996654,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.49423614994947,1.6072464392760772,52.89622893062481,27.461619008867647,-3.4500781968837724,39.480461495423604,0.6418162365592779,-0.10329016179192455,-2.674216804763377e-18,-3.494980229294552e-19
616,0>>616,VBSM_ELECTRONS,Marker,394.1812,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.49423614994947,1.6072464392760772,52.89622893062481,27.461619008867647,-3.4500781968837724,39.480461495423604,0.6418162365592779,-0.10329016179192455,-2.674216804763377e-18,-3.494980229294552e-19
617,0>>617,B48E#2,SBend,396.1359260000003,1.9547260000003348,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.223531089392848,1.0883582160831193,53.08286379759665,42.74483675994711,-4.365337067489566,39.53754582196349,0.45344202886122253,-0.08941016658578683,-3.357389677132296e-18,-3.492479967708423e-19
618,0>>618,D272,Drift,396.8055090000003,0.669583,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.885137530978006,0.9104881680318327,53.17196709264023,48.80111256622857,-4.679509958616904,39.552206811512384,0.39357450128821164,-0.08941016658578683,-3.591240198554107e-18,-3.492479967708423e-19
619,0>>619,DET_I47AE,Marker,396.8055090000003,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.885137530978006,0.9104881680318327,53.17196709264023,48.80111256622857,-4.679509958616904,39.552206811512384,0.39357450128821164,-0.08941016658578683,-3.591240198554107e-18,-3.492479967708423e-19
620,0>>620,D273,Drift,396.92609000000033,0.120581,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.669424773772569,0.8784566674350849,53.18976222831457,49.93645470924824,-4.736087382752562,39.55464942976774,0.38279333399113086,-0.08941016658578683,-3.633352871252732e-18,-3.492479967708423e-19
621,0>>621,Q47AE,Quadrupole,397.52609000000035,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.485365133334016,-0.5591452558682997,53.28302025580584,49.39826863166534,5.595771839176422,39.56648273721906,0.35195419361064845,-0.01444441063990394,-3.616202057533806e-18,4.0582686217342503e-19
622,0>>622,D274,Drift,398.02782900000034,0.501739,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,7.097407896127643,-0.6606976560712281,53.35704167869278,43.9477055515217,5.267571612585619,39.577251412635825,0.3447068694605937,-0.01444441063990394,-3.412582893533774e-18,4.0582686217342503e-19
623,0>>623,B47AE,SBend,401.2050510000003,3.177222,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.251084784167434,-1.2707336366343456,53.690345339080956,17.07844237719617,3.1892699849878365,39.69348554626954,0.44231076009798376,0.0758415361221815,-2.1231808588454e-18,4.0582686217342503e-19
624,0>>624,D275,Drift,401.64630300000033,0.441252,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.410932042525872,-1.3578034767576326,53.72228194535083,14.39125925132733,2.900635841770656,39.72163503530021,0.4757759895949686,0.0758415361221815,-1.944108944257652e-18,4.0582686217342503e-19
625,0>>625,DET_47E,Marker,401.64630300000033,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.410932042525872,-1.3578034767576326,53.72228194535083,14.39125925132733,2.900635841770656,39.72163503530021,0.4757759895949686,0.0758415361221815,-1.944108944257652e-18,4.0582686217342503e-19
626,0>>626,D276,Drift,401.97280300000034,0.3265,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,15.318612950908223,-1.422229933295514,53.74425864072876,12.566875286608699,2.6870638970306677,39.745915825084104,0.5005382511388609,0.0758415361221815,-1.8116064737580285e-18,4.0582686217342503e-19
627,0>>627,SEX_47E,Sextupole,402.24480300000033,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.106904892080397,-1.4759022033668883,53.76157572784265,11.153507340589233,2.5091417868644292,39.76889252944061,0.5211671489640942,0.0758415361221815,-1.7012215672468569e-18,4.0582686217342503e-19
628,0>>628,D277,Drift,402.31070300000033,0.0659,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.302285745392936,-1.4889058893878573,53.76564256060925,10.825643195430688,2.4660349226734177,39.77488982475813,0.5261651061945459,0.0758415361221815,-1.6744775770296281e-18,4.0582686217342503e-19
629,0>>629,Q47E,Quadrupole,402.91070300000035,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,15.741241060246882,2.378424705779101,53.802208492680876,9.46351759787781,-0.08733804182462634,39.83564620175365,0.5329587088855949,-0.053469995700468426,-1.5477155883221198e-18,2.1797386370746708e-20
630,0>>630,D278,Drift,403.29010300000033,0.3794,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.997365852834557,2.217978054928135,53.82777091367541,9.545116178183463,-0.12773465270793133,39.87557588189778,0.5126721925168373,-0.053469995700468426,-1.5394456599330585e-18,2.1797386370746708e-20
631,0>>631,SK_Q47E,Quadrupole,403.4421030000003,0.152,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,13.33287110774542,2.1536978996056604,53.838897643732565,9.586407510755983,-0.14391885105864918,39.89146659230206,0.5045447531703661,-0.053469995700468426,-1.536132457204705e-18,2.1797386370746708e-20
632,0>>632,D279,Drift,403.7645870000003,0.322484,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.987784318659932,2.0173207837568916,53.86440843791409,9.690303529831173,-0.17825533145952352,39.92493172902116,0.4873015350768962,-0.053469995700468426,-1.529103148858321e-18,2.1797386370746708e-20
633,0>>633,B47E,SBend,407.0517580000003,3.287171,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.2957862744396937,0.6275141727832394,54.414592246018316,11.998358449177914,-0.5233937394139625,40.23471744161538,0.3730412933190775,-0.016065105436548856,-1.45638183335411e-18,2.2432671573831007e-20
634,0>>634,D280,Drift,408.28211100000027,1.230353,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.3918246646404677,0.10720310737881633,54.86820222455686,13.447002865174392,-0.654028037910494,40.33173213916801,0.3532755426499033,-0.016065105436548856,-1.4287817285852322e-18,2.2432671573831007e-20
635,0>>635,DET_46E,Marker,408.28211100000027,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.3918246646404677,0.10720310737881633,54.86820222455686,13.447002865174392,-0.654028037910494,40.33173213916801,0.3532755426499033,-0.016065105436548856,-1.4287817285852322e-18,2.2432671573831007e-20
