trial,element_order,element_index,element_name,element_type,s_m,k2l_m2,projection_numerator,contribution_norm_m
1,569,569,q48w,Quadrupole,378.93265500000024,0,-1.1085093322171191e-15,1.1687636458452543e-09
1,570,570,d258,Drift,379.45981500000022,0,-5.5802144412562626e-16,9.3774285211557748e-10
1,571,571,det_48w,Marker,379.68697500000025,0,1.6822547079843294e-42,6.2580930761726209e-37
1,572,572,d259,Drift,380.25810400000029,0,-1.3508123680467312e-15,2.3583120362893355e-09
1,573,573,chicane_49w1!s1,Kicker,380.93711650000012,0,-2.5516190931992172e-16,4.45473713586047e-10
1,574,574,chc49w_rfa1_tr,Marker,381.04500000000002,0,0,0
1,575,575,chicane_49w1!s2,Kicker,381.10856650000017,0,-1.5034504357855614e-16,2.6247947846409374e-10
1,576,576,d260,Drift,381.3658080000003,0,-4.5807266901503663e-16,7.9972490213087073e-10
1,577,577,chicane_49w2!s1,Kicker,381.6697415000001,0,-2.6077916807291819e-16,4.5528058924213681e-10
1,578,578,chc49w_rfa2_tr,Marker,381.77999999999997,0,-1.9405416584780424e-43,3.440274488309173e-37
1,579,579,chicane_49w2!s2,Kicker,381.84119150000015,0,-1.4472778482487008e-16,2.5267260280679951e-10
1,580,580,d261,Drift,382.09764300000023,0,-4.6182145011873788e-16,8.0626970125131081e-10
1,581,581,chicane_49w3!s1,Kicker,382.40395150000012,0,-2.6264764572048882e-16,4.5854266577477534e-10
1,582,582,chc49w_rfa3_tr,Marker,382.51499999999999,0,-4.6837722912545738e-43,1.7453103642006215e-37
1,583,583,chicane_49w3!s2,Kicker,382.57540150000011,0,-1.4285930717764466e-16,2.4941052627476337e-10
1,584,584,d262,Drift,382.8334480000002,0,-4.6746236048747312e-16,8.1611786901531716e-10
1,585,585,chicane_49w4!s1,Kicker,383.13804650000009,0,-2.5296230905027157e-16,4.4163354753956476e-10
1,586,586,chc49w_rfa4_tr,Marker,383.245,0,1.6265441718656003e-43,1.7266276483677763e-37
1,587,587,chicane_49w4!s2,Kicker,383.30949650000014,0,-1.525446438471714e-16,2.6631964450876927e-10
1,588,588,d263,Drift,383.55594200000024,0,-4.303387843269906e-16,7.5130577626259542e-10
1,589,589,q49!s1,Quadrupole,383.97544550000009,0,-4.0539694077983634e-16,4.8190093537034819e-10
1,590,590,ip_l3,Marker,384.21300000000002,0,-1.1819651206603012e-27,8.4412027095794604e-22
1,591,591,q49!s2,Quadrupole,384.45044550000011,0,3.8031239013747289e-16,2.0659888507726721e-10
1,592,592,d264,Drift,384.90237000000025,0,8.836413628578946e-16,4.7839932187201756e-10
1,593,593,det_49e,Marker,385.11684900000023,0,8.0211172829845957e-28,4.3425955711555481e-22
1,594,594,d265,Drift,385.34514900000022,0,9.1375938746258511e-16,5.1025270514919859e-10
1,595,595,vkick_49e,Kicker,385.65979900000025,0,3.3577503191860819e-16,1.8750025521903978e-10
1,596,596,d266!s1,Drift,386.03007450000013,0,1.0717110335530177e-15,5.9845454012473635e-10
1,597,597,d49e_rfa3_aps,Marker,386.31400000000002,0,2.1687254858980748e-43,2.3021702086799988e-37
1,598,598,d266!s2,Drift,386.37,0,2.1137875210299276e-16,1.1803608428157461e-10
1,599,599,d49e_rfa2_aps,Marker,386.42599999999999,0,-7.8845229422670475e-29,1.2315533550067046e-21
1,600,600,d266!s3,Drift,386.52800000000002,0,3.8501129846181529e-16,2.1499429636349715e-10
1,601,601,d49e_sp1_lbnl1,Marker,386.63,0,2.1687254780120253e-43,2.3021702097978029e-37
1,602,602,d266!s4,Drift,387.34249999999997,0,2.6894171584004141e-15,1.5017983937315978e-09
1,603,603,d49e_rfa1_slac2,Marker,388.05500000000001,0,-7.3113071902384036e-43,3.1535721580241317e-37
1,604,604,d266!s5,Drift,388.55314050000015,0,1.8802913796434847e-15,1.0499741793033994e-09
1,605,605,det_48e,Marker,389.05128100000024,0,2.1687254175870344e-43,2.3021702183628507e-37
1,606,606,d267,Drift,389.13494100000025,0,3.1195186109744893e-16,1.7623297509012866e-10
1,607,607,q48e,Quadrupole,389.51860100000027,0,7.236414347400441e-16,4.1762052305079874e-10
1,608,608,d268,Drift,390.49658600000032,0,4.0571769917805479e-16,2.6464661889103059e-10
1,609,609,sk_q48e,Quadrupole,391.26092100000034,0,9.8662316136878936e-17,6.4356690454760572e-11
1,610,610,d269,Drift,391.48348350000032,0,2.2975717305016217e-16,1.4986888453944599e-10
1,611,611,hkick_48e,Kicker,391.74352100000033,0,2.0886249024303252e-16,1.3623943931447533e-10
1,612,612,d270,Drift,392.0451335000003,0,2.9988402975648038e-16,1.956121083582228e-10
1,613,613,det_i48e,Marker,392.22292100000033,0,-2.9401886142654276e-28,1.9178630294995253e-22
1,614,614,d271,Drift,392.70676650000036,0,8.1439869325368936e-16,5.3087900067147071e-10
1,615,615,b48e!s1,SBend,393.68590600000016,0,1.0269868099270514e-15,6.8350181121037551e-10
1,616,616,vbsm_electrons,Marker,394.18119999999999,0,9.6510335187529951e-28,7.5136427693236451e-22
1,617,617,b48e!s2,SBend,395.15856300000019,0,1.8612964820507389e-15,1.224204465840982e-09
1,618,618,d272,Drift,396.47071750000032,0,5.6398511546749437e-16,3.6758450159875553e-10
1,619,619,det_i47ae,Marker,396.80550900000031,0,5.4182418898089876e-43,2.3432689764556845e-37
1,620,620,d273,Drift,396.86579950000032,0,1.0213874342620562e-16,6.5853574177852316e-11
1,621,621,q47ae,Quadrupole,397.22609000000034,0,-1.3384877525353636e-16,2.3138307360583467e-10
1,622,622,d274,Drift,397.77695950000032,0,-1.2078670573104184e-15,1.0234860770692073e-09
1,623,623,b47ae,SBend,399.6164400000003,0,-4.493130021031896e-15,3.8072534482625513e-09
1,624,624,d275,Drift,401.42567700000035,0,-1.0622529936354451e-15,9.0010000912836946e-10
1,625,625,det_47e,Marker,401.64630300000033,0,0,0
1,626,626,d276,Drift,401.80955300000034,0,-7.7916574180171066e-16,6.6744320766032962e-10
1,627,627,sex_47e,Sextupole,402.10880300000031,0.93581363653760008,5.3408459351580278e-13,3.4481889511376664e-07
1,628,628,d277,Drift,402.2777530000003,0,-2.6852198867081031e-16,2.3001932429851697e-10
1,629,629,q47e,Quadrupole,402.61070300000034,0,-1.0155304487260822e-15,1.3936528422168588e-09
1,630,630,d278,Drift,403.10040300000031,0,4.4708319781136525e-16,6.0533427183498429e-10
1,631,631,sk_q47e,Quadrupole,403.36610300000029,0,1.7911609401218123e-16,2.4251662972896226e-10
1,632,632,d279,Drift,403.60334500000027,0,3.8001364776658191e-16,5.1452455803524963e-10
1,633,633,b47e,SBend,405.40817250000032,0,2.7223578387508552e-15,3.7053065299848791e-09
1,634,634,d280,Drift,407.66693450000025,0,1.4316311417335216e-15,1.9588329017306534e-09
1,635,635,det_46e,Marker,408.28211100000027,0,1.672963757024861e-27,8.9519035934496108e-22
1,636,636,d281,Drift,408.32646100000028,0,1.1591290224766819e-16,1.4062552819648974e-10
1,637,637,q46e,Quadrupole,408.6708110000003,0,-8.7196080768053005e-17,5.0493517342697465e-10
1,638,638,d282,Drift,409.06563650000032,0,-6.6438749207252837e-17,5.0304191533539805e-11
1,639,639,b46e,SBend,412.44810500000034,0,-1.321873174040696e-15,1.0041226515302143e-09
1,640,640,d283,Drift,416.0044505000003,0,-1.7827961653896594e-16,1.3427637822033069e-10
1,641,641,sex_45e,Sextupole,416.40915300000029,0.48130360546400003,1.2281300386080615e-12,1.3463456907072963e-06
1,642,642,d284,Drift,416.57710300000031,0,-4.9682549269344134e-17,3.7419829064887534e-11
1,643,643,q45e,Quadrupole,416.90905300000031,0,-1.0550680677567659e-15,2.2491178923660286e-09
1,644,644,d285,Drift,417.24475300000029,0,-1.0797926837095671e-16,6.1195916723000803e-10
1,645,645,det_45e,Marker,417.28045300000031,0,1.4083858303160884e-41,4.589513882815705e-36
1,646,646,d286,Drift,417.86595300000027,0,-1.4162576659720627e-15,1.0018434696744342e-08
1,647,647,oct_45e,Octupole,418.64195300000029,0,-4.6079775468456088e-16,3.2596273436904311e-09
1,648,648,d287,Drift,420.71166200000027,0,-4.5455920618506631e-15,3.2154966093993772e-08
1,649,649,det_44e,Marker,422.59087100000028,0,4.5725263382352265e-43,7.5085640568421228e-37
1,650,650,d288,Drift,422.60387100000031,0,-1.3724069943792772e-17,2.2141134491541575e-10
1,651,651,sex_44e,Sextupole,422.75287100000025,-0.37506336003680002,3.2563921374123289e-14,1.8315670476896405e-07
1,652,652,d289,Drift,422.92092100000025,0,-3.3835110900387217e-17,5.4586412343388446e-10
1,653,653,q44e,Quadrupole,423.25297100000029,0,-1.1910656766010573e-16,1.3162382957221977e-09
1,654,654,d290,Drift,423.64208650000029,0,1.8136241253635555e-16,2.2084692533061095e-10
1,655,655,b44e,SBend,427.01884500000028,0,9.6013888493641598e-15,1.3520287452392116e-08
1,656,656,d291,Drift,430.53325650000028,0,4.7123113370329565e-16,5.8367506276058802e-10
1,657,657,q43ae,Quadrupole,431.06002500000028,0,-7.4770125846671834e-16,2.1986533138238704e-09
1,658,658,d292,Drift,431.3842250000003,0,-2.0555230949845243e-16,6.7932438303730532e-10
1,659,659,det_i43e2,Marker,431.40842500000031,0,8.2491850893545498e-42,3.256794036299263e-35
1,660,660,d293,Drift,431.93955800000032,0,-3.8442324374721671e-15,1.4868809238303307e-08
1,661,661,det_i43e,Marker,432.47069100000033,0,-2.7303059962659196e-42,1.2229882608305734e-36
1,662,662,d294,Drift,432.68139100000036,0,-1.214016270878087e-15,5.8790373371763856e-09
1,663,663,col43e,Marker,432.89209100000033,0,-1.0804530296188148e-42,8.0562732561836277e-37
1,664,664,d295,Drift,433.23639100000037,0,-1.983795928157011e-15,9.6067990279388359e-09
1,665,665,det_43e,Marker,433.58069100000034,0,-3.7796586833460114e-43,3.5870960333506046e-37
1,666,666,d296,Drift,433.59839100000033,0,-7.1792961459792702e-17,4.9195568028640044e-10
1,667,667,sex_43e,Sextupole,433.75209100000029,-0.6545528966016001,-2.5339766111077938e-12,1.8117095343072978e-05
1,668,668,d297,Drift,433.92009100000035,0,-1.4753800052677118e-16,1.0109926647599259e-09
1,669,669,q43e,Quadrupole,434.25209100000035,0,-3.4855136900559415e-16,2.3923483873444131e-09
1,670,670,d298,Drift,434.63065700000033,0,-9.786034944884681e-17,7.684944526467153e-10
1,671,671,b43e,SBend,437.99635400000034,0,-5.5539199200796656e-15,4.3581131329059486e-08
1,672,672,d299,Drift,441.53482150000036,0,-3.1615608381119737e-16,2.4810423008839523e-09
1,673,673,det_42e,Marker,441.78615800000034,0,8.3183044357512411e-43,4.8979034100399833e-37
1,674,674,d300,Drift,441.80485800000031,0,-4.3706395584985666e-17,1.8519386419267199e-10
1,675,675,sex_42e,Sextupole,441.9595580000003,0.48985503761760002,5.6551144802177304e-13,3.8409619725777102e-06
1,676,676,d301,Drift,442.12605800000028,0,-7.128583237205918e-17,3.0205416352629399e-10
1,677,677,q42e,Quadrupole,442.45655800000031,0,-2.0434287631898047e-16,8.0689838438856041e-10
1,678,678,d302,Drift,442.83512400000029,0,1.8652248050184426e-17,1.1939000905375083e-10
1,679,679,b42e,SBend,446.2008210000003,0,8.8173642390272866e-16,5.692622317484371e-09
1,680,680,d303,Drift,449.73222400000026,0,5.7577209816701661e-17,3.6560783713018107e-10
1,681,681,det_41e,Marker,449.97649600000028,0,2.1987821613233833e-42,2.0890957355577334e-36
1,682,682,d304,Drift,450.00084600000025,0,2.3430766731626533e-17,3.6133432849902869e-11
1,683,683,sex_41e,Sextupole,450.16119600000025,-1.0285654489392002,1.1867019801065279e-13,4.1465449736451795e-06
1,684,684,d305,Drift,450.32909600000028,0,3.729222559974853e-17,5.7509689928861885e-11
1,685,685,q41e,Quadrupole,450.6609960000003,0,-2.9554280779726917e-16,7.6794805855275566e-10
1,686,686,d306,Drift,451.03956200000027,0,-2.4965202426420557e-16,7.7182068853699057e-10
1,687,687,b41e,SBend,454.40525900000029,0,-5.5725819400979694e-15,1.7075256120747896e-08
1,688,688,d307,Drift,457.93676150000027,0,-7.7723500426210049e-16,2.4114963326905515e-09
1,689,689,det_40e,Marker,458.18113300000027,0,-4.1926181742031821e-28,1.300827072380854e-21
1,690,690,d308,Drift,458.20483300000024,0,-9.2084896543831499e-17,2.3403128393490948e-10
1,691,691,sex_40e,Sextupole,458.36453300000022,-0.0061426210902560006,-9.0163790300756432e-15,9.2634918076695024e-09
1,692,692,d309,Drift,458.53298300000029,0,-1.2608248493067946e-16,3.2043523897521842e-10
1,693,693,q40e,Quadrupole,458.86543300000028,0,-1.6628336610077154e-15,2.5129394039685508e-09
1,694,694,d310,Drift,459.24399900000026,0,-5.505940563268671e-16,6.1374113907341844e-10
1,695,695,b40e,SBend,462.60969600000027,0,-1.0625803760075171e-14,1.186306329397277e-08
1,696,696,d311,Drift,466.14119850000026,0,-1.7061860862311339e-15,1.9034631172089493e-09
1,697,697,det_39e,Marker,466.38557000000026,0,3.0221323559247078e-27,3.3715651072582868e-21
1,698,698,d312,Drift,466.40907000000027,0,-1.5915858897968798e-16,1.8219052201099408e-10
1,699,699,sex_39e,Sextupole,466.56857000000025,-0.65454431424000026,2.618218867353155e-12,2.4612655266763352e-06
1,700,700,d313,Drift,466.73722000000026,0,-1.9920806071450309e-16,2.2803557635841268e-10
1,701,701,q39e,Quadrupole,467.06987000000026,0,-3.9644017341222786e-16,5.2279140384923829e-10
1,702,702,d314,Drift,467.44843600000024,0,-1.2371371350293341e-16,1.0370597391475069e-10
1,703,703,b39e,SBend,470.81413300000025,0,-5.2333262184491145e-15,4.3727774976476794e-09
1,704,704,d315,Drift,474.28308850000025,0,-2.9017041902855937e-16,2.4330602485536084e-10
1,705,705,bump_38e,Kicker,474.57941300000022,0,-1.8272847157044801e-16,1.5321664487566812e-10
1,706,706,d316,Drift,474.75841300000025,0,-1.0293437917829613e-16,8.6309813049416066e-11
1,707,707,det_38e,Marker,474.82291300000026,0,1.429082693258698e-42,5.5498786232292119e-37
1,708,708,d317,Drift,474.8442630000003,0,-3.649503019627585e-17,2.864626715286456e-11
1,709,709,sex_38e,Sextupole,475.00161300000025,0.49091463012800002,7.8012614726072287e-13,1.1133102496827846e-06
1,710,710,d318,Drift,475.16846300000026,0,-5.2734036606119592e-17,4.1392849726205973e-11
1,711,711,q38e,Quadrupole,475.49931300000026,0,1.8644426843265053e-16,2.8817126934178842e-10
1,712,712,d319,Drift,475.87787900000023,0,1.3279395419814395e-16,2.7219493121264937e-10
1,713,713,b38e,SBend,479.24357600000025,0,7.4068948922411813e-15,1.4731699450639479e-08
1,714,714,d320,Drift,482.7749135000002,0,4.1170351387248616e-16,8.3940388615782792e-10
1,715,715,det_37e,Marker,483.01912000000021,0,0,0
1,716,716,d321,Drift,483.04337000000021,0,6.0858414349976599e-17,8.2814838867610316e-11
1,717,717,sex_37e,Sextupole,483.20362000000017,-0.38404078441920003,-9.1887920136251042e-14,3.4777489708465007e-06
1,718,718,d322,Drift,483.37167000000017,0,8.7113856472881563e-17,1.1854268738336708e-10
1,719,719,q37e,Quadrupole,483.7037200000002,0,-5.4335645528639895e-17,4.0636844719151439e-10
1,720,720,d323,Drift,484.08228600000018,0,-2.4074103710602221e-16,3.8231584679326096e-10
1,721,721,b37e,SBend,487.44798300000019,0,-1.5179463388653864e-14,2.3824896407390865e-08
1,722,722,d324,Drift,490.89594400000021,0,-4.9384807749935114e-16,7.8790940451252422e-10
1,723,723,det_36e,Marker,491.05677400000019,0,-6.0254401222647395e-43,2.5968341026230647e-37
1,724,724,d325,Drift,491.0698740000002,0,-4.8330409028152332e-17,6.4292880452971858e-11
1,725,725,sex_36e,Sextupole,491.21897400000017,0.22435076753488004,-7.7739006245233293e-13,8.2613097511625733e-07
1,726,726,d326,Drift,491.38682400000016,0,-1.1750561279450227e-16,1.5631513301591447e-10
1,727,727,q36e,Quadrupole,491.71867400000019,0,-1.0100170213321166e-15,7.9010357219516878e-10
1,728,728,d327,Drift,492.18002400000017,0,-3.5129706184452975e-16,1.8231723576166719e-10
1,729,729,bump_36e,Kicker,492.45647400000024,0,-2.5059988731453539e-16,1.3005710465518039e-10
1,730,730,d328,Drift,492.63107400000024,0,-1.2954555426510647e-16,6.7231952453049083e-11
1,731,731,pinger_36e,Kicker,492.94617400000021,0,-5.565015742558455e-16,2.8881490833602271e-10
1,732,732,d329,Drift,493.99565950000022,0,-1.7284762540481738e-15,8.9704995271838867e-10
1,733,733,b36e,SBend,498.07667600000019,0,-9.5913427830608794e-15,4.9643441928703751e-09
1,734,734,d330,Drift,501.69157250000018,0,-7.1357521847979929e-16,3.7065188018014138e-10
1,735,735,det_35e,Marker,502.01933800000018,0,-9.8043438545863761e-43,5.1796588968504867e-37
1,736,736,d331,Drift,502.03761300000014,0,-4.3890234781432088e-17,2.0508273117312771e-11
1,737,737,sex_35e,Sextupole,502.19188800000012,-0.27227086007520002,1.3775337986111309e-13,6.7675417454309105e-08
1,738,738,d332,Drift,502.35866300000015,0,-1.1914381097182452e-16,5.5671468330385424e-11
1,739,739,q35e,Quadrupole,502.68943800000017,0,-3.4072576549992269e-16,2.8046852852166088e-10
1,740,740,d333,Drift,503.06800400000014,0,1.728861390205989e-16,1.3590977749198332e-10
1,741,741,b35e,SBend,506.43370100000016,0,6.1519859826955818e-15,4.7979081580308996e-09
1,742,742,d334,Drift,509.84757950000011,0,2.8181984395306339e-16,2.2016813066111218e-10
1,743,743,sex_34e,Sextupole,510.1103270000001,0.10192273274784001,-4.1727709848702957e-13,1.9357181715463304e-07
1,744,744,d335,Drift,510.26772700000009,0,3.3198201371595518e-17,2.5935668101900997e-11
1,745,745,q34e,Quadrupole,510.58912700000013,0,-8.6305059965936452e-16,6.5624088137154641e-10
1,746,746,d336!s1,Drift,511.27757700000012,0,-3.8992436682016495e-15,2.0723219462804996e-09
1,747,747,injs34e,Marker,511.66602700000016,0,-1.4645804737202154e-41,7.0382098688719744e-36
1,748,748,d336!s2,Drift,513.40782400000012,0,-1.7484080122408085e-14,9.2922233210687234e-09
1,749,749,det_34e,Marker,515.14962100000014,0,4.4155522227384846e-27,2.3467232506525592e-21
1,750,750,d337,Drift,515.5234710000002,0,-3.817364858719697e-15,1.9820256613868197e-09
1,751,751,det_33e,Marker,515.89732100000015,0,-2.7767925658783919e-42,3.1210526251636571e-36
1,752,752,d338,Drift,515.91002100000014,0,-1.3167072636603507e-16,6.6878588048992439e-11
1,753,753,sex_33e,Sextupole,516.05872100000022,-0.21013548676064006,3.6231773389146852e-12,1.7304140872916675e-06
1,754,754,d339,Drift,516.22687100000019,0,-3.2475848792489473e-16,1.6495229979169053e-10
1,755,755,q33e,Quadrupole,516.55902100000026,0,-7.0545434687697981e-16,3.7081509136532221e-10
1,756,756,d340,Drift,516.9376020000002,0,-2.863740580018398e-16,1.3849392017670022e-10
1,757,757,b33e,SBend,520.30331400000011,0,-6.4340551841384798e-15,3.1122846012176832e-09
1,758,758,d341,Drift,523.95800500000018,0,-1.3577905560569015e-15,6.5644168364832931e-10
1,759,759,det_32e,Marker,524.32556500000021,0,-1.7523695845616988e-27,9.1278192303579058e-22
1,760,760,d342,Drift,524.34031500000015,0,-5.524953399681993e-17,2.6432251664736331e-11
1,761,761,sex_32e,Sextupole,524.49106500000028,0.2687364871656,-2.919249792764986e-12,1.5304801044388639e-06
1,762,762,d343,Drift,524.65776500000027,0,-1.1499394534276559e-16,5.5014923807338331e-11
1,763,763,q32e,Quadrupole,524.98846500000036,0,-3.8727368449920068e-17,1.0924332616978368e-10
1,764,764,d344,Drift,525.3670460000003,0,5.9205618004416255e-17,1.3756733631028249e-10
1,765,765,b32e,SBend,528.73275800000022,0,1.4404154187888653e-15,3.2642615729468986e-09
1,766,766,d345,Drift,532.26438000000019,0,1.8615266285470363e-16,4.2417051179262932e-10
1,767,767,det_31e,Marker,532.50887100000023,0,1.3772434565176367e-42,5.9356208059955224e-37
1,768,768,d346,Drift,532.53272100000015,0,2.7871802221463475e-17,4.1139039417087885e-11
1,769,769,sex_31e,Sextupole,532.69257100000027,-1.0363897738480001,4.6399095954866513e-12,4.3265295145215192e-06
1,770,770,d347,Drift,532.86072100000024,0,3.6840136013854831e-17,5.437638354205153e-11
1,771,771,q31e,Quadrupole,533.19287100000031,0,-4.0149881536895038e-16,2.3414946629116737e-10
1,772,772,d348,Drift,533.57145200000025,0,-5.0889241202013259e-16,2.5598827171944567e-10
1,773,773,b31e,SBend,536.93716400000017,0,-2.0099857699372402e-14,9.9779435712254043e-09
1,774,774,d349,Drift,540.59185500000024,0,-2.3920043357704878e-15,1.2052647909285618e-09
1,775,775,det_30e,Marker,540.95941500000026,0,-1.3903714461861518e-43,5.0524537164591978e-37
1,776,776,d350,Drift,540.9723650000002,0,-8.8523872850349546e-17,4.2501730274247214e-11
1,777,777,sex_30e,Sextupole,541.12131500000032,-0.062302540208800002,1.9498796594750548e-14,2.910665489776889e-08
1,778,778,d351,Drift,541.28981500000032,0,-2.2216415966565441e-16,1.0666457404859633e-10
1,779,779,q30e,Quadrupole,541.62231500000041,0,-1.3412991659280308e-15,5.4344745669863271e-10
1,780,780,d352,Drift,542.00089600000035,0,-1.0755935931728673e-16,4.5453933739092551e-11
1,781,781,b30e,SBend,545.36660800000027,0,-5.6239361012958038e-15,2.4032855985169257e-09
1,782,782,d353,Drift,548.90383850000023,0,-3.4600331540849633e-16,1.4614156100527197e-10
1,783,783,sk_sex_29e,Sextupole,549.21763800000019,0,-8.8126570397398791e-17,3.7222055369615445e-11
1,784,784,d354,Drift,549.76233800000023,0,-6.6544553154212645e-16,2.8106449971074843e-10
1,785,785,det_29e,Marker,550.24333800000022,0,4.3049265619553384e-42,1.7210889268346722e-36
1,786,786,d355,Drift,550.25668800000028,0,-1.9305083740710883e-17,7.7410686502141318e-12
1,787,787,sex_29e,Sextupole,550.40603800000031,-0.72098578103200006,3.2837359561696853e-12,1.6156718186278118e-06
1,788,788,d356,Drift,550.57438800000034,0,1.1586166841208113e-17,4.6458909017373162e-12
1,789,789,q29e,Quadrupole,550.90673800000036,0,2.1312534398663958e-16,2.1285390742416667e-10
1,790,790,d357,Drift,551.28531950000024,0,3.8617568311226659e-16,2.4127087591523575e-10
1,791,791,b29e,SBend,554.65103200000021,0,2.5278739493401646e-14,1.5768929154912189e-08
1,792,792,d358,Drift,558.11762250000027,0,8.8625517857976047e-16,5.5298438836785054e-10
1,793,793,bump_28e,Kicker,558.41138200000034,0,5.6446700738523871e-16,3.5220267297390516e-10
1,794,794,d359,Drift,558.5999820000003,0,3.6692824714454721e-16,2.289471443746461e-10
1,795,795,det_28e,Marker,558.67428200000029,0,3.4424288656254241e-43,1.4839538797827334e-37
1,796,796,d360,Drift,558.68673200000035,0,6.1383304019457378e-17,3.8416503952904232e-11
1,797,797,sex_28e,Sextupole,558.83518200000037,0.20131291634928003,3.2127820105322805e-13,1.1567201275422581e-07
1,798,798,d361,Drift,559.00368200000037,0,1.602375406136437e-16,1.0028404646378511e-10
1,799,799,q28e,Quadrupole,559.33618200000046,0,9.6244941557215864e-16,9.8509803561994444e-10
1,800,800,d362,Drift,559.7147630000004,0,7.7347534684193701e-17,2.9588160698719563e-10
1,801,801,b28e,SBend,563.08047500000032,0,4.8283208678657283e-15,1.8741544123881368e-08
1,802,802,d363,Drift,566.61080600000037,0,2.4170845124653919e-16,9.1225635893510374e-10
1,803,803,det_27e,Marker,566.85400600000037,0,-8.8606423260970455e-43,3.9489405438120393e-37
1,804,804,d364,Drift,566.87910600000043,0,3.5028760950141891e-17,9.3759523394598883e-11
1,805,805,sex_27e,Sextupole,567.04020600000047,-0.68065802517439999,-7.7674893696301669e-13,9.9841308653070053e-07
1,806,806,d365,Drift,567.20840600000042,0,5.2102678688863856e-17,1.3946032314419597e-10
1,807,807,q27e,Quadrupole,567.54060600000048,0,4.9805002049800757e-18,3.3414882383692576e-10
1,808,808,d366,Drift,567.91919550000046,0,-3.517273057667582e-16,1.8357829740461296e-10
1,809,809,b27e,SBend,571.28491600000041,0,-1.1023273988256877e-14,5.4848606380842509e-09
1,810,810,d367,Drift,574.75252350000039,0,-8.1094525081004257e-16,4.2426706472624481e-10
1,811,811,bump_26e,Kicker,575.04730000000052,0,-5.135906457129224e-16,2.6869828204848513e-10
1,812,812,d368,Drift,575.23425000000054,0,-3.2644234828400966e-16,1.7078679081042104e-10
1,813,813,det_26e,Marker,575.3069000000005,0,-1.8828102560417117e-27,9.8504107394346492e-22
1,814,814,d369,Drift,575.32075000000043,0,-6.4333517067311726e-17,3.2587968729216214e-11
1,815,815,sex_26e,Sextupole,575.47060000000056,0.37586853976800005,8.6035682184724791e-13,5.3022048238672178e-07
1,816,816,d370,Drift,575.63835000000051,0,-1.4747936222977466e-16,7.4705271274372627e-11
1,817,817,q26e,Quadrupole,575.97010000000057,0,-9.8268515543979319e-16,3.6855711683859636e-10
1,818,818,d371,Drift,576.34868950000055,0,-6.2485767406941361e-17,1.9999603670042264e-11
1,819,819,b26e,SBend,579.7144100000005,0,-1.9500870461400869e-15,6.274094550953015e-10
1,820,820,d372,Drift,583.24468000000047,0,-1.9657535452953739e-16,6.2919704735743691e-11
1,821,821,det_25e,Marker,583.48781900000051,0,9.9559371707927736e-43,3.1378439795403448e-37
1,822,822,d373,Drift,583.51311900000053,0,-2.0901360802988547e-17,6.5063910775984008e-12
1,823,823,sex_25e,Sextupole,583.67441900000063,-0.23828932174880002,-8.9024032419253373e-13,2.958482897600004e-07
1,824,824,d374,Drift,583.84251900000061,0,4.3138022088018312e-17,1.3428448255799021e-11
1,825,825,q25e,Quadrupole,584.17461900000069,0,3.088306579457473e-16,1.3256646901461575e-10
1,826,826,d375,Drift,584.55320850000066,0,3.9100923909571573e-16,1.4734403303747182e-10
1,827,827,b25e,SBend,587.91892900000062,0,1.3057866583362647e-14,4.9141377229697851e-09
1,828,828,d376,Drift,591.44994850000069,0,1.2185620719871843e-15,4.5887444587457107e-10
1,829,829,det_24e,Marker,591.69383700000071,0,-2.0210386664657855e-27,8.2851773731218739e-22
1,830,830,d377,Drift,591.71793700000069,0,1.2090074484700118e-16,4.5392282856355703e-11
1,831,831,sex_24e,Sextupole,591.87803700000075,0.59280846844640023,-8.1524239716963974e-14,2.7900173780855604e-08
1,832,832,d378,Drift,592.04658700000073,0,1.6329125496462988e-16,6.1307834312198264e-11
1,833,833,q24e,Quadrupole,592.37913700000081,0,1.2643907544976399e-15,5.9665609906439802e-10
1,834,834,d379,Drift,592.75772700000084,0,2.6146751804687697e-16,1.8001201190797037e-10
1,835,835,b24e,SBend,596.12344800000074,0,1.0402596841633189e-14,7.1864441019679569e-09
1,836,836,d380,Drift,600.33728700000086,0,3.078301994736384e-15,2.1145050209138366e-09
1,837,837,sk_sex_23e,Sextupole,601.3270950000009,0,2.0960308520590239e-16,1.4397767887834212e-10
1,838,838,d381,Drift,601.65464500000087,0,8.7843955434577074e-16,6.0340566046136515e-10
1,839,839,det_23e,Marker,601.91909500000088,0,-3.6860950717920988e-27,2.5320019121572804e-21
1,840,840,d382,Drift,601.93354500000089,0,5.292846167339158e-17,3.2769233240260564e-11
1,841,841,sex_23e,Sextupole,602.08399500000098,-0.73357873032639997,9.127235950503021e-13,1.3811693384075441e-06
1,842,842,d383,Drift,602.25179500000093,0,-3.9648112389355228e-17,2.4547062229767848e-11
1,843,843,q23e,Quadrupole,602.58359500000097,0,-7.0608839649218789e-16,2.3078277717491972e-10
1,844,844,d384,Drift,602.96218450000094,0,-1.3753122529650519e-16,3.0643053148033848e-10
1,845,845,b23e,SBend,606.3279050000009,0,-8.1362575394995583e-15,1.8440338485741314e-08
1,846,846,d385,Drift,609.85852500000101,0,-4.2193132978245838e-16,9.5354401405515501e-10
1,847,847,det_22e,Marker,610.10201400000096,0,-4.6444336632841204e-28,1.0496191218092682e-21
