training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_21W,13,12.0677573930838,19.09512587957519,22.588815835611012,18.26080513507388,36.123535464862,39.40561518077851,45.6110292579572,47.84134966778979
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_22W,14,30.277804283011037,26.68303535800782,40.35752480166514,39.53537646779239,52.25271917009344,54.92413108189054,65.57470423955509,67.60734050521445
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_23W,15,18.533903758865797,15.559066097654055,24.198969531243833,20.958283556910033,35.99102830113988,44.106909196448385,49.73626497650503,53.40302396153701
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_24W,16,24.241005246686715,25.074592514216004,34.87637488506898,30.774468863731364,49.30744073622351,56.40503412246959,58.77202500689477,67.76953010348831
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_25W,17,24.11631458827791,15.711435605411744,28.782735069895384,26.716951271313224,44.16595923160488,50.03955412311652,53.42905312256425,54.29139678149188
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_26W,18,19.790780482297244,14.386730556563357,24.467386623945586,19.575461688093764,37.74839003611443,43.319650949309015,52.03493183741289,52.64848969999282
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_27W,19,16.262947647583406,20.185110263303176,25.92146104157221,21.811500539456315,38.60444691577938,45.03397708910681,50.487956596253426,55.42641454702966
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_28W,20,20.541482089380143,15.129644367746659,25.511931034769077,21.93644277605255,38.633419366045615,43.97240942502557,45.99373578836736,47.51433207543915
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_29W,21,13.578320933895387,37.71266971392443,40.08261788276078,41.32055668210519,54.97436535487625,55.59004731084238,61.713543087271354,65.0001639832129
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_30W,22,17.425884233468153,19.858581344810734,26.42015697051588,23.410035875297257,37.96915783416075,46.35445151963074,53.03011640288502,53.32136000112142
