case,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p99_2d_um,max_2d_um
quadrupole_strength,SEX_14E,71,1.3548911857789656,2.6133175320145345,2.943664153472007,1.8745362058306752,4.283282471010583,5.06559850134662,5.152522504717291
quadrupole_strength,SEX_13E,72,2.998667773760583,12.296751036712863,12.657096605315498,4.92333921090774,18.618682050333526,23.49452199452347,24.036281988322358
quadrupole_strength,SEX_12E,73,2.350339647732207,5.690260188657648,6.156554025940496,5.450030282395163,8.426368559874257,8.541813249785575,8.554640437553498
quadrupole_strength,SEX_11E,74,1.5097041700907636,3.7735487914593286,4.064342156206044,3.699905276917273,5.422334992176058,5.489436081633386,5.496891758239755
quadrupole_strength,SEX_10AE,75,0.7785552166198453,2.1769057141894996,2.3119400324828647,1.3132373875682763,3.4080848236009063,4.1282388769184655,4.208255993953751
quadrupole_strength,SEX_09AE,76,1.6989770337252,1.8508314899139797,2.512389333917592,2.5543216259194765,2.763031402503455,2.80606805138005,2.8108499012552275
quadrupole_roll,SEX_09AW,1,2.5805404793643563,3.3352937560274625,4.217033744782439,4.531855038741218,4.833251537057502,4.94896619325989,4.961823377282378
quadrupole_roll,SEX_10W,2,3.3456705227727888,4.077941366638704,5.274762273002821,5.102373526245387,6.819294477822132,7.242430342409214,7.289445438474445
quadrupole_roll,SEX_10AW,3,1.5927731720699274,1.5301194753888143,2.2086629409282525,1.509624907614298,3.2256953634858765,3.7547701071927295,3.813556189826825
quadrupole_roll,SEX_12W,4,1.5800051930887937,2.7100267822634803,3.136982877028963,2.397436839917561,4.181853891076838,4.857006249257148,4.93202317794385
quadrupole_roll,SEX_13W,5,4.097486407870209,7.350766182093583,8.41564960811058,9.284577126511682,9.864227204649342,9.87748390228633,9.878956868690441
quadrupole_roll,SEX_14W,6,1.5742135402995596,3.5571569273484123,3.8899246363194844,4.114324799242297,4.842776183130874,4.9057674542588146,4.912766484384141
quadrupole_roll,SEX_15W,7,1.5112462996255882,1.1210299904610612,1.8816412032173297,1.7507088821337309,2.3385753357951025,2.5250701677146106,2.5457918157056674
quadrupole_roll,SEX_16W,8,3.154467360189443,4.848806517869762,5.784599292452057,5.64666413214289,7.503505091964964,7.828644559707147,7.864771167234057
quadrupole_roll,SEX_17W,9,4.082706125462424,7.078999077157874,8.171946967601444,6.519127912847212,11.569413645559104,11.992854362316473,12.03990333084507
quadrupole_roll,SEX_18W,10,11.08687551309104,7.257726205080439,13.251165922691067,11.896850363285767,18.34910691386644,18.660991580568748,18.69564543242456
quadrupole_roll,SEX_19W,11,2.226216934348579,1.3247955106253297,2.5905839078774138,1.4768856199823754,3.907411013726891,4.500957789239388,4.566907430963
quadrupole_roll,SEX_20W,12,3.938957349693016,4.016640996072042,5.62572572154271,5.757872648589775,6.124984446828134,6.169862950827275,6.174849451271624
quadrupole_roll,SEX_21W,13,6.1580531648611805,3.6230339081331175,7.144787854145084,6.5824462091407785,8.733801860015676,9.52588997108544,9.613899761204305
quadrupole_roll,SEX_22W,14,3.3341609061366326,2.7659867899649564,4.332125560307607,4.109275626807116,5.421371061124172,5.6221195277057,5.6444249128814254
quadrupole_roll,SEX_23W,15,4.170252542473518,1.2545794443934344,4.354879544867043,3.0283173132004397,6.412546173464982,7.347349262852037,7.451216272783934
quadrupole_roll,SEX_24W,16,9.10306140288078,5.762967880204678,10.77392805307742,10.337982221889856,14.219651439102982,15.154889618826518,15.258804972129134
quadrupole_roll,SEX_25W,17,2.7241640562232963,2.0743618745439116,3.42403957216915,2.9650305418761893,4.561266530855283,5.06251385942952,5.11820800704888
quadrupole_roll,SEX_26W,18,2.897027905611346,1.8156240292781862,3.418956171345754,3.5560443254089966,4.350650801959424,4.380732068456022,4.384074431400089
quadrupole_roll,SEX_27W,19,2.8167419802072713,1.6901266392621277,3.284899304363145,3.110272739377604,4.170033531549268,4.200916999874983,4.204348496355618
quadrupole_roll,SEX_28W,20,4.086751094782385,6.510157420558737,7.686591191884801,7.280705973927438,10.051527801534748,10.919243908087264,11.015656808815322
quadrupole_roll,SEX_29W,21,1.993671924499208,3.4486078619482248,3.983418623246555,2.256730062883139,5.7919166342829085,7.076433940433368,7.219158085561198
quadrupole_roll,SEX_30W,22,2.402131621986356,1.4282479514236355,2.7946607200325073,2.5873798344979555,3.586530136458571,3.864014770811035,3.894846396850198
quadrupole_roll,SEX_31W,23,1.3913690640128091,1.033491062621562,1.733208483942577,1.5440542321024606,2.3877043608246775,2.39645445736379,2.3974266903125803
quadrupole_roll,SEX_32W,24,3.6854308034138983,1.7478095310465942,4.078877095913693,3.2337251917615415,5.695778130095198,6.6105022461877585,6.712138259086933
quadrupole_roll,SEX_33W,25,2.052416789444992,5.683507746459906,6.042737374871214,5.774348778440721,8.159932862489056,8.480130866740385,8.515708422768311
quadrupole_roll,SEX_34W,26,2.7832553061029737,2.5857350692188565,3.799017760834846,3.2508248223986995,5.226479376319239,5.2592761494648315,5.262920235369897
quadrupole_roll,SEX_35W,27,1.1902810881619654,1.353008353108687,1.802054569766941,1.6777087430033086,2.3446478680120912,2.491729558493603,2.508071968547104
quadrupole_roll,SEX_36W,28,1.6757317362227142,1.8641906553696272,2.5066478913783308,1.996680671000565,3.3717757571866755,3.8204953821035987,3.87035311820548
quadrupole_roll,SEX_37W,29,2.854772301891998,1.240780965533634,3.112757989320775,2.1025302314600687,4.390872306847201,5.220112858844806,5.312250697955652
quadrupole_roll,SEX_38W,30,2.869356952211807,0.6925712830949966,2.951756138534157,2.4066840133387775,4.086186001099817,4.57936877612083,4.634166862234276
quadrupole_roll,SEX_39W,31,3.6409618072870815,5.125723650965943,6.2872605980820335,6.130301101958647,8.422320107087206,8.933894819586348,8.990736454308475
quadrupole_roll,SEX_40W,32,5.992493144170677,4.6482829075933685,7.583963875965999,6.361019308358324,10.337378492208877,11.287722188715511,11.393315932771804
quadrupole_roll,SEX_41W,33,2.23361382586128,1.6709925927520124,2.789488657103799,2.638885027316384,3.4155871401812647,3.517298439470657,3.5285996949472564
quadrupole_roll,SEX_42W,34,5.0174211835997555,4.099048007724628,6.478943579262503,6.0040628562888285,7.757040710779117,8.393991936449751,8.4647642948576
quadrupole_roll,SEX_43W,35,3.3862836993756282,2.2450235520412174,4.0628866636760685,2.9291792636261293,5.658500662960877,6.679204287542176,6.792615801384544
quadrupole_roll,SEX_44W,36,6.69530768691255,3.4071710858408255,7.512387092703626,6.336403595833769,10.304476760617316,11.05664609510453,11.14022046560311
quadrupole_roll,SEX_45W,37,2.2394730705380232,3.1878487357141294,3.89584640296036,3.212268474578243,5.5525594499866875,5.793613689478217,5.820397493866166
quadrupole_roll,SEX_47W,38,9.593158605415859,3.681668729104978,10.27537720278598,9.961089701808387,13.01601054771618,13.67712899925332,13.75058660497967
quadrupole_roll,SEX_47E,39,6.725157006867847,6.925241631264845,9.653326287784301,8.832004921006675,11.100730367383566,11.954863106716873,12.049766744420575
quadrupole_roll,SEX_45E,40,2.4822771229819933,1.3180332935211163,2.810500218486005,2.3580200917770173,3.7777947175475415,4.242440314431641,4.294067602974319
quadrupole_roll,SEX_44E,41,1.6183532473994409,8.747845660015884,8.896284107695024,6.567867788812381,12.908280430825192,13.789534986537635,13.887452159394574
quadrupole_roll,SEX_43E,42,5.035044193479957,1.740027811760752,5.327228812055771,3.3375633018484328,7.795512686721385,9.148637719313685,9.298984945157276
quadrupole_roll,SEX_42E,43,5.89674210084621,1.8336937151968618,6.175273276952579,6.649617045108138,7.333807716320743,7.559528880455052,7.584609009803309
quadrupole_roll,SEX_41E,44,2.827711546055617,1.9630147075449347,3.4422927431777173,3.7229735339597494,4.183145913017359,4.3242391160090135,4.339916138563642
quadrupole_roll,SEX_40E,45,5.012552836686276,3.476866477025709,6.100351337393347,5.881712651135752,7.71038276322807,7.7152741231062105,7.715817607537115
quadrupole_roll,SEX_39E,46,4.316347180578565,5.664808650713144,7.121861416264921,6.9999671281473645,8.436363941970761,8.503912951854566,8.511418397397211
quadrupole_roll,SEX_38E,47,2.650914335044886,3.4225223820819273,4.329088387593654,3.6833827918462574,6.031969149089729,6.586267514449375,6.647856221711558
quadrupole_roll,SEX_37E,48,3.684985166330259,1.471093680487856,3.9677742240260288,3.7076389560641867,5.464126117866534,5.676354207036096,5.699935105832714
quadrupole_roll,SEX_36E,49,4.262230275230653,3.720162591976978,5.65740370044755,5.195870382268698,7.528737514667403,7.585032087149698,7.591287039647731
quadrupole_roll,SEX_35E,50,1.106019881441822,0.8198963883058935,1.3767752415342276,1.2675795654237463,1.8549689676766477,2.0150713850453146,2.032860542530722
quadrupole_roll,SEX_34E,51,3.8073069475472816,2.1465718318636724,4.3707387044059685,3.228346135805153,6.381549867887842,7.201007835014219,7.292058720250484
quadrupole_roll,SEX_33E,52,3.725894538889348,2.683046388592451,4.5914080670600885,3.893356772735158,6.293868505849437,6.940464562812617,7.01230856914186
quadrupole_roll,SEX_32E,53,3.6826766704887484,2.102992040093571,4.240835174828068,4.079582809673825,5.481853142723016,6.001138125615544,6.058836457048048
quadrupole_roll,SEX_31E,54,1.7664814026605564,1.272326034819394,2.1769864686820743,1.6966920917018529,3.0874027234974157,3.3099257533975894,3.3346505344976087
quadrupole_roll,SEX_30E,55,1.4616873298346371,3.070239371369896,3.4004263920439333,3.4647174282916025,4.25578288939723,4.555720628800413,4.589047044289655
quadrupole_roll,SEX_29E,56,4.319717790950523,3.155807177156247,5.34968043277777,5.685197931083257,5.924893808881226,6.008080543065201,6.017323513530088
quadrupole_roll,SEX_28E,57,10.63751876937967,7.652135245969281,13.10389176510208,12.017234771403714,17.341912011564936,17.770860398719755,17.818521330625845
quadrupole_roll,SEX_27E,58,4.635198099573261,3.9489138311340644,6.08925133887652,6.0784299791499645,7.145087681102334,7.531518819523519,7.5744556126814295
quadrupole_roll,SEX_26E,59,2.726724593368447,3.5904634323384337,4.508486959839166,4.458870198814246,5.68625317356004,5.928606768762762,5.955534946007509
quadrupole_roll,SEX_25E,60,2.4202223848523823,4.2884938879506995,4.924292458732631,4.306486489128748,5.86600360558626,6.457803672030642,6.523559234968907
quadrupole_roll,SEX_24E,61,7.2709312457767865,1.6213688068612964,7.44951528548509,7.76093809212705,9.297880514313416,9.783307565902986,9.837243904968494
quadrupole_roll,SEX_23E,62,3.108829301460677,1.7473005790390326,3.566213529660082,1.949529933116099,5.284570780229121,6.300838955911863,6.413757642098836
quadrupole_roll,SEX_22E,63,4.269783369435204,2.8304169685090312,5.122724884036746,5.247477858833895,6.458078741315806,6.709220675225201,6.737125334548468
quadrupole_roll,SEX_21E,64,2.7397130850244698,3.564576887792654,4.495802061617021,3.975150327140258,6.133915080840928,6.368653864650496,6.394735951740449
quadrupole_roll,SEX_20E,65,7.601363148377822,2.5069119675609914,8.004082041472145,7.737416040457875,8.931309744996891,9.291485358311668,9.331504870902199
quadrupole_roll,SEX_19E,66,1.3402110745170321,2.3430896838241373,2.6993026860100726,2.6860527054001953,3.3388702777026946,3.5423746014103505,3.5649861929334237
quadrupole_roll,SEX_18E,67,5.096078684564467,2.4365574145688353,5.648613103564686,5.263922520193833,7.4671854210887005,7.492658011924309,7.495488299794933
quadrupole_roll,SEX_17E,68,5.464987897891532,2.4678029116660714,5.9963442141798735,6.659869977717586,7.113279673708757,7.12142507752469,7.1223301223931275
quadrupole_roll,SEX_16E,69,1.2744972598291526,4.217755012715858,4.406109464437052,4.202582389873736,5.6947814869342075,5.884332117689227,5.9053932988842295
quadrupole_roll,SEX_15E,70,4.021784747334172,2.4187031085036526,4.69306693761926,4.241632253543385,5.933132507094927,6.4332847769841655,6.488857251416304
quadrupole_roll,SEX_14E,71,1.8306757271046779,1.8246402146504086,2.5847022131630037,2.8675696019631562,3.0519207517225406,3.085116893491154,3.088805353687667
quadrupole_roll,SEX_13E,72,3.846974151942849,13.989425982264917,14.508730111177378,6.665864323074662,21.177817880335,26.5777111068188,27.177699243094782
quadrupole_roll,SEX_12E,73,2.499337133558472,6.203831789751461,6.688364148483178,5.946717812290762,9.225824840629276,9.535496180801237,9.56990410748701
quadrupole_roll,SEX_11E,74,1.2575362271608554,3.7539680614178974,3.958999061475969,3.7190380408744756,5.15749537232098,5.166870305127521,5.167911964328248
quadrupole_roll,SEX_10AE,75,0.7493861058521646,2.3111334196025335,2.4295919860849007,1.372005060359034,3.4548821722669074,4.20224169293359,4.285281639674334
quadrupole_roll,SEX_09AE,76,1.3267082294373609,2.360190543048293,2.7075180748337417,2.7229466790121837,2.863532362402684,2.916094412055624,2.9219346397948396
quadrupole_misalignment,SEX_09AW,1,1103.8629539057156,226.28888660409626,1126.81856623237,100.56021995771165,1623.0707000239622,2184.7092952641524,2247.113583624174
quadrupole_misalignment,SEX_10W,2,543.5752197051988,726.1276685537445,907.0476340947326,629.6012927970669,1336.3909482817019,1436.015701770619,1447.0851188249433
quadrupole_misalignment,SEX_10AW,3,876.9998095351734,475.3871599007625,997.5578267565462,889.373821103196,1392.0663873769615,1510.2568326643254,1523.3891043629214
quadrupole_misalignment,SEX_12W,4,464.8766954382431,314.64260158270366,561.3468702079963,333.6031806446902,837.2351176745112,912.9292778157081,921.339740053619
quadrupole_misalignment,SEX_13W,5,266.82451125877355,1039.9944083610992,1073.6776467966704,292.1030794530729,1617.6047000839353,2029.529159814855,2075.298544229402
quadrupole_misalignment,SEX_14W,6,500.31705191308083,85.74549106321672,507.6115066393477,381.56465101767816,728.7563381231313,751.3241530076112,753.8316879947757
quadrupole_misalignment,SEX_15W,7,88.2309468277604,10.03147348815928,88.79938309733195,38.331000291476016,130.01308897733563,164.35443380252167,168.17013878309794
quadrupole_misalignment,SEX_16W,8,2104.0559086348176,207.0170908649014,2114.215538343064,907.8472467812039,3214.504457283731,3844.572854343029,3914.5804540162853
quadrupole_misalignment,SEX_17W,9,74.68118534824103,388.3260781890353,395.4420595317285,40.2064086589959,566.9486737445498,766.2975406402973,788.447414739825
quadrupole_misalignment,SEX_18W,10,3474.9616085293146,410.5850301972927,3499.133928242066,2087.0390734672155,5208.527969948346,6105.2615778223535,6204.898645363911
quadrupole_misalignment,SEX_19W,11,367.1631510824725,1515.5757443556984,1559.4161139324353,179.1277316008314,2239.052154568803,3021.2805041870192,3108.194765255711
quadrupole_misalignment,SEX_20W,12,822.4272486424923,43.29977633711344,823.5662996629378,189.94276889449415,1233.652010421202,1568.921620390674,1606.1737992761712
quadrupole_misalignment,SEX_21W,13,193.09028956356477,1384.561360439898,1397.960664949813,1104.0209454425913,1997.7052450851488,2049.9979415595385,2055.808241167804
quadrupole_misalignment,SEX_22W,14,1268.850722726086,472.7409962598734,1354.0554664072254,1332.4543822307141,1820.7999873896479,1831.6344250284503,1832.8382514327618
quadrupole_misalignment,SEX_23W,15,38.27665445498594,14.481933875760017,40.92467086059801,39.60429645984131,54.61454866597928,56.67257432523848,56.90124384293395
quadrupole_misalignment,SEX_24W,16,387.4039380949379,264.5008613386935,469.0868969608693,79.43730916055864,689.5029782473297,904.1913879992435,928.0456557494564
quadrupole_misalignment,SEX_25W,17,437.73449897563876,1551.3162441864883,1611.8913056004506,1642.9824950817156,2081.9359078906778,2084.729793065972,2085.040224752116
quadrupole_misalignment,SEX_26W,18,1022.6737615720183,4.995420063140207,1022.685961979272,19.558083856843904,1437.8528591973086,1984.4219362750703,2045.1518337281555
quadrupole_misalignment,SEX_27W,19,51.37413921902433,535.7682539112192,538.2257185229745,332.35752942702214,800.9081334504967,871.6085220353883,879.464120767043
quadrupole_misalignment,SEX_28W,20,73.77819794464689,71.35983747156338,102.64233481330906,41.01184776424846,151.74894332656604,191.75587491284145,196.20108953353878
quadrupole_misalignment,SEX_29W,21,368.5360138688798,1288.2826805469995,1339.959349575846,936.7621929473402,1911.2378875902862,1933.9535481258742,1936.4775104076064
quadrupole_misalignment,SEX_30W,22,2138.6900011688967,68.65583587598475,2139.7917059610368,1324.9764692273534,3187.511493526302,3472.7895113016334,3504.487068832226
quadrupole_misalignment,SEX_31W,23,137.8437617027211,1009.8870409670847,1019.2510672810752,376.7303109876996,1551.0783702405133,1868.7146842035825,1904.007607977257
quadrupole_misalignment,SEX_32W,24,635.851466914944,83.64788462925678,641.3299124326227,424.13600750876213,938.8950675820755,989.0999818605413,994.6783056692598
quadrupole_misalignment,SEX_33W,25,178.66535905076387,1255.6622545046805,1268.3095079327109,871.3280681085037,1882.5530369348237,2082.4351073038124,2104.6442262337005
quadrupole_misalignment,SEX_34W,26,891.8327899008675,283.02773166952227,935.6657640612699,648.45138942379,1373.3165165975886,1590.9538990194549,1615.1358303996624
quadrupole_misalignment,SEX_35W,27,410.1253913120682,1546.747523255598,1600.1970932657648,684.7378979484217,2379.1424685667575,2955.3185298305716,3019.3380921932185
quadrupole_misalignment,SEX_36W,28,476.8436915923421,72.27248123478965,482.2895579993887,68.96033621277307,704.627946843386,931.8995596676065,957.1519610925201
quadrupole_misalignment,SEX_37W,29,222.68001217865776,477.9195315554398,527.2508572454465,88.80288911452857,774.9874649058247,1016.4632909954936,1043.2939383387904
quadrupole_misalignment,SEX_38W,30,2374.6281713140997,114.18326500221028,2377.371819889584,1404.3890274400142,3524.363209825747,4219.282876489849,4296.496172785861
quadrupole_misalignment,SEX_39W,31,66.31530907530048,463.5985486640093,468.3175573701336,225.44829849199832,711.040375924474,818.5572603649111,830.5035808582932
quadrupole_misalignment,SEX_40W,32,338.5651574759956,15.98367185213641,338.94224231072536,250.71383439589414,481.56108663521496,485.77044666847996,486.2381533388427
quadrupole_misalignment,SEX_41W,33,175.74870662680294,1763.5693406926184,1772.3048347595259,20.785003695624095,2488.713837869589,3438.8871260112774,3544.4619358047994
quadrupole_misalignment,SEX_42W,34,652.1142580473663,938.7732144312131,1143.043373491216,1264.2555428897836,1354.7750366737678,1389.4489889420527,1393.3016503051954
quadrupole_misalignment,SEX_43W,35,693.3485764734029,759.7293220392523,1028.5528140372355,919.6507622386907,1391.4025875047075,1432.1285807931463,1436.6536911585285
quadrupole_misalignment,SEX_44W,36,51.16413804022219,76.64739908743385,92.1552646801433,30.05174865545645,136.6785488394703,173.7310032653736,177.84794264602957
quadrupole_misalignment,SEX_45W,37,352.63020801783836,31.64349107458393,354.0471354694051,30.703322071136995,504.05059819044584,686.467290716333,706.7358121080983
quadrupole_misalignment,SEX_47W,38,1957.9450287696263,291.52820230250546,1979.5295977634244,366.3339301953354,2940.5336570290583,3798.2933409024363,3893.5999724439234
quadrupole_misalignment,SEX_47E,39,275.5752460668242,816.9142119455058,862.1429962154409,39.87034593559016,1221.0825314313738,1673.0900080413753,1723.3130609980426
quadrupole_misalignment,SEX_45E,40,365.10318617986235,227.31387913002771,430.0836386144305,261.89534523366945,641.3488301040762,700.2979937343734,706.8479008044065
quadrupole_misalignment,SEX_44E,41,89.80206088751645,501.2088809308397,509.19029101465577,328.99993206817277,752.9988450017689,808.6517730077072,814.8354316750338
quadrupole_misalignment,SEX_43E,42,184.60673775537617,931.4820598130401,949.5991129830663,444.1644291228512,1413.896638448526,1749.4684812255425,1786.7542415341002
quadrupole_misalignment,SEX_42E,43,1219.6251152504997,266.0060104115877,1248.2966872201835,836.6704823312386,1810.760916982216,1878.4000730185203,1885.915534800332
quadrupole_misalignment,SEX_41E,44,163.59646880477598,595.0884919777411,617.1661995684258,409.5105664404075,904.9020812365704,1024.5502036871885,1037.844439515035
quadrupole_misalignment,SEX_40E,45,10.68077769946826,24.832784507302875,27.03231767073627,27.022425818887328,32.19086062365383,33.90083617459882,34.09083345803715
quadrupole_misalignment,SEX_39E,46,73.15721557417017,246.03219922417316,256.67843938603187,114.48120381417405,386.2592395451442,472.38968055273045,481.9597295535735
quadrupole_misalignment,SEX_38E,47,298.7557764296669,322.25745222664347,439.43700284079455,267.1378013186177,644.9180815485596,776.8506116942673,791.5097817104572
quadrupole_misalignment,SEX_37E,48,19.696563450249627,235.6458805580435,236.46762069197848,178.87899820273557,336.7206901275158,341.4606243724585,341.9872837330077
quadrupole_misalignment,SEX_36E,49,1040.7740071707933,118.64976215818994,1047.5152982474983,409.4232755130248,1595.3102880031174,1901.40858994384,1935.4195123816985
quadrupole_misalignment,SEX_35E,50,118.68204731924854,9.128758515777895,119.03261144714811,17.630724017589966,172.4892874688693,230.11062632292544,236.5129973067095
quadrupole_misalignment,SEX_34E,51,928.1587215577827,516.2997391804142,1062.0941733582488,628.7050535989756,1567.6165192551834,1887.3252458958932,1922.8484377448613
quadrupole_misalignment,SEX_33E,52,112.00465305567428,20.30180614194959,113.82972212364955,26.142553372467596,167.32245976986806,218.35102726372034,224.02086809637066
quadrupole_misalignment,SEX_32E,53,657.0658746422843,349.3138332704824,744.1476451172498,605.4052855316573,1051.0774651835127,1197.301596287072,1213.5487219652455
quadrupole_misalignment,SEX_31E,54,123.22385772634492,427.9525023132268,445.3397167883355,78.16278557617528,650.9233858744585,858.8375016403425,881.9390700587743
quadrupole_misalignment,SEX_30E,55,1557.2689458826428,588.5506739787489,1664.7758004161633,859.7165957475562,2516.3675864443035,2840.4956625366017,2876.509893213524
quadrupole_misalignment,SEX_29E,56,38.749247838794744,1861.0410839246038,1861.4444445815018,207.2553996666347,2708.019481510605,3603.115051332066,3702.5701146455626
quadrupole_misalignment,SEX_28E,57,2096.3334434247326,89.27240967838964,2098.233416269692,2058.730253066064,2764.353454696554,2992.5159790444654,3017.867370638678
quadrupole_misalignment,SEX_27E,58,93.06636122895281,9.963047300319896,93.5981298098757,21.784630535341293,135.90432871265526,178.88085688138577,183.65602667791143
quadrupole_misalignment,SEX_26E,59,969.2728048825272,201.66428777613848,990.0294214057977,631.2673885340408,1451.7518324462947,1532.4438333832568,1541.4096112651416
quadrupole_misalignment,SEX_25E,60,299.8713075190582,1989.1292499731624,2011.605819779806,1145.5235861716485,3007.7096160083343,3296.0517104018336,3328.0897208900005
quadrupole_misalignment,SEX_24E,61,1312.6174415758167,180.76532380852737,1325.0059057304782,926.1633263722681,1806.4071882906828,2133.5924872834566,2169.9464093937654
quadrupole_misalignment,SEX_23E,62,295.08921179320686,2354.908415269869,2373.3249434549793,508.0453162655634,3450.264998305984,4560.655897634373,4684.032664226417
quadrupole_misalignment,SEX_22E,63,240.9352306606002,292.19153920875743,378.7158314074809,20.513325896465666,536.7692280253447,734.7147853754739,756.7087361921551
quadrupole_misalignment,SEX_21E,64,25.430989192842155,290.1987666266945,291.3109324467263,33.7030514244531,419.63830297876143,564.0398274763936,580.0844413094641
quadrupole_misalignment,SEX_20E,65,746.4022914369244,51.5470665362581,748.1801124934991,418.19012920126136,1125.3937337184652,1252.887650664716,1267.0536414365217
quadrupole_misalignment,SEX_19E,66,458.958509369239,1435.3147378206233,1506.9078637818304,1016.1480080720423,2114.6484153671354,2497.3223716028087,2539.8417000734394
quadrupole_misalignment,SEX_18E,67,27.948816235841335,32.14693287345193,42.59767155790387,31.2839009955663,61.274837329469534,70.8465328384263,71.91005456164373
quadrupole_misalignment,SEX_17E,68,247.32527457273918,1108.291369059402,1135.552530785804,873.940639075704,1616.4371580930872,1870.4021066022715,1898.6204342144033
quadrupole_misalignment,SEX_16E,69,853.5411943936289,226.02339649031637,882.9604443506635,636.0796502362084,1277.3333619997625,1490.3467746695903,1514.0149316329048
quadrupole_misalignment,SEX_15E,70,332.697617305222,823.8752783384828,888.514591223962,856.554053404489,1176.7511076064986,1286.9203834606728,1299.1614141111368
quadrupole_misalignment,SEX_14E,71,10.046285714708498,30.289214854334492,31.911822153452682,19.017844340688583,46.66107375009427,55.66287459959477,56.663074693983724
quadrupole_misalignment,SEX_13E,72,440.2550600444541,2217.472175606887,2260.753716680675,111.81601684710117,3219.4921360652743,4387.535676889065,4517.318292536154
quadrupole_misalignment,SEX_12E,73,954.9311149821824,206.73738606931545,977.0536224588121,515.770519893978,1473.2072910168029,1649.6904607169529,1669.2997017947475
quadrupole_misalignment,SEX_11E,74,60.047023717779744,331.1041046924718,336.5049378561434,151.55854391402715,512.0557892212239,599.0213942760777,608.6842392821726
quadrupole_misalignment,SEX_10AE,75,776.6123089185735,756.3476573013353,1084.0610947124042,1047.1859818930334,1471.9098633778974,1522.5889697828522,1528.219981605625
quadrupole_misalignment,SEX_09AE,76,785.8084419216748,442.8271519111671,901.9926794964169,580.6204672054697,1306.7400545988407,1575.716216728411,1605.6024569650301
time_drift,SEX_09AW,1,587.34666780539,594.0627852723367,835.3961341948033,662.9035654674285,1183.9251606622213,1217.9483575279953,1221.7287127353036
time_drift,SEX_10W,2,1302.6664079307325,1158.0088717524736,1742.964232968822,1947.387650469887,2098.7776404812903,2125.4511485121666,2128.4148716267086
time_drift,SEX_10AW,3,1042.6035691103552,998.8442457035586,1443.8531883459489,1623.802361353853,1722.6761084442421,1730.6589265959792,1731.5459063906167
time_drift,SEX_12W,4,1330.8607235500483,1369.9516885070382,1909.9627992009277,1864.943165575702,2117.517209875009,2160.056136349212,2164.7826837352345
time_drift,SEX_13W,5,1494.126844165775,1417.454712914479,2059.5127796690767,2032.4008088003543,2182.5873906377983,2237.3463487965823,2243.430677480892
time_drift,SEX_14W,6,1507.277421309163,1359.0581157997299,2029.5132881825414,2012.0627520388016,2077.849270204421,2096.4952093699326,2098.566980388323
time_drift,SEX_15W,7,1388.3904528296187,1519.469379845856,2058.255388866402,2081.8129065448666,2175.4507254038813,2176.598104057666,2176.7255905747534
time_drift,SEX_16W,8,1456.3913074739419,1316.657756963601,1963.3296436049857,1952.7775901121536,2058.78904588541,2073.528893238586,2075.1666540556057
time_drift,SEX_17W,9,1534.666402797377,1550.8495079198321,2181.8192326795147,2191.3002341936626,2273.6980527855294,2287.2794566243547,2288.7885014953354
time_drift,SEX_18W,10,1302.0375445926036,1288.4102137835318,1831.748521634578,1937.8216191183874,2074.080860320462,2091.097789716289,2092.9885596491586
time_drift,SEX_19W,11,1452.2667836548583,1356.401910601052,1987.1851836176243,1976.9535338202504,2068.928530276551,2093.379102889746,2096.0958331801007
time_drift,SEX_20W,12,1396.859972748267,1378.1270646954113,1962.2568613492679,1971.4487711741135,2001.9770911151572,2003.722911218962,2003.9168912304958
time_drift,SEX_21W,13,1298.0451884293657,1464.5285768236483,1956.978605794588,2206.666627133506,2234.6880798815964,2235.7305396031184,2235.846368461065
time_drift,SEX_22W,14,1336.483895092688,1207.1404722996554,1800.9379005690225,1880.611089521809,1917.54915177126,1920.1271069077293,1920.413546367337
time_drift,SEX_23W,15,1443.6245941687548,1541.9056733901998,2112.2322491908385,2110.6226918830407,2157.0080915659532,2173.0877333484477,2174.8743602131694
time_drift,SEX_24W,16,1334.999773404444,1367.7578446043399,1911.278607756239,1918.3881455362725,2016.452316399504,2039.886168079444,2042.489929377215
time_drift,SEX_25W,17,1568.1746800139197,1498.6118774323836,2169.1033599665493,2189.6018162855416,2246.6363470754086,2247.9763255271714,2248.125212021812
time_drift,SEX_26W,18,1435.9531697599978,1362.3612425413469,1979.391234931232,2011.86258598863,2179.229288527253,2189.174995419136,2190.2800739626787
time_drift,SEX_27W,19,1589.0558525286474,1340.945734396478,2079.2387946197173,2103.5862241140903,2233.4774938570613,2282.3151323289394,2287.7415366035925
time_drift,SEX_28W,20,1408.9433287876986,1366.1669853849646,1962.5324292075286,1975.7538203249455,1991.8711364246212,1998.0186875458285,1998.701748781518
time_drift,SEX_29W,21,1590.6357859268621,1516.056868256977,2197.396330037055,2180.716389967741,2276.6622737839916,2303.457047690227,2306.4342447909194
time_drift,SEX_30W,22,1308.5371695571032,1377.9006481071306,1900.2314912048387,1908.194653195932,2019.7862889300054,2043.4709174929285,2046.1025428888088
time_drift,SEX_31W,23,1531.636120524922,1430.5765941707057,2095.819314131275,2144.7544246400766,2259.684579318208,2270.130501223703,2271.2911592132027
