sample_id,scenario,rho,trial_id,active_rms_rad,global_rms_rad,maximum_abs_kick_rad,converged,newton_iterations,closure_norm,x_rmse_m,x_max_abs_m,y_rmse_m,y_max_abs_m
6958,vertical,0.28000000000000003,358,1.4000000000000004e-06,1.0023501795046188e-06,3.3745052446360091e-06,true,2,9.953961356647642e-15,3.0183039713097479e-08,8.4270940590297494e-08,4.8289329883833566e-10,2.5387329092262101e-09
6959,vertical,0.28000000000000003,359,1.3999999999999999e-06,1.0023501795046185e-06,3.6880926650973307e-06,true,2,6.9249084620219908e-14,4.8212150720267422e-08,1.5528231469240372e-07,6.5893469822386318e-10,5.1656974185384022e-09
6960,vertical,0.28000000000000003,360,1.4000000000000004e-06,1.002350179504619e-06,3.4430690693323449e-06,true,2,4.9889015908037344e-14,1.3731960551919868e-08,4.2541167548718062e-08,2.3353752846320126e-10,1.4652438324073633e-09
6961,vertical,0.28000000000000003,361,1.4000000000000006e-06,1.002350179504619e-06,3.9657744832289378e-06,true,3,2.8402015488946734e-14,4.7074740493104981e-08,1.1631808707369962e-07,6.5722435300798747e-10,2.7773895369979582e-09
6962,vertical,0.28000000000000003,362,1.4000000000000006e-06,1.002350179504619e-06,4.3401713363331835e-06,true,2,5.5795200973268696e-14,4.7579715933441113e-08,1.4079422633317407e-07,9.0863572788251057e-10,6.3111696063438902e-09
6963,vertical,0.28000000000000003,363,1.3999999999999999e-06,1.0023501795046188e-06,3.6070499552073956e-06,true,5,1.3569479330004782e-14,1.3174184377310649e-08,4.6976594111208803e-08,4.491744510138279e-10,1.8050725196245426e-09
6964,vertical,0.28000000000000003,364,1.4000000000000006e-06,1.002350179504619e-06,4.2210157130629774e-06,true,2,1.5195022706605168e-14,7.7128247650423905e-08,2.2215369824968301e-07,6.526048253801114e-10,5.0963435706784244e-09
6965,vertical,0.28000000000000003,365,1.4000000000000001e-06,1.002350179504619e-06,3.7812842836831397e-06,true,2,1.2603149141357237e-14,6.2848949839273672e-08,2.0638967365704808e-07,9.374499801317275e-10,6.8595333342505796e-09
6966,vertical,0.28000000000000003,366,1.4000000000000006e-06,1.002350179504619e-06,3.0476136862593218e-06,true,4,1.8693457199487309e-14,5.6497345342990865e-08,1.8452345860488217e-07,5.8566854351978659e-10,3.6819074551372455e-09
6967,vertical,0.28000000000000003,367,1.4000000000000004e-06,1.0023501795046188e-06,3.125427610674598e-06,true,2,3.035386145291023e-14,9.1772564329058487e-08,3.0169839049156572e-07,1.5209038751781399e-09,1.0286194059710985e-08
6968,vertical,0.28000000000000003,368,1.4000000000000004e-06,1.002350179504619e-06,3.6678382564205638e-06,true,2,2.7672050083038819e-14,6.3540355997162671e-08,2.1364230412719565e-07,6.4696148421524931e-10,4.5561938294457274e-09
6969,vertical,0.28000000000000003,369,1.4000000000000001e-06,1.0023501795046188e-06,3.5540278752493858e-06,true,2,1.2136064194447009e-14,2.4294119453195109e-08,9.3616620932754357e-08,4.800403508055659e-10,2.6932378276341151e-09
6970,vertical,0.28000000000000003,370,1.4000000000000001e-06,1.0023501795046188e-06,3.7864210497922527e-06,true,3,1.6489045352059897e-14,3.4443433623232174e-08,1.0816706613389626e-07,5.5974305917986795e-10,4.5114351330220737e-09
6971,vertical,0.28000000000000003,371,1.4000000000000001e-06,1.0023501795046188e-06,4.186124827725089e-06,true,2,3.6498731292515837e-15,5.3181339766404851e-08,1.3781602465311182e-07,3.3566268267543965e-10,2.3393845158562951e-09
6972,vertical,0.28000000000000003,372,1.4000000000000001e-06,1.0023501795046188e-06,3.3936739846184453e-06,true,2,1.702533275979741e-14,5.923211489476031e-08,2.0183894833096516e-07,4.1808353086608827e-10,3.1460463204837849e-09
6973,vertical,0.28000000000000003,373,1.4000000000000004e-06,1.002350179504619e-06,2.8116344226583683e-06,true,3,5.877633628746445e-15,5.5748327569725721e-08,2.2752468033064577e-07,3.8513693946457575e-10,2.5017284582904559e-09
6974,vertical,0.28000000000000003,374,1.4000000000000004e-06,1.002350179504619e-06,4.5774286943965009e-06,true,5,9.343268416625618e-14,2.5155343329299499e-08,8.5584659022946985e-08,2.048773931650891e-10,1.5155300727483917e-09
6975,vertical,0.28000000000000003,375,1.4000000000000001e-06,1.0023501795046188e-06,3.4085193368555172e-06,true,2,9.2305160797040374e-15,1.7545690585589231e-08,4.8893017383019877e-08,4.4079705298171878e-10,3.8087742493340265e-09
6976,vertical,0.28000000000000003,376,1.4000000000000006e-06,1.002350179504619e-06,3.1677275899693451e-06,true,2,3.1451547338357134e-14,5.4736520707048684e-08,1.2723774298235846e-07,6.4631076486364198e-10,4.9702427362598861e-09
6977,vertical,0.28000000000000003,377,1.4000000000000004e-06,1.0023501795046188e-06,3.5138372330624509e-06,true,2,9.9932064713545152e-14,5.6579179221330259e-08,2.3117543112259609e-07,6.6491674817117823e-10,3.1855960739299652e-09
6978,vertical,0.28000000000000003,378,1.4000000000000006e-06,1.002350179504619e-06,3.21990143083955e-06,true,2,1.7931688001350118e-14,9.5050139800684451e-08,4.1334455088207211e-07,8.6394799221189837e-10,5.874574167180277e-09
6979,vertical,0.28000000000000003,379,1.4000000000000001e-06,1.0023501795046188e-06,2.978424982812515e-06,true,2,2.3227182278303957e-14,5.2681163462633742e-08,1.9373012016821178e-07,4.3100000347860954e-10,3.3919852115895516e-09
6980,vertical,0.28000000000000003,380,1.4000000000000004e-06,1.0023501795046188e-06,4.6066783163474004e-06,true,3,3.3927242945021275e-15,2.152749750335476e-08,6.461556777657973e-08,2.4963415861471077e-10,1.5617244022514756e-09
6981,vertical,0.28000000000000003,381,1.4000000000000001e-06,1.002350179504619e-06,3.4424907511593223e-06,true,3,9.3290568910639785e-14,2.0362863166428198e-08,4.967864419445564e-08,4.0464850239486652e-10,3.0585976854534402e-09
6982,vertical,0.28000000000000003,382,1.4000000000000001e-06,1.0023501795046188e-06,3.5769416404091595e-06,true,2,8.1136029623050532e-14,3.5331669777933699e-08,7.8815038437492213e-08,7.7837175676790576e-10,4.7732221378563033e-09
6983,vertical,0.28000000000000003,383,1.4000000000000001e-06,1.0023501795046188e-06,3.3844992977110853e-06,true,4,9.9619346805224632e-14,1.9395953892495788e-08,7.4238197823525698e-08,5.6181192829556867e-10,2.0184786908515585e-09
6984,vertical,0.28000000000000003,384,1.4000000000000001e-06,1.0023501795046188e-06,4.5176599209276369e-06,true,2,2.3921361042492786e-14,4.6611956834846724e-08,1.2502142711888486e-07,6.9816268578783459e-10,5.5595824814506922e-09
6985,vertical,0.28000000000000003,385,1.3999999999999999e-06,1.0023501795046188e-06,3.8564224927212976e-06,true,2,2.4216240425305896e-14,1.2345311280736503e-08,3.8130982564152371e-08,1.9099712882109027e-10,1.3032906400140334e-09
6986,vertical,0.28000000000000003,386,1.4000000000000004e-06,1.002350179504619e-06,3.9664550066228442e-06,true,2,4.4945938832363106e-14,3.461009924535274e-08,1.0482843378414874e-07,2.5693662372554872e-10,1.6593887503229404e-09
6987,vertical,0.28000000000000003,387,1.4000000000000001e-06,1.0023501795046188e-06,3.7924213600278402e-06,true,4,1.3235427855306778e-14,1.590788947786449e-08,3.998214697688296e-08,4.1950551340180693e-10,2.5102695468083233e-09
6988,vertical,0.28000000000000003,388,1.4000000000000001e-06,1.0023501795046185e-06,3.8931216010604451e-06,true,3,3.1959043405467468e-14,4.3901687313466646e-08,1.2391127004150737e-07,5.2028896341851774e-10,4.9379373090463474e-09
6989,vertical,0.28000000000000003,389,1.3999999999999999e-06,1.0023501795046188e-06,3.0788245653658328e-06,true,2,6.7843467588730582e-15,3.4742450448992239e-08,1.7070098214111429e-07,8.2613563252618372e-10,2.3353470484472824e-09
6990,vertical,0.28000000000000003,390,1.4000000000000001e-06,1.002350179504619e-06,4.3449072923119447e-06,true,2,5.1799361463066803e-14,4.1362803538510922e-08,1.4080901530183487e-07,7.5979178429987134e-10,5.8593102459768981e-09
6991,vertical,0.28000000000000003,391,1.4000000000000001e-06,1.0023501795046188e-06,3.7426253918307414e-06,true,2,8.0793727724344774e-14,5.1337623784448246e-08,1.5718592778594942e-07,8.7010557811388548e-10,5.2695062609199247e-09
6992,vertical,0.28000000000000003,392,1.4000000000000001e-06,1.0023501795046188e-06,3.5163247865692214e-06,true,4,1.3654198403551712e-15,6.2215047786208759e-08,1.3019054144816633e-07,9.5593613976606058e-10,6.0157704720453786e-09
6993,vertical,0.28000000000000003,393,1.4000000000000006e-06,1.002350179504619e-06,2.9601881418924446e-06,true,3,1.1037717642323964e-14,2.1500937713458616e-08,6.7275350295811776e-08,3.7362162981007465e-10,1.6821150787375838e-09
6994,vertical,0.28000000000000003,394,1.4000000000000001e-06,1.002350179504619e-06,3.0885230909764023e-06,true,2,3.4232278559992935e-14,2.5168922960572466e-08,8.2864171550497967e-08,2.3774270101878411e-10,1.4147806027837301e-09
6995,vertical,0.28000000000000003,395,1.4000000000000004e-06,1.002350179504619e-06,3.7016160205709044e-06,true,6,2.7942463034730823e-14,2.1021469316912974e-08,6.0969452937709168e-08,3.6096963752115011e-10,2.8429924456285782e-09
6996,vertical,0.28000000000000003,396,1.4000000000000004e-06,1.0023501795046188e-06,3.8670589522283872e-06,true,2,3.5742422981304464e-14,5.0504861694378188e-08,1.7133363715282623e-07,6.6378830235556659e-10,5.3463054723330156e-09
6997,vertical,0.28000000000000003,397,1.4000000000000004e-06,1.0023501795046188e-06,4.1001350962797845e-06,true,3,5.4922767176041721e-14,4.5182764333075609e-08,1.3706706840713179e-07,4.5220912412724635e-10,1.7921363707276705e-09
6998,vertical,0.28000000000000003,398,1.4000000000000004e-06,1.002350179504619e-06,3.7019214006234529e-06,true,2,3.9529589193660884e-15,1.5693124238125049e-08,4.7050008737149762e-08,4.3068163843054609e-10,2.5245572661449639e-09
6999,vertical,0.28000000000000003,399,1.4000000000000004e-06,1.002350179504619e-06,4.3563344107271924e-06,true,2,1.9054819440846979e-14,6.1760614223356972e-08,2.3780473079691028e-07,9.9279844823306533e-10,3.8511268040655397e-09
7000,vertical,0.28000000000000003,400,1.4000000000000001e-06,1.0023501795046188e-06,4.2031995518342754e-06,true,4,1.9381877616252393e-15,3.1203578773588187e-08,9.2094913832149738e-08,4.421046507051165e-10,3.1364638574055484e-09
7001,vertical,0.28000000000000003,401,1.4000000000000001e-06,1.0023501795046188e-06,3.5355021551526567e-06,true,6,9.1880437733510182e-15,2.3762058361508219e-08,7.4797761500169924e-08,5.8569860756991445e-10,2.8277551749819607e-09
7002,vertical,0.28000000000000003,402,1.3999999999999999e-06,1.0023501795046185e-06,4.4536913032818965e-06,true,2,1.7469886553044113e-14,2.0624494837691843e-08,6.1368405922940239e-08,1.9965091209016999e-10,1.225571375938414e-09
7003,vertical,0.28000000000000003,403,1.3999999999999999e-06,1.0023501795046188e-06,4.291044791788622e-06,true,2,4.5065529646247356e-14,5.9819130459019604e-08,1.7506982615336786e-07,8.489763835154047e-10,5.4196467242414309e-09
7004,vertical,0.28000000000000003,404,1.4000000000000001e-06,1.0023501795046188e-06,3.2787551937113737e-06,true,2,1.8472367825766171e-14,3.7035514561218069e-08,1.0057045679578991e-07,7.7242848029083519e-10,3.5881764436865998e-09
7005,vertical,0.28000000000000003,405,1.4000000000000001e-06,1.002350179504619e-06,3.5590041661903844e-06,true,2,2.7681811653177875e-14,3.9234350667423679e-08,1.8443384238071847e-07,3.7346458345809282e-10,1.9483760064316e-09
7006,vertical,0.28000000000000003,406,1.3999999999999999e-06,1.0023501795046188e-06,3.2058392570660282e-06,true,2,1.8537271300486984e-14,2.5335218522311149e-08,1.0229815196154124e-07,1.3119323438324669e-10,1.2269547942748982e-09
7007,vertical,0.28000000000000003,407,1.4000000000000006e-06,1.002350179504619e-06,3.6369868809094317e-06,true,2,1.1294958385734514e-14,6.1540080267498225e-08,1.3007677377406546e-07,1.283211750910752e-09,1.0120886135243923e-08
7008,vertical,0.28000000000000003,408,1.4000000000000001e-06,1.0023501795046188e-06,4.1710956867676918e-06,true,2,8.9000221121112784e-15,3.5404750216931879e-08,1.2136110351911034e-07,7.1174377565765359e-10,5.8046510484528746e-09
7009,vertical,0.28000000000000003,409,1.4000000000000001e-06,1.0023501795046188e-06,3.5747331037151891e-06,true,3,2.7993892081397229e-14,6.4566305462077799e-08,2.2638639830298291e-07,3.9557021534838282e-10,2.6682999071988428e-09
7010,vertical,0.28000000000000003,410,1.4000000000000001e-06,1.0023501795046188e-06,4.0818933385565574e-06,true,2,1.2804654780047961e-15,2.3455060676441544e-08,8.2655092365976901e-08,5.9827775649040064e-10,3.4669556988730504e-09
7011,vertical,0.28000000000000003,411,1.4000000000000001e-06,1.002350179504619e-06,2.9137450060729881e-06,true,2,2.9610536775517725e-14,4.6838902011611348e-08,1.4724720437918337e-07,3.8159001640599661e-10,2.5984731536615735e-09
7012,vertical,0.28000000000000003,412,1.4000000000000001e-06,1.0023501795046188e-06,4.1353797313990267e-06,true,3,5.053992451876889e-14,4.4013822260755065e-08,1.2258613807120816e-07,8.2156839452656366e-10,3.2872105801273754e-09
7013,vertical,0.28000000000000003,413,1.4000000000000001e-06,1.0023501795046188e-06,3.7182174194571145e-06,true,2,8.1213553211234357e-15,3.671951010871019e-08,1.0794694460612014e-07,7.1806463080693056e-10,2.9791693267064781e-09
7014,vertical,0.28000000000000003,414,1.3999999999999999e-06,1.0023501795046188e-06,3.4922628327936981e-06,true,2,2.6461734170798684e-14,3.2414837001365113e-08,8.2099350776076996e-08,7.6108229937021284e-10,5.761171826493966e-09
7015,vertical,0.28000000000000003,415,1.4000000000000001e-06,1.0023501795046188e-06,4.293479434642495e-06,true,3,1.6483202435054174e-14,4.722668199256828e-08,1.2132430644330727e-07,4.728325598092889e-10,2.5823769941001051e-09
7016,vertical,0.28000000000000003,416,1.4000000000000004e-06,1.002350179504619e-06,3.9239901265081952e-06,true,2,6.653027183218975e-15,3.7843484078968259e-08,1.3484489248122289e-07,4.5467657136953833e-10,3.4118629434285591e-09
7017,vertical,0.28000000000000003,417,1.4000000000000001e-06,1.0023501795046188e-06,3.0791057266610826e-06,true,2,9.927082093247338e-14,2.2562278385421315e-08,9.3172528487645012e-08,3.2439649957346055e-10,1.7783203685658999e-09
7018,vertical,0.28000000000000003,418,1.3999999999999999e-06,1.0023501795046188e-06,3.8539263008613637e-06,true,2,9.6229788351947261e-14,3.1496216833058203e-08,1.0745410042659054e-07,4.1735979166080242e-10,2.652815028411637e-09
7019,vertical,0.28000000000000003,419,1.4000000000000001e-06,1.0023501795046185e-06,4.016369131639372e-06,true,2,1.8817037700510256e-14,2.3215279853268658e-08,9.8434560745486177e-08,3.1940762474693862e-10,1.3939407019067027e-09
7020,vertical,0.28000000000000003,420,1.4000000000000001e-06,1.0023501795046188e-06,3.5032176967493353e-06,true,4,3.3385827147081775e-14,1.4965931573439702e-08,4.6058739594859177e-08,3.0437626496935652e-10,2.063726820401672e-09
7021,vertical,0.28000000000000003,421,1.4000000000000004e-06,1.002350179504619e-06,4.1007723170361048e-06,true,4,5.6003633902767067e-15,3.9521624935454724e-08,1.4282513930395646e-07,5.4380017315449013e-10,4.3541164200609078e-09
7022,vertical,0.28000000000000003,422,1.3999999999999999e-06,1.0023501795046188e-06,3.0306159070276514e-06,true,4,6.0189352224750558e-14,2.6528148731639298e-08,8.1367330836620844e-08,6.9343467715822216e-10,3.0725118148507147e-09
7023,vertical,0.28000000000000003,423,1.4000000000000001e-06,1.0023501795046188e-06,3.3244014616525508e-06,true,2,4.0028156825435329e-14,3.5842710999737065e-08,9.521202020378039e-08,5.8976698247481573e-10,3.8293006102184737e-09
7024,vertical,0.28000000000000003,424,1.4000000000000001e-06,1.0023501795046188e-06,4.345653007966496e-06,true,2,7.4933404691462744e-14,6.7414203353699696e-08,1.6868292298296422e-07,8.6141155257800599e-10,6.6863005515312504e-09
7025,vertical,0.28000000000000003,425,1.4000000000000001e-06,1.0023501795046185e-06,3.8136218790610716e-06,true,11,6.0383339918033728e-15,4.5472123227483789e-08,1.4740666610252307e-07,4.6963427890088955e-10,3.9686879368776296e-09
7026,vertical,0.28000000000000003,426,1.4000000000000001e-06,1.0023501795046188e-06,4.3867647359778781e-06,true,2,3.0671982755122655e-15,4.0506896408784506e-08,1.2475941774461874e-07,3.8706402704496227e-10,3.0478619132646642e-09
7027,vertical,0.28000000000000003,427,1.4000000000000001e-06,1.0023501795046188e-06,3.352889021066974e-06,true,8,7.9999759723859081e-14,3.5583152988358936e-08,9.7116477982758798e-08,9.345431278352659e-10,6.879438696006171e-09
7028,vertical,0.28000000000000003,428,1.4000000000000004e-06,1.0023501795046188e-06,3.3140670215027681e-06,true,2,4.5353186494468004e-14,4.3055853727758845e-08,1.0629189474420375e-07,5.9414254430067095e-10,4.4393885030753755e-09
7029,vertical,0.28000000000000003,429,1.4000000000000001e-06,1.002350179504619e-06,3.4280746295947362e-06,true,4,4.7217822418915869e-14,1.6155089220439944e-08,4.1958558221616427e-08,3.177615328784037e-10,1.2424342658206092e-09
7030,vertical,0.28000000000000003,430,1.3999999999999999e-06,1.0023501795046185e-06,3.7979527657289341e-06,true,6,1.1389722071627439e-14,4.0315563060432411e-08,1.147637725042866e-07,2.9283414059452241e-10,2.3340791957624646e-09
7031,vertical,0.28000000000000003,431,1.4000000000000001e-06,1.0023501795046188e-06,3.3707602173549873e-06,true,2,3.0799535726871698e-14,7.0616412077163432e-08,2.1475815592010561e-07,5.1796952709357663e-10,4.3622635342291036e-09
7032,vertical,0.28000000000000003,432,1.4000000000000001e-06,1.002350179504619e-06,3.3728279472080236e-06,true,2,1.9643289424317619e-14,7.034648014258604e-08,2.3892988540094584e-07,8.2983403968703893e-10,3.9742302398223378e-09
7033,vertical,0.28000000000000003,433,1.4000000000000006e-06,1.002350179504619e-06,3.5535985259660269e-06,true,2,5.9160864062049205e-14,2.2571441411430004e-08,1.0584930734691689e-07,2.8655252961739604e-10,1.0802824952941756e-09
7034,vertical,0.28000000000000003,434,1.4000000000000001e-06,1.002350179504619e-06,4.0255932988910245e-06,true,2,4.6244190584040508e-14,2.7579303951332093e-08,7.6961281108428592e-08,3.2935791009606538e-10,9.498555681147075e-10
7035,vertical,0.28000000000000003,435,1.4000000000000006e-06,1.002350179504619e-06,3.8549064244567987e-06,true,3,1.8834301320181172e-14,1.7142347294857695e-08,4.63216106860731e-08,2.2454184609932413e-10,1.3454995860962687e-09
7036,vertical,0.28000000000000003,436,1.4000000000000001e-06,1.0023501795046188e-06,4.2467724624584168e-06,true,2,2.5059063948160921e-14,4.9770847411615466e-08,1.7881460206287114e-07,8.1778752084401709e-10,6.1288964237939114e-09
7037,vertical,0.28000000000000003,437,1.3999999999999999e-06,1.0023501795046188e-06,3.783842092680424e-06,true,4,3.7460769457493621e-14,4.118124157447823e-08,1.73147300094878e-07,5.5830853324748976e-10,3.7118577547561038e-09
7038,vertical,0.28000000000000003,438,1.4000000000000006e-06,1.002350179504619e-06,3.2603759692391933e-06,true,2,6.5652140451436722e-15,6.2054703035555469e-08,1.7755490443194244e-07,6.2073623401543457e-10,5.5195839864831397e-09
7039,vertical,0.28000000000000003,439,1.4000000000000001e-06,1.0023501795046188e-06,3.5376352046411553e-06,true,3,3.6297896514533693e-14,5.5144790011505329e-08,2.2595350774798351e-07,9.9557618814390243e-10,3.5197670069340992e-09
7040,vertical,0.28000000000000003,440,1.4000000000000006e-06,1.002350179504619e-06,3.861146703754813e-06,true,2,4.7749739984054246e-15,8.3975848788982949e-08,3.0810211708309776e-07,9.752308352838324e-10,5.7596059768304925e-09
7041,vertical,0.28000000000000003,441,1.4000000000000001e-06,1.0023501795046188e-06,4.458247983364796e-06,true,2,7.6595042103565067e-15,5.4549129895424475e-08,2.4298622336611786e-07,8.4511333647677533e-10,5.1844468285490788e-09
7042,vertical,0.28000000000000003,442,1.4000000000000001e-06,1.0023501795046188e-06,3.3029456566572724e-06,true,3,5.5451349025271492e-15,4.0259976851474361e-08,1.1619010460185708e-07,7.3456897968067135e-10,4.9189009562571051e-09
7043,vertical,0.28000000000000003,443,1.4000000000000004e-06,1.0023501795046188e-06,4.4455956892689535e-06,true,3,4.1208095343443637e-14,2.1938044260754945e-08,5.6202342949701611e-08,6.1855521138850884e-10,1.6177016551137662e-09
7044,vertical,0.28000000000000003,444,1.3999999999999997e-06,1.0023501795046183e-06,3.1692190888686872e-06,true,3,4.6099436664957886e-15,2.0513274852599301e-08,5.4316232369483464e-08,2.4030632995874531e-10,2.014881788758166e-09
7045,vertical,0.28000000000000003,445,1.4000000000000001e-06,1.0023501795046188e-06,3.4169588526253537e-06,true,2,9.9579059642280129e-15,3.8912455319596345e-08,1.3667283945903441e-07,4.6331762151707293e-10,3.6306098049818103e-09
7046,vertical,0.28000000000000003,446,1.3999999999999997e-06,1.0023501795046185e-06,4.1024878533154435e-06,true,3,4.8260107570355567e-14,2.1355794476035868e-08,6.3901380341693792e-08,5.6554517973593739e-10,2.3428006542137308e-09
7047,vertical,0.28000000000000003,447,1.4000000000000001e-06,1.0023501795046188e-06,4.1840950243640565e-06,true,2,7.2716485973837277e-14,4.5598674447042257e-08,1.2282928779985824e-07,3.8113565881348643e-10,2.5993460191350501e-09
7048,vertical,0.28000000000000003,448,1.4000000000000004e-06,1.0023501795046188e-06,4.1189025408561046e-06,true,2,3.5051774480109546e-14,5.0536165745797118e-08,1.1988400236070951e-07,3.4647838471539741e-10,2.5751784185970572e-09
7049,vertical,0.28000000000000003,449,1.4000000000000006e-06,1.002350179504619e-06,3.646429328640326e-06,true,3,3.4565135004354742e-14,2.508034420831754e-08,9.072124296759243e-08,2.6115480994036865e-10,1.6949763442840673e-09
7050,vertical,0.28000000000000003,450,1.4000000000000001e-06,1.0023501795046188e-06,3.4723897999217603e-06,true,2,1.3691397932314493e-14,8.2454061811920204e-08,3.254785878349653e-07,1.1463035872199189e-09,3.0656227495776123e-09
7051,vertical,0.28000000000000003,451,1.4000000000000001e-06,1.0023501795046188e-06,3.9363507503445251e-06,true,2,2.8693399522905049e-14,4.3619872337054767e-08,1.9290526081031101e-07,4.3750755816164657e-10,1.1710066471180836e-09
7052,vertical,0.28000000000000003,452,1.4000000000000006e-06,1.002350179504619e-06,3.5808971005399335e-06,true,2,3.3706586390226763e-14,2.8582468872685682e-08,1.2907383796501026e-07,2.8673337163097918e-10,2.1156147411195703e-09
7053,vertical,0.28000000000000003,453,1.4000000000000001e-06,1.0023501795046188e-06,2.9004643189163067e-06,true,7,9.9412270387175423e-15,8.7521011799066855e-08,3.4385887517744684e-07,5.8574109499031868e-10,4.1909408274483362e-09
7054,vertical,0.28000000000000003,454,1.4000000000000001e-06,1.0023501795046188e-06,4.1697160683212198e-06,true,2,1.1038829443354368e-14,5.7052424546713534e-08,2.1328335954307054e-07,5.6072735413024636e-10,2.2848899040167625e-09
7055,vertical,0.28000000000000003,455,1.3999999999999999e-06,1.0023501795046185e-06,3.2960498285147773e-06,true,2,1.380186685683716e-14,7.6647605443913248e-08,3.081162184819658e-07,4.686643093922921e-10,2.3999215276746325e-09
7056,vertical,0.28000000000000003,456,1.4000000000000001e-06,1.0023501795046188e-06,3.5592709516640147e-06,true,3,9.9671708323436936e-14,1.4560218213613771e-08,5.5557573703894636e-08,2.364801204410965e-10,1.0233251954150369e-09
7057,vertical,0.28000000000000003,457,1.4000000000000006e-06,1.002350179504619e-06,4.0136860234936898e-06,true,7,9.8677800399340229e-14,3.9754848611474711e-08,1.0575316838901117e-07,6.1234050749975868e-10,4.2876490710750531e-09
7058,vertical,0.28000000000000003,458,1.4000000000000004e-06,1.0023501795046188e-06,3.2834782158301036e-06,true,3,3.9175380693303617e-14,3.9568048020004049e-08,1.2548078028896958e-07,4.6901994851581121e-10,2.6045917202524582e-09
7059,vertical,0.28000000000000003,459,1.4000000000000001e-06,1.0023501795046188e-06,5.5079942332209792e-06,true,2,2.3661009432994464e-15,4.4028845240685488e-08,1.8592833545515164e-07,3.6786422778593759e-10,2.2778517314546443e-09
7060,vertical,0.28000000000000003,460,1.4000000000000001e-06,1.0023501795046188e-06,3.443753946555286e-06,true,5,1.2653892380886845e-14,4.5143589079692567e-08,1.2654347741718197e-07,7.4679388071540171e-10,3.9654950623104618e-09
7061,vertical,0.28000000000000003,461,1.4000000000000001e-06,1.002350179504619e-06,4.6076035364887785e-06,true,2,4.5859121257984154e-14,2.0862288460189927e-08,6.5064605389228425e-08,3.9263677142986496e-10,9.4863958350257919e-10
7062,vertical,0.28000000000000003,462,1.4000000000000004e-06,1.0023501795046188e-06,3.5729508782026461e-06,true,3,2.1209172625194305e-14,5.0965605651001734e-08,1.1859051109001928e-07,9.3347450318771034e-10,6.8443437134220811e-09
7063,vertical,0.28000000000000003,463,1.4000000000000004e-06,1.0023501795046188e-06,3.5160316813790467e-06,true,3,1.6788825023776182e-15,8.5924694163914582e-09,2.7688162245603776e-08,2.5295269047286181e-10,9.7948569827838172e-10
7064,vertical,0.28000000000000003,464,1.4000000000000001e-06,1.0023501795046188e-06,2.839580214827549e-06,true,3,1.9164416904424188e-14,4.160549763271641e-08,1.4032088665842657e-07,4.5350453024734215e-10,3.1782533223062223e-09
7065,vertical,0.28000000000000003,465,1.4000000000000001e-06,1.0023501795046188e-06,3.602940689039957e-06,true,3,1.3975585194211861e-14,1.6613066139569105e-08,4.7275118753714596e-08,2.3062919910323891e-10,9.9774664311796935e-10
7066,vertical,0.28000000000000003,466,1.3999999999999999e-06,1.0023501795046188e-06,3.9280472681415954e-06,true,2,2.9016128481823489e-14,6.1245146447623538e-08,1.9012619649483309e-07,3.6738360547389375e-10,3.2039915192532201e-09
7067,vertical,0.28000000000000003,467,1.4000000000000004e-06,1.002350179504619e-06,2.9488084522732073e-06,true,2,8.9386897953844419e-14,3.1493752764770151e-08,8.6416018618695745e-08,4.1115547269573652e-10,2.1615916618493783e-09
7068,vertical,0.28000000000000003,468,1.3999999999999999e-06,1.0023501795046185e-06,3.5298636205722686e-06,true,2,2.7130961418397133e-14,3.4878075822110548e-08,8.5815501339563116e-08,4.9196303485175755e-10,3.8288652838558423e-09
7069,vertical,0.28000000000000003,469,1.4000000000000001e-06,1.0023501795046188e-06,3.3561113485613677e-06,true,3,9.841181943703153e-14,1.5497883940815691e-08,3.5779055334791976e-08,2.7868541733867952e-10,1.5261105675620085e-09
7070,vertical,0.28000000000000003,470,1.4000000000000004e-06,1.0023501795046188e-06,4.3466440711311702e-06,true,2,3.8209682428686167e-15,3.5744253965196945e-08,1.6520172218745244e-07,5.6934845518751559e-10,3.2886945295924203e-09
7071,vertical,0.28000000000000003,471,1.4000000000000001e-06,1.0023501795046188e-06,3.9387844941560304e-06,true,2,7.4622392688336183e-15,6.8966186287725072e-08,1.8456602045129056e-07,6.5256271764995092e-10,6.1761329179154875e-09
7072,vertical,0.28000000000000003,472,1.4000000000000001e-06,1.0023501795046188e-06,3.6572394126464603e-06,true,2,2.4339155940515028e-15,1.743486066229728e-08,4.4696152043388615e-08,3.1913153683291563e-10,2.5683903541288966e-09
7073,vertical,0.28000000000000003,473,1.4000000000000001e-06,1.0023501795046188e-06,3.567045505643256e-06,true,7,3.0735687492385139e-14,4.683573882034988e-08,1.7121660091969082e-07,3.8273667952325452e-10,1.9022060092441923e-09
7074,vertical,0.28000000000000003,474,1.4000000000000001e-06,1.0023501795046188e-06,3.6057181612573728e-06,true,2,2.3137220435293894e-14,3.4594774283187818e-08,1.0739504976639558e-07,4.7161250668299592e-10,4.0858952451896385e-09
7075,vertical,0.28000000000000003,475,1.4000000000000004e-06,1.002350179504619e-06,3.5787355001789041e-06,true,2,8.6766831672169774e-15,3.3486605581591493e-08,7.0031047511368016e-08,7.9779579958723706e-10,4.7136848404551179e-09
