target,target_s_m,target_length_m,target_nominal_kn2_m3,state_index,direction,direction_family,radius_scale,qx,qy,qk,bump_x_command_m,bump_y_command_m,delta_k2_m3,converged,failure,closed_orbit_seconds,maximum_abs_corrector_delta,maximum_abs_corrector_total,maximum_ring_abs_x_m,maximum_ring_abs_y_m,maximum_bpm_abs_x_m,maximum_bpm_abs_y_m,entry_x,entry_px,entry_y,entry_py,entry_z,entry_pz,exit_x,exit_px,exit_y,exit_py,exit_z,exit_pz
SEX_09AW,50.513,0.272,2.2518524157,500,k_at_y_pm,k_fixed_y_bump,1.5,0.0,1.5,-1.5,0.0,0.0015,-0.15000000000000002,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011382146920997153,0.0024568418524722672,7.114558239715243e-6,0.002365286967380839,-2.6836157592007064e-7,-6.235701211813735e-8,0.0014999791285163187,0.00012524160765312763,-9.882278147618594e-7,-3.8686070936670697e-7,-1.9652256740071155e-7,5.955089028232468e-7,0.0015340448287509826,0.00012524139324692613,-9.903610503707078e-7,-3.8686070936670697e-7
SEX_09AW,50.513,0.272,2.2518524157,501,k_at_y_pm,k_fixed_y_bump,2.0,0.0,1.5,-2.0,0.0,0.0015,-0.2,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011382944561612813,0.0024568417796266046,6.920892836402309e-6,0.002365286998280883,-2.4362651309814366e-7,-5.749138970240475e-8,0.0014999793447310087,0.00012524166654628063,-9.882271628326412e-7,-3.868616558441264e-7,-1.7257645403810976e-7,5.84725049945522e-7,0.0015340450645585835,0.00012524147814744265,-9.903604004576165e-7,-3.868616558441264e-7
SEX_09AW,50.513,0.272,2.2518524157,502,k_at_y_pm,k_fixed_y_bump,2.5,0.0,1.5,-2.5,0.0,0.0015,-0.25,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011383742186087731,0.0024568417002673593,6.727227185661633e-6,0.0023652870269855256,-2.1889123180826276e-7,-5.262579436912045e-8,0.0014999795674848623,0.00012524172763286434,-9.8822653784917e-7,-3.8686254006456007e-7,-1.4863013013456444e-7,5.73941165793248e-7,0.001534045307363156,0.00012524156422264186,-9.903597775554454e-7,-3.8686254006456007e-7
SEX_09AW,50.513,0.272,2.2518524157,503,k_at_y_pm,k_fixed_y_bump,3.0,0.0,1.5,-3.0,0.0,0.0015,-0.30000000000000004,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011384539794848096,0.002456841614395494,6.5335613456052875e-6,0.0023652870534947076,-1.9415572502747554e-7,-4.7760227881278604e-8,0.0014999797967758454,0.00012524179091230603,-9.882259336431588e-7,-3.868634673461819e-7,-1.2468358919973606e-7,5.631572482064467e-7,0.0015340455571625122,0.00012524165147194304,-9.903591754958884e-7,-3.868634673461819e-7
SEX_09AW,50.513,0.272,2.2518524157,504,k_at_y_pm,k_fixed_y_bump,4.0,0.0,1.5,-4.0,0.0,0.0015,-0.4,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011386134963129767,0.0024568414231121273,6.146228980816791e-6,0.002365287099926624,-1.4468405735613097e-7,-3.802917791957651e-8,0.0014999802749724614,0.00012524192405070575,-9.88224820914644e-7,-3.868653009462648e-7,-7.678987785212721e-8,5.415893146735896e-7,0.0015340460777490796,0.00012524182949372143,-9.903580672557765e-7,-3.868653009462648e-7
SEX_09AW,50.513,0.272,2.2518524157,505,k_at_y_pm,k_fixed_y_bump,5.0,0.0,1.5,-5.0,0.0,0.0015,-0.5,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011387730068744069,0.0024568412057750398,5.7588956628511755e-6,0.0023652871375764556,-9.52115094436605e-8,-2.829823674316638e-8,0.0014999807793231964,0.00012524206596217687,-9.88223799049017e-7,-3.8686709308221637e-7,-2.889531894121794e-8,5.200212492612184e-7,0.0015340466263207976,0.0001252420122133671,-9.903570501392225e-7,-3.8686709308221637e-7
SEX_09AW,50.513,0.272,2.2518524157,506,k_at_y_pm,k_fixed_y_bump,6.0,0.0,1.5,-6.0,0.0,0.0015,-0.6000000000000001,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011389325113062057,0.002456840962383942,5.371561401136305e-6,0.002365287166443926,-4.573806457377301e-8,-1.8567404955827768e-8,0.0014999813098278425,0.0001252422166466999,-9.882228985912673e-7,-3.8686888730251047e-7,1.9000103662219743e-8,4.984530482034944e-7,0.0015340472028774416,0.0001252421996307627,-9.903561546912166e-7,-3.8686888730251047e-7
SEX_09AW,50.513,0.272,2.2518524157,507,k_at_y_pm,k_fixed_y_bump,8.0,0.0,1.5,-8.0,0.0,0.0015,-0.8,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011392515007742896,0.002456840397435248,4.596889712224878e-6,0.0023652871978310413,5.321150731819718e-8,8.939362082459873e-10,0.0014999824493054487,0.0001252425443368998,-9.882214020500228e-7,-3.868723273155611e-7,1.1479353110170995e-7,4.553162322651999e-7,0.001534048439952565,0.0001252425885603503,-9.903546689515358e-7,-3.868723273155611e-7
SEX_09AW,50.513,0.272,2.2518524157,508,k_at_y_pm,k_fixed_y_bump,10.0,0.0,1.5,-10.0,0.0,0.0015,-1.0,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011395704652169763,0.0024568397282595696,3.8222135711680384e-6,0.002365287194086153,1.5216470714797275e-7,2.0354853077822633e-8,0.0014999836934127403,0.00012524290712371465,-9.882203293393153e-7,-3.868755977475541e-7,2.105904519537644e-7,4.121788490713044e-7,0.0015340497889824456,0.00012524299628402304,-9.903536080852176e-7,-3.868755977475541e-7
SEX_09AW,50.513,0.272,2.2518524157,509,k_at_y_pm,k_fixed_y_bump,12.0,0.0,1.5,-12.0,0.0,0.0015,-1.2000000000000002,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011398894047870889,0.002456838954851523,3.211763468627368e-6,0.0023652871552074946,2.511215621591787e-7,3.981535461029991e-8,0.0014999850421551885,0.00012524330500897872,-9.882196983047006e-7,-3.8687878281033155e-7,3.06390892515805e-7,3.6904088228332214e-7,0.0015340512499729337,0.00012524342280271274,-9.903529899378793e-7,-3.8687878281033155e-7
